spec.jvm2008.report.run.location=BARN-05
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 23:33:15 BST 2016, end=Fri Jul 01 23:33:15 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 23:33:15 BST 2016, end=Fri Jul 01 23:33:15 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 23:33:15 BST 2016, end=Fri Jul 01 23:33:28 BST 2016, operations=1.0, operationsPerMinute=4.441154700222058
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 23:33:28 BST 2016, end=Fri Jul 01 23:33:32 BST 2016, operations=1.0, operationsPerMinute=18.226002430133658
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 23:33:32 BST 2016, end=Fri Jul 01 23:33:33 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 23:33:33 BST 2016, end=Fri Jul 01 23:33:41 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 23:33:41 BST 2016, end=Fri Jul 01 23:33:49 BST 2016, operations=1.0, operationsPerMinute=8.046131151937777
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 23:33:49 BST 2016, end=Fri Jul 01 23:33:55 BST 2016, operations=1.0, operationsPerMinute=9.007656508031827
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 23:33:55 BST 2016, end=Fri Jul 01 23:33:58 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 23:33:58 BST 2016, end=Fri Jul 01 23:33:58 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 23:33:58 BST 2016, end=Fri Jul 01 23:33:59 BST 2016, operations=1.0, operationsPerMinute=66.3716814159292
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 23:33:59 BST 2016, end=Fri Jul 01 23:34:05 BST 2016, operations=1.0, operationsPerMinute=10.653409090909092
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 23:34:05 BST 2016, end=Fri Jul 01 23:34:06 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 23:34:06 BST 2016, end=Fri Jul 01 23:34:07 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 23:34:07 BST 2016, end=Fri Jul 01 23:34:09 BST 2016, operations=1.0, operationsPerMinute=28.275212064090482
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 23:34:09 BST 2016, end=Fri Jul 01 23:34:16 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 23:34:16 BST 2016, end=Fri Jul 01 23:34:34 BST 2016, operations=1.0, operationsPerMinute=3.267795871684549
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 23:34:34 BST 2016, end=Fri Jul 01 23:34:35 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 23:34:46 BST 2016, end=Fri Jul 01 23:36:46 BST 2016, operations=478.83416497288295, operationsPerMinute=239.41708248644147, mode=normal, start=Fri Jul 01 23:36:47 BST 2016, end=Fri Jul 01 23:40:47 BST 2016, operations=996.3194375980627, operationsPerMinute=249.07985939951567
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 23:40:51 BST 2016, end=Fri Jul 01 23:42:51 BST 2016, operations=191.27040194080138, operationsPerMinute=95.63520097040069, mode=normal, start=Fri Jul 01 23:42:53 BST 2016, end=Fri Jul 01 23:46:53 BST 2016, operations=380.0805056890121, operationsPerMinute=95.02012642225303
benchmark-name=compress, mod=warmup, start=Fri Jul 01 23:46:57 BST 2016, end=Fri Jul 01 23:48:57 BST 2016, operations=400.2168150382813, operationsPerMinute=200.10840751914066, mode=normal, start=Fri Jul 01 23:49:00 BST 2016, end=Fri Jul 01 23:53:00 BST 2016, operations=800.3757958434771, operationsPerMinute=200.09394896086928
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 23:53:02 BST 2016, end=Fri Jul 01 23:55:02 BST 2016, operations=138.85344169933342, operationsPerMinute=69.42672084966671, mode=normal, start=Fri Jul 01 23:55:06 BST 2016, end=Fri Jul 01 23:59:06 BST 2016, operations=293.9709094317991, operationsPerMinute=73.49272735794978
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 23:59:11 BST 2016, end=Sat Jul 02 00:01:11 BST 2016, operations=236.42760925962193, operationsPerMinute=118.21380462981097, mode=normal, start=Sat Jul 02 00:01:15 BST 2016, end=Sat Jul 02 00:05:15 BST 2016, operations=472.341731620053, operationsPerMinute=118.08543290501325
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jul 02 00:05:18 BST 2016, end=Sat Jul 02 00:07:18 BST 2016, operations=407.4709891757109, operationsPerMinute=203.73549458785544, mode=normal, start=Sat Jul 02 00:07:19 BST 2016, end=Sat Jul 02 00:11:19 BST 2016, operations=815.659246915226, operationsPerMinute=203.9148117288065
benchmark-name=derby, mod=warmup, start=Sat Jul 02 00:11:42 BST 2016, end=Sat Jul 02 00:13:42 BST 2016, operations=361.85692988028563, operationsPerMinute=180.92846494014282, mode=normal, start=Sat Jul 02 00:13:44 BST 2016, end=Sat Jul 02 00:17:44 BST 2016, operations=722.0320690438338, operationsPerMinute=180.50801726095844
benchmark-name=mpegaudio, mod=warmup, start=Sat Jul 02 00:17:46 BST 2016, end=Sat Jul 02 00:19:46 BST 2016, operations=207.9876794282479, operationsPerMinute=103.99383971412395, mode=normal, start=Sat Jul 02 00:19:51 BST 2016, end=Sat Jul 02 00:23:51 BST 2016, operations=415.90511427155957, operationsPerMinute=103.97627856788989
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jul 02 00:23:55 BST 2016, end=Sat Jul 02 00:25:55 BST 2016, operations=78.984309933514, operationsPerMinute=39.492154966757, mode=normal, start=Sat Jul 02 00:26:02 BST 2016, end=Sat Jul 02 00:30:02 BST 2016, operations=146.58781692504886, operationsPerMinute=36.646954231262214
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jul 02 00:30:13 BST 2016, end=Sat Jul 02 00:32:13 BST 2016, operations=13.774684662946669, operationsPerMinute=6.887342331473334, mode=normal, start=Sat Jul 02 00:32:58 BST 2016, end=Sat Jul 02 00:36:58 BST 2016, operations=27.855144899789696, operationsPerMinute=6.963786224947424
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jul 02 00:37:33 BST 2016, end=Sat Jul 02 00:39:33 BST 2016, operations=74.6950961302813, operationsPerMinute=37.34754806514065, mode=normal, start=Sat Jul 02 00:39:41 BST 2016, end=Sat Jul 02 00:43:41 BST 2016, operations=149.0809041500376, operationsPerMinute=37.2702260375094
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jul 02 00:43:53 BST 2016, end=Sat Jul 02 00:45:53 BST 2016, operations=43.06680431041876, operationsPerMinute=21.53340215520938, mode=normal, start=Sat Jul 02 00:46:04 BST 2016, end=Sat Jul 02 00:50:04 BST 2016, operations=86.10356992251783, operationsPerMinute=21.52589248062946
