spec.jvm2008.report.run.location=OLDLIB034
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:21:50 BST 2016, end=Thu May 26 14:21:51 BST 2016, operations=1.0, operationsPerMinute=32.59098316132537
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:21:52 BST 2016, end=Thu May 26 14:21:53 BST 2016, operations=1.0, operationsPerMinute=40.899795501022496
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:21:53 BST 2016, end=Thu May 26 14:23:04 BST 2016, operations=1.0, operationsPerMinute=0.8482963381874735
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:23:04 BST 2016, end=Thu May 26 14:23:10 BST 2016, operations=1.0, operationsPerMinute=10.366275051831375
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:23:10 BST 2016, end=Thu May 26 14:23:11 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:23:11 BST 2016, end=Thu May 26 14:23:22 BST 2016, operations=1.0, operationsPerMinute=5.448106782892944
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:23:22 BST 2016, end=Thu May 26 14:23:30 BST 2016, operations=1.0, operationsPerMinute=7.511266900350526
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:23:30 BST 2016, end=Thu May 26 14:23:37 BST 2016, operations=1.0, operationsPerMinute=8.80152559777028
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:23:37 BST 2016, end=Thu May 26 14:23:39 BST 2016, operations=1.0, operationsPerMinute=22.23045572434235
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:23:39 BST 2016, end=Thu May 26 14:23:40 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:23:40 BST 2016, end=Thu May 26 14:23:41 BST 2016, operations=1.0, operationsPerMinute=57.41626794258373
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:23:41 BST 2016, end=Thu May 26 14:23:47 BST 2016, operations=1.0, operationsPerMinute=9.912440112340988
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:23:47 BST 2016, end=Thu May 26 14:23:49 BST 2016, operations=1.0, operationsPerMinute=40.899795501022496
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:23:49 BST 2016, end=Thu May 26 14:23:50 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:23:50 BST 2016, end=Thu May 26 14:23:53 BST 2016, operations=1.0, operationsPerMinute=22.89202594429607
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:23:53 BST 2016, end=Thu May 26 14:24:00 BST 2016, operations=1.0, operationsPerMinute=8.3986562150056
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:24:00 BST 2016, end=Thu May 26 14:24:27 BST 2016, operations=1.0, operationsPerMinute=2.201915666629968
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:24:27 BST 2016, end=Thu May 26 14:24:28 BST 2016, operations=1.0, operationsPerMinute=48.661800486618006
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:24:47 BST 2016, end=Thu May 26 14:26:47 BST 2016, operations=353.70154752443017, operationsPerMinute=176.85077376221508, mode=normal, start=Thu May 26 14:26:50 BST 2016, end=Thu May 26 14:30:50 BST 2016, operations=860.6050869643453, operationsPerMinute=215.15127174108633
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:30:58 BST 2016, end=Thu May 26 14:32:58 BST 2016, operations=184.91455450686976, operationsPerMinute=92.45727725343488, mode=normal, start=Thu May 26 14:33:04 BST 2016, end=Thu May 26 14:37:04 BST 2016, operations=363.3784615400361, operationsPerMinute=90.84461538500902
benchmark-name=compress, mod=warmup, start=Thu May 26 14:37:12 BST 2016, end=Thu May 26 14:39:12 BST 2016, operations=484.7425468898475, operationsPerMinute=242.37127344492376, mode=normal, start=Thu May 26 14:39:15 BST 2016, end=Thu May 26 14:43:15 BST 2016, operations=967.984451224523, operationsPerMinute=241.99611280613075
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:43:19 BST 2016, end=Thu May 26 14:45:19 BST 2016, operations=124.28676155233835, operationsPerMinute=62.143380776169174, mode=normal, start=Thu May 26 14:45:29 BST 2016, end=Thu May 26 14:49:29 BST 2016, operations=261.47037197302933, operationsPerMinute=65.36759299325733
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:49:40 BST 2016, end=Thu May 26 14:51:40 BST 2016, operations=225.9022323918529, operationsPerMinute=112.95111619592645, mode=normal, start=Thu May 26 14:51:47 BST 2016, end=Thu May 26 14:55:47 BST 2016, operations=449.62330956918527, operationsPerMinute=112.40582739229632
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:55:54 BST 2016, end=Thu May 26 14:57:54 BST 2016, operations=372.871374613979, operationsPerMinute=186.4356873069895, mode=normal, start=Thu May 26 14:57:58 BST 2016, end=Thu May 26 15:01:58 BST 2016, operations=750.76532722824, operationsPerMinute=187.69133180706
benchmark-name=derby, mod=warmup, start=Thu May 26 15:03:46 BST 2016, end=Thu May 26 15:05:46 BST 2016, operations=331.6468583939635, operationsPerMinute=165.82342919698175, mode=normal, start=Thu May 26 15:05:51 BST 2016, end=Thu May 26 15:09:51 BST 2016, operations=645.4754195434236, operationsPerMinute=161.3688548858559
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:09:56 BST 2016, end=Thu May 26 15:11:56 BST 2016, operations=214.93578946390969, operationsPerMinute=107.46789473195484, mode=normal, start=Thu May 26 15:12:02 BST 2016, end=Thu May 26 15:16:02 BST 2016, operations=424.6171005357735, operationsPerMinute=106.15427513394337
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:16:09 BST 2016, end=Thu May 26 15:18:09 BST 2016, operations=88.63492360255157, operationsPerMinute=44.31746180127578, mode=normal, start=Thu May 26 15:18:26 BST 2016, end=Thu May 26 15:22:26 BST 2016, operations=198.36684226686373, operationsPerMinute=49.59171056671593
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:22:36 BST 2016, end=Thu May 26 15:24:36 BST 2016, operations=20.530902882157402, operationsPerMinute=10.265451441078701, mode=normal, start=Thu May 26 15:25:36 BST 2016, end=Thu May 26 15:29:36 BST 2016, operations=41.22281580098321, operationsPerMinute=10.305703950245803
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:30:50 BST 2016, end=Thu May 26 15:32:50 BST 2016, operations=118.74571776614397, operationsPerMinute=59.372858883071984, mode=normal, start=Thu May 26 15:33:03 BST 2016, end=Thu May 26 15:37:03 BST 2016, operations=241.95286692890684, operationsPerMinute=60.48821673222671
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:37:18 BST 2016, end=Thu May 26 15:39:18 BST 2016, operations=62.059916577975535, operationsPerMinute=31.029958288987768, mode=normal, start=Thu May 26 15:39:41 BST 2016, end=Thu May 26 15:43:41 BST 2016, operations=124.40396836790418, operationsPerMinute=31.100992091976046
benchmark-name=scimark.fft.small, mod=warmup, start=Thu May 26 15:44:02 BST 2016, end=Thu May 26 15:46:02 BST 2016, operations=776.6245085923445, operationsPerMinute=388.3122542961722, mode=normal, start=Thu May 26 15:46:04 BST 2016, end=Thu May 26 15:50:04 BST 2016, operations=1569.6129533509309, operationsPerMinute=392.4032383377327
benchmark-name=scimark.lu.small, mod=warmup, start=Thu May 26 15:50:06 BST 2016, end=Thu May 26 15:52:06 BST 2016, operations=480.291221625627, operationsPerMinute=240.1456108128135, mode=normal, start=Thu May 26 15:52:09 BST 2016, end=Thu May 26 15:56:09 BST 2016, operations=996.3721577006285, operationsPerMinute=249.09303942515712
benchmark-name=scimark.sor.small, mod=warmup, start=Thu May 26 15:56:13 BST 2016, end=Thu May 26 15:58:13 BST 2016, operations=597.7122555283819, operationsPerMinute=298.85612776419094, mode=normal, start=Thu May 26 15:58:15 BST 2016, end=Thu May 26 16:02:15 BST 2016, operations=1221.1671287225467, operationsPerMinute=305.2917821806367
benchmark-name=scimark.sparse.small, mod=warmup, start=Thu May 26 16:02:18 BST 2016, end=Thu May 26 16:04:18 BST 2016, operations=414.7218723038214, operationsPerMinute=207.3609361519107, mode=normal, start=Thu May 26 16:04:22 BST 2016, end=Thu May 26 16:08:22 BST 2016, operations=823.8468844143401, operationsPerMinute=205.96172110358503
benchmark-name=scimark.monte_carlo, mod=warmup, start=Thu May 26 16:08:26 BST 2016, end=Thu May 26 16:10:26 BST 2016, operations=147.47524368625253, operationsPerMinute=73.73762184312626, mode=normal, start=Thu May 26 16:10:36 BST 2016, end=Thu May 26 16:14:36 BST 2016, operations=293.49537731751826, operationsPerMinute=73.37384432937957
benchmark-name=serial, mod=warmup, start=Thu May 26 16:14:48 BST 2016, end=Thu May 26 16:16:48 BST 2016, operations=214.0165379481458, operationsPerMinute=107.0082689740729, mode=normal, start=Thu May 26 16:16:55 BST 2016, end=Thu May 26 16:20:55 BST 2016, operations=416.95105302040326, operationsPerMinute=104.23776325510082
benchmark-name=sunflow, mod=warmup, start=Thu May 26 16:21:03 BST 2016, end=Thu May 26 16:23:03 BST 2016, operations=160.60974612817603, operationsPerMinute=80.30487306408801, mode=normal, start=Thu May 26 16:23:07 BST 2016, end=Thu May 26 16:27:07 BST 2016, operations=331.49316133758526, operationsPerMinute=82.87329033439632
benchmark-name=xml.transform, mod=warmup, start=Thu May 26 16:27:37 BST 2016, end=Thu May 26 16:29:37 BST 2016, operations=495.71940229694525, operationsPerMinute=247.85970114847262, mode=normal, start=Thu May 26 16:29:40 BST 2016, end=Thu May 26 16:33:40 BST 2016, operations=964.7590431556813, operationsPerMinute=241.18976078892032
benchmark-name=xml.validation, mod=warmup, start=Thu May 26 16:33:44 BST 2016, end=Thu May 26 16:35:44 BST 2016, operations=606.0445886189756, operationsPerMinute=303.0222943094878, mode=normal, start=Thu May 26 16:35:46 BST 2016, end=Thu May 26 16:39:46 BST 2016, operations=1281.5401945006288, operationsPerMinute=320.3850486251572
