spec.jvm2008.report.run.location=KRC051
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:20:06 BST 2016, end=Thu May 26 14:20:07 BST 2016, operations=1.0, operationsPerMinute=600.0
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:20:07 BST 2016, end=Thu May 26 14:20:07 BST 2016, operations=1.0, operationsPerMinute=122.44897959183673
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:20:07 BST 2016, end=Thu May 26 14:20:27 BST 2016, operations=1.0, operationsPerMinute=3.0529690123645246
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:20:27 BST 2016, end=Thu May 26 14:20:31 BST 2016, operations=1.0, operationsPerMinute=13.986013986013987
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:20:31 BST 2016, end=Thu May 26 14:20:32 BST 2016, operations=1.0, operationsPerMinute=41.666666666666664
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:20:32 BST 2016, end=Thu May 26 14:20:41 BST 2016, operations=1.0, operationsPerMinute=6.679283090281643
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:20:41 BST 2016, end=Thu May 26 14:20:49 BST 2016, operations=1.0, operationsPerMinute=7.853403141361256
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:20:49 BST 2016, end=Thu May 26 14:20:56 BST 2016, operations=1.0, operationsPerMinute=9.202453987730062
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:20:56 BST 2016, end=Thu May 26 14:20:58 BST 2016, operations=1.0, operationsPerMinute=23.529411764705884
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:20:58 BST 2016, end=Thu May 26 14:20:59 BST 2016, operations=1.0, operationsPerMinute=73.17073170731707
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:20:59 BST 2016, end=Thu May 26 14:21:00 BST 2016, operations=1.0, operationsPerMinute=54.54545454545455
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:21:00 BST 2016, end=Thu May 26 14:21:06 BST 2016, operations=1.0, operationsPerMinute=10.169491525423728
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:21:06 BST 2016, end=Thu May 26 14:21:08 BST 2016, operations=1.0, operationsPerMinute=37.9746835443038
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:21:08 BST 2016, end=Thu May 26 14:21:09 BST 2016, operations=1.0, operationsPerMinute=55.04587155963303
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:21:09 BST 2016, end=Thu May 26 14:21:11 BST 2016, operations=1.0, operationsPerMinute=23.346303501945524
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:21:11 BST 2016, end=Thu May 26 14:21:18 BST 2016, operations=1.0, operationsPerMinute=8.75912408759124
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:21:18 BST 2016, end=Thu May 26 14:21:41 BST 2016, operations=1.0, operationsPerMinute=2.568933036478849
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:21:41 BST 2016, end=Thu May 26 14:21:43 BST 2016, operations=1.0, operationsPerMinute=43.16546762589928
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:21:57 BST 2016, end=Thu May 26 14:23:57 BST 2016, operations=395.2518431824896, operationsPerMinute=197.6259215912448, mode=normal, start=Thu May 26 14:23:59 BST 2016, end=Thu May 26 14:27:59 BST 2016, operations=841.9791863241888, operationsPerMinute=210.4947965810472
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:28:04 BST 2016, end=Thu May 26 14:30:04 BST 2016, operations=161.9200002654668, operationsPerMinute=80.9600001327334, mode=normal, start=Thu May 26 14:30:08 BST 2016, end=Thu May 26 14:34:08 BST 2016, operations=327.44145099868473, operationsPerMinute=81.86036274967118
benchmark-name=compress, mod=warmup, start=Thu May 26 14:34:12 BST 2016, end=Thu May 26 14:36:12 BST 2016, operations=340.84667104417895, operationsPerMinute=170.42333552208947, mode=normal, start=Thu May 26 14:36:14 BST 2016, end=Thu May 26 14:40:14 BST 2016, operations=677.8696036597814, operationsPerMinute=169.46740091494536
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:40:17 BST 2016, end=Thu May 26 14:42:17 BST 2016, operations=120.07127852274004, operationsPerMinute=60.03563926137002, mode=normal, start=Thu May 26 14:42:23 BST 2016, end=Thu May 26 14:46:23 BST 2016, operations=253.56983534269602, operationsPerMinute=63.392458835674006
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:46:29 BST 2016, end=Thu May 26 14:48:29 BST 2016, operations=203.81109514621537, operationsPerMinute=101.90554757310768, mode=normal, start=Thu May 26 14:48:33 BST 2016, end=Thu May 26 14:52:33 BST 2016, operations=411.17555790692796, operationsPerMinute=102.79388947673199
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:52:37 BST 2016, end=Thu May 26 14:54:37 BST 2016, operations=348.53065644447565, operationsPerMinute=174.26532822223783, mode=normal, start=Thu May 26 14:54:39 BST 2016, end=Thu May 26 14:58:39 BST 2016, operations=644.2404133667897, operationsPerMinute=161.0601033416974
benchmark-name=derby, mod=warmup, start=Thu May 26 14:59:55 BST 2016, end=Thu May 26 15:01:55 BST 2016, operations=242.38663056357456, operationsPerMinute=121.19331528178728, mode=normal, start=Thu May 26 15:01:58 BST 2016, end=Thu May 26 15:05:58 BST 2016, operations=507.25127073563635, operationsPerMinute=126.81281768390909
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:06:00 BST 2016, end=Thu May 26 15:08:00 BST 2016, operations=179.5663563349362, operationsPerMinute=89.7831781674681, mode=normal, start=Thu May 26 15:08:05 BST 2016, end=Thu May 26 15:12:05 BST 2016, operations=359.56929727054165, operationsPerMinute=89.89232431763541
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:12:09 BST 2016, end=Thu May 26 15:14:09 BST 2016, operations=58.522487363055426, operationsPerMinute=29.261243681527713, mode=normal, start=Thu May 26 15:14:17 BST 2016, end=Thu May 26 15:18:17 BST 2016, operations=120.98320187398755, operationsPerMinute=30.24580046849689
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:18:25 BST 2016, end=Thu May 26 15:20:25 BST 2016, operations=11.509269525091991, operationsPerMinute=5.7546347625459955, mode=normal, start=Thu May 26 15:21:13 BST 2016, end=Thu May 26 15:25:13 BST 2016, operations=24.75637181818566, operationsPerMinute=6.189092954546415
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:26:04 BST 2016, end=Thu May 26 15:28:04 BST 2016, operations=60.14325083500744, operationsPerMinute=30.07162541750372, mode=normal, start=Thu May 26 15:28:17 BST 2016, end=Thu May 26 15:32:17 BST 2016, operations=114.82659070854369, operationsPerMinute=28.706647677135923
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:32:30 BST 2016, end=Thu May 26 15:34:30 BST 2016, operations=35.05888189081771, operationsPerMinute=17.529440945408854, mode=normal, start=Thu May 26 15:34:46 BST 2016, end=Thu May 26 15:38:46 BST 2016, operations=70.23841355552484, operationsPerMinute=17.55960338888121
