spec.jvm2008.report.run.location=UNION30
spec.jvm2008.report.hw.cpu.name=Intel(R) Xeon(R) CPU E31270 @ 3.40GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=16341
benchmark-name=check, mode=normal, start=Wed Jun 29 22:15:12 BST 2016, end=Wed Jun 29 22:15:12 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 22:15:12 BST 2016, end=Wed Jun 29 22:15:12 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 22:15:12 BST 2016, end=Wed Jun 29 22:15:34 BST 2016, operations=1.0, operationsPerMinute=2.77097861728167
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 22:15:34 BST 2016, end=Wed Jun 29 22:15:38 BST 2016, operations=1.0, operationsPerMinute=15.14004542013626
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 22:15:38 BST 2016, end=Wed Jun 29 22:15:39 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 22:15:39 BST 2016, end=Wed Jun 29 22:15:48 BST 2016, operations=1.0, operationsPerMinute=6.530256856769699
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 22:15:48 BST 2016, end=Wed Jun 29 22:15:56 BST 2016, operations=1.0, operationsPerMinute=7.570977917981073
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 22:15:56 BST 2016, end=Wed Jun 29 22:16:03 BST 2016, operations=1.0, operationsPerMinute=8.820935019112026
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 22:16:03 BST 2016, end=Wed Jun 29 22:16:06 BST 2016, operations=1.0, operationsPerMinute=22.363026462914647
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 22:16:06 BST 2016, end=Wed Jun 29 22:16:07 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 22:16:07 BST 2016, end=Wed Jun 29 22:16:08 BST 2016, operations=1.0, operationsPerMinute=55.710306406685234
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 22:16:08 BST 2016, end=Wed Jun 29 22:16:14 BST 2016, operations=1.0, operationsPerMinute=9.811937857726901
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 22:16:14 BST 2016, end=Wed Jun 29 22:16:15 BST 2016, operations=1.0, operationsPerMinute=40.48582995951417
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 22:16:15 BST 2016, end=Wed Jun 29 22:16:16 BST 2016, operations=1.0, operationsPerMinute=49.91680532445923
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 22:16:16 BST 2016, end=Wed Jun 29 22:16:19 BST 2016, operations=1.0, operationsPerMinute=23.166023166023166
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 22:16:19 BST 2016, end=Wed Jun 29 22:16:26 BST 2016, operations=1.0, operationsPerMinute=8.761682242990654
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 22:16:26 BST 2016, end=Wed Jun 29 22:16:51 BST 2016, operations=1.0, operationsPerMinute=2.4082844986754437
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 22:16:51 BST 2016, end=Wed Jun 29 22:16:52 BST 2016, operations=1.0, operationsPerMinute=56.60377358490566
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 22:17:06 BST 2016, end=Wed Jun 29 22:19:06 BST 2016, operations=446.6600400175274, operationsPerMinute=223.3300200087637, mode=normal, start=Wed Jun 29 22:19:09 BST 2016, end=Wed Jun 29 22:23:09 BST 2016, operations=897.8301296472508, operationsPerMinute=224.4575324118127
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 22:23:15 BST 2016, end=Wed Jun 29 22:25:15 BST 2016, operations=178.9226226636508, operationsPerMinute=89.4613113318254, mode=normal, start=Wed Jun 29 22:25:23 BST 2016, end=Wed Jun 29 22:29:23 BST 2016, operations=357.035522863408, operationsPerMinute=89.258880715852
benchmark-name=compress, mod=warmup, start=Wed Jun 29 22:29:31 BST 2016, end=Wed Jun 29 22:31:31 BST 2016, operations=470.8560065060917, operationsPerMinute=235.42800325304586, mode=normal, start=Wed Jun 29 22:31:36 BST 2016, end=Wed Jun 29 22:35:36 BST 2016, operations=940.4064733693441, operationsPerMinute=235.10161834233602
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 22:35:40 BST 2016, end=Wed Jun 29 22:37:40 BST 2016, operations=123.15419543085565, operationsPerMinute=61.577097715427826, mode=normal, start=Wed Jun 29 22:37:50 BST 2016, end=Wed Jun 29 22:41:50 BST 2016, operations=260.1939210444234, operationsPerMinute=65.04848026110585
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 22:42:00 BST 2016, end=Wed Jun 29 22:44:00 BST 2016, operations=218.23212681701526, operationsPerMinute=109.11606340850763, mode=normal, start=Wed Jun 29 22:44:07 BST 2016, end=Wed Jun 29 22:48:07 BST 2016, operations=438.8797348683348, operationsPerMinute=109.7199337170837
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 22:48:15 BST 2016, end=Wed Jun 29 22:50:15 BST 2016, operations=377.9211941074551, operationsPerMinute=188.96059705372755, mode=normal, start=Wed Jun 29 22:50:18 BST 2016, end=Wed Jun 29 22:54:18 BST 2016, operations=765.0503721510431, operationsPerMinute=191.26259303776078
benchmark-name=derby, mod=warmup, start=Wed Jun 29 22:56:05 BST 2016, end=Wed Jun 29 22:58:05 BST 2016, operations=317.8163872156115, operationsPerMinute=158.90819360780574, mode=normal, start=Wed Jun 29 22:58:10 BST 2016, end=Wed Jun 29 23:02:10 BST 2016, operations=642.6251068491194, operationsPerMinute=160.65627671227986
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 23:02:15 BST 2016, end=Wed Jun 29 23:04:15 BST 2016, operations=211.7234564368296, operationsPerMinute=105.8617282184148, mode=normal, start=Wed Jun 29 23:04:22 BST 2016, end=Wed Jun 29 23:08:22 BST 2016, operations=423.75802659676333, operationsPerMinute=105.93950664919083
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 23:08:29 BST 2016, end=Wed Jun 29 23:10:29 BST 2016, operations=94.48234103262253, operationsPerMinute=47.241170516311264, mode=normal, start=Wed Jun 29 23:10:43 BST 2016, end=Wed Jun 29 23:14:43 BST 2016, operations=186.59360199667566, operationsPerMinute=46.648400499168915
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 23:14:59 BST 2016, end=Wed Jun 29 23:16:59 BST 2016, operations=20.587087574760705, operationsPerMinute=10.293543787380353, mode=normal, start=Wed Jun 29 23:17:53 BST 2016, end=Wed Jun 29 23:21:53 BST 2016, operations=41.24200181071684, operationsPerMinute=10.31050045267921
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 23:23:07 BST 2016, end=Wed Jun 29 23:25:07 BST 2016, operations=119.33253637361537, operationsPerMinute=59.666268186807685, mode=normal, start=Wed Jun 29 23:25:19 BST 2016, end=Wed Jun 29 23:29:19 BST 2016, operations=240.66219019216686, operationsPerMinute=60.165547548041715
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 23:29:31 BST 2016, end=Wed Jun 29 23:31:31 BST 2016, operations=62.095336619219935, operationsPerMinute=31.047668309609968, mode=normal, start=Wed Jun 29 23:31:54 BST 2016, end=Wed Jun 29 23:35:54 BST 2016, operations=124.6021029655668, operationsPerMinute=31.1505257413917
benchmark-name=scimark.fft.small, mod=warmup, start=Wed Jun 29 23:36:19 BST 2016, end=Wed Jun 29 23:38:19 BST 2016, operations=814.5532012309751, operationsPerMinute=407.27660061548755, mode=normal, start=Wed Jun 29 23:38:21 BST 2016, end=Wed Jun 29 23:42:21 BST 2016, operations=1613.4553232717146, operationsPerMinute=403.36383081792866
benchmark-name=scimark.lu.small, mod=warmup, start=Wed Jun 29 23:42:23 BST 2016, end=Wed Jun 29 23:44:23 BST 2016, operations=521.0931336755733, operationsPerMinute=260.54656683778666, mode=normal, start=Wed Jun 29 23:44:26 BST 2016, end=Wed Jun 29 23:48:26 BST 2016, operations=1044.9271471466575, operationsPerMinute=261.2317867866644
benchmark-name=scimark.sor.small, mod=warmup, start=Wed Jun 29 23:48:29 BST 2016, end=Wed Jun 29 23:50:29 BST 2016, operations=612.4616948693085, operationsPerMinute=306.23084743465427, mode=normal, start=Wed Jun 29 23:50:31 BST 2016, end=Wed Jun 29 23:54:31 BST 2016, operations=1236.287563038194, operationsPerMinute=309.0718907595485
benchmark-name=scimark.sparse.small, mod=warmup, start=Wed Jun 29 23:54:34 BST 2016, end=Wed Jun 29 23:56:34 BST 2016, operations=444.32192535520545, operationsPerMinute=222.16096267760273, mode=normal, start=Wed Jun 29 23:56:37 BST 2016, end=Thu Jun 30 00:00:37 BST 2016, operations=885.3158221321702, operationsPerMinute=221.32895553304255
benchmark-name=scimark.monte_carlo, mod=warmup, start=Thu Jun 30 00:00:40 BST 2016, end=Thu Jun 30 00:02:40 BST 2016, operations=152.8395266369634, operationsPerMinute=76.4197633184817, mode=normal, start=Thu Jun 30 00:02:52 BST 2016, end=Thu Jun 30 00:06:52 BST 2016, operations=304.96514501613, operationsPerMinute=76.2412862540325
benchmark-name=serial, mod=warmup, start=Thu Jun 30 00:07:03 BST 2016, end=Thu Jun 30 00:09:03 BST 2016, operations=225.78453439408827, operationsPerMinute=112.89226719704413, mode=normal, start=Thu Jun 30 00:09:10 BST 2016, end=Thu Jun 30 00:13:10 BST 2016, operations=454.7279160078024, operationsPerMinute=113.6819790019506
benchmark-name=sunflow, mod=warmup, start=Thu Jun 30 00:13:15 BST 2016, end=Thu Jun 30 00:15:15 BST 2016, operations=177.96798640310155, operationsPerMinute=88.98399320155077, mode=normal, start=Thu Jun 30 00:15:19 BST 2016, end=Thu Jun 30 00:19:19 BST 2016, operations=355.2151136655094, operationsPerMinute=88.80377841637736
benchmark-name=xml.transform, mod=warmup, start=Thu Jun 30 00:19:46 BST 2016, end=Thu Jun 30 00:21:46 BST 2016, operations=512.0388967732175, operationsPerMinute=256.01944838660876, mode=normal, start=Thu Jun 30 00:21:49 BST 2016, end=Thu Jun 30 00:25:49 BST 2016, operations=1011.4687022915217, operationsPerMinute=252.86717557288043
benchmark-name=xml.validation, mod=warmup, start=Thu Jun 30 00:25:52 BST 2016, end=Thu Jun 30 00:27:52 BST 2016, operations=642.7008410670782, operationsPerMinute=321.3504205335391, mode=normal, start=Thu Jun 30 00:27:55 BST 2016, end=Thu Jun 30 00:31:55 BST 2016, operations=1279.1306816973693, operationsPerMinute=319.7826704243423
##-nursultan-##,UNION30,Intel(R) Xeon(R) CPU E31270 @ 3.40GHz,4,16341,check,Wed Jun 29 22:15:12 BST 2016,Wed Jun 29 22:15:12 BST 2016,1.0,1276.595744680851,startup.helloworld,Wed Jun 29 22:15:12 BST 2016,Wed Jun 29 22:15:12 BST 2016,1.0,480.0,startup.compiler.compiler,Wed Jun 29 22:15:12 BST 2016,Wed Jun 29 22:15:34 BST 2016,1.0,2.77097861728167,startup.compiler.sunflow,Wed Jun 29 22:15:34 BST 2016,Wed Jun 29 22:15:38 BST 2016,1.0,15.14004542013626,startup.compress,Wed Jun 29 22:15:38 BST 2016,Wed Jun 29 22:15:39 BST 2016,1.0,43.22766570605187,startup.crypto.aes,Wed Jun 29 22:15:39 BST 2016,Wed Jun 29 22:15:48 BST 2016,1.0,6.530256856769699,startup.crypto.rsa,Wed Jun 29 22:15:48 BST 2016,Wed Jun 29 22:15:56 BST 2016,1.0,7.570977917981073,startup.crypto.signverify,Wed Jun 29 22:15:56 BST 2016,Wed Jun 29 22:16:03 BST 2016,1.0,8.820935019112026,startup.mpegaudio,Wed Jun 29 22:16:03 BST 2016,Wed Jun 29 22:16:06 BST 2016,1.0,22.363026462914647,startup.scimark.fft,Wed Jun 29 22:16:06 BST 2016,Wed Jun 29 22:16:07 BST 2016,1.0,73.98273736128236,startup.scimark.lu,Wed Jun 29 22:16:07 BST 2016,Wed Jun 29 22:16:08 BST 2016,1.0,55.710306406685234,startup.scimark.monte_carlo,Wed Jun 29 22:16:08 BST 2016,Wed Jun 29 22:16:14 BST 2016,1.0,9.811937857726901,startup.scimark.sor,Wed Jun 29 22:16:14 BST 2016,Wed Jun 29 22:16:15 BST 2016,1.0,40.48582995951417,startup.scimark.sparse,Wed Jun 29 22:16:15 BST 2016,Wed Jun 29 22:16:16 BST 2016,1.0,49.91680532445923,startup.serial,Wed Jun 29 22:16:16 BST 2016,Wed Jun 29 22:16:19 BST 2016,1.0,23.166023166023166,startup.sunflow,Wed Jun 29 22:16:19 BST 2016,Wed Jun 29 22:16:26 BST 2016,1.0,8.761682242990654,startup.xml.transform,Wed Jun 29 22:16:26 BST 2016,Wed Jun 29 22:16:51 BST 2016,1.0,2.4082844986754437,startup.xml.validation,Wed Jun 29 22:16:51 BST 2016,Wed Jun 29 22:16:52 BST 2016,1.0,56.60377358490566,compiler.compiler,Wed Jun 29 22:17:06 BST 2016,Wed Jun 29 22:19:06 BST 2016,446.6600400175274,223.3300200087637,Wed Jun 29 22:19:09 BST 2016,Wed Jun 29 22:23:09 BST 2016,897.8301296472508,224.4575324118127,compiler.sunflow,Wed Jun 29 22:23:15 BST 2016,Wed Jun 29 22:25:15 BST 2016,178.9226226636508,89.4613113318254,Wed Jun 29 22:25:23 BST 2016,Wed Jun 29 22:29:23 BST 2016,357.035522863408,89.258880715852,compress,Wed Jun 29 22:29:31 BST 2016,Wed Jun 29 22:31:31 BST 2016,470.8560065060917,235.42800325304586,Wed Jun 29 22:31:36 BST 2016,Wed Jun 29 22:35:36 BST 2016,940.4064733693441,235.10161834233602,crypto.aes,Wed Jun 29 22:35:40 BST 2016,Wed Jun 29 22:37:40 BST 2016,123.15419543085565,61.577097715427826,Wed Jun 29 22:37:50 BST 2016,Wed Jun 29 22:41:50 BST 2016,260.1939210444234,65.04848026110585,crypto.rsa,Wed Jun 29 22:42:00 BST 2016,Wed Jun 29 22:44:00 BST 2016,218.23212681701526,109.11606340850763,Wed Jun 29 22:44:07 BST 2016,Wed Jun 29 22:48:07 BST 2016,438.8797348683348,109.7199337170837,crypto.signverify,Wed Jun 29 22:48:15 BST 2016,Wed Jun 29 22:50:15 BST 2016,377.9211941074551,188.96059705372755,Wed Jun 29 22:50:18 BST 2016,Wed Jun 29 22:54:18 BST 2016,765.0503721510431,191.26259303776078,derby,Wed Jun 29 22:56:05 BST 2016,Wed Jun 29 22:58:05 BST 2016,317.8163872156115,158.90819360780574,Wed Jun 29 22:58:10 BST 2016,Wed Jun 29 23:02:10 BST 2016,642.6251068491194,160.65627671227986,mpegaudio,Wed Jun 29 23:02:15 BST 2016,Wed Jun 29 23:04:15 BST 2016,211.7234564368296,105.8617282184148,Wed Jun 29 23:04:22 BST 2016,Wed Jun 29 23:08:22 BST 2016,423.75802659676333,105.93950664919083,scimark.fft.large,Wed Jun 29 23:08:29 BST 2016,Wed Jun 29 23:10:29 BST 2016,94.48234103262253,47.241170516311264,Wed Jun 29 23:10:43 BST 2016,Wed Jun 29 23:14:43 BST 2016,186.59360199667566,46.648400499168915,scimark.lu.large,Wed Jun 29 23:14:59 BST 2016,Wed Jun 29 23:16:59 BST 2016,20.587087574760705,10.293543787380353,Wed Jun 29 23:17:53 BST 2016,Wed Jun 29 23:21:53 BST 2016,41.24200181071684,10.31050045267921,scimark.sor.large,Wed Jun 29 23:23:07 BST 2016,Wed Jun 29 23:25:07 BST 2016,119.33253637361537,59.666268186807685,Wed Jun 29 23:25:19 BST 2016,Wed Jun 29 23:29:19 BST 2016,240.66219019216686,60.165547548041715,scimark.sparse.large,Wed Jun 29 23:29:31 BST 2016,Wed Jun 29 23:31:31 BST 2016,62.095336619219935,31.047668309609968,Wed Jun 29 23:31:54 BST 2016,Wed Jun 29 23:35:54 BST 2016,124.6021029655668,31.1505257413917,scimark.fft.small,Wed Jun 29 23:36:19 BST 2016,Wed Jun 29 23:38:19 BST 2016,814.5532012309751,407.27660061548755,Wed Jun 29 23:38:21 BST 2016,Wed Jun 29 23:42:21 BST 2016,1613.4553232717146,403.36383081792866,scimark.lu.small,Wed Jun 29 23:42:23 BST 2016,Wed Jun 29 23:44:23 BST 2016,521.0931336755733,260.54656683778666,Wed Jun 29 23:44:26 BST 2016,Wed Jun 29 23:48:26 BST 2016,1044.9271471466575,261.2317867866644,scimark.sor.small,Wed Jun 29 23:48:29 BST 2016,Wed Jun 29 23:50:29 BST 2016,612.4616948693085,306.23084743465427,Wed Jun 29 23:50:31 BST 2016,Wed Jun 29 23:54:31 BST 2016,1236.287563038194,309.0718907595485,scimark.sparse.small,Wed Jun 29 23:54:34 BST 2016,Wed Jun 29 23:56:34 BST 2016,444.32192535520545,222.16096267760273,Wed Jun 29 23:56:37 BST 2016,Thu Jun 30 00:00:37 BST 2016,885.3158221321702,221.32895553304255,scimark.monte_carlo,Thu Jun 30 00:00:40 BST 2016,Thu Jun 30 00:02:40 BST 2016,152.8395266369634,76.4197633184817,Thu Jun 30 00:02:52 BST 2016,Thu Jun 30 00:06:52 BST 2016,304.96514501613,76.2412862540325,serial,Thu Jun 30 00:07:03 BST 2016,Thu Jun 30 00:09:03 BST 2016,225.78453439408827,112.89226719704413,Thu Jun 30 00:09:10 BST 2016,Thu Jun 30 00:13:10 BST 2016,454.7279160078024,113.6819790019506,sunflow,Thu Jun 30 00:13:15 BST 2016,Thu Jun 30 00:15:15 BST 2016,177.96798640310155,88.98399320155077,Thu Jun 30 00:15:19 BST 2016,Thu Jun 30 00:19:19 BST 2016,355.2151136655094,88.80377841637736,xml.transform,Thu Jun 30 00:19:46 BST 2016,Thu Jun 30 00:21:46 BST 2016,512.0388967732175,256.01944838660876,Thu Jun 30 00:21:49 BST 2016,Thu Jun 30 00:25:49 BST 2016,1011.4687022915217,252.86717557288043,xml.validation,Thu Jun 30 00:25:52 BST 2016,Thu Jun 30 00:27:52 BST 2016,642.7008410670782,321.3504205335391,Thu Jun 30 00:27:55 BST 2016,Thu Jun 30 00:31:55 BST 2016,1279.1306816973693,319.7826704243423
