spec.jvm2008.report.run.location=BEDSONTC130
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jun 03 15:03:00 BST 2016, end=Fri Jun 03 15:03:00 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:03:00 BST 2016, end=Fri Jun 03 15:03:00 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:03:00 BST 2016, end=Fri Jun 03 15:03:14 BST 2016, operations=1.0, operationsPerMinute=4.287858214821696
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:03:14 BST 2016, end=Fri Jun 03 15:03:18 BST 2016, operations=1.0, operationsPerMinute=17.40139211136891
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:03:18 BST 2016, end=Fri Jun 03 15:03:19 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:03:19 BST 2016, end=Fri Jun 03 15:03:27 BST 2016, operations=1.0, operationsPerMinute=7.109004739336493
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:03:27 BST 2016, end=Fri Jun 03 15:03:35 BST 2016, operations=1.0, operationsPerMinute=7.930214115781126
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:03:35 BST 2016, end=Fri Jun 03 15:03:42 BST 2016, operations=1.0, operationsPerMinute=9.049773755656108
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:03:42 BST 2016, end=Fri Jun 03 15:03:44 BST 2016, operations=1.0, operationsPerMinute=26.7022696929239
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:03:44 BST 2016, end=Fri Jun 03 15:03:45 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:03:45 BST 2016, end=Fri Jun 03 15:03:45 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:03:45 BST 2016, end=Fri Jun 03 15:03:51 BST 2016, operations=1.0, operationsPerMinute=10.834236186348862
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:03:51 BST 2016, end=Fri Jun 03 15:03:52 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:03:52 BST 2016, end=Fri Jun 03 15:03:53 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:03:53 BST 2016, end=Fri Jun 03 15:03:55 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:03:55 BST 2016, end=Fri Jun 03 15:04:02 BST 2016, operations=1.0, operationsPerMinute=9.426551453260016
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:04:02 BST 2016, end=Fri Jun 03 15:04:22 BST 2016, operations=1.0, operationsPerMinute=2.922552362396493
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:04:22 BST 2016, end=Fri Jun 03 15:04:23 BST 2016, operations=1.0, operationsPerMinute=72.63922518159806
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:04:34 BST 2016, end=Fri Jun 03 15:06:34 BST 2016, operations=488.0868329553742, operationsPerMinute=244.0434164776871, mode=normal, start=Fri Jun 03 15:06:35 BST 2016, end=Fri Jun 03 15:10:35 BST 2016, operations=1024.6377300575532, operationsPerMinute=256.1594325143883
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:10:40 BST 2016, end=Fri Jun 03 15:12:40 BST 2016, operations=198.01905326456134, operationsPerMinute=99.00952663228067, mode=normal, start=Fri Jun 03 15:12:43 BST 2016, end=Fri Jun 03 15:16:43 BST 2016, operations=397.6852742604361, operationsPerMinute=99.42131856510902
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:16:46 BST 2016, end=Fri Jun 03 15:18:46 BST 2016, operations=396.3948993464443, operationsPerMinute=198.19744967322214, mode=normal, start=Fri Jun 03 15:18:48 BST 2016, end=Fri Jun 03 15:22:48 BST 2016, operations=796.7417051032035, operationsPerMinute=199.18542627580086
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:22:50 BST 2016, end=Fri Jun 03 15:24:50 BST 2016, operations=138.38655097373618, operationsPerMinute=69.19327548686809, mode=normal, start=Fri Jun 03 15:24:55 BST 2016, end=Fri Jun 03 15:28:55 BST 2016, operations=292.822475348508, operationsPerMinute=73.205618837127
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:29:00 BST 2016, end=Fri Jun 03 15:31:00 BST 2016, operations=239.0793488287565, operationsPerMinute=119.53967441437825, mode=normal, start=Fri Jun 03 15:31:03 BST 2016, end=Fri Jun 03 15:35:03 BST 2016, operations=475.1763770318404, operationsPerMinute=118.7940942579601
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:35:07 BST 2016, end=Fri Jun 03 15:37:07 BST 2016, operations=404.31125337859237, operationsPerMinute=202.15562668929618, mode=normal, start=Fri Jun 03 15:37:09 BST 2016, end=Fri Jun 03 15:41:09 BST 2016, operations=815.9337768624196, operationsPerMinute=203.9834442156049
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:41:46 BST 2016, end=Fri Jun 03 15:43:46 BST 2016, operations=343.7095582209331, operationsPerMinute=171.85477911046655, mode=normal, start=Fri Jun 03 15:43:48 BST 2016, end=Fri Jun 03 15:47:48 BST 2016, operations=706.4977017223491, operationsPerMinute=176.62442543058728
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:47:50 BST 2016, end=Fri Jun 03 15:49:50 BST 2016, operations=207.20198371078772, operationsPerMinute=103.60099185539386, mode=normal, start=Fri Jun 03 15:49:54 BST 2016, end=Fri Jun 03 15:53:54 BST 2016, operations=413.5384410611881, operationsPerMinute=103.38461026529703
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:53:58 BST 2016, end=Fri Jun 03 15:55:58 BST 2016, operations=70.25177767420521, operationsPerMinute=35.12588883710261, mode=normal, start=Fri Jun 03 15:56:07 BST 2016, end=Fri Jun 03 16:00:07 BST 2016, operations=144.86203287716447, operationsPerMinute=36.21550821929112
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 16:00:14 BST 2016, end=Fri Jun 03 16:02:14 BST 2016, operations=13.812238523307258, operationsPerMinute=6.906119261653629, mode=normal, start=Fri Jun 03 16:03:01 BST 2016, end=Fri Jun 03 16:07:01 BST 2016, operations=27.810455149133567, operationsPerMinute=6.952613787283392
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:07:36 BST 2016, end=Fri Jun 03 16:09:36 BST 2016, operations=74.40984330534211, operationsPerMinute=37.204921652671054, mode=normal, start=Fri Jun 03 16:09:45 BST 2016, end=Fri Jun 03 16:13:45 BST 2016, operations=148.83724421399114, operationsPerMinute=37.209311053497785
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:13:57 BST 2016, end=Fri Jun 03 16:15:57 BST 2016, operations=41.94323400664618, operationsPerMinute=20.97161700332309, mode=normal, start=Fri Jun 03 16:16:12 BST 2016, end=Fri Jun 03 16:20:12 BST 2016, operations=85.8399623402195, operationsPerMinute=21.459990585054875
benchmark-name=scimark.fft.small, mod=warmup, start=Fri Jun 03 16:20:26 BST 2016, end=Fri Jun 03 16:22:26 BST 2016, operations=726.3740189523644, operationsPerMinute=363.1870094761822, mode=normal, start=Fri Jun 03 16:22:27 BST 2016, end=Fri Jun 03 16:26:27 BST 2016, operations=1434.7623230136041, operationsPerMinute=358.69058075340104
