spec.jvm2008.report.run.location=SUNSPACE09
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 28 16:55:44 BST 2016, end=Tue Jun 28 16:55:44 BST 2016, operations=1.0, operationsPerMinute=857.1428571428571
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 28 16:55:44 BST 2016, end=Tue Jun 28 16:55:45 BST 2016, operations=1.0, operationsPerMinute=64.51612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 28 16:55:45 BST 2016, end=Tue Jun 28 16:56:18 BST 2016, operations=1.0, operationsPerMinute=1.8258170531312763
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 28 16:56:18 BST 2016, end=Tue Jun 28 16:56:25 BST 2016, operations=1.0, operationsPerMinute=9.286488159727597
benchmark-name=startup.compress, mode=normal, start=Tue Jun 28 16:56:25 BST 2016, end=Tue Jun 28 16:56:27 BST 2016, operations=1.0, operationsPerMinute=33.333333333333336
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 28 16:56:27 BST 2016, end=Tue Jun 28 16:56:38 BST 2016, operations=1.0, operationsPerMinute=5.449591280653951
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 28 16:56:38 BST 2016, end=Tue Jun 28 16:56:47 BST 2016, operations=1.0, operationsPerMinute=6.608657341116863
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 28 16:56:47 BST 2016, end=Tue Jun 28 16:56:54 BST 2016, operations=1.0, operationsPerMinute=8.059100067159168
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 28 16:56:54 BST 2016, end=Tue Jun 28 16:56:58 BST 2016, operations=1.0, operationsPerMinute=17.26618705035971
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 28 16:56:58 BST 2016, end=Tue Jun 28 16:56:59 BST 2016, operations=1.0, operationsPerMinute=50.97706032285472
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 28 16:56:59 BST 2016, end=Tue Jun 28 16:57:00 BST 2016, operations=1.0, operationsPerMinute=37.80718336483932
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 28 16:57:00 BST 2016, end=Tue Jun 28 16:57:08 BST 2016, operations=1.0, operationsPerMinute=7.865757734661773
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 28 16:57:08 BST 2016, end=Tue Jun 28 16:57:10 BST 2016, operations=1.0, operationsPerMinute=30.105368790767688
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 28 16:57:10 BST 2016, end=Tue Jun 28 16:57:12 BST 2016, operations=1.0, operationsPerMinute=37.03703703703704
benchmark-name=startup.serial, mode=normal, start=Tue Jun 28 16:57:12 BST 2016, end=Tue Jun 28 16:57:15 BST 2016, operations=1.0, operationsPerMinute=16.606698034874064
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 28 16:57:15 BST 2016, end=Tue Jun 28 16:57:23 BST 2016, operations=1.0, operationsPerMinute=7.307270734380709
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 28 16:57:23 BST 2016, end=Tue Jun 28 16:57:57 BST 2016, operations=1.0, operationsPerMinute=1.7841743733087514
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 28 16:57:57 BST 2016, end=Tue Jun 28 16:57:58 BST 2016, operations=1.0, operationsPerMinute=40.54054054054054
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 28 16:58:18 BST 2016, end=Tue Jun 28 17:00:18 BST 2016, operations=272.02729268757105, operationsPerMinute=136.01364634378552, mode=normal, start=Tue Jun 28 17:00:20 BST 2016, end=Tue Jun 28 17:04:20 BST 2016, operations=545.4461537467768, operationsPerMinute=136.3615384366942
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 28 17:04:34 BST 2016, end=Tue Jun 28 17:06:34 BST 2016, operations=115.4413332928257, operationsPerMinute=57.72066664641285, mode=normal, start=Tue Jun 28 17:06:39 BST 2016, end=Tue Jun 28 17:10:39 BST 2016, operations=220.60466607860977, operationsPerMinute=55.15116651965244
benchmark-name=compress, mod=warmup, start=Tue Jun 28 17:10:48 BST 2016, end=Tue Jun 28 17:12:48 BST 2016, operations=227.90257149900887, operationsPerMinute=113.95128574950444, mode=normal, start=Tue Jun 28 17:12:51 BST 2016, end=Tue Jun 28 17:16:51 BST 2016, operations=431.8124855673449, operationsPerMinute=107.95312139183622
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 28 17:16:54 BST 2016, end=Tue Jun 28 17:18:54 BST 2016, operations=65.18571605267954, operationsPerMinute=32.59285802633977, mode=normal, start=Tue Jun 28 17:19:05 BST 2016, end=Tue Jun 28 17:23:05 BST 2016, operations=150.8997670783998, operationsPerMinute=37.72494176959995
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 28 17:23:14 BST 2016, end=Tue Jun 28 17:25:14 BST 2016, operations=116.14768662330238, operationsPerMinute=58.07384331165119, mode=normal, start=Tue Jun 28 17:25:21 BST 2016, end=Tue Jun 28 17:29:21 BST 2016, operations=254.90273975798368, operationsPerMinute=63.72568493949592
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 28 17:29:26 BST 2016, end=Tue Jun 28 17:31:26 BST 2016, operations=226.62519687810197, operationsPerMinute=113.31259843905099, mode=normal, start=Tue Jun 28 17:31:29 BST 2016, end=Tue Jun 28 17:35:29 BST 2016, operations=434.3814383798649, operationsPerMinute=108.59535959496623
benchmark-name=derby, mod=warmup, start=Tue Jun 28 17:38:30 BST 2016, end=Tue Jun 28 17:40:30 BST 2016, operations=131.5321692680643, operationsPerMinute=65.76608463403215, mode=normal, start=Tue Jun 28 17:40:38 BST 2016, end=Tue Jun 28 17:44:38 BST 2016, operations=293.9139537001198, operationsPerMinute=73.47848842502995
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 28 17:44:42 BST 2016, end=Tue Jun 28 17:46:42 BST 2016, operations=108.38522056028916, operationsPerMinute=54.19261028014458, mode=normal, start=Tue Jun 28 17:46:47 BST 2016, end=Tue Jun 28 17:50:47 BST 2016, operations=208.7134326055644, operationsPerMinute=52.1783581513911
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 28 17:50:54 BST 2016, end=Tue Jun 28 17:52:54 BST 2016, operations=49.848435469365654, operationsPerMinute=24.924217734682827, mode=normal, start=Tue Jun 28 17:53:09 BST 2016, end=Tue Jun 28 17:57:09 BST 2016, operations=100.77737700907016, operationsPerMinute=25.19434425226754
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 28 17:57:21 BST 2016, end=Tue Jun 28 17:59:21 BST 2016, operations=9.09901589305045, operationsPerMinute=4.549507946525225, mode=normal, start=Tue Jun 28 18:01:19 BST 2016, end=Tue Jun 28 18:05:19 BST 2016, operations=21.596062588477583, operationsPerMinute=5.399015647119396
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 28 18:06:27 BST 2016, end=Tue Jun 28 18:08:27 BST 2016, operations=51.68850667675772, operationsPerMinute=25.84425333837886, mode=normal, start=Tue Jun 28 18:08:41 BST 2016, end=Tue Jun 28 18:12:41 BST 2016, operations=102.92879124101634, operationsPerMinute=25.732197810254085
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 28 18:12:58 BST 2016, end=Tue Jun 28 18:14:58 BST 2016, operations=36.65740292277614, operationsPerMinute=18.32870146138807, mode=normal, start=Tue Jun 28 18:15:16 BST 2016, end=Tue Jun 28 18:19:16 BST 2016, operations=55.497519325036485, operationsPerMinute=13.874379831259121
