spec.jvm2008.report.run.location=TOLL08
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 07:45:31 BST 2016, end=Wed Jun 29 07:45:31 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 07:45:31 BST 2016, end=Wed Jun 29 07:45:31 BST 2016, operations=1.0, operationsPerMinute=295.5665024630542
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 07:45:31 BST 2016, end=Wed Jun 29 07:45:55 BST 2016, operations=1.0, operationsPerMinute=2.538715410002539
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 07:45:55 BST 2016, end=Wed Jun 29 07:46:00 BST 2016, operations=1.0, operationsPerMinute=10.284538909838876
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 07:46:00 BST 2016, end=Wed Jun 29 07:46:02 BST 2016, operations=1.0, operationsPerMinute=29.806259314456035
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 07:46:02 BST 2016, end=Wed Jun 29 07:46:15 BST 2016, operations=1.0, operationsPerMinute=4.930966469428008
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 07:46:15 BST 2016, end=Wed Jun 29 07:46:24 BST 2016, operations=1.0, operationsPerMinute=6.475285991797971
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 07:46:24 BST 2016, end=Wed Jun 29 07:46:32 BST 2016, operations=1.0, operationsPerMinute=7.77000777000777
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 07:46:32 BST 2016, end=Wed Jun 29 07:46:35 BST 2016, operations=1.0, operationsPerMinute=15.44799176107106
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 07:46:35 BST 2016, end=Wed Jun 29 07:46:37 BST 2016, operations=1.0, operationsPerMinute=46.33204633204633
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 07:46:37 BST 2016, end=Wed Jun 29 07:46:39 BST 2016, operations=1.0, operationsPerMinute=33.149171270718234
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 07:46:39 BST 2016, end=Wed Jun 29 07:46:47 BST 2016, operations=1.0, operationsPerMinute=7.382798080472499
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 07:46:47 BST 2016, end=Wed Jun 29 07:46:49 BST 2016, operations=1.0, operationsPerMinute=31.51260504201681
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 07:46:49 BST 2016, end=Wed Jun 29 07:46:51 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 07:46:51 BST 2016, end=Wed Jun 29 07:46:55 BST 2016, operations=1.0, operationsPerMinute=14.350633819660368
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 07:46:55 BST 2016, end=Wed Jun 29 07:47:04 BST 2016, operations=1.0, operationsPerMinute=6.421232876712328
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 07:47:04 BST 2016, end=Wed Jun 29 07:47:46 BST 2016, operations=1.0, operationsPerMinute=1.4223739421093806
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 07:47:46 BST 2016, end=Wed Jun 29 07:47:48 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 07:48:06 BST 2016, end=Wed Jun 29 07:50:06 BST 2016, operations=151.42151772484436, operationsPerMinute=75.71075886242218, mode=normal, start=Wed Jun 29 07:50:07 BST 2016, end=Wed Jun 29 07:54:07 BST 2016, operations=381.36007349816254, operationsPerMinute=95.34001837454063
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 07:54:13 BST 2016, end=Wed Jun 29 07:56:13 BST 2016, operations=85.78347533784057, operationsPerMinute=42.891737668920285, mode=normal, start=Wed Jun 29 07:56:16 BST 2016, end=Wed Jun 29 08:00:16 BST 2016, operations=171.35601780272032, operationsPerMinute=42.83900445068008
benchmark-name=compress, mod=warmup, start=Wed Jun 29 08:00:19 BST 2016, end=Wed Jun 29 08:02:19 BST 2016, operations=127.5049503613156, operationsPerMinute=63.7524751806578, mode=normal, start=Wed Jun 29 08:02:21 BST 2016, end=Wed Jun 29 08:06:21 BST 2016, operations=259.0739383560415, operationsPerMinute=64.76848458901037
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 08:06:23 BST 2016, end=Wed Jun 29 08:08:23 BST 2016, operations=35.60445548036732, operationsPerMinute=17.80222774018366, mode=normal, start=Wed Jun 29 08:08:30 BST 2016, end=Wed Jun 29 08:12:30 BST 2016, operations=75.14926364783045, operationsPerMinute=18.787315911957613
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 08:12:37 BST 2016, end=Wed Jun 29 08:14:37 BST 2016, operations=76.17930777378878, operationsPerMinute=38.08965388689439, mode=normal, start=Wed Jun 29 08:14:42 BST 2016, end=Wed Jun 29 08:18:42 BST 2016, operations=159.88404176246272, operationsPerMinute=39.97101044061568
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 08:18:47 BST 2016, end=Wed Jun 29 08:20:47 BST 2016, operations=133.15160595503622, operationsPerMinute=66.57580297751811, mode=normal, start=Wed Jun 29 08:20:49 BST 2016, end=Wed Jun 29 08:24:49 BST 2016, operations=262.0188173479503, operationsPerMinute=65.50470433698757
benchmark-name=derby, mod=warmup, start=Wed Jun 29 08:26:51 BST 2016, end=Wed Jun 29 08:28:51 BST 2016, operations=105.74365805721777, operationsPerMinute=52.871829028608886, mode=normal, start=Wed Jun 29 08:28:53 BST 2016, end=Wed Jun 29 08:32:53 BST 2016, operations=212.33731415363934, operationsPerMinute=53.084328538409835
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 08:32:56 BST 2016, end=Wed Jun 29 08:34:56 BST 2016, operations=66.35908170350837, operationsPerMinute=33.17954085175418, mode=normal, start=Wed Jun 29 08:35:02 BST 2016, end=Wed Jun 29 08:39:02 BST 2016, operations=130.1504871425024, operationsPerMinute=32.5376217856256
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 08:39:06 BST 2016, end=Wed Jun 29 08:41:06 BST 2016, operations=31.008670187347843, operationsPerMinute=15.504335093673921, mode=normal, start=Wed Jun 29 08:41:14 BST 2016, end=Wed Jun 29 08:45:14 BST 2016, operations=70.02195194652091, operationsPerMinute=17.50548798663023
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 08:45:21 BST 2016, end=Wed Jun 29 08:47:21 BST 2016, operations=7.069900963955682, operationsPerMinute=3.534950481977841, mode=normal, start=Wed Jun 29 08:47:54 BST 2016, end=Wed Jun 29 08:51:54 BST 2016, operations=14.098364922681501, operationsPerMinute=3.5245912306703753
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 08:52:26 BST 2016, end=Wed Jun 29 08:54:26 BST 2016, operations=31.763794948665414, operationsPerMinute=15.881897474332707, mode=normal, start=Wed Jun 29 08:54:38 BST 2016, end=Wed Jun 29 08:58:38 BST 2016, operations=62.46095123448014, operationsPerMinute=15.615237808620035
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 08:58:51 BST 2016, end=Wed Jun 29 09:00:51 BST 2016, operations=23.37480787425274, operationsPerMinute=11.68740393712637, mode=normal, start=Wed Jun 29 09:01:02 BST 2016, end=Wed Jun 29 09:05:02 BST 2016, operations=47.059701211198146, operationsPerMinute=11.764925302799536
