spec.jvm2008.report.run.location=OLDLIB012
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:22:14 BST 2016, end=Thu May 26 14:22:14 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:22:14 BST 2016, end=Thu May 26 14:22:15 BST 2016, operations=1.0, operationsPerMinute=41.35079255685734
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:22:15 BST 2016, end=Thu May 26 14:22:43 BST 2016, operations=1.0, operationsPerMinute=2.158351019820857
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:22:43 BST 2016, end=Thu May 26 14:22:48 BST 2016, operations=1.0, operationsPerMinute=11.244377811094452
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:22:48 BST 2016, end=Thu May 26 14:22:50 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:22:50 BST 2016, end=Thu May 26 14:22:59 BST 2016, operations=1.0, operationsPerMinute=6.263701847792045
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:22:59 BST 2016, end=Thu May 26 14:23:07 BST 2016, operations=1.0, operationsPerMinute=7.512207336922499
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:23:07 BST 2016, end=Thu May 26 14:23:15 BST 2016, operations=1.0, operationsPerMinute=8.4530853761623
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:23:15 BST 2016, end=Thu May 26 14:23:17 BST 2016, operations=1.0, operationsPerMinute=20.682523267838675
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:23:17 BST 2016, end=Thu May 26 14:23:18 BST 2016, operations=1.0, operationsPerMinute=71.17437722419929
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:23:18 BST 2016, end=Thu May 26 14:23:19 BST 2016, operations=1.0, operationsPerMinute=53.42831700801425
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:23:19 BST 2016, end=Thu May 26 14:23:26 BST 2016, operations=1.0, operationsPerMinute=9.114385538508278
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:23:26 BST 2016, end=Thu May 26 14:23:28 BST 2016, operations=1.0, operationsPerMinute=38.07106598984772
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:23:28 BST 2016, end=Thu May 26 14:23:29 BST 2016, operations=1.0, operationsPerMinute=45.80152671755725
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:23:29 BST 2016, end=Thu May 26 14:23:32 BST 2016, operations=1.0, operationsPerMinute=20.456870098874873
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:23:32 BST 2016, end=Thu May 26 14:23:39 BST 2016, operations=1.0, operationsPerMinute=8.097165991902834
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:23:39 BST 2016, end=Thu May 26 14:24:07 BST 2016, operations=1.0, operationsPerMinute=2.1486123545210387
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:24:07 BST 2016, end=Thu May 26 14:24:08 BST 2016, operations=1.0, operationsPerMinute=46.91164972634871
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:24:25 BST 2016, end=Thu May 26 14:26:25 BST 2016, operations=424.6756790885744, operationsPerMinute=212.3378395442872, mode=normal, start=Thu May 26 14:26:28 BST 2016, end=Thu May 26 14:30:28 BST 2016, operations=894.3374074589765, operationsPerMinute=223.58435186474412
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:30:35 BST 2016, end=Thu May 26 14:32:35 BST 2016, operations=167.11526245102397, operationsPerMinute=83.55763122551198, mode=normal, start=Thu May 26 14:32:43 BST 2016, end=Thu May 26 14:36:43 BST 2016, operations=356.35672403897973, operationsPerMinute=89.08918100974493
benchmark-name=compress, mod=warmup, start=Thu May 26 14:36:50 BST 2016, end=Thu May 26 14:38:50 BST 2016, operations=479.9639495075887, operationsPerMinute=239.98197475379436, mode=normal, start=Thu May 26 14:38:53 BST 2016, end=Thu May 26 14:42:53 BST 2016, operations=965.6528383052571, operationsPerMinute=241.41320957631427
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:42:57 BST 2016, end=Thu May 26 14:44:57 BST 2016, operations=127.30696663643393, operationsPerMinute=63.65348331821696, mode=normal, start=Thu May 26 14:45:08 BST 2016, end=Thu May 26 14:49:08 BST 2016, operations=267.98922412793337, operationsPerMinute=66.99730603198334
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:49:19 BST 2016, end=Thu May 26 14:51:19 BST 2016, operations=227.55964794695058, operationsPerMinute=113.77982397347529, mode=normal, start=Thu May 26 14:51:26 BST 2016, end=Thu May 26 14:55:26 BST 2016, operations=437.3220445138582, operationsPerMinute=109.33051112846455
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:55:32 BST 2016, end=Thu May 26 14:57:32 BST 2016, operations=346.8819769865471, operationsPerMinute=173.44098849327355, mode=normal, start=Thu May 26 14:57:36 BST 2016, end=Thu May 26 15:01:36 BST 2016, operations=734.6368793771251, operationsPerMinute=183.65921984428127
benchmark-name=derby, mod=warmup, start=Thu May 26 15:03:21 BST 2016, end=Thu May 26 15:05:21 BST 2016, operations=273.0321581975124, operationsPerMinute=136.5160790987562, mode=normal, start=Thu May 26 15:05:26 BST 2016, end=Thu May 26 15:09:26 BST 2016, operations=548.1282221415878, operationsPerMinute=137.03205553539695
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:09:32 BST 2016, end=Thu May 26 15:11:32 BST 2016, operations=195.37342196427065, operationsPerMinute=97.68671098213532, mode=normal, start=Thu May 26 15:11:42 BST 2016, end=Thu May 26 15:15:42 BST 2016, operations=354.861405466593, operationsPerMinute=88.71535136664825
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:15:49 BST 2016, end=Thu May 26 15:17:49 BST 2016, operations=87.27097188158697, operationsPerMinute=43.63548594079349, mode=normal, start=Thu May 26 15:18:10 BST 2016, end=Thu May 26 15:22:10 BST 2016, operations=174.98105120210494, operationsPerMinute=43.745262800526234
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:22:25 BST 2016, end=Thu May 26 15:24:25 BST 2016, operations=19.519177866239513, operationsPerMinute=9.759588933119757, mode=normal, start=Thu May 26 15:25:49 BST 2016, end=Thu May 26 15:29:49 BST 2016, operations=20.109604996190804, operationsPerMinute=5.027401249047701
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:33:58 BST 2016, end=Thu May 26 15:35:58 BST 2016, operations=102.94225655473429, operationsPerMinute=51.47112827736714, mode=normal, start=Thu May 26 15:36:20 BST 2016, end=Thu May 26 15:40:20 BST 2016, operations=202.34372949711667, operationsPerMinute=50.58593237427917
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:40:43 BST 2016, end=Thu May 26 15:42:43 BST 2016, operations=49.75624949299077, operationsPerMinute=24.878124746495384, mode=normal, start=Thu May 26 15:44:01 BST 2016, end=Thu May 26 15:48:01 BST 2016, operations=117.38207344467234, operationsPerMinute=29.345518361168086
