spec.jvm2008.report.run.location=ROBLIB141
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:21:25 BST 2016, end=Thu May 26 14:21:25 BST 2016, operations=1.0, operationsPerMinute=750.0
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:21:25 BST 2016, end=Thu May 26 14:21:25 BST 2016, operations=1.0, operationsPerMinute=81.08108108108108
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:21:25 BST 2016, end=Thu May 26 14:21:44 BST 2016, operations=1.0, operationsPerMinute=3.258921297050676
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:21:44 BST 2016, end=Thu May 26 14:21:49 BST 2016, operations=1.0, operationsPerMinute=11.776251226692835
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:21:49 BST 2016, end=Thu May 26 14:21:50 BST 2016, operations=1.0, operationsPerMinute=40.08016032064128
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:21:50 BST 2016, end=Thu May 26 14:22:00 BST 2016, operations=1.0, operationsPerMinute=6.158899609936358
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:22:00 BST 2016, end=Thu May 26 14:22:08 BST 2016, operations=1.0, operationsPerMinute=7.624857033930613
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:22:08 BST 2016, end=Thu May 26 14:22:15 BST 2016, operations=1.0, operationsPerMinute=8.939213349225268
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:22:15 BST 2016, end=Thu May 26 14:22:18 BST 2016, operations=1.0, operationsPerMinute=19.723865877712033
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:22:18 BST 2016, end=Thu May 26 14:22:19 BST 2016, operations=1.0, operationsPerMinute=65.57377049180327
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:22:19 BST 2016, end=Thu May 26 14:22:20 BST 2016, operations=1.0, operationsPerMinute=51.282051282051285
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:22:20 BST 2016, end=Thu May 26 14:22:26 BST 2016, operations=1.0, operationsPerMinute=9.432479169941834
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:22:26 BST 2016, end=Thu May 26 14:22:28 BST 2016, operations=1.0, operationsPerMinute=36.92307692307692
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:22:28 BST 2016, end=Thu May 26 14:22:29 BST 2016, operations=1.0, operationsPerMinute=50.42016806722689
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:22:29 BST 2016, end=Thu May 26 14:22:32 BST 2016, operations=1.0, operationsPerMinute=21.50537634408602
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:22:32 BST 2016, end=Thu May 26 14:22:39 BST 2016, operations=1.0, operationsPerMinute=8.213552361396303
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:22:39 BST 2016, end=Thu May 26 14:23:07 BST 2016, operations=1.0, operationsPerMinute=2.1828500745807107
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:23:07 BST 2016, end=Thu May 26 14:23:08 BST 2016, operations=1.0, operationsPerMinute=43.7956204379562
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:23:22 BST 2016, end=Thu May 26 14:25:22 BST 2016, operations=389.40191892808065, operationsPerMinute=194.70095946404032, mode=normal, start=Thu May 26 14:25:23 BST 2016, end=Thu May 26 14:29:23 BST 2016, operations=803.3285329552853, operationsPerMinute=200.8321332388213
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:29:29 BST 2016, end=Thu May 26 14:31:29 BST 2016, operations=159.76727816094922, operationsPerMinute=79.88363908047461, mode=normal, start=Thu May 26 14:31:32 BST 2016, end=Thu May 26 14:35:32 BST 2016, operations=320.921129616023, operationsPerMinute=80.23028240400575
benchmark-name=compress, mod=warmup, start=Thu May 26 14:35:36 BST 2016, end=Thu May 26 14:37:36 BST 2016, operations=328.3632701321142, operationsPerMinute=164.1816350660571, mode=normal, start=Thu May 26 14:37:38 BST 2016, end=Thu May 26 14:41:38 BST 2016, operations=647.4591330642709, operationsPerMinute=161.86478326606772
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:41:40 BST 2016, end=Thu May 26 14:43:40 BST 2016, operations=110.35763746040871, operationsPerMinute=55.178818730204355, mode=normal, start=Thu May 26 14:43:46 BST 2016, end=Thu May 26 14:47:46 BST 2016, operations=225.20376537218195, operationsPerMinute=56.30094134304549
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:47:52 BST 2016, end=Thu May 26 14:49:52 BST 2016, operations=190.00251561247183, operationsPerMinute=95.00125780623591, mode=normal, start=Thu May 26 14:49:56 BST 2016, end=Thu May 26 14:53:56 BST 2016, operations=388.3552351346997, operationsPerMinute=97.08880878367492
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:54:00 BST 2016, end=Thu May 26 14:56:00 BST 2016, operations=335.93617655408144, operationsPerMinute=167.96808827704072, mode=normal, start=Thu May 26 14:56:02 BST 2016, end=Thu May 26 15:00:02 BST 2016, operations=670.641267309577, operationsPerMinute=167.66031682739424
benchmark-name=derby, mod=warmup, start=Thu May 26 15:01:04 BST 2016, end=Thu May 26 15:03:04 BST 2016, operations=179.17726805478574, operationsPerMinute=89.58863402739287, mode=normal, start=Thu May 26 15:03:07 BST 2016, end=Thu May 26 15:07:07 BST 2016, operations=455.722747047232, operationsPerMinute=113.930686761808
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:07:10 BST 2016, end=Thu May 26 15:09:10 BST 2016, operations=158.98059012267615, operationsPerMinute=79.49029506133807, mode=normal, start=Thu May 26 15:09:19 BST 2016, end=Thu May 26 15:13:19 BST 2016, operations=283.46899112621134, operationsPerMinute=70.86724778155283
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:13:24 BST 2016, end=Thu May 26 15:15:24 BST 2016, operations=109.05058749297797, operationsPerMinute=54.525293746488984, mode=normal, start=Thu May 26 15:15:30 BST 2016, end=Thu May 26 15:19:30 BST 2016, operations=213.83331659468266, operationsPerMinute=53.458329148670664
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:19:36 BST 2016, end=Thu May 26 15:21:36 BST 2016, operations=21.925477197458896, operationsPerMinute=10.962738598729448, mode=normal, start=Thu May 26 15:22:06 BST 2016, end=Thu May 26 15:26:06 BST 2016, operations=39.79967335249711, operationsPerMinute=9.949918338124277
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:26:33 BST 2016, end=Thu May 26 15:28:33 BST 2016, operations=62.42213056509229, operationsPerMinute=31.211065282546144, mode=normal, start=Thu May 26 15:28:45 BST 2016, end=Thu May 26 15:32:45 BST 2016, operations=125.34525725766491, operationsPerMinute=31.336314314416228
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:32:54 BST 2016, end=Thu May 26 15:34:54 BST 2016, operations=73.85921987333722, operationsPerMinute=36.92960993666861, mode=normal, start=Thu May 26 15:35:03 BST 2016, end=Thu May 26 15:39:03 BST 2016, operations=149.94657880063963, operationsPerMinute=37.48664470015991
benchmark-name=scimark.fft.small, mod=warmup, start=Thu May 26 15:39:13 BST 2016, end=Thu May 26 15:41:13 BST 2016, operations=503.3943465015793, operationsPerMinute=251.69717325078966, mode=normal, start=Thu May 26 15:41:15 BST 2016, end=Thu May 26 15:45:15 BST 2016, operations=1108.1571508255438, operationsPerMinute=277.03928770638595
benchmark-name=scimark.lu.small, mod=warmup, start=Thu May 26 15:45:16 BST 2016, end=Thu May 26 15:47:16 BST 2016, operations=439.34523184751833, operationsPerMinute=219.67261592375917, mode=normal, start=Thu May 26 15:47:18 BST 2016, end=Thu May 26 15:51:18 BST 2016, operations=870.208273804444, operationsPerMinute=217.552068451111
benchmark-name=scimark.sor.small, mod=warmup, start=Thu May 26 15:51:19 BST 2016, end=Thu May 26 15:53:19 BST 2016, operations=283.8511119074187, operationsPerMinute=141.92555595370936, mode=normal, start=Thu May 26 15:53:22 BST 2016, end=Thu May 26 15:57:22 BST 2016, operations=559.2261162702487, operationsPerMinute=139.80652906756217
benchmark-name=scimark.sparse.small, mod=warmup, start=Thu May 26 15:57:24 BST 2016, end=Thu May 26 15:59:24 BST 2016, operations=401.419020769782, operationsPerMinute=200.709510384891, mode=normal, start=Thu May 26 15:59:26 BST 2016, end=Thu May 26 16:03:26 BST 2016, operations=800.282660157098, operationsPerMinute=200.0706650392745
benchmark-name=scimark.monte_carlo, mod=warmup, start=Thu May 26 16:03:27 BST 2016, end=Thu May 26 16:05:27 BST 2016, operations=93.25279636904587, operationsPerMinute=46.626398184522934, mode=normal, start=Thu May 26 16:05:35 BST 2016, end=Thu May 26 16:09:35 BST 2016, operations=183.18803734992338, operationsPerMinute=45.797009337480844
benchmark-name=serial, mod=warmup, start=Thu May 26 16:09:43 BST 2016, end=Thu May 26 16:11:43 BST 2016, operations=172.18523016075952, operationsPerMinute=86.09261508037976, mode=normal, start=Thu May 26 16:11:48 BST 2016, end=Thu May 26 16:15:48 BST 2016, operations=348.64391869652195, operationsPerMinute=87.16097967413049
benchmark-name=sunflow, mod=warmup, start=Thu May 26 16:15:51 BST 2016, end=Thu May 26 16:17:51 BST 2016, operations=133.0249437789982, operationsPerMinute=66.5124718894991, mode=normal, start=Thu May 26 16:17:53 BST 2016, end=Thu May 26 16:21:53 BST 2016, operations=259.14699261964887, operationsPerMinute=64.78674815491222
benchmark-name=xml.transform, mod=warmup, start=Thu May 26 16:22:19 BST 2016, end=Thu May 26 16:24:19 BST 2016, operations=393.8048696783258, operationsPerMinute=196.9024348391629, mode=normal, start=Thu May 26 16:24:22 BST 2016, end=Thu May 26 16:28:22 BST 2016, operations=801.7318265457784, operationsPerMinute=200.4329566364446
benchmark-name=xml.validation, mod=warmup, start=Thu May 26 16:28:23 BST 2016, end=Thu May 26 16:30:23 BST 2016, operations=601.9775311339445, operationsPerMinute=300.98876556697223, mode=normal, start=Thu May 26 16:30:25 BST 2016, end=Thu May 26 16:34:25 BST 2016, operations=1210.2510000291584, operationsPerMinute=302.5627500072896
