spec.jvm2008.report.run.location=CASTLEAZES003
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:18:24 BST 2016, end=Thu May 26 14:18:24 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:18:24 BST 2016, end=Thu May 26 14:18:24 BST 2016, operations=1.0, operationsPerMinute=273.972602739726
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:18:24 BST 2016, end=Thu May 26 14:18:38 BST 2016, operations=1.0, operationsPerMinute=4.484640107631362
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:18:38 BST 2016, end=Thu May 26 14:18:41 BST 2016, operations=1.0, operationsPerMinute=17.301038062283737
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:18:41 BST 2016, end=Thu May 26 14:18:42 BST 2016, operations=1.0, operationsPerMinute=46.875
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:18:42 BST 2016, end=Thu May 26 14:18:51 BST 2016, operations=1.0, operationsPerMinute=7.057163020465773
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:18:51 BST 2016, end=Thu May 26 14:18:58 BST 2016, operations=1.0, operationsPerMinute=7.996801279488205
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:18:58 BST 2016, end=Thu May 26 14:19:05 BST 2016, operations=1.0, operationsPerMinute=9.114385538508278
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:05 BST 2016, end=Thu May 26 14:19:07 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:19:07 BST 2016, end=Thu May 26 14:19:08 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:19:08 BST 2016, end=Thu May 26 14:19:09 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:19:09 BST 2016, end=Thu May 26 14:19:14 BST 2016, operations=1.0, operationsPerMinute=10.863661053775122
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:19:14 BST 2016, end=Thu May 26 14:19:16 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:19:16 BST 2016, end=Thu May 26 14:19:17 BST 2016, operations=1.0, operationsPerMinute=61.98347107438016
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:19:17 BST 2016, end=Thu May 26 14:19:19 BST 2016, operations=1.0, operationsPerMinute=28.275212064090482
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:19:19 BST 2016, end=Thu May 26 14:19:25 BST 2016, operations=1.0, operationsPerMinute=9.357454772301933
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:19:25 BST 2016, end=Thu May 26 14:19:46 BST 2016, operations=1.0, operationsPerMinute=2.9585798816568047
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:19:46 BST 2016, end=Thu May 26 14:19:47 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:19:57 BST 2016, end=Thu May 26 14:21:57 BST 2016, operations=482.3858231570493, operationsPerMinute=241.19291157852464, mode=normal, start=Thu May 26 14:21:58 BST 2016, end=Thu May 26 14:25:58 BST 2016, operations=1009.2526847934237, operationsPerMinute=252.31317119835592
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:02 BST 2016, end=Thu May 26 14:28:02 BST 2016, operations=197.40459107297897, operationsPerMinute=98.70229553648949, mode=normal, start=Thu May 26 14:28:06 BST 2016, end=Thu May 26 14:32:06 BST 2016, operations=380.7717216272878, operationsPerMinute=95.19293040682194
benchmark-name=compress, mod=warmup, start=Thu May 26 14:32:09 BST 2016, end=Thu May 26 14:34:09 BST 2016, operations=376.38899189237645, operationsPerMinute=188.19449594618823, mode=normal, start=Thu May 26 14:34:11 BST 2016, end=Thu May 26 14:38:11 BST 2016, operations=749.4407752870931, operationsPerMinute=187.36019382177327
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:38:13 BST 2016, end=Thu May 26 14:40:13 BST 2016, operations=127.74354832476625, operationsPerMinute=63.871774162383126, mode=normal, start=Thu May 26 14:40:18 BST 2016, end=Thu May 26 14:44:18 BST 2016, operations=282.7523318273097, operationsPerMinute=70.68808295682743
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:44:24 BST 2016, end=Thu May 26 14:46:24 BST 2016, operations=227.4791453722178, operationsPerMinute=113.7395726861089, mode=normal, start=Thu May 26 14:46:27 BST 2016, end=Thu May 26 14:50:27 BST 2016, operations=465.3752898656775, operationsPerMinute=116.34382246641937
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:50:30 BST 2016, end=Thu May 26 14:52:30 BST 2016, operations=402.95409832145185, operationsPerMinute=201.47704916072593, mode=normal, start=Thu May 26 14:52:32 BST 2016, end=Thu May 26 14:56:32 BST 2016, operations=805.0407973930571, operationsPerMinute=201.26019934826428
benchmark-name=derby, mod=warmup, start=Thu May 26 14:56:56 BST 2016, end=Thu May 26 14:58:56 BST 2016, operations=314.4712980347564, operationsPerMinute=157.2356490173782, mode=normal, start=Thu May 26 14:58:58 BST 2016, end=Thu May 26 15:02:58 BST 2016, operations=692.0544750847191, operationsPerMinute=173.01361877117978
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:03:00 BST 2016, end=Thu May 26 15:05:00 BST 2016, operations=204.24463548263466, operationsPerMinute=102.12231774131733, mode=normal, start=Thu May 26 15:05:04 BST 2016, end=Thu May 26 15:09:04 BST 2016, operations=411.975478695845, operationsPerMinute=102.99386967396126
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:09:08 BST 2016, end=Thu May 26 15:11:08 BST 2016, operations=69.7407445334678, operationsPerMinute=34.8703722667339, mode=normal, start=Thu May 26 15:11:17 BST 2016, end=Thu May 26 15:15:17 BST 2016, operations=142.30302688962578, operationsPerMinute=35.575756722406446
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:15:25 BST 2016, end=Thu May 26 15:17:25 BST 2016, operations=13.483706842161443, operationsPerMinute=6.741853421080721, mode=normal, start=Thu May 26 15:18:14 BST 2016, end=Thu May 26 15:22:14 BST 2016, operations=26.76557299855144, operationsPerMinute=6.69139324963786
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:22:51 BST 2016, end=Thu May 26 15:24:51 BST 2016, operations=72.39964818667661, operationsPerMinute=36.19982409333831, mode=normal, start=Thu May 26 15:25:02 BST 2016, end=Thu May 26 15:29:02 BST 2016, operations=145.3105765737886, operationsPerMinute=36.32764414344715
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:29:10 BST 2016, end=Thu May 26 15:31:10 BST 2016, operations=42.27901052339489, operationsPerMinute=21.139505261697444, mode=normal, start=Thu May 26 15:31:24 BST 2016, end=Thu May 26 15:35:24 BST 2016, operations=83.20487863094516, operationsPerMinute=20.80121965773629
benchmark-name=scimark.fft.small, mod=warmup, start=Thu May 26 15:35:38 BST 2016, end=Thu May 26 15:37:38 BST 2016, operations=706.9152393805134, operationsPerMinute=353.4576196902567, mode=normal, start=Thu May 26 15:37:39 BST 2016, end=Thu May 26 15:41:39 BST 2016, operations=1378.4134911182116, operationsPerMinute=344.6033727795529
benchmark-name=scimark.lu.small, mod=warmup, start=Thu May 26 15:41:40 BST 2016, end=Thu May 26 15:43:40 BST 2016, operations=561.8972984494133, operationsPerMinute=280.9486492247066, mode=normal, start=Thu May 26 15:43:42 BST 2016, end=Thu May 26 15:47:42 BST 2016, operations=1124.89507830429, operationsPerMinute=281.2237695760725
benchmark-name=scimark.sor.small, mod=warmup, start=Thu May 26 15:47:43 BST 2016, end=Thu May 26 15:49:43 BST 2016, operations=328.45582444928607, operationsPerMinute=164.22791222464303, mode=normal, start=Thu May 26 15:49:45 BST 2016, end=Thu May 26 15:53:45 BST 2016, operations=648.0834355180632, operationsPerMinute=162.0208588795158
benchmark-name=scimark.sparse.small, mod=warmup, start=Thu May 26 15:53:48 BST 2016, end=Thu May 26 15:55:48 BST 2016, operations=494.9612122684418, operationsPerMinute=247.4806061342209, mode=normal, start=Thu May 26 15:55:49 BST 2016, end=Thu May 26 15:59:49 BST 2016, operations=990.1540860579948, operationsPerMinute=247.5385215144987
benchmark-name=scimark.monte_carlo, mod=warmup, start=Thu May 26 15:59:51 BST 2016, end=Thu May 26 16:01:51 BST 2016, operations=118.4426026021782, operationsPerMinute=59.2213013010891, mode=normal, start=Thu May 26 16:01:58 BST 2016, end=Thu May 26 16:05:58 BST 2016, operations=231.37372647509252, operationsPerMinute=57.84343161877313
benchmark-name=serial, mod=warmup, start=Thu May 26 16:06:05 BST 2016, end=Thu May 26 16:08:05 BST 2016, operations=208.88446707508214, operationsPerMinute=104.44223353754107, mode=normal, start=Thu May 26 16:08:09 BST 2016, end=Thu May 26 16:12:09 BST 2016, operations=466.7427455285492, operationsPerMinute=116.6856863821373
benchmark-name=sunflow, mod=warmup, start=Thu May 26 16:12:12 BST 2016, end=Thu May 26 16:14:12 BST 2016, operations=176.9353851183742, operationsPerMinute=88.4676925591871, mode=normal, start=Thu May 26 16:14:14 BST 2016, end=Thu May 26 16:18:14 BST 2016, operations=354.0338332330143, operationsPerMinute=88.50845830825358
benchmark-name=xml.transform, mod=warmup, start=Thu May 26 16:18:34 BST 2016, end=Thu May 26 16:20:34 BST 2016, operations=522.8340608201024, operationsPerMinute=261.4170304100512, mode=normal, start=Thu May 26 16:20:35 BST 2016, end=Thu May 26 16:24:35 BST 2016, operations=1040.639372718789, operationsPerMinute=260.15984317969725
benchmark-name=xml.validation, mod=warmup, start=Thu May 26 16:24:37 BST 2016, end=Thu May 26 16:26:37 BST 2016, operations=1009.2240579353552, operationsPerMinute=504.6120289676776, mode=normal, start=Thu May 26 16:26:38 BST 2016, end=Thu May 26 16:30:38 BST 2016, operations=1960.0138607901833, operationsPerMinute=490.00346519754584
