spec.jvm2008.report.run.location=LAW014
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Mon Jun 27 04:45:50 BST 2016, end=Mon Jun 27 04:45:50 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 04:45:50 BST 2016, end=Mon Jun 27 04:45:50 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 04:45:50 BST 2016, end=Mon Jun 27 04:46:08 BST 2016, operations=1.0, operationsPerMinute=3.424853016724699
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 04:46:08 BST 2016, end=Mon Jun 27 04:46:12 BST 2016, operations=1.0, operationsPerMinute=14.623446258835
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 04:46:12 BST 2016, end=Mon Jun 27 04:46:13 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 04:46:13 BST 2016, end=Mon Jun 27 04:46:22 BST 2016, operations=1.0, operationsPerMinute=6.608657341116863
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 04:46:22 BST 2016, end=Mon Jun 27 04:46:30 BST 2016, operations=1.0, operationsPerMinute=7.707129094412331
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 04:46:30 BST 2016, end=Mon Jun 27 04:46:37 BST 2016, operations=1.0, operationsPerMinute=8.882309400444116
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 04:46:37 BST 2016, end=Mon Jun 27 04:46:40 BST 2016, operations=1.0, operationsPerMinute=22.363026462914647
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 04:46:40 BST 2016, end=Mon Jun 27 04:46:41 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 04:46:41 BST 2016, end=Mon Jun 27 04:46:42 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 04:46:42 BST 2016, end=Mon Jun 27 04:46:48 BST 2016, operations=1.0, operationsPerMinute=9.861932938856016
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 04:46:48 BST 2016, end=Mon Jun 27 04:46:49 BST 2016, operations=1.0, operationsPerMinute=38.83495145631068
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 04:46:49 BST 2016, end=Mon Jun 27 04:46:50 BST 2016, operations=1.0, operationsPerMinute=51.99306759098787
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 04:46:50 BST 2016, end=Mon Jun 27 04:46:53 BST 2016, operations=1.0, operationsPerMinute=23.166023166023166
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 04:46:53 BST 2016, end=Mon Jun 27 04:47:00 BST 2016, operations=1.0, operationsPerMinute=8.92458723784025
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 04:47:00 BST 2016, end=Mon Jun 27 04:47:25 BST 2016, operations=1.0, operationsPerMinute=2.3581197924854584
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 04:47:25 BST 2016, end=Mon Jun 27 04:47:26 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 04:47:40 BST 2016, end=Mon Jun 27 04:49:40 BST 2016, operations=416.88350498928554, operationsPerMinute=208.44175249464277, mode=normal, start=Mon Jun 27 04:49:42 BST 2016, end=Mon Jun 27 04:53:42 BST 2016, operations=857.0370047430544, operationsPerMinute=214.2592511857636
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 04:53:47 BST 2016, end=Mon Jun 27 04:55:47 BST 2016, operations=170.57883112976884, operationsPerMinute=85.28941556488442, mode=normal, start=Mon Jun 27 04:55:50 BST 2016, end=Mon Jun 27 04:59:50 BST 2016, operations=340.9231644835218, operationsPerMinute=85.23079112088045
benchmark-name=compress, mod=warmup, start=Mon Jun 27 04:59:54 BST 2016, end=Mon Jun 27 05:01:54 BST 2016, operations=267.8715091945595, operationsPerMinute=133.93575459727975, mode=normal, start=Mon Jun 27 05:01:57 BST 2016, end=Mon Jun 27 05:05:57 BST 2016, operations=462.10861896819245, operationsPerMinute=115.52715474204811
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 05:06:01 BST 2016, end=Mon Jun 27 05:08:01 BST 2016, operations=107.06340275806036, operationsPerMinute=53.53170137903018, mode=normal, start=Mon Jun 27 05:08:08 BST 2016, end=Mon Jun 27 05:12:08 BST 2016, operations=244.91974953630304, operationsPerMinute=61.22993738407576
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 05:12:14 BST 2016, end=Mon Jun 27 05:14:14 BST 2016, operations=205.60279730553077, operationsPerMinute=102.80139865276539, mode=normal, start=Mon Jun 27 05:14:18 BST 2016, end=Mon Jun 27 05:18:18 BST 2016, operations=412.2345785787721, operationsPerMinute=103.05864464469302
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 05:18:22 BST 2016, end=Mon Jun 27 05:20:22 BST 2016, operations=349.0053428254323, operationsPerMinute=174.50267141271615, mode=normal, start=Mon Jun 27 05:20:25 BST 2016, end=Mon Jun 27 05:24:25 BST 2016, operations=695.2990679422355, operationsPerMinute=173.82476698555888
benchmark-name=derby, mod=warmup, start=Mon Jun 27 05:25:25 BST 2016, end=Mon Jun 27 05:27:25 BST 2016, operations=265.05962260196674, operationsPerMinute=132.52981130098337, mode=normal, start=Mon Jun 27 05:27:28 BST 2016, end=Mon Jun 27 05:31:28 BST 2016, operations=530.9637396254875, operationsPerMinute=132.74093490637188
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 05:31:31 BST 2016, end=Mon Jun 27 05:33:31 BST 2016, operations=172.8138750318293, operationsPerMinute=86.40693751591465, mode=normal, start=Mon Jun 27 05:33:36 BST 2016, end=Mon Jun 27 05:37:36 BST 2016, operations=341.8294072888979, operationsPerMinute=85.45735182222448
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 05:37:39 BST 2016, end=Mon Jun 27 05:39:39 BST 2016, operations=105.77140636183883, operationsPerMinute=52.885703180919414, mode=normal, start=Mon Jun 27 05:39:46 BST 2016, end=Mon Jun 27 05:43:46 BST 2016, operations=202.4161300189724, operationsPerMinute=50.6040325047431
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 05:43:52 BST 2016, end=Mon Jun 27 05:45:52 BST 2016, operations=22.43723769120435, operationsPerMinute=11.218618845602174, mode=normal, start=Mon Jun 27 05:46:16 BST 2016, end=Mon Jun 27 05:50:16 BST 2016, operations=44.79440623267784, operationsPerMinute=11.19860155816946
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 05:50:50 BST 2016, end=Mon Jun 27 05:52:50 BST 2016, operations=68.91238225495519, operationsPerMinute=34.456191127477595, mode=normal, start=Mon Jun 27 05:53:02 BST 2016, end=Mon Jun 27 05:57:02 BST 2016, operations=139.06171248000084, operationsPerMinute=34.76542812000021
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 05:57:10 BST 2016, end=Mon Jun 27 05:59:10 BST 2016, operations=74.70205276217013, operationsPerMinute=37.35102638108506, mode=normal, start=Mon Jun 27 05:59:23 BST 2016, end=Mon Jun 27 06:03:23 BST 2016, operations=150.58811810781066, operationsPerMinute=37.647029526952664
