spec.jvm2008.report.run.location=UNION39
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:21:00 BST 2016, end=Thu May 26 14:21:00 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:21:00 BST 2016, end=Thu May 26 14:21:01 BST 2016, operations=1.0, operationsPerMinute=45.73170731707317
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:21:01 BST 2016, end=Thu May 26 14:21:31 BST 2016, operations=1.0, operationsPerMinute=1.9798059790140565
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:21:31 BST 2016, end=Thu May 26 14:21:36 BST 2016, operations=1.0, operationsPerMinute=11.711887565879367
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:21:36 BST 2016, end=Thu May 26 14:21:38 BST 2016, operations=1.0, operationsPerMinute=40.54054054054054
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:21:38 BST 2016, end=Thu May 26 14:21:48 BST 2016, operations=1.0, operationsPerMinute=6.202191440975811
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:21:48 BST 2016, end=Thu May 26 14:21:55 BST 2016, operations=1.0, operationsPerMinute=7.700205338809035
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:21:55 BST 2016, end=Thu May 26 14:22:02 BST 2016, operations=1.0, operationsPerMinute=8.8339222614841
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:22:02 BST 2016, end=Thu May 26 14:22:05 BST 2016, operations=1.0, operationsPerMinute=21.269053527118043
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:22:05 BST 2016, end=Thu May 26 14:22:06 BST 2016, operations=1.0, operationsPerMinute=71.68458781362007
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:22:06 BST 2016, end=Thu May 26 14:22:07 BST 2016, operations=1.0, operationsPerMinute=54.54545454545455
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:22:07 BST 2016, end=Thu May 26 14:22:13 BST 2016, operations=1.0, operationsPerMinute=9.436929852154766
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:22:13 BST 2016, end=Thu May 26 14:22:15 BST 2016, operations=1.0, operationsPerMinute=39.01170351105332
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:22:15 BST 2016, end=Thu May 26 14:22:16 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:22:16 BST 2016, end=Thu May 26 14:22:19 BST 2016, operations=1.0, operationsPerMinute=21.62162162162162
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:22:19 BST 2016, end=Thu May 26 14:22:26 BST 2016, operations=1.0, operationsPerMinute=8.515469770082316
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:22:26 BST 2016, end=Thu May 26 14:22:53 BST 2016, operations=1.0, operationsPerMinute=2.194747238276392
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:22:53 BST 2016, end=Thu May 26 14:22:55 BST 2016, operations=1.0, operationsPerMinute=47.58128469468676
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:23:09 BST 2016, end=Thu May 26 14:25:09 BST 2016, operations=442.5152129481743, operationsPerMinute=221.25760647408714, mode=normal, start=Thu May 26 14:25:12 BST 2016, end=Thu May 26 14:29:12 BST 2016, operations=905.4871603882683, operationsPerMinute=226.37179009706708
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:29:19 BST 2016, end=Thu May 26 14:31:19 BST 2016, operations=181.27877109110173, operationsPerMinute=90.63938554555087, mode=normal, start=Thu May 26 14:31:28 BST 2016, end=Thu May 26 14:35:28 BST 2016, operations=362.34630307512174, operationsPerMinute=90.58657576878043
benchmark-name=compress, mod=warmup, start=Thu May 26 14:35:36 BST 2016, end=Thu May 26 14:37:36 BST 2016, operations=482.1795575498814, operationsPerMinute=241.0897787749407, mode=normal, start=Thu May 26 14:37:39 BST 2016, end=Thu May 26 14:41:39 BST 2016, operations=962.0945219013356, operationsPerMinute=240.5236304753339
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:41:42 BST 2016, end=Thu May 26 14:43:42 BST 2016, operations=126.6211169935663, operationsPerMinute=63.31055849678315, mode=normal, start=Thu May 26 14:43:53 BST 2016, end=Thu May 26 14:47:53 BST 2016, operations=256.588852934376, operationsPerMinute=64.147213233594
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:48:04 BST 2016, end=Thu May 26 14:50:04 BST 2016, operations=219.2830433446163, operationsPerMinute=109.64152167230814, mode=normal, start=Thu May 26 14:50:11 BST 2016, end=Thu May 26 14:54:11 BST 2016, operations=440.9636073365927, operationsPerMinute=110.24090183414818
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:54:17 BST 2016, end=Thu May 26 14:56:17 BST 2016, operations=384.5567668036599, operationsPerMinute=192.27838340182996, mode=normal, start=Thu May 26 14:56:21 BST 2016, end=Thu May 26 15:00:21 BST 2016, operations=772.4267349944498, operationsPerMinute=193.10668374861245
benchmark-name=derby, mod=warmup, start=Thu May 26 15:02:07 BST 2016, end=Thu May 26 15:04:07 BST 2016, operations=322.82573892200276, operationsPerMinute=161.41286946100138, mode=normal, start=Thu May 26 15:04:11 BST 2016, end=Thu May 26 15:08:11 BST 2016, operations=653.3115808938771, operationsPerMinute=163.32789522346928
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:08:17 BST 2016, end=Thu May 26 15:10:17 BST 2016, operations=212.78809842031677, operationsPerMinute=106.39404921015839, mode=normal, start=Thu May 26 15:10:23 BST 2016, end=Thu May 26 15:14:23 BST 2016, operations=428.11243856939404, operationsPerMinute=107.02810964234851
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:14:31 BST 2016, end=Thu May 26 15:16:31 BST 2016, operations=91.0683267822482, operationsPerMinute=45.5341633911241, mode=normal, start=Thu May 26 15:16:47 BST 2016, end=Thu May 26 15:20:47 BST 2016, operations=178.8951596158339, operationsPerMinute=44.723789903958476
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:21:03 BST 2016, end=Thu May 26 15:23:03 BST 2016, operations=20.227433942689537, operationsPerMinute=10.113716971344768, mode=normal, start=Thu May 26 15:24:06 BST 2016, end=Thu May 26 15:28:06 BST 2016, operations=40.3537658827696, operationsPerMinute=10.0884414706924
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:29:20 BST 2016, end=Thu May 26 15:31:20 BST 2016, operations=115.56973923250685, operationsPerMinute=57.784869616253424, mode=normal, start=Thu May 26 15:31:35 BST 2016, end=Thu May 26 15:35:35 BST 2016, operations=230.56382843980847, operationsPerMinute=57.64095710995212
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:35:48 BST 2016, end=Thu May 26 15:37:48 BST 2016, operations=60.507122471597455, operationsPerMinute=30.253561235798728, mode=normal, start=Thu May 26 15:38:10 BST 2016, end=Thu May 26 15:42:10 BST 2016, operations=121.24271763129386, operationsPerMinute=30.310679407823464
