spec.jvm2008.report.run.location=KRC046
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8082
benchmark-name=check, mode=normal, start=Sun Jun 19 00:39:48 BST 2016, end=Sun Jun 19 00:39:48 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 00:39:48 BST 2016, end=Sun Jun 19 00:39:48 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 00:39:48 BST 2016, end=Sun Jun 19 00:40:05 BST 2016, operations=1.0, operationsPerMinute=3.5545023696682465
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 00:40:05 BST 2016, end=Sun Jun 19 00:40:08 BST 2016, operations=1.0, operationsPerMinute=15.698587127158556
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 00:40:08 BST 2016, end=Sun Jun 19 00:40:10 BST 2016, operations=1.0, operationsPerMinute=44.21518054532056
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 00:40:10 BST 2016, end=Sun Jun 19 00:40:19 BST 2016, operations=1.0, operationsPerMinute=6.843846241587772
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 00:40:19 BST 2016, end=Sun Jun 19 00:40:26 BST 2016, operations=1.0, operationsPerMinute=7.849293563579278
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 00:40:26 BST 2016, end=Sun Jun 19 00:40:33 BST 2016, operations=1.0, operationsPerMinute=8.965929468021518
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 00:40:33 BST 2016, end=Sun Jun 19 00:40:35 BST 2016, operations=1.0, operationsPerMinute=24.65078060805259
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 00:40:35 BST 2016, end=Sun Jun 19 00:40:36 BST 2016, operations=1.0, operationsPerMinute=76.92307692307692
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 00:40:36 BST 2016, end=Sun Jun 19 00:40:37 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 00:40:37 BST 2016, end=Sun Jun 19 00:40:43 BST 2016, operations=1.0, operationsPerMinute=10.565240359218173
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 00:40:43 BST 2016, end=Sun Jun 19 00:40:44 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 00:40:44 BST 2016, end=Sun Jun 19 00:40:45 BST 2016, operations=1.0, operationsPerMinute=56.550424128180964
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 00:40:45 BST 2016, end=Sun Jun 19 00:40:48 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 00:40:48 BST 2016, end=Sun Jun 19 00:40:54 BST 2016, operations=1.0, operationsPerMinute=9.246417013407305
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 00:40:54 BST 2016, end=Sun Jun 19 00:41:16 BST 2016, operations=1.0, operationsPerMinute=2.7413533147530496
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 00:41:16 BST 2016, end=Sun Jun 19 00:41:17 BST 2016, operations=1.0, operationsPerMinute=71.25890736342043
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 00:41:31 BST 2016, end=Sun Jun 19 00:43:31 BST 2016, operations=455.6795462745687, operationsPerMinute=227.83977313728434, mode=normal, start=Sun Jun 19 00:43:32 BST 2016, end=Sun Jun 19 00:47:32 BST 2016, operations=939.3217065404136, operationsPerMinute=234.8304266351034
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 00:47:36 BST 2016, end=Sun Jun 19 00:49:36 BST 2016, operations=185.4984359164687, operationsPerMinute=92.74921795823435, mode=normal, start=Sun Jun 19 00:49:40 BST 2016, end=Sun Jun 19 00:53:40 BST 2016, operations=366.369630350072, operationsPerMinute=91.592407587518
benchmark-name=compress, mod=warmup, start=Sun Jun 19 00:53:44 BST 2016, end=Sun Jun 19 00:55:44 BST 2016, operations=364.93204370349144, operationsPerMinute=182.46602185174572, mode=normal, start=Sun Jun 19 00:55:45 BST 2016, end=Sun Jun 19 00:59:45 BST 2016, operations=730.541717395722, operationsPerMinute=182.6354293489305
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 00:59:47 BST 2016, end=Sun Jun 19 01:01:47 BST 2016, operations=128.07410177288276, operationsPerMinute=64.03705088644138, mode=normal, start=Sun Jun 19 01:01:53 BST 2016, end=Sun Jun 19 01:05:53 BST 2016, operations=266.1477263549074, operationsPerMinute=66.53693158872684
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:05:58 BST 2016, end=Sun Jun 19 01:07:58 BST 2016, operations=214.080046385954, operationsPerMinute=107.040023192977, mode=normal, start=Sun Jun 19 01:08:02 BST 2016, end=Sun Jun 19 01:12:02 BST 2016, operations=430.27621452809336, operationsPerMinute=107.56905363202334
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:12:05 BST 2016, end=Sun Jun 19 01:14:05 BST 2016, operations=372.4241104851319, operationsPerMinute=186.21205524256595, mode=normal, start=Sun Jun 19 01:14:07 BST 2016, end=Sun Jun 19 01:18:07 BST 2016, operations=746.1141050021288, operationsPerMinute=186.5285262505322
benchmark-name=derby, mod=warmup, start=Sun Jun 19 01:19:22 BST 2016, end=Sun Jun 19 01:21:22 BST 2016, operations=332.56047014407807, operationsPerMinute=166.28023507203903, mode=normal, start=Sun Jun 19 01:21:24 BST 2016, end=Sun Jun 19 01:25:24 BST 2016, operations=665.8433753498146, operationsPerMinute=166.46084383745364
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 01:25:27 BST 2016, end=Sun Jun 19 01:27:27 BST 2016, operations=189.42172501232932, operationsPerMinute=94.71086250616466, mode=normal, start=Sun Jun 19 01:27:31 BST 2016, end=Sun Jun 19 01:31:31 BST 2016, operations=379.99057250399215, operationsPerMinute=94.99764312599804
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 01:31:36 BST 2016, end=Sun Jun 19 01:33:36 BST 2016, operations=73.92753243484637, operationsPerMinute=36.963766217423185, mode=normal, start=Sun Jun 19 01:33:44 BST 2016, end=Sun Jun 19 01:37:44 BST 2016, operations=145.1927892402556, operationsPerMinute=36.2981973100639
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 01:37:52 BST 2016, end=Sun Jun 19 01:39:52 BST 2016, operations=14.014044410963745, operationsPerMinute=7.0070222054818725, mode=normal, start=Sun Jun 19 01:40:34 BST 2016, end=Sun Jun 19 01:44:34 BST 2016, operations=27.760199853193008, operationsPerMinute=6.940049963298252
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 01:45:01 BST 2016, end=Sun Jun 19 01:47:01 BST 2016, operations=69.2385393483014, operationsPerMinute=34.6192696741507, mode=normal, start=Sun Jun 19 01:47:13 BST 2016, end=Sun Jun 19 01:51:13 BST 2016, operations=138.6987046248992, operationsPerMinute=34.6746761562248
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 01:51:23 BST 2016, end=Sun Jun 19 01:53:23 BST 2016, operations=43.009347831566934, operationsPerMinute=21.504673915783467, mode=normal, start=Sun Jun 19 01:53:34 BST 2016, end=Sun Jun 19 01:57:34 BST 2016, operations=85.76498799957758, operationsPerMinute=21.441246999894396
