spec.jvm2008.report.run.location=BARN-04
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 21:20:45 BST 2016, end=Fri Jul 01 21:20:45 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 21:20:45 BST 2016, end=Fri Jul 01 21:20:46 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 21:20:46 BST 2016, end=Fri Jul 01 21:20:59 BST 2016, operations=1.0, operationsPerMinute=4.493035794518496
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 21:20:59 BST 2016, end=Fri Jul 01 21:21:02 BST 2016, operations=1.0, operationsPerMinute=17.80415430267062
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 21:21:02 BST 2016, end=Fri Jul 01 21:21:04 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 21:21:04 BST 2016, end=Fri Jul 01 21:21:12 BST 2016, operations=1.0, operationsPerMinute=7.057163020465773
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 21:21:12 BST 2016, end=Fri Jul 01 21:21:19 BST 2016, operations=1.0, operationsPerMinute=8.029978586723768
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 21:21:19 BST 2016, end=Fri Jul 01 21:21:26 BST 2016, operations=1.0, operationsPerMinute=9.20104278484895
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 21:21:26 BST 2016, end=Fri Jul 01 21:21:28 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 21:21:28 BST 2016, end=Fri Jul 01 21:21:29 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 21:21:29 BST 2016, end=Fri Jul 01 21:21:30 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 21:21:30 BST 2016, end=Fri Jul 01 21:21:35 BST 2016, operations=1.0, operationsPerMinute=10.865628395508873
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 21:21:35 BST 2016, end=Fri Jul 01 21:21:37 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 21:21:37 BST 2016, end=Fri Jul 01 21:21:38 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 21:21:38 BST 2016, end=Fri Jul 01 21:21:40 BST 2016, operations=1.0, operationsPerMinute=28.91566265060241
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 21:21:40 BST 2016, end=Fri Jul 01 21:21:46 BST 2016, operations=1.0, operationsPerMinute=9.402914903620122
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 21:21:46 BST 2016, end=Fri Jul 01 21:22:06 BST 2016, operations=1.0, operationsPerMinute=2.9677993767621307
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 21:22:06 BST 2016, end=Fri Jul 01 21:22:07 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 21:22:18 BST 2016, end=Fri Jul 01 21:24:18 BST 2016, operations=480.3905407121773, operationsPerMinute=240.19527035608866, mode=normal, start=Fri Jul 01 21:24:19 BST 2016, end=Fri Jul 01 21:28:19 BST 2016, operations=1007.289608164923, operationsPerMinute=251.82240204123076
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 21:28:23 BST 2016, end=Fri Jul 01 21:30:23 BST 2016, operations=199.84242163762485, operationsPerMinute=99.92121081881243, mode=normal, start=Fri Jul 01 21:30:27 BST 2016, end=Fri Jul 01 21:34:27 BST 2016, operations=394.9930120083154, operationsPerMinute=98.74825300207885
benchmark-name=compress, mod=warmup, start=Fri Jul 01 21:34:31 BST 2016, end=Fri Jul 01 21:36:31 BST 2016, operations=400.2843507625081, operationsPerMinute=200.14217538125405, mode=normal, start=Fri Jul 01 21:36:32 BST 2016, end=Fri Jul 01 21:40:32 BST 2016, operations=799.793667924403, operationsPerMinute=199.94841698110076
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 21:40:34 BST 2016, end=Fri Jul 01 21:42:34 BST 2016, operations=139.10753473958778, operationsPerMinute=69.55376736979389, mode=normal, start=Fri Jul 01 21:42:39 BST 2016, end=Fri Jul 01 21:46:39 BST 2016, operations=292.97957646049804, operationsPerMinute=73.24489411512451
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 21:46:44 BST 2016, end=Fri Jul 01 21:48:44 BST 2016, operations=235.8830562212466, operationsPerMinute=117.9415281106233, mode=normal, start=Fri Jul 01 21:48:47 BST 2016, end=Fri Jul 01 21:52:47 BST 2016, operations=473.7074497234291, operationsPerMinute=118.42686243085727
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 21:52:50 BST 2016, end=Fri Jul 01 21:54:50 BST 2016, operations=405.5584334090663, operationsPerMinute=202.77921670453316, mode=normal, start=Fri Jul 01 21:54:52 BST 2016, end=Fri Jul 01 21:58:52 BST 2016, operations=812.3855090010233, operationsPerMinute=203.0963772502558
benchmark-name=derby, mod=warmup, start=Fri Jul 01 21:59:15 BST 2016, end=Fri Jul 01 22:01:15 BST 2016, operations=365.58964092270895, operationsPerMinute=182.79482046135448, mode=normal, start=Fri Jul 01 22:01:17 BST 2016, end=Fri Jul 01 22:05:17 BST 2016, operations=732.8494826386021, operationsPerMinute=183.21237065965053
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 22:05:20 BST 2016, end=Fri Jul 01 22:07:20 BST 2016, operations=207.98554829608366, operationsPerMinute=103.99277414804183, mode=normal, start=Fri Jul 01 22:07:23 BST 2016, end=Fri Jul 01 22:11:23 BST 2016, operations=416.241217996572, operationsPerMinute=104.060304499143
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 22:11:27 BST 2016, end=Fri Jul 01 22:13:27 BST 2016, operations=73.63519861051674, operationsPerMinute=36.81759930525837, mode=normal, start=Fri Jul 01 22:13:36 BST 2016, end=Fri Jul 01 22:17:36 BST 2016, operations=151.09585781324893, operationsPerMinute=37.77396445331223
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 22:17:44 BST 2016, end=Fri Jul 01 22:19:44 BST 2016, operations=13.825073437629964, operationsPerMinute=6.912536718814982, mode=normal, start=Fri Jul 01 22:20:28 BST 2016, end=Fri Jul 01 22:24:28 BST 2016, operations=27.937742777409134, operationsPerMinute=6.984435694352284
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 22:25:10 BST 2016, end=Fri Jul 01 22:27:10 BST 2016, operations=74.66949405576742, operationsPerMinute=37.33474702788371, mode=normal, start=Fri Jul 01 22:27:19 BST 2016, end=Fri Jul 01 22:31:19 BST 2016, operations=149.2185271906888, operationsPerMinute=37.3046317976722
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 22:31:28 BST 2016, end=Fri Jul 01 22:33:28 BST 2016, operations=42.82184256897027, operationsPerMinute=21.410921284485134, mode=normal, start=Fri Jul 01 22:33:39 BST 2016, end=Fri Jul 01 22:37:39 BST 2016, operations=86.36639893691095, operationsPerMinute=21.59159973422774
