spec.jvm2008.report.run.location=HULL83
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 21 13:03:02 BST 2016, end=Tue Jun 21 13:03:03 BST 2016, operations=1.0, operationsPerMinute=441.1764705882353
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 13:03:03 BST 2016, end=Tue Jun 21 13:03:04 BST 2016, operations=1.0, operationsPerMinute=61.98347107438016
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 13:03:04 BST 2016, end=Tue Jun 21 13:03:39 BST 2016, operations=1.0, operationsPerMinute=1.6795901799960808
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 13:03:39 BST 2016, end=Tue Jun 21 13:03:46 BST 2016, operations=1.0, operationsPerMinute=8.796364169476616
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 13:03:46 BST 2016, end=Tue Jun 21 13:03:49 BST 2016, operations=1.0, operationsPerMinute=20.56907781967775
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 13:03:49 BST 2016, end=Tue Jun 21 13:04:00 BST 2016, operations=1.0, operationsPerMinute=5.543749422526102
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 13:04:00 BST 2016, end=Tue Jun 21 13:04:09 BST 2016, operations=1.0, operationsPerMinute=6.773538044705351
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 13:04:09 BST 2016, end=Tue Jun 21 13:04:16 BST 2016, operations=1.0, operationsPerMinute=8.13228517213337
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 13:04:16 BST 2016, end=Tue Jun 21 13:04:20 BST 2016, operations=1.0, operationsPerMinute=15.629070070330815
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 13:04:20 BST 2016, end=Tue Jun 21 13:04:21 BST 2016, operations=1.0, operationsPerMinute=56.98005698005698
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 13:04:21 BST 2016, end=Tue Jun 21 13:04:22 BST 2016, operations=1.0, operationsPerMinute=43.63636363636363
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 13:04:22 BST 2016, end=Tue Jun 21 13:04:30 BST 2016, operations=1.0, operationsPerMinute=7.789173049461249
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 13:04:30 BST 2016, end=Tue Jun 21 13:04:32 BST 2016, operations=1.0, operationsPerMinute=28.44950213371266
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 13:04:32 BST 2016, end=Tue Jun 21 13:04:34 BST 2016, operations=1.0, operationsPerMinute=29.426189308484552
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 13:04:34 BST 2016, end=Tue Jun 21 13:04:39 BST 2016, operations=1.0, operationsPerMinute=13.054830287206267
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 13:04:39 BST 2016, end=Tue Jun 21 13:04:47 BST 2016, operations=1.0, operationsPerMinute=7.640392206799949
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 13:04:47 BST 2016, end=Tue Jun 21 13:05:22 BST 2016, operations=1.0, operationsPerMinute=1.683737898133857
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 13:05:22 BST 2016, end=Tue Jun 21 13:05:24 BST 2016, operations=1.0, operationsPerMinute=28.155795401220086
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 13:05:42 BST 2016, end=Tue Jun 21 13:07:42 BST 2016, operations=301.47890617701023, operationsPerMinute=150.73945308850512, mode=normal, start=Tue Jun 21 13:07:44 BST 2016, end=Tue Jun 21 13:11:44 BST 2016, operations=647.3750436840713, operationsPerMinute=161.84376092101783
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 13:11:50 BST 2016, end=Tue Jun 21 13:13:50 BST 2016, operations=126.660478445297, operationsPerMinute=63.3302392226485, mode=normal, start=Tue Jun 21 13:13:57 BST 2016, end=Tue Jun 21 13:17:57 BST 2016, operations=249.3575719166176, operationsPerMinute=62.3393929791544
benchmark-name=compress, mod=warmup, start=Tue Jun 21 13:18:03 BST 2016, end=Tue Jun 21 13:20:03 BST 2016, operations=255.60440203550846, operationsPerMinute=127.80220101775423, mode=normal, start=Tue Jun 21 13:20:05 BST 2016, end=Tue Jun 21 13:24:05 BST 2016, operations=511.70208125232824, operationsPerMinute=127.92552031308206
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 13:24:08 BST 2016, end=Tue Jun 21 13:26:08 BST 2016, operations=75.68666154327819, operationsPerMinute=37.843330771639096, mode=normal, start=Tue Jun 21 13:26:19 BST 2016, end=Tue Jun 21 13:30:19 BST 2016, operations=157.8820810029052, operationsPerMinute=39.4705202507263
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 13:30:27 BST 2016, end=Tue Jun 21 13:32:27 BST 2016, operations=134.54607789386705, operationsPerMinute=67.27303894693353, mode=normal, start=Tue Jun 21 13:32:32 BST 2016, end=Tue Jun 21 13:36:32 BST 2016, operations=268.88033050357205, operationsPerMinute=67.22008262589301
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 13:36:37 BST 2016, end=Tue Jun 21 13:38:37 BST 2016, operations=234.29510599130833, operationsPerMinute=117.14755299565417, mode=normal, start=Tue Jun 21 13:38:40 BST 2016, end=Tue Jun 21 13:42:40 BST 2016, operations=442.4396577727933, operationsPerMinute=110.60991444319832
benchmark-name=derby, mod=warmup, start=Tue Jun 21 13:44:14 BST 2016, end=Tue Jun 21 13:46:14 BST 2016, operations=178.87073238497425, operationsPerMinute=89.43536619248712, mode=normal, start=Tue Jun 21 13:46:18 BST 2016, end=Tue Jun 21 13:50:18 BST 2016, operations=369.3740297901793, operationsPerMinute=92.34350744754482
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 13:50:22 BST 2016, end=Tue Jun 21 13:52:22 BST 2016, operations=126.56662557505445, operationsPerMinute=63.28331278752722, mode=normal, start=Tue Jun 21 13:52:27 BST 2016, end=Tue Jun 21 13:56:27 BST 2016, operations=254.45789882881454, operationsPerMinute=63.614474707203634
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 13:56:33 BST 2016, end=Tue Jun 21 13:58:33 BST 2016, operations=49.325660600590865, operationsPerMinute=24.662830300295433, mode=normal, start=Tue Jun 21 13:58:45 BST 2016, end=Tue Jun 21 14:02:45 BST 2016, operations=95.24404990765095, operationsPerMinute=23.811012476912737
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 14:03:17 BST 2016, end=Tue Jun 21 14:05:17 BST 2016, operations=4.864845708555544, operationsPerMinute=2.432422854277772, mode=normal, start=Tue Jun 21 14:06:08 BST 2016, end=Tue Jun 21 14:10:08 BST 2016, operations=21.073327798812198, operationsPerMinute=5.268331949703049
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 14:11:15 BST 2016, end=Tue Jun 21 14:13:15 BST 2016, operations=49.481146499538205, operationsPerMinute=24.740573249769103, mode=normal, start=Tue Jun 21 14:13:31 BST 2016, end=Tue Jun 21 14:17:31 BST 2016, operations=99.66789183076, operationsPerMinute=24.91697295769
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 14:17:44 BST 2016, end=Tue Jun 21 14:19:44 BST 2016, operations=36.01923336505769, operationsPerMinute=18.009616682528844, mode=normal, start=Tue Jun 21 14:19:57 BST 2016, end=Tue Jun 21 14:23:57 BST 2016, operations=73.45748691874557, operationsPerMinute=18.364371729686393
benchmark-name=scimark.fft.small, mod=warmup, start=Tue Jun 21 14:24:16 BST 2016, end=Tue Jun 21 14:26:16 BST 2016, operations=503.86321251241674, operationsPerMinute=251.93160625620837, mode=normal, start=Tue Jun 21 14:26:18 BST 2016, end=Tue Jun 21 14:30:18 BST 2016, operations=999.2560398964492, operationsPerMinute=249.8140099741123
benchmark-name=scimark.lu.small, mod=warmup, start=Tue Jun 21 14:30:19 BST 2016, end=Tue Jun 21 14:32:19 BST 2016, operations=360.9863334260712, operationsPerMinute=180.4931667130356, mode=normal, start=Tue Jun 21 14:32:21 BST 2016, end=Tue Jun 21 14:36:21 BST 2016, operations=736.1142302839255, operationsPerMinute=184.02855757098138
benchmark-name=scimark.sor.small, mod=warmup, start=Tue Jun 21 14:36:23 BST 2016, end=Tue Jun 21 14:38:23 BST 2016, operations=243.85878434874903, operationsPerMinute=121.92939217437451, mode=normal, start=Tue Jun 21 14:38:27 BST 2016, end=Tue Jun 21 14:42:27 BST 2016, operations=486.70867627232275, operationsPerMinute=121.67716906808069
benchmark-name=scimark.sparse.small, mod=warmup, start=Tue Jun 21 14:42:30 BST 2016, end=Tue Jun 21 14:44:30 BST 2016, operations=309.6873610629445, operationsPerMinute=154.84368053147224, mode=normal, start=Tue Jun 21 14:44:32 BST 2016, end=Tue Jun 21 14:48:32 BST 2016, operations=607.2253590230594, operationsPerMinute=151.80633975576484
benchmark-name=scimark.monte_carlo, mod=warmup, start=Tue Jun 21 14:48:34 BST 2016, end=Tue Jun 21 14:50:34 BST 2016, operations=78.12592192515359, operationsPerMinute=39.062960962576796, mode=normal, start=Tue Jun 21 14:50:43 BST 2016, end=Tue Jun 21 14:54:43 BST 2016, operations=157.72115533412511, operationsPerMinute=39.43028883353128
benchmark-name=serial, mod=warmup, start=Tue Jun 21 14:54:51 BST 2016, end=Tue Jun 21 14:56:51 BST 2016, operations=138.88769798637202, operationsPerMinute=69.44384899318601, mode=normal, start=Tue Jun 21 14:56:56 BST 2016, end=Tue Jun 21 15:00:56 BST 2016, operations=286.4608212220362, operationsPerMinute=71.61520530550905
benchmark-name=sunflow, mod=warmup, start=Tue Jun 21 15:01:01 BST 2016, end=Tue Jun 21 15:03:01 BST 2016, operations=108.82361785273551, operationsPerMinute=54.411808926367755, mode=normal, start=Tue Jun 21 15:03:03 BST 2016, end=Tue Jun 21 15:07:03 BST 2016, operations=218.31203070741697, operationsPerMinute=54.57800767685424
benchmark-name=xml.transform, mod=warmup, start=Tue Jun 21 15:07:39 BST 2016, end=Tue Jun 21 15:09:39 BST 2016, operations=311.2485852648726, operationsPerMinute=155.6242926324363, mode=normal, start=Tue Jun 21 15:09:41 BST 2016, end=Tue Jun 21 15:13:41 BST 2016, operations=644.7813690603656, operationsPerMinute=161.1953422650914
benchmark-name=xml.validation, mod=warmup, start=Tue Jun 21 15:13:46 BST 2016, end=Tue Jun 21 15:15:46 BST 2016, operations=481.04496772976245, operationsPerMinute=240.52248386488122, mode=normal, start=Tue Jun 21 15:15:47 BST 2016, end=Tue Jun 21 15:19:47 BST 2016, operations=964.9165315116336, operationsPerMinute=241.2291328779084
