spec.jvm2008.report.run.location=LAW024
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Mon Jun 27 08:55:37 BST 2016, end=Mon Jun 27 08:55:37 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 08:55:37 BST 2016, end=Mon Jun 27 08:55:38 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 08:55:38 BST 2016, end=Mon Jun 27 08:55:55 BST 2016, operations=1.0, operationsPerMinute=3.465003465003465
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 08:55:55 BST 2016, end=Mon Jun 27 08:55:59 BST 2016, operations=1.0, operationsPerMinute=14.680694886224614
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 08:55:59 BST 2016, end=Mon Jun 27 08:56:00 BST 2016, operations=1.0, operationsPerMinute=40.899795501022496
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 08:56:00 BST 2016, end=Mon Jun 27 08:56:10 BST 2016, operations=1.0, operationsPerMinute=6.597756762700682
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 08:56:10 BST 2016, end=Mon Jun 27 08:56:17 BST 2016, operations=1.0, operationsPerMinute=7.7539415869733785
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 08:56:17 BST 2016, end=Mon Jun 27 08:56:24 BST 2016, operations=1.0, operationsPerMinute=8.780916142250842
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 08:56:24 BST 2016, end=Mon Jun 27 08:56:27 BST 2016, operations=1.0, operationsPerMinute=22.363026462914647
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 08:56:27 BST 2016, end=Mon Jun 27 08:56:28 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 08:56:28 BST 2016, end=Mon Jun 27 08:56:29 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 08:56:29 BST 2016, end=Mon Jun 27 08:56:35 BST 2016, operations=1.0, operationsPerMinute=9.737098344693282
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 08:56:35 BST 2016, end=Mon Jun 27 08:56:37 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 08:56:37 BST 2016, end=Mon Jun 27 08:56:38 BST 2016, operations=1.0, operationsPerMinute=52.67778753292362
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 08:56:38 BST 2016, end=Mon Jun 27 08:56:40 BST 2016, operations=1.0, operationsPerMinute=22.89202594429607
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 08:56:40 BST 2016, end=Mon Jun 27 08:56:47 BST 2016, operations=1.0, operationsPerMinute=9.007656508031827
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 08:56:47 BST 2016, end=Mon Jun 27 08:57:11 BST 2016, operations=1.0, operationsPerMinute=2.4829298572315333
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 08:57:11 BST 2016, end=Mon Jun 27 08:57:12 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 08:57:25 BST 2016, end=Mon Jun 27 08:59:25 BST 2016, operations=421.34429256017614, operationsPerMinute=210.67214628008807, mode=normal, start=Mon Jun 27 08:59:26 BST 2016, end=Mon Jun 27 09:03:26 BST 2016, operations=864.9536162153511, operationsPerMinute=216.23840405383777
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 09:03:32 BST 2016, end=Mon Jun 27 09:05:32 BST 2016, operations=171.19914228841947, operationsPerMinute=85.59957114420973, mode=normal, start=Mon Jun 27 09:05:35 BST 2016, end=Mon Jun 27 09:09:35 BST 2016, operations=337.42905921062516, operationsPerMinute=84.35726480265629
benchmark-name=compress, mod=warmup, start=Mon Jun 27 09:09:39 BST 2016, end=Mon Jun 27 09:11:39 BST 2016, operations=352.1751732372266, operationsPerMinute=176.0875866186133, mode=normal, start=Mon Jun 27 09:11:41 BST 2016, end=Mon Jun 27 09:15:41 BST 2016, operations=703.3102426343725, operationsPerMinute=175.82756065859311
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 09:15:43 BST 2016, end=Mon Jun 27 09:17:43 BST 2016, operations=114.24622793092611, operationsPerMinute=57.123113965463055, mode=normal, start=Mon Jun 27 09:17:48 BST 2016, end=Mon Jun 27 09:21:48 BST 2016, operations=239.65672289764478, operationsPerMinute=59.914180724411196
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 09:21:56 BST 2016, end=Mon Jun 27 09:23:56 BST 2016, operations=204.1758705329396, operationsPerMinute=102.0879352664698, mode=normal, start=Mon Jun 27 09:23:59 BST 2016, end=Mon Jun 27 09:27:59 BST 2016, operations=411.0959170216241, operationsPerMinute=102.77397925540602
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 09:28:03 BST 2016, end=Mon Jun 27 09:30:03 BST 2016, operations=350.3285159724809, operationsPerMinute=175.16425798624044, mode=normal, start=Mon Jun 27 09:30:05 BST 2016, end=Mon Jun 27 09:34:05 BST 2016, operations=702.2696000316294, operationsPerMinute=175.56740000790734
benchmark-name=derby, mod=warmup, start=Mon Jun 27 09:35:04 BST 2016, end=Mon Jun 27 09:37:04 BST 2016, operations=261.5114627138935, operationsPerMinute=130.75573135694674, mode=normal, start=Mon Jun 27 09:37:06 BST 2016, end=Mon Jun 27 09:41:06 BST 2016, operations=522.8298815428348, operationsPerMinute=130.7074703857087
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 09:41:09 BST 2016, end=Mon Jun 27 09:43:09 BST 2016, operations=173.00212525985393, operationsPerMinute=86.50106262992696, mode=normal, start=Mon Jun 27 09:43:14 BST 2016, end=Mon Jun 27 09:47:14 BST 2016, operations=346.64390217873756, operationsPerMinute=86.66097554468439
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 09:47:17 BST 2016, end=Mon Jun 27 09:49:17 BST 2016, operations=100.53176867076824, operationsPerMinute=50.26588433538412, mode=normal, start=Mon Jun 27 09:49:24 BST 2016, end=Mon Jun 27 09:53:24 BST 2016, operations=210.16297045097105, operationsPerMinute=52.54074261274276
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 09:53:30 BST 2016, end=Mon Jun 27 09:55:30 BST 2016, operations=22.556991492023005, operationsPerMinute=11.278495746011503, mode=normal, start=Mon Jun 27 09:55:54 BST 2016, end=Mon Jun 27 09:59:54 BST 2016, operations=45.11153346845349, operationsPerMinute=11.277883367113372
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 10:00:25 BST 2016, end=Mon Jun 27 10:02:25 BST 2016, operations=69.46474116569948, operationsPerMinute=34.73237058284974, mode=normal, start=Mon Jun 27 10:02:36 BST 2016, end=Mon Jun 27 10:06:36 BST 2016, operations=138.95283189819526, operationsPerMinute=34.738207974548814
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 10:06:45 BST 2016, end=Mon Jun 27 10:08:45 BST 2016, operations=75.1466485665103, operationsPerMinute=37.57332428325515, mode=normal, start=Mon Jun 27 10:08:55 BST 2016, end=Mon Jun 27 10:12:55 BST 2016, operations=150.36314704618073, operationsPerMinute=37.59078676154518
