spec.jvm2008.report.run.location=GLAZIER11
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Fri Jun 24 01:28:53 BST 2016, end=Fri Jun 24 01:28:53 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 01:28:53 BST 2016, end=Fri Jun 24 01:28:53 BST 2016, operations=1.0, operationsPerMinute=128.2051282051282
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 01:28:53 BST 2016, end=Fri Jun 24 01:29:13 BST 2016, operations=1.0, operationsPerMinute=3.03751328912064
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 01:29:13 BST 2016, end=Fri Jun 24 01:29:18 BST 2016, operations=1.0, operationsPerMinute=12.853470437017995
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 01:29:18 BST 2016, end=Fri Jun 24 01:29:19 BST 2016, operations=1.0, operationsPerMinute=42.223786066150595
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 01:29:19 BST 2016, end=Fri Jun 24 01:29:29 BST 2016, operations=1.0, operationsPerMinute=6.42535874919683
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 01:29:29 BST 2016, end=Fri Jun 24 01:29:36 BST 2016, operations=1.0, operationsPerMinute=7.746933505487411
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 01:29:36 BST 2016, end=Fri Jun 24 01:29:43 BST 2016, operations=1.0, operationsPerMinute=8.956560680698612
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 01:29:43 BST 2016, end=Fri Jun 24 01:29:46 BST 2016, operations=1.0, operationsPerMinute=21.590500179920834
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 01:29:46 BST 2016, end=Fri Jun 24 01:29:47 BST 2016, operations=1.0, operationsPerMinute=67.41573033707866
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 01:29:47 BST 2016, end=Fri Jun 24 01:29:48 BST 2016, operations=1.0, operationsPerMinute=53.380782918149464
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 01:29:48 BST 2016, end=Fri Jun 24 01:29:54 BST 2016, operations=1.0, operationsPerMinute=9.70402717127608
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 01:29:54 BST 2016, end=Fri Jun 24 01:29:56 BST 2016, operations=1.0, operationsPerMinute=38.41229193341869
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 01:29:56 BST 2016, end=Fri Jun 24 01:29:57 BST 2016, operations=1.0, operationsPerMinute=52.67778753292362
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 01:29:57 BST 2016, end=Fri Jun 24 01:29:59 BST 2016, operations=1.0, operationsPerMinute=22.463496817671285
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 01:29:59 BST 2016, end=Fri Jun 24 01:30:07 BST 2016, operations=1.0, operationsPerMinute=8.502196400736857
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 01:30:07 BST 2016, end=Fri Jun 24 01:30:33 BST 2016, operations=1.0, operationsPerMinute=2.230151650312221
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 01:30:33 BST 2016, end=Fri Jun 24 01:30:35 BST 2016, operations=1.0, operationsPerMinute=42.223786066150595
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 01:30:49 BST 2016, end=Fri Jun 24 01:32:49 BST 2016, operations=401.8046327176061, operationsPerMinute=200.90231635880306, mode=normal, start=Fri Jun 24 01:32:51 BST 2016, end=Fri Jun 24 01:36:51 BST 2016, operations=842.9412944208195, operationsPerMinute=210.73532360520488
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 01:36:56 BST 2016, end=Fri Jun 24 01:38:56 BST 2016, operations=163.89156077218, operationsPerMinute=81.94578038609, mode=normal, start=Fri Jun 24 01:39:02 BST 2016, end=Fri Jun 24 01:43:02 BST 2016, operations=322.82577573104464, operationsPerMinute=80.70644393276116
benchmark-name=compress, mod=warmup, start=Fri Jun 24 01:43:05 BST 2016, end=Fri Jun 24 01:45:05 BST 2016, operations=354.26837317161517, operationsPerMinute=177.13418658580758, mode=normal, start=Fri Jun 24 01:45:07 BST 2016, end=Fri Jun 24 01:49:07 BST 2016, operations=708.0133582783707, operationsPerMinute=177.00333956959267
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 01:49:10 BST 2016, end=Fri Jun 24 01:51:10 BST 2016, operations=116.77765466060568, operationsPerMinute=58.38882733030284, mode=normal, start=Fri Jun 24 01:51:17 BST 2016, end=Fri Jun 24 01:55:17 BST 2016, operations=245.65668612945234, operationsPerMinute=61.414171532363085
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 01:55:23 BST 2016, end=Fri Jun 24 01:57:23 BST 2016, operations=208.99333640154583, operationsPerMinute=104.49666820077292, mode=normal, start=Fri Jun 24 01:57:27 BST 2016, end=Fri Jun 24 02:01:27 BST 2016, operations=414.30426758593046, operationsPerMinute=103.57606689648262
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 02:01:32 BST 2016, end=Fri Jun 24 02:03:32 BST 2016, operations=332.2864402481149, operationsPerMinute=166.14322012405745, mode=normal, start=Fri Jun 24 02:03:34 BST 2016, end=Fri Jun 24 02:07:34 BST 2016, operations=661.1492477133704, operationsPerMinute=165.2873119283426
benchmark-name=derby, mod=warmup, start=Fri Jun 24 02:08:49 BST 2016, end=Fri Jun 24 02:10:49 BST 2016, operations=234.02396628647156, operationsPerMinute=117.01198314323578, mode=normal, start=Fri Jun 24 02:10:53 BST 2016, end=Fri Jun 24 02:14:53 BST 2016, operations=473.66047828723754, operationsPerMinute=118.41511957180938
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 02:14:56 BST 2016, end=Fri Jun 24 02:16:56 BST 2016, operations=159.76926837661802, operationsPerMinute=79.88463418830901, mode=normal, start=Fri Jun 24 02:17:02 BST 2016, end=Fri Jun 24 02:21:02 BST 2016, operations=278.9320318749031, operationsPerMinute=69.73300796872577
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 02:21:07 BST 2016, end=Fri Jun 24 02:23:07 BST 2016, operations=92.16697107665162, operationsPerMinute=46.08348553832581, mode=normal, start=Fri Jun 24 02:23:15 BST 2016, end=Fri Jun 24 02:27:15 BST 2016, operations=196.8905778263393, operationsPerMinute=49.222644456584824
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 02:27:21 BST 2016, end=Fri Jun 24 02:29:21 BST 2016, operations=21.192345157082805, operationsPerMinute=10.596172578541402, mode=normal, start=Fri Jun 24 02:29:43 BST 2016, end=Fri Jun 24 02:33:43 BST 2016, operations=42.44968497962516, operationsPerMinute=10.61242124490629
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 02:34:15 BST 2016, end=Fri Jun 24 02:36:15 BST 2016, operations=64.69935657354878, operationsPerMinute=32.34967828677439, mode=normal, start=Fri Jun 24 02:36:27 BST 2016, end=Fri Jun 24 02:40:27 BST 2016, operations=122.93348979160959, operationsPerMinute=30.733372447902397
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 02:40:43 BST 2016, end=Fri Jun 24 02:42:43 BST 2016, operations=65.46463641119165, operationsPerMinute=32.732318205595824, mode=normal, start=Fri Jun 24 02:42:52 BST 2016, end=Fri Jun 24 02:46:52 BST 2016, operations=129.60513123502884, operationsPerMinute=32.40128280875721
