spec.jvm2008.report.run.location=UNION79
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Thu Jun 30 10:02:14 BST 2016, end=Thu Jun 30 10:02:14 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 30 10:02:14 BST 2016, end=Thu Jun 30 10:02:14 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 30 10:02:14 BST 2016, end=Thu Jun 30 10:02:35 BST 2016, operations=1.0, operationsPerMinute=2.8364770954474543
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 30 10:02:35 BST 2016, end=Thu Jun 30 10:02:40 BST 2016, operations=1.0, operationsPerMinute=12.9926375054136
benchmark-name=startup.compress, mode=normal, start=Thu Jun 30 10:02:40 BST 2016, end=Thu Jun 30 10:02:41 BST 2016, operations=1.0, operationsPerMinute=37.336652146857496
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 30 10:02:41 BST 2016, end=Thu Jun 30 10:02:51 BST 2016, operations=1.0, operationsPerMinute=5.972526378658173
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 30 10:02:51 BST 2016, end=Thu Jun 30 10:03:00 BST 2016, operations=1.0, operationsPerMinute=7.069635913750441
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 30 10:03:00 BST 2016, end=Thu Jun 30 10:03:07 BST 2016, operations=1.0, operationsPerMinute=8.472182999152782
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 30 10:03:07 BST 2016, end=Thu Jun 30 10:03:10 BST 2016, operations=1.0, operationsPerMinute=19.42376173518938
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 30 10:03:10 BST 2016, end=Thu Jun 30 10:03:11 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 30 10:03:11 BST 2016, end=Thu Jun 30 10:03:12 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 30 10:03:12 BST 2016, end=Thu Jun 30 10:03:19 BST 2016, operations=1.0, operationsPerMinute=8.964589870013446
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 30 10:03:19 BST 2016, end=Thu Jun 30 10:03:20 BST 2016, operations=1.0, operationsPerMinute=35.27336860670194
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 30 10:03:20 BST 2016, end=Thu Jun 30 10:03:22 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.serial, mode=normal, start=Thu Jun 30 10:03:22 BST 2016, end=Thu Jun 30 10:03:25 BST 2016, operations=1.0, operationsPerMinute=19.723865877712033
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 30 10:03:25 BST 2016, end=Thu Jun 30 10:03:32 BST 2016, operations=1.0, operationsPerMinute=8.527572484366116
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 30 10:03:32 BST 2016, end=Thu Jun 30 10:04:01 BST 2016, operations=1.0, operationsPerMinute=2.0589547373116917
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 30 10:04:01 BST 2016, end=Thu Jun 30 10:04:02 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 30 10:04:18 BST 2016, end=Thu Jun 30 10:06:18 BST 2016, operations=353.8477981971078, operationsPerMinute=176.9238990985539, mode=normal, start=Thu Jun 30 10:06:20 BST 2016, end=Thu Jun 30 10:10:20 BST 2016, operations=735.9569886751103, operationsPerMinute=183.98924716877758
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 30 10:10:26 BST 2016, end=Thu Jun 30 10:12:26 BST 2016, operations=142.5625348376573, operationsPerMinute=71.28126741882865, mode=normal, start=Thu Jun 30 10:12:30 BST 2016, end=Thu Jun 30 10:16:30 BST 2016, operations=283.73164227876794, operationsPerMinute=70.93291056969198
benchmark-name=compress, mod=warmup, start=Thu Jun 30 10:16:35 BST 2016, end=Thu Jun 30 10:18:35 BST 2016, operations=270.62814310314667, operationsPerMinute=135.31407155157333, mode=normal, start=Thu Jun 30 10:18:37 BST 2016, end=Thu Jun 30 10:22:37 BST 2016, operations=541.4457210231437, operationsPerMinute=135.36143025578593
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 30 10:22:40 BST 2016, end=Thu Jun 30 10:24:40 BST 2016, operations=86.29084841103618, operationsPerMinute=43.14542420551809, mode=normal, start=Thu Jun 30 10:24:48 BST 2016, end=Thu Jun 30 10:28:48 BST 2016, operations=181.52322558743342, operationsPerMinute=45.380806396858354
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 30 10:28:55 BST 2016, end=Thu Jun 30 10:30:55 BST 2016, operations=147.25811040088175, operationsPerMinute=73.62905520044087, mode=normal, start=Thu Jun 30 10:30:58 BST 2016, end=Thu Jun 30 10:34:58 BST 2016, operations=294.4780392416514, operationsPerMinute=73.61950981041285
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 30 10:35:03 BST 2016, end=Thu Jun 30 10:37:03 BST 2016, operations=252.78134828599275, operationsPerMinute=126.39067414299637, mode=normal, start=Thu Jun 30 10:37:06 BST 2016, end=Thu Jun 30 10:41:06 BST 2016, operations=507.617494374055, operationsPerMinute=126.90437359351375
benchmark-name=derby, mod=warmup, start=Thu Jun 30 10:42:39 BST 2016, end=Thu Jun 30 10:44:39 BST 2016, operations=206.68547156611254, operationsPerMinute=103.34273578305627, mode=normal, start=Thu Jun 30 10:44:42 BST 2016, end=Thu Jun 30 10:48:42 BST 2016, operations=417.33622940632654, operationsPerMinute=104.33405735158163
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 30 10:48:46 BST 2016, end=Thu Jun 30 10:50:46 BST 2016, operations=133.53914436747505, operationsPerMinute=66.76957218373752, mode=normal, start=Thu Jun 30 10:50:52 BST 2016, end=Thu Jun 30 10:54:52 BST 2016, operations=268.12845689325263, operationsPerMinute=67.03211422331316
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 30 10:54:59 BST 2016, end=Thu Jun 30 10:56:59 BST 2016, operations=81.053958907653, operationsPerMinute=40.5269794538265, mode=normal, start=Thu Jun 30 10:57:06 BST 2016, end=Thu Jun 30 11:01:06 BST 2016, operations=160.2679967780517, operationsPerMinute=40.066999194512924
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 30 11:01:16 BST 2016, end=Thu Jun 30 11:03:16 BST 2016, operations=20.115859624022303, operationsPerMinute=10.057929812011151, mode=normal, start=Thu Jun 30 11:03:52 BST 2016, end=Thu Jun 30 11:07:52 BST 2016, operations=40.10421567104954, operationsPerMinute=10.026053917762384
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 30 11:08:27 BST 2016, end=Thu Jun 30 11:10:27 BST 2016, operations=55.42062938950389, operationsPerMinute=27.710314694751943, mode=normal, start=Thu Jun 30 11:10:36 BST 2016, end=Thu Jun 30 11:14:36 BST 2016, operations=110.84188680199966, operationsPerMinute=27.710471700499916
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 30 11:14:47 BST 2016, end=Thu Jun 30 11:16:47 BST 2016, operations=60.68416657285431, operationsPerMinute=30.342083286427155, mode=normal, start=Thu Jun 30 11:16:58 BST 2016, end=Thu Jun 30 11:20:58 BST 2016, operations=121.26019568161415, operationsPerMinute=30.315048920403537
