spec.jvm2008.report.run.location=ROBLIB033
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:21:44 BST 2016, end=Thu May 26 14:21:44 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:21:44 BST 2016, end=Thu May 26 14:21:45 BST 2016, operations=1.0, operationsPerMinute=80.21390374331551
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:21:45 BST 2016, end=Thu May 26 14:22:04 BST 2016, operations=1.0, operationsPerMinute=3.1689025034329776
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:22:04 BST 2016, end=Thu May 26 14:22:09 BST 2016, operations=1.0, operationsPerMinute=12.65022137887413
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:22:09 BST 2016, end=Thu May 26 14:22:10 BST 2016, operations=1.0, operationsPerMinute=40.92769440654843
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:22:10 BST 2016, end=Thu May 26 14:22:19 BST 2016, operations=1.0, operationsPerMinute=6.4219201541260835
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:22:19 BST 2016, end=Thu May 26 14:22:27 BST 2016, operations=1.0, operationsPerMinute=7.5566750629722925
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:22:27 BST 2016, end=Thu May 26 14:22:34 BST 2016, operations=1.0, operationsPerMinute=8.722197993894461
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:22:34 BST 2016, end=Thu May 26 14:22:37 BST 2016, operations=1.0, operationsPerMinute=21.978021978021978
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:22:37 BST 2016, end=Thu May 26 14:22:38 BST 2016, operations=1.0, operationsPerMinute=66.3716814159292
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:22:38 BST 2016, end=Thu May 26 14:22:39 BST 2016, operations=1.0, operationsPerMinute=54.200542005420054
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:22:39 BST 2016, end=Thu May 26 14:22:45 BST 2016, operations=1.0, operationsPerMinute=9.688357823348943
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:22:45 BST 2016, end=Thu May 26 14:22:47 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:22:47 BST 2016, end=Thu May 26 14:22:48 BST 2016, operations=1.0, operationsPerMinute=52.63157894736842
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:22:48 BST 2016, end=Thu May 26 14:22:51 BST 2016, operations=1.0, operationsPerMinute=22.76176024279211
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:22:51 BST 2016, end=Thu May 26 14:22:58 BST 2016, operations=1.0, operationsPerMinute=8.51063829787234
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:22:58 BST 2016, end=Thu May 26 14:23:23 BST 2016, operations=1.0, operationsPerMinute=2.328469419434958
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:23:23 BST 2016, end=Thu May 26 14:23:25 BST 2016, operations=1.0, operationsPerMinute=44.70938897168406
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:23:37 BST 2016, end=Thu May 26 14:25:37 BST 2016, operations=417.1925037267353, operationsPerMinute=208.59625186336766, mode=normal, start=Thu May 26 14:25:39 BST 2016, end=Thu May 26 14:29:39 BST 2016, operations=847.8561525129983, operationsPerMinute=211.96403812824957
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:29:44 BST 2016, end=Thu May 26 14:31:44 BST 2016, operations=162.79673946915327, operationsPerMinute=81.39836973457663, mode=normal, start=Thu May 26 14:31:48 BST 2016, end=Thu May 26 14:35:48 BST 2016, operations=320.5799242316185, operationsPerMinute=80.14498105790463
benchmark-name=compress, mod=warmup, start=Thu May 26 14:35:52 BST 2016, end=Thu May 26 14:37:52 BST 2016, operations=334.5168826131935, operationsPerMinute=167.25844130659675, mode=normal, start=Thu May 26 14:37:54 BST 2016, end=Thu May 26 14:41:54 BST 2016, operations=685.1142082550123, operationsPerMinute=171.27855206375307
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:41:56 BST 2016, end=Thu May 26 14:43:56 BST 2016, operations=109.67076093677441, operationsPerMinute=54.83538046838721, mode=normal, start=Thu May 26 14:44:02 BST 2016, end=Thu May 26 14:48:02 BST 2016, operations=237.8507508180004, operationsPerMinute=59.4626877045001
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:48:08 BST 2016, end=Thu May 26 14:50:08 BST 2016, operations=203.05599128576216, operationsPerMinute=101.52799564288108, mode=normal, start=Thu May 26 14:50:12 BST 2016, end=Thu May 26 14:54:12 BST 2016, operations=405.93859474309204, operationsPerMinute=101.48464868577301
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:54:16 BST 2016, end=Thu May 26 14:56:16 BST 2016, operations=348.1301944773397, operationsPerMinute=174.06509723866986, mode=normal, start=Thu May 26 14:56:19 BST 2016, end=Thu May 26 15:00:19 BST 2016, operations=696.6313607662246, operationsPerMinute=174.15784019155615
benchmark-name=derby, mod=warmup, start=Thu May 26 15:01:20 BST 2016, end=Thu May 26 15:03:20 BST 2016, operations=259.4263200580775, operationsPerMinute=129.71316002903876, mode=normal, start=Thu May 26 15:03:23 BST 2016, end=Thu May 26 15:07:23 BST 2016, operations=519.3120032414464, operationsPerMinute=129.8280008103616
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:07:26 BST 2016, end=Thu May 26 15:09:26 BST 2016, operations=171.1743154825706, operationsPerMinute=85.5871577412853, mode=normal, start=Thu May 26 15:09:32 BST 2016, end=Thu May 26 15:13:32 BST 2016, operations=340.25238430174915, operationsPerMinute=85.06309607543729
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:13:37 BST 2016, end=Thu May 26 15:15:37 BST 2016, operations=116.2909365292771, operationsPerMinute=58.14546826463855, mode=normal, start=Thu May 26 15:15:42 BST 2016, end=Thu May 26 15:19:42 BST 2016, operations=244.99346771904644, operationsPerMinute=61.24836692976161
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:19:48 BST 2016, end=Thu May 26 15:21:48 BST 2016, operations=24.859686058537605, operationsPerMinute=12.429843029268802, mode=normal, start=Thu May 26 15:22:17 BST 2016, end=Thu May 26 15:26:17 BST 2016, operations=50.18084818310808, operationsPerMinute=12.54521204577702
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:26:40 BST 2016, end=Thu May 26 15:28:40 BST 2016, operations=67.84008604305605, operationsPerMinute=33.92004302152802, mode=normal, start=Thu May 26 15:28:51 BST 2016, end=Thu May 26 15:32:51 BST 2016, operations=137.00089417872152, operationsPerMinute=34.25022354468038
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:33:02 BST 2016, end=Thu May 26 15:35:02 BST 2016, operations=77.42478910105048, operationsPerMinute=38.71239455052524, mode=normal, start=Thu May 26 15:35:12 BST 2016, end=Thu May 26 15:39:12 BST 2016, operations=161.0848447921515, operationsPerMinute=40.271211198037875
benchmark-name=scimark.fft.small, mod=warmup, start=Thu May 26 15:39:18 BST 2016, end=Thu May 26 15:41:18 BST 2016, operations=584.0579683604667, operationsPerMinute=292.02898418023335, mode=normal, start=Thu May 26 15:41:19 BST 2016, end=Thu May 26 15:45:19 BST 2016, operations=1143.1300527540354, operationsPerMinute=285.78251318850886
benchmark-name=scimark.lu.small, mod=warmup, start=Thu May 26 15:45:21 BST 2016, end=Thu May 26 15:47:21 BST 2016, operations=458.0641133062087, operationsPerMinute=229.03205665310435, mode=normal, start=Thu May 26 15:47:22 BST 2016, end=Thu May 26 15:51:22 BST 2016, operations=873.2592626765637, operationsPerMinute=218.31481566914093
benchmark-name=scimark.sor.small, mod=warmup, start=Thu May 26 15:51:25 BST 2016, end=Thu May 26 15:53:25 BST 2016, operations=296.1056014093308, operationsPerMinute=148.0528007046654, mode=normal, start=Thu May 26 15:53:28 BST 2016, end=Thu May 26 15:57:28 BST 2016, operations=592.0742941104122, operationsPerMinute=148.01857352760305
