spec.jvm2008.report.run.location=HULL10
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:18:22 BST 2016, end=Thu May 26 14:18:22 BST 2016, operations=1.0, operationsPerMinute=1333.3333333333333
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:18:22 BST 2016, end=Thu May 26 14:18:22 BST 2016, operations=1.0, operationsPerMinute=294.11764705882354
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:18:22 BST 2016, end=Thu May 26 14:18:36 BST 2016, operations=1.0, operationsPerMinute=4.416310908287944
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:18:36 BST 2016, end=Thu May 26 14:18:40 BST 2016, operations=1.0, operationsPerMinute=17.396346767178894
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:18:40 BST 2016, end=Thu May 26 14:18:41 BST 2016, operations=1.0, operationsPerMinute=45.90665646518745
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:18:41 BST 2016, end=Thu May 26 14:18:49 BST 2016, operations=1.0, operationsPerMinute=7.099751508697196
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:18:49 BST 2016, end=Thu May 26 14:18:57 BST 2016, operations=1.0, operationsPerMinute=8.123476848090982
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:18:57 BST 2016, end=Thu May 26 14:19:03 BST 2016, operations=1.0, operationsPerMinute=9.428032683846638
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:19:03 BST 2016, end=Thu May 26 14:19:05 BST 2016, operations=1.0, operationsPerMinute=25.44529262086514
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:19:05 BST 2016, end=Thu May 26 14:19:06 BST 2016, operations=1.0, operationsPerMinute=76.23888182973316
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:19:06 BST 2016, end=Thu May 26 14:19:07 BST 2016, operations=1.0, operationsPerMinute=60.66734074823054
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:19:07 BST 2016, end=Thu May 26 14:19:13 BST 2016, operations=1.0, operationsPerMinute=10.111223458038422
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:19:13 BST 2016, end=Thu May 26 14:19:15 BST 2016, operations=1.0, operationsPerMinute=40.43126684636118
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:19:15 BST 2016, end=Thu May 26 14:19:16 BST 2016, operations=1.0, operationsPerMinute=57.08848715509039
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:19:16 BST 2016, end=Thu May 26 14:19:18 BST 2016, operations=1.0, operationsPerMinute=27.002700270027002
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:19:18 BST 2016, end=Thu May 26 14:19:24 BST 2016, operations=1.0, operationsPerMinute=9.47867298578199
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:19:24 BST 2016, end=Thu May 26 14:19:45 BST 2016, operations=1.0, operationsPerMinute=2.8925420623824905
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:19:45 BST 2016, end=Thu May 26 14:19:46 BST 2016, operations=1.0, operationsPerMinute=69.84866123399301
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:19:57 BST 2016, end=Thu May 26 14:21:57 BST 2016, operations=451.74604958882173, operationsPerMinute=225.87302479441087, mode=normal, start=Thu May 26 14:21:58 BST 2016, end=Thu May 26 14:25:58 BST 2016, operations=974.4930679430619, operationsPerMinute=243.62326698576547
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:26:02 BST 2016, end=Thu May 26 14:28:02 BST 2016, operations=192.26170114382035, operationsPerMinute=96.13085057191017, mode=normal, start=Thu May 26 14:28:06 BST 2016, end=Thu May 26 14:32:06 BST 2016, operations=375.6707358684372, operationsPerMinute=93.9176839671093
benchmark-name=compress, mod=warmup, start=Thu May 26 14:32:10 BST 2016, end=Thu May 26 14:34:10 BST 2016, operations=381.4033351550385, operationsPerMinute=190.70166757751926, mode=normal, start=Thu May 26 14:34:12 BST 2016, end=Thu May 26 14:38:12 BST 2016, operations=720.1911730855093, operationsPerMinute=180.04779327137732
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:38:14 BST 2016, end=Thu May 26 14:40:14 BST 2016, operations=138.54667365996295, operationsPerMinute=69.27333682998147, mode=normal, start=Thu May 26 14:40:18 BST 2016, end=Thu May 26 14:44:18 BST 2016, operations=280.49384082693064, operationsPerMinute=70.12346020673266
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:44:33 BST 2016, end=Thu May 26 14:46:33 BST 2016, operations=132.99167389433364, operationsPerMinute=66.49583694716682, mode=normal, start=Thu May 26 14:46:47 BST 2016, end=Thu May 26 14:50:47 BST 2016, operations=423.68351723384967, operationsPerMinute=105.92087930846242
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:50:51 BST 2016, end=Thu May 26 14:52:51 BST 2016, operations=361.83003266508683, operationsPerMinute=180.91501633254342, mode=normal, start=Thu May 26 14:52:53 BST 2016, end=Thu May 26 14:56:53 BST 2016, operations=766.2419199441744, operationsPerMinute=191.5604799860436
benchmark-name=derby, mod=warmup, start=Thu May 26 14:57:15 BST 2016, end=Thu May 26 14:59:15 BST 2016, operations=354.15561095461703, operationsPerMinute=177.07780547730852, mode=normal, start=Thu May 26 14:59:17 BST 2016, end=Thu May 26 15:03:17 BST 2016, operations=691.4641942535588, operationsPerMinute=172.8660485633897
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:03:19 BST 2016, end=Thu May 26 15:05:19 BST 2016, operations=202.24466108120131, operationsPerMinute=101.12233054060066, mode=normal, start=Thu May 26 15:05:24 BST 2016, end=Thu May 26 15:09:24 BST 2016, operations=391.8245351697659, operationsPerMinute=97.95613379244148
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:09:27 BST 2016, end=Thu May 26 15:11:27 BST 2016, operations=68.93680122561358, operationsPerMinute=34.46840061280679, mode=normal, start=Thu May 26 15:11:36 BST 2016, end=Thu May 26 15:15:36 BST 2016, operations=138.40554802186074, operationsPerMinute=34.601387005465185
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:15:45 BST 2016, end=Thu May 26 15:17:45 BST 2016, operations=11.749100770760226, operationsPerMinute=5.874550385380113, mode=normal, start=Thu May 26 15:18:28 BST 2016, end=Thu May 26 15:22:28 BST 2016, operations=24.616841747911714, operationsPerMinute=6.1542104369779285
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:23:19 BST 2016, end=Thu May 26 15:25:19 BST 2016, operations=68.64737012200987, operationsPerMinute=34.32368506100494, mode=normal, start=Thu May 26 15:25:30 BST 2016, end=Thu May 26 15:29:30 BST 2016, operations=125.19977356175461, operationsPerMinute=31.299943390438653
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:29:53 BST 2016, end=Thu May 26 15:31:53 BST 2016, operations=38.34656045184947, operationsPerMinute=19.173280225924735, mode=normal, start=Thu May 26 15:32:12 BST 2016, end=Thu May 26 15:36:12 BST 2016, operations=74.75394097421852, operationsPerMinute=18.68848524355463
