spec.jvm2008.report.run.location=SR-RLIBHOPEPC-P
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8136
benchmark-name=check, mode=normal, start=Fri Jun 03 15:03:57 BST 2016, end=Fri Jun 03 15:03:57 BST 2016, operations=1.0, operationsPerMinute=1200.0
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 03 15:03:57 BST 2016, end=Fri Jun 03 15:03:57 BST 2016, operations=1.0, operationsPerMinute=491.8032786885246
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 03 15:03:57 BST 2016, end=Fri Jun 03 15:04:13 BST 2016, operations=1.0, operationsPerMinute=3.7575150300601203
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 03 15:04:13 BST 2016, end=Fri Jun 03 15:04:17 BST 2016, operations=1.0, operationsPerMinute=14.45434834979523
benchmark-name=startup.compress, mode=normal, start=Fri Jun 03 15:04:17 BST 2016, end=Fri Jun 03 15:04:19 BST 2016, operations=1.0, operationsPerMinute=41.63775156141568
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 03 15:04:19 BST 2016, end=Fri Jun 03 15:04:27 BST 2016, operations=1.0, operationsPerMinute=6.751434679869472
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 03 15:04:27 BST 2016, end=Fri Jun 03 15:04:35 BST 2016, operations=1.0, operationsPerMinute=7.895775759968417
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 03 15:04:35 BST 2016, end=Fri Jun 03 15:04:42 BST 2016, operations=1.0, operationsPerMinute=9.071666162685213
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 03 15:04:42 BST 2016, end=Fri Jun 03 15:04:44 BST 2016, operations=1.0, operationsPerMinute=21.68413444163354
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 03 15:04:44 BST 2016, end=Fri Jun 03 15:04:45 BST 2016, operations=1.0, operationsPerMinute=65.93406593406593
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 03 15:04:45 BST 2016, end=Fri Jun 03 15:04:46 BST 2016, operations=1.0, operationsPerMinute=53.380782918149464
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 03 15:04:46 BST 2016, end=Fri Jun 03 15:04:53 BST 2016, operations=1.0, operationsPerMinute=9.595394210778826
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 03 15:04:53 BST 2016, end=Fri Jun 03 15:04:54 BST 2016, operations=1.0, operationsPerMinute=37.688442211055275
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 03 15:04:54 BST 2016, end=Fri Jun 03 15:04:55 BST 2016, operations=1.0, operationsPerMinute=51.02040816326531
benchmark-name=startup.serial, mode=normal, start=Fri Jun 03 15:04:55 BST 2016, end=Fri Jun 03 15:04:58 BST 2016, operations=1.0, operationsPerMinute=22.3463687150838
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 03 15:04:58 BST 2016, end=Fri Jun 03 15:05:05 BST 2016, operations=1.0, operationsPerMinute=9.282178217821782
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 03 15:05:05 BST 2016, end=Fri Jun 03 15:05:29 BST 2016, operations=1.0, operationsPerMinute=2.436548223350254
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 03 15:05:29 BST 2016, end=Fri Jun 03 15:05:30 BST 2016, operations=1.0, operationsPerMinute=53.66726296958855
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 03 15:05:42 BST 2016, end=Fri Jun 03 15:07:42 BST 2016, operations=421.17245173132875, operationsPerMinute=210.58622586566437, mode=normal, start=Fri Jun 03 15:07:44 BST 2016, end=Fri Jun 03 15:11:44 BST 2016, operations=877.3872976842579, operationsPerMinute=219.34682442106447
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 03 15:11:49 BST 2016, end=Fri Jun 03 15:13:49 BST 2016, operations=171.94002894076579, operationsPerMinute=85.97001447038289, mode=normal, start=Fri Jun 03 15:13:53 BST 2016, end=Fri Jun 03 15:17:53 BST 2016, operations=343.0139290499138, operationsPerMinute=85.75348226247846
benchmark-name=compress, mod=warmup, start=Fri Jun 03 15:17:57 BST 2016, end=Fri Jun 03 15:19:57 BST 2016, operations=371.1871109954516, operationsPerMinute=185.5935554977258, mode=normal, start=Fri Jun 03 15:19:59 BST 2016, end=Fri Jun 03 15:23:59 BST 2016, operations=742.5215939734411, operationsPerMinute=185.63039849336027
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 03 15:24:01 BST 2016, end=Fri Jun 03 15:26:01 BST 2016, operations=122.00215086619716, operationsPerMinute=61.00107543309858, mode=normal, start=Fri Jun 03 15:26:07 BST 2016, end=Fri Jun 03 15:30:07 BST 2016, operations=255.21567618831523, operationsPerMinute=63.80391904707881
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 03 15:30:11 BST 2016, end=Fri Jun 03 15:32:11 BST 2016, operations=217.45865337659268, operationsPerMinute=108.72932668829634, mode=normal, start=Fri Jun 03 15:32:15 BST 2016, end=Fri Jun 03 15:36:15 BST 2016, operations=437.87550744154817, operationsPerMinute=109.46887686038704
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 03 15:36:19 BST 2016, end=Fri Jun 03 15:38:19 BST 2016, operations=367.11171479430806, operationsPerMinute=183.55585739715403, mode=normal, start=Fri Jun 03 15:38:20 BST 2016, end=Fri Jun 03 15:42:20 BST 2016, operations=738.8394144984196, operationsPerMinute=184.7098536246049
benchmark-name=derby, mod=warmup, start=Fri Jun 03 15:43:41 BST 2016, end=Fri Jun 03 15:45:41 BST 2016, operations=274.1412805272058, operationsPerMinute=137.0706402636029, mode=normal, start=Fri Jun 03 15:45:44 BST 2016, end=Fri Jun 03 15:49:44 BST 2016, operations=551.149198967415, operationsPerMinute=137.78729974185376
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 03 15:49:46 BST 2016, end=Fri Jun 03 15:51:46 BST 2016, operations=182.78503774585533, operationsPerMinute=91.39251887292767, mode=normal, start=Fri Jun 03 15:51:49 BST 2016, end=Fri Jun 03 15:55:49 BST 2016, operations=365.6174619835158, operationsPerMinute=91.40436549587895
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 03 15:55:54 BST 2016, end=Fri Jun 03 15:57:54 BST 2016, operations=73.09822970464526, operationsPerMinute=36.54911485232263, mode=normal, start=Fri Jun 03 15:58:02 BST 2016, end=Fri Jun 03 16:02:02 BST 2016, operations=141.67787917125807, operationsPerMinute=35.41946979281452
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 03 16:02:10 BST 2016, end=Fri Jun 03 16:04:10 BST 2016, operations=12.932545072419115, operationsPerMinute=6.466272536209558, mode=normal, start=Fri Jun 03 16:05:06 BST 2016, end=Fri Jun 03 16:09:06 BST 2016, operations=26.014583843082015, operationsPerMinute=6.503645960770504
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 03 16:09:51 BST 2016, end=Fri Jun 03 16:11:51 BST 2016, operations=70.19540032780824, operationsPerMinute=35.09770016390412, mode=normal, start=Fri Jun 03 16:12:01 BST 2016, end=Fri Jun 03 16:16:01 BST 2016, operations=139.69584617894236, operationsPerMinute=34.92396154473559
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 03 16:16:09 BST 2016, end=Fri Jun 03 16:18:09 BST 2016, operations=42.295907093811785, operationsPerMinute=21.147953546905892, mode=normal, start=Fri Jun 03 16:18:25 BST 2016, end=Fri Jun 03 16:22:25 BST 2016, operations=84.78975362737239, operationsPerMinute=21.197438406843098
