spec.jvm2008.report.run.location=NIDD92
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 26 15:22:56 BST 2016, end=Sun Jun 26 15:22:56 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 15:22:56 BST 2016, end=Sun Jun 26 15:22:56 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 15:22:56 BST 2016, end=Sun Jun 26 15:23:17 BST 2016, operations=1.0, operationsPerMinute=2.8468400075915734
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 15:23:17 BST 2016, end=Sun Jun 26 15:23:22 BST 2016, operations=1.0, operationsPerMinute=12.172854534388314
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 15:23:22 BST 2016, end=Sun Jun 26 15:23:24 BST 2016, operations=1.0, operationsPerMinute=34.64203233256351
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 15:23:24 BST 2016, end=Sun Jun 26 15:23:34 BST 2016, operations=1.0, operationsPerMinute=5.731753916698509
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 15:23:34 BST 2016, end=Sun Jun 26 15:23:43 BST 2016, operations=1.0, operationsPerMinute=6.795786612300374
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 15:23:43 BST 2016, end=Sun Jun 26 15:23:50 BST 2016, operations=1.0, operationsPerMinute=8.13118308713918
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 15:23:50 BST 2016, end=Sun Jun 26 15:23:54 BST 2016, operations=1.0, operationsPerMinute=18.39926402943882
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 15:23:54 BST 2016, end=Sun Jun 26 15:23:55 BST 2016, operations=1.0, operationsPerMinute=63.09148264984227
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 15:23:55 BST 2016, end=Sun Jun 26 15:23:56 BST 2016, operations=1.0, operationsPerMinute=46.91164972634871
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 15:23:56 BST 2016, end=Sun Jun 26 15:24:03 BST 2016, operations=1.0, operationsPerMinute=8.342602892102336
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 15:24:03 BST 2016, end=Sun Jun 26 15:24:05 BST 2016, operations=1.0, operationsPerMinute=33.16749585406302
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 15:24:05 BST 2016, end=Sun Jun 26 15:24:06 BST 2016, operations=1.0, operationsPerMinute=40.48582995951417
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 15:24:06 BST 2016, end=Sun Jun 26 15:24:10 BST 2016, operations=1.0, operationsPerMinute=18.226002430133658
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 15:24:10 BST 2016, end=Sun Jun 26 15:24:17 BST 2016, operations=1.0, operationsPerMinute=7.865757734661773
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 15:24:17 BST 2016, end=Sun Jun 26 15:24:18 BST 2016, operations=1.0, operationsPerMinute=160.0
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 15:24:18 BST 2016, end=Sun Jun 26 15:24:19 BST 2016, operations=1.0, operationsPerMinute=44.742729306487696
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 15:24:35 BST 2016, end=Sun Jun 26 15:26:35 BST 2016, operations=289.32905978137404, operationsPerMinute=144.66452989068702, mode=normal, start=Sun Jun 26 15:26:38 BST 2016, end=Sun Jun 26 15:30:38 BST 2016, operations=602.4782138974243, operationsPerMinute=150.61955347435608
