spec.jvm2008.report.run.location=BARN-03
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 12:24:45 BST 2016, end=Fri Jul 01 12:24:45 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 12:24:45 BST 2016, end=Fri Jul 01 12:24:45 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 12:24:45 BST 2016, end=Fri Jul 01 12:24:58 BST 2016, operations=1.0, operationsPerMinute=4.524886877828054
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 12:24:58 BST 2016, end=Fri Jul 01 12:25:02 BST 2016, operations=1.0, operationsPerMinute=17.40644038294169
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 12:25:02 BST 2016, end=Fri Jul 01 12:25:03 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 12:25:03 BST 2016, end=Fri Jul 01 12:25:11 BST 2016, operations=1.0, operationsPerMinute=7.095553453169347
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 12:25:11 BST 2016, end=Fri Jul 01 12:25:19 BST 2016, operations=1.0, operationsPerMinute=8.063432334363661
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 12:25:19 BST 2016, end=Fri Jul 01 12:25:25 BST 2016, operations=1.0, operationsPerMinute=9.246417013407305
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 12:25:25 BST 2016, end=Fri Jul 01 12:25:27 BST 2016, operations=1.0, operationsPerMinute=26.89376961004034
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 12:25:27 BST 2016, end=Fri Jul 01 12:25:28 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 12:25:28 BST 2016, end=Fri Jul 01 12:25:29 BST 2016, operations=1.0, operationsPerMinute=67.41573033707866
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 12:25:29 BST 2016, end=Fri Jul 01 12:25:35 BST 2016, operations=1.0, operationsPerMinute=10.897203051216854
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 12:25:35 BST 2016, end=Fri Jul 01 12:25:36 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 12:25:36 BST 2016, end=Fri Jul 01 12:25:37 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 12:25:37 BST 2016, end=Fri Jul 01 12:25:39 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 12:25:39 BST 2016, end=Fri Jul 01 12:25:45 BST 2016, operations=1.0, operationsPerMinute=9.334163036714374
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 12:25:45 BST 2016, end=Fri Jul 01 12:26:05 BST 2016, operations=1.0, operationsPerMinute=2.99790146897172
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 12:26:05 BST 2016, end=Fri Jul 01 12:26:06 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 12:26:17 BST 2016, end=Fri Jul 01 12:28:17 BST 2016, operations=492.3994594226183, operationsPerMinute=246.19972971130915, mode=normal, start=Fri Jul 01 12:28:18 BST 2016, end=Fri Jul 01 12:32:18 BST 2016, operations=1009.3807941115963, operationsPerMinute=252.34519852789907
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 12:32:22 BST 2016, end=Fri Jul 01 12:34:22 BST 2016, operations=192.9743492378102, operationsPerMinute=96.4871746189051, mode=normal, start=Fri Jul 01 12:34:26 BST 2016, end=Fri Jul 01 12:38:26 BST 2016, operations=383.97269002044646, operationsPerMinute=95.99317250511162
benchmark-name=compress, mod=warmup, start=Fri Jul 01 12:38:29 BST 2016, end=Fri Jul 01 12:40:29 BST 2016, operations=399.92825326167406, operationsPerMinute=199.96412663083703, mode=normal, start=Fri Jul 01 12:40:31 BST 2016, end=Fri Jul 01 12:44:31 BST 2016, operations=799.2539997097791, operationsPerMinute=199.81349992744478
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 12:44:34 BST 2016, end=Fri Jul 01 12:46:34 BST 2016, operations=138.73168041149907, operationsPerMinute=69.36584020574954, mode=normal, start=Fri Jul 01 12:46:38 BST 2016, end=Fri Jul 01 12:50:38 BST 2016, operations=293.1235019572077, operationsPerMinute=73.28087548930192
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 12:50:43 BST 2016, end=Fri Jul 01 12:52:43 BST 2016, operations=234.95001111848953, operationsPerMinute=117.47500555924476, mode=normal, start=Fri Jul 01 12:52:46 BST 2016, end=Fri Jul 01 12:56:46 BST 2016, operations=471.15784083521595, operationsPerMinute=117.78946020880399
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 12:56:49 BST 2016, end=Fri Jul 01 12:58:49 BST 2016, operations=407.78050645067515, operationsPerMinute=203.89025322533757, mode=normal, start=Fri Jul 01 12:58:51 BST 2016, end=Fri Jul 01 13:02:51 BST 2016, operations=814.1846206177113, operationsPerMinute=203.54615515442782
benchmark-name=derby, mod=warmup, start=Fri Jul 01 13:03:14 BST 2016, end=Fri Jul 01 13:05:14 BST 2016, operations=360.0494869022346, operationsPerMinute=180.0247434511173, mode=normal, start=Fri Jul 01 13:05:16 BST 2016, end=Fri Jul 01 13:09:16 BST 2016, operations=730.8676815492161, operationsPerMinute=182.71692038730401
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 13:09:19 BST 2016, end=Fri Jul 01 13:11:19 BST 2016, operations=207.9751294343593, operationsPerMinute=103.98756471717965, mode=normal, start=Fri Jul 01 13:11:23 BST 2016, end=Fri Jul 01 13:15:23 BST 2016, operations=415.2790500857933, operationsPerMinute=103.81976252144833
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 13:15:26 BST 2016, end=Fri Jul 01 13:17:26 BST 2016, operations=70.11177006282526, operationsPerMinute=35.05588503141263, mode=normal, start=Fri Jul 01 13:17:35 BST 2016, end=Fri Jul 01 13:21:35 BST 2016, operations=144.7266950386106, operationsPerMinute=36.18167375965265
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 13:21:44 BST 2016, end=Fri Jul 01 13:23:44 BST 2016, operations=13.86843527373179, operationsPerMinute=6.934217636865895, mode=normal, start=Fri Jul 01 13:24:28 BST 2016, end=Fri Jul 01 13:28:28 BST 2016, operations=27.741121867591445, operationsPerMinute=6.935280466897861
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 13:28:55 BST 2016, end=Fri Jul 01 13:30:55 BST 2016, operations=74.52771446260773, operationsPerMinute=37.26385723130387, mode=normal, start=Fri Jul 01 13:31:04 BST 2016, end=Fri Jul 01 13:35:04 BST 2016, operations=148.83684417482405, operationsPerMinute=37.20921104370601
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 13:35:15 BST 2016, end=Fri Jul 01 13:37:15 BST 2016, operations=43.239962861251364, operationsPerMinute=21.619981430625682, mode=normal, start=Fri Jul 01 13:37:25 BST 2016, end=Fri Jul 01 13:41:25 BST 2016, operations=85.82227495063232, operationsPerMinute=21.45556873765808
