spec.jvm2008.report.run.location=NIDD92
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 26 15:56:39 BST 2016, end=Sun Jun 26 15:56:39 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 15:56:39 BST 2016, end=Sun Jun 26 15:56:39 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 15:56:39 BST 2016, end=Sun Jun 26 15:57:00 BST 2016, operations=1.0, operationsPerMinute=2.8575510787255323
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 15:57:00 BST 2016, end=Sun Jun 26 15:57:05 BST 2016, operations=1.0, operationsPerMinute=11.94267515923567
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 15:57:05 BST 2016, end=Sun Jun 26 15:57:07 BST 2016, operations=1.0, operationsPerMinute=35.9496704613541
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 15:57:07 BST 2016, end=Sun Jun 26 15:57:17 BST 2016, operations=1.0, operationsPerMinute=5.714829983807982
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 15:57:17 BST 2016, end=Sun Jun 26 15:57:26 BST 2016, operations=1.0, operationsPerMinute=6.677053193857111
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 15:57:26 BST 2016, end=Sun Jun 26 15:57:34 BST 2016, operations=1.0, operationsPerMinute=8.148852369957897
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 15:57:34 BST 2016, end=Sun Jun 26 15:57:37 BST 2016, operations=1.0, operationsPerMinute=18.58160421183029
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 15:57:37 BST 2016, end=Sun Jun 26 15:57:38 BST 2016, operations=1.0, operationsPerMinute=63.09148264984227
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 15:57:38 BST 2016, end=Sun Jun 26 15:57:39 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 15:57:39 BST 2016, end=Sun Jun 26 15:57:46 BST 2016, operations=1.0, operationsPerMinute=8.60461781155887
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 15:57:46 BST 2016, end=Sun Jun 26 15:57:48 BST 2016, operations=1.0, operationsPerMinute=34.344590726960504
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 15:57:48 BST 2016, end=Sun Jun 26 15:57:49 BST 2016, operations=1.0, operationsPerMinute=41.35079255685734
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 15:57:49 BST 2016, end=Sun Jun 26 15:57:52 BST 2016, operations=1.0, operationsPerMinute=18.668326073428748
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 15:57:52 BST 2016, end=Sun Jun 26 15:58:00 BST 2016, operations=1.0, operationsPerMinute=7.7861406696080975
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 15:58:00 BST 2016, end=Sun Jun 26 15:58:01 BST 2016, operations=1.0, operationsPerMinute=137.29977116704805
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 15:58:01 BST 2016, end=Sun Jun 26 15:58:02 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
