spec.jvm2008.report.run.location=LAW006
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Mon Jun 27 05:25:56 BST 2016, end=Mon Jun 27 05:25:57 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 05:25:57 BST 2016, end=Mon Jun 27 05:25:57 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 05:25:57 BST 2016, end=Mon Jun 27 05:26:14 BST 2016, operations=1.0, operationsPerMinute=3.509182360510001
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 05:26:14 BST 2016, end=Mon Jun 27 05:26:18 BST 2016, operations=1.0, operationsPerMinute=14.680694886224614
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 05:26:18 BST 2016, end=Mon Jun 27 05:26:19 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 05:26:19 BST 2016, end=Mon Jun 27 05:26:28 BST 2016, operations=1.0, operationsPerMinute=6.597031335898846
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 05:26:28 BST 2016, end=Mon Jun 27 05:26:36 BST 2016, operations=1.0, operationsPerMinute=7.723001673317029
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 05:26:36 BST 2016, end=Mon Jun 27 05:26:43 BST 2016, operations=1.0, operationsPerMinute=8.883624518803671
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 05:26:43 BST 2016, end=Mon Jun 27 05:26:46 BST 2016, operations=1.0, operationsPerMinute=22.35469448584203
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 05:26:46 BST 2016, end=Mon Jun 27 05:26:46 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 05:26:46 BST 2016, end=Mon Jun 27 05:26:48 BST 2016, operations=1.0, operationsPerMinute=54.151624548736464
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 05:26:48 BST 2016, end=Mon Jun 27 05:26:54 BST 2016, operations=1.0, operationsPerMinute=9.640102827763496
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 05:26:54 BST 2016, end=Mon Jun 27 05:26:55 BST 2016, operations=1.0, operationsPerMinute=38.86010362694301
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 05:26:55 BST 2016, end=Mon Jun 27 05:26:56 BST 2016, operations=1.0, operationsPerMinute=51.94805194805195
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 05:26:56 BST 2016, end=Mon Jun 27 05:26:59 BST 2016, operations=1.0, operationsPerMinute=23.31002331002331
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 05:26:59 BST 2016, end=Mon Jun 27 05:27:06 BST 2016, operations=1.0, operationsPerMinute=8.965929468021518
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 05:27:06 BST 2016, end=Mon Jun 27 05:27:30 BST 2016, operations=1.0, operationsPerMinute=2.442002442002442
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 05:27:30 BST 2016, end=Mon Jun 27 05:27:31 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 05:27:44 BST 2016, end=Mon Jun 27 05:29:44 BST 2016, operations=417.1528189270618, operationsPerMinute=208.5764094635309, mode=normal, start=Mon Jun 27 05:29:46 BST 2016, end=Mon Jun 27 05:33:46 BST 2016, operations=856.8901043401044, operationsPerMinute=214.2225260850261
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 05:33:51 BST 2016, end=Mon Jun 27 05:35:51 BST 2016, operations=170.09966538648735, operationsPerMinute=85.04983269324367, mode=normal, start=Mon Jun 27 05:35:55 BST 2016, end=Mon Jun 27 05:39:55 BST 2016, operations=335.0887888447077, operationsPerMinute=83.77219721117693
benchmark-name=compress, mod=warmup, start=Mon Jun 27 05:39:59 BST 2016, end=Mon Jun 27 05:41:59 BST 2016, operations=351.0879212079107, operationsPerMinute=175.54396060395536, mode=normal, start=Mon Jun 27 05:42:01 BST 2016, end=Mon Jun 27 05:46:01 BST 2016, operations=703.2260851472754, operationsPerMinute=175.80652128681885
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 05:46:04 BST 2016, end=Mon Jun 27 05:48:04 BST 2016, operations=116.44309505888374, operationsPerMinute=58.22154752944187, mode=normal, start=Mon Jun 27 05:48:10 BST 2016, end=Mon Jun 27 05:52:10 BST 2016, operations=245.6861896024175, operationsPerMinute=61.421547400604375
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 05:52:15 BST 2016, end=Mon Jun 27 05:54:15 BST 2016, operations=204.82323739550523, operationsPerMinute=102.41161869775262, mode=normal, start=Mon Jun 27 05:54:19 BST 2016, end=Mon Jun 27 05:58:19 BST 2016, operations=410.6993836802221, operationsPerMinute=102.67484592005553
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 05:58:22 BST 2016, end=Mon Jun 27 06:00:22 BST 2016, operations=351.3954360903969, operationsPerMinute=175.69771804519846, mode=normal, start=Mon Jun 27 06:00:25 BST 2016, end=Mon Jun 27 06:04:25 BST 2016, operations=700.6773400823298, operationsPerMinute=175.16933502058245
benchmark-name=derby, mod=warmup, start=Mon Jun 27 06:05:24 BST 2016, end=Mon Jun 27 06:07:24 BST 2016, operations=255.2746059759222, operationsPerMinute=127.6373029879611, mode=normal, start=Mon Jun 27 06:07:27 BST 2016, end=Mon Jun 27 06:11:27 BST 2016, operations=500.9521051668669, operationsPerMinute=125.23802629171672
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 06:11:30 BST 2016, end=Mon Jun 27 06:13:30 BST 2016, operations=171.98692792384506, operationsPerMinute=85.99346396192253, mode=normal, start=Mon Jun 27 06:13:34 BST 2016, end=Mon Jun 27 06:17:34 BST 2016, operations=344.83480819669484, operationsPerMinute=86.20870204917371
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 06:17:39 BST 2016, end=Mon Jun 27 06:19:39 BST 2016, operations=100.61141218436552, operationsPerMinute=50.30570609218276, mode=normal, start=Mon Jun 27 06:19:47 BST 2016, end=Mon Jun 27 06:23:47 BST 2016, operations=203.10851396288987, operationsPerMinute=50.77712849072247
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 06:23:53 BST 2016, end=Mon Jun 27 06:25:53 BST 2016, operations=22.359255558410474, operationsPerMinute=11.179627779205237, mode=normal, start=Mon Jun 27 06:26:19 BST 2016, end=Mon Jun 27 06:30:19 BST 2016, operations=44.90778978159554, operationsPerMinute=11.226947445398885
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 06:30:51 BST 2016, end=Mon Jun 27 06:32:51 BST 2016, operations=68.53446472307927, operationsPerMinute=34.267232361539634, mode=normal, start=Mon Jun 27 06:33:02 BST 2016, end=Mon Jun 27 06:37:02 BST 2016, operations=138.72009552403287, operationsPerMinute=34.68002388100822
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 06:37:10 BST 2016, end=Mon Jun 27 06:39:10 BST 2016, operations=75.09454235101829, operationsPerMinute=37.547271175509145, mode=normal, start=Mon Jun 27 06:39:19 BST 2016, end=Mon Jun 27 06:43:19 BST 2016, operations=150.64780305297606, operationsPerMinute=37.661950763244015
benchmark-name=scimark.fft.small, mod=warmup, start=Mon Jun 27 06:43:25 BST 2016, end=Mon Jun 27 06:45:25 BST 2016, operations=615.0927543652283, operationsPerMinute=307.54637718261415, mode=normal, start=Mon Jun 27 06:45:27 BST 2016, end=Mon Jun 27 06:49:27 BST 2016, operations=1204.2410334831711, operationsPerMinute=301.0602583707928
benchmark-name=scimark.lu.small, mod=warmup, start=Mon Jun 27 06:49:28 BST 2016, end=Mon Jun 27 06:51:28 BST 2016, operations=463.1003573692228, operationsPerMinute=231.5501786846114, mode=normal, start=Mon Jun 27 06:51:30 BST 2016, end=Mon Jun 27 06:55:30 BST 2016, operations=924.7546101271846, operationsPerMinute=231.18865253179615
