spec.jvm2008.report.run.location=LAW085
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Mon Jun 27 05:10:40 BST 2016, end=Mon Jun 27 05:10:40 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 05:10:40 BST 2016, end=Mon Jun 27 05:10:41 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 05:10:41 BST 2016, end=Mon Jun 27 05:11:09 BST 2016, operations=1.0, operationsPerMinute=2.137970353477765
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 05:11:09 BST 2016, end=Mon Jun 27 05:11:15 BST 2016, operations=1.0, operationsPerMinute=11.021307861866275
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 05:11:15 BST 2016, end=Mon Jun 27 05:11:16 BST 2016, operations=1.0, operationsPerMinute=36.96857670979667
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 05:11:16 BST 2016, end=Mon Jun 27 05:11:27 BST 2016, operations=1.0, operationsPerMinute=5.7576048363880625
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 05:11:27 BST 2016, end=Mon Jun 27 05:11:35 BST 2016, operations=1.0, operationsPerMinute=7.083825265643448
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 05:11:35 BST 2016, end=Mon Jun 27 05:11:42 BST 2016, operations=1.0, operationsPerMinute=8.361204013377927
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 05:11:42 BST 2016, end=Mon Jun 27 05:11:46 BST 2016, operations=1.0, operationsPerMinute=19.132653061224488
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 05:11:46 BST 2016, end=Mon Jun 27 05:11:47 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 05:11:47 BST 2016, end=Mon Jun 27 05:11:48 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 05:11:48 BST 2016, end=Mon Jun 27 05:11:54 BST 2016, operations=1.0, operationsPerMinute=8.94454382826476
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 05:11:54 BST 2016, end=Mon Jun 27 05:11:56 BST 2016, operations=1.0, operationsPerMinute=35.294117647058826
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 05:11:56 BST 2016, end=Mon Jun 27 05:11:58 BST 2016, operations=1.0, operationsPerMinute=43.196544276457885
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 05:11:58 BST 2016, end=Mon Jun 27 05:12:01 BST 2016, operations=1.0, operationsPerMinute=18.39926402943882
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 05:12:01 BST 2016, end=Mon Jun 27 05:12:08 BST 2016, operations=1.0, operationsPerMinute=8.271298593879239
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 05:12:08 BST 2016, end=Mon Jun 27 05:12:37 BST 2016, operations=1.0, operationsPerMinute=2.066756226103131
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 05:12:37 BST 2016, end=Mon Jun 27 05:12:38 BST 2016, operations=1.0, operationsPerMinute=45.248868778280546
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 05:13:00 BST 2016, end=Mon Jun 27 05:15:00 BST 2016, operations=353.1216796924158, operationsPerMinute=176.5608398462079, mode=normal, start=Mon Jun 27 05:15:02 BST 2016, end=Mon Jun 27 05:19:02 BST 2016, operations=707.9217988401995, operationsPerMinute=176.98044971004987
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 05:19:09 BST 2016, end=Mon Jun 27 05:21:09 BST 2016, operations=140.78868207548356, operationsPerMinute=70.39434103774178, mode=normal, start=Mon Jun 27 05:21:13 BST 2016, end=Mon Jun 27 05:25:13 BST 2016, operations=281.544989844346, operationsPerMinute=70.3862474610865
benchmark-name=compress, mod=warmup, start=Mon Jun 27 05:25:18 BST 2016, end=Mon Jun 27 05:27:18 BST 2016, operations=271.682350605313, operationsPerMinute=135.8411753026565, mode=normal, start=Mon Jun 27 05:27:21 BST 2016, end=Mon Jun 27 05:31:21 BST 2016, operations=544.6809964535298, operationsPerMinute=136.17024911338245
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 05:31:23 BST 2016, end=Mon Jun 27 05:33:23 BST 2016, operations=85.05829897005546, operationsPerMinute=42.52914948502773, mode=normal, start=Mon Jun 27 05:33:32 BST 2016, end=Mon Jun 27 05:37:32 BST 2016, operations=180.60438626955545, operationsPerMinute=45.15109656738886
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 05:37:41 BST 2016, end=Mon Jun 27 05:39:41 BST 2016, operations=145.48528009043895, operationsPerMinute=72.74264004521947, mode=normal, start=Mon Jun 27 05:39:46 BST 2016, end=Mon Jun 27 05:43:46 BST 2016, operations=291.07033818034245, operationsPerMinute=72.76758454508561
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 05:43:52 BST 2016, end=Mon Jun 27 05:45:52 BST 2016, operations=247.6400418877764, operationsPerMinute=123.8200209438882, mode=normal, start=Mon Jun 27 05:45:55 BST 2016, end=Mon Jun 27 05:49:55 BST 2016, operations=498.80756701422365, operationsPerMinute=124.70189175355591
benchmark-name=derby, mod=warmup, start=Mon Jun 27 05:51:32 BST 2016, end=Mon Jun 27 05:53:32 BST 2016, operations=208.53322478302522, operationsPerMinute=104.26661239151261, mode=normal, start=Mon Jun 27 05:53:36 BST 2016, end=Mon Jun 27 05:57:36 BST 2016, operations=417.78709238132933, operationsPerMinute=104.44677309533233
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 05:57:39 BST 2016, end=Mon Jun 27 05:59:39 BST 2016, operations=133.84559725858747, operationsPerMinute=66.92279862929374, mode=normal, start=Mon Jun 27 05:59:44 BST 2016, end=Mon Jun 27 06:03:44 BST 2016, operations=268.22763522008336, operationsPerMinute=67.05690880502084
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 06:03:50 BST 2016, end=Mon Jun 27 06:05:50 BST 2016, operations=61.832322259554715, operationsPerMinute=30.916161129777358, mode=normal, start=Mon Jun 27 06:06:00 BST 2016, end=Mon Jun 27 06:10:00 BST 2016, operations=118.74994713235816, operationsPerMinute=29.68748678308954
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 06:10:09 BST 2016, end=Mon Jun 27 06:12:09 BST 2016, operations=11.530762729166346, operationsPerMinute=5.765381364583173, mode=normal, start=Mon Jun 27 06:12:44 BST 2016, end=Mon Jun 27 06:16:44 BST 2016, operations=23.083885467242727, operationsPerMinute=5.770971366810682
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 06:17:24 BST 2016, end=Mon Jun 27 06:19:24 BST 2016, operations=55.23388370345633, operationsPerMinute=27.616941851728164, mode=normal, start=Mon Jun 27 06:19:34 BST 2016, end=Mon Jun 27 06:23:34 BST 2016, operations=110.39671421499781, operationsPerMinute=27.599178553749454
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 06:23:45 BST 2016, end=Mon Jun 27 06:25:45 BST 2016, operations=37.32171171354536, operationsPerMinute=18.66085585677268, mode=normal, start=Mon Jun 27 06:26:03 BST 2016, end=Mon Jun 27 06:30:03 BST 2016, operations=74.75514604574082, operationsPerMinute=18.688786511435204
