spec.jvm2008.report.run.location=HOPE31
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Fri Jun 24 07:54:41 BST 2016, end=Fri Jun 24 07:54:41 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 07:54:41 BST 2016, end=Fri Jun 24 07:54:42 BST 2016, operations=1.0, operationsPerMinute=132.7433628318584
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 07:54:42 BST 2016, end=Fri Jun 24 07:55:05 BST 2016, operations=1.0, operationsPerMinute=2.5236593059936907
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 07:55:05 BST 2016, end=Fri Jun 24 07:55:11 BST 2016, operations=1.0, operationsPerMinute=11.084426380934786
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 07:55:11 BST 2016, end=Fri Jun 24 07:55:13 BST 2016, operations=1.0, operationsPerMinute=34.344590726960504
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 07:55:13 BST 2016, end=Fri Jun 24 07:55:23 BST 2016, operations=1.0, operationsPerMinute=5.574136008918618
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 07:55:23 BST 2016, end=Fri Jun 24 07:55:32 BST 2016, operations=1.0, operationsPerMinute=7.057163020465773
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 07:55:32 BST 2016, end=Fri Jun 24 07:55:39 BST 2016, operations=1.0, operationsPerMinute=8.236101578586135
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 07:55:39 BST 2016, end=Fri Jun 24 07:55:42 BST 2016, operations=1.0, operationsPerMinute=19.23076923076923
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 07:55:42 BST 2016, end=Fri Jun 24 07:55:43 BST 2016, operations=1.0, operationsPerMinute=65.14657980456026
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 07:55:43 BST 2016, end=Fri Jun 24 07:55:44 BST 2016, operations=1.0, operationsPerMinute=49.3421052631579
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 07:55:44 BST 2016, end=Fri Jun 24 07:55:51 BST 2016, operations=1.0, operationsPerMinute=8.94454382826476
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 07:55:51 BST 2016, end=Fri Jun 24 07:55:53 BST 2016, operations=1.0, operationsPerMinute=34.96503496503497
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 07:55:53 BST 2016, end=Fri Jun 24 07:55:54 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 07:55:54 BST 2016, end=Fri Jun 24 07:55:57 BST 2016, operations=1.0, operationsPerMinute=19.23076923076923
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 07:55:57 BST 2016, end=Fri Jun 24 07:56:05 BST 2016, operations=1.0, operationsPerMinute=8.288437629506838
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 07:56:05 BST 2016, end=Fri Jun 24 07:56:33 BST 2016, operations=1.0, operationsPerMinute=2.1486892995272884
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 07:56:33 BST 2016, end=Fri Jun 24 07:56:34 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 07:56:50 BST 2016, end=Fri Jun 24 07:58:50 BST 2016, operations=348.25519080726406, operationsPerMinute=174.12759540363203, mode=normal, start=Fri Jun 24 07:58:51 BST 2016, end=Fri Jun 24 08:02:51 BST 2016, operations=723.2047317075842, operationsPerMinute=180.80118292689605
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 08:02:58 BST 2016, end=Fri Jun 24 08:04:58 BST 2016, operations=141.67480391225646, operationsPerMinute=70.83740195612823, mode=normal, start=Fri Jun 24 08:05:02 BST 2016, end=Fri Jun 24 08:09:02 BST 2016, operations=279.9653815049576, operationsPerMinute=69.9913453762394
benchmark-name=compress, mod=warmup, start=Fri Jun 24 08:09:07 BST 2016, end=Fri Jun 24 08:11:07 BST 2016, operations=270.51145350727234, operationsPerMinute=135.25572675363617, mode=normal, start=Fri Jun 24 08:11:10 BST 2016, end=Fri Jun 24 08:15:10 BST 2016, operations=537.5428717068874, operationsPerMinute=134.38571792672184
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 08:15:13 BST 2016, end=Fri Jun 24 08:17:13 BST 2016, operations=85.03409750218479, operationsPerMinute=42.517048751092396, mode=normal, start=Fri Jun 24 08:17:23 BST 2016, end=Fri Jun 24 08:21:23 BST 2016, operations=179.75799718716726, operationsPerMinute=44.939499296791816
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 08:21:29 BST 2016, end=Fri Jun 24 08:23:29 BST 2016, operations=145.72943154585272, operationsPerMinute=72.86471577292636, mode=normal, start=Fri Jun 24 08:23:34 BST 2016, end=Fri Jun 24 08:27:34 BST 2016, operations=292.05630183762236, operationsPerMinute=73.01407545940559
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 08:27:40 BST 2016, end=Fri Jun 24 08:29:40 BST 2016, operations=251.14815557448534, operationsPerMinute=125.57407778724267, mode=normal, start=Fri Jun 24 08:29:43 BST 2016, end=Fri Jun 24 08:33:43 BST 2016, operations=500.5714794712969, operationsPerMinute=125.14286986782423
benchmark-name=derby, mod=warmup, start=Fri Jun 24 08:35:11 BST 2016, end=Fri Jun 24 08:37:11 BST 2016, operations=208.50806028552935, operationsPerMinute=104.25403014276468, mode=normal, start=Fri Jun 24 08:37:15 BST 2016, end=Fri Jun 24 08:41:15 BST 2016, operations=419.9022279741374, operationsPerMinute=104.97555699353435
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 08:41:19 BST 2016, end=Fri Jun 24 08:43:19 BST 2016, operations=133.1650271056925, operationsPerMinute=66.58251355284625, mode=normal, start=Fri Jun 24 08:43:24 BST 2016, end=Fri Jun 24 08:47:24 BST 2016, operations=267.2519950033781, operationsPerMinute=66.81299875084453
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 08:47:29 BST 2016, end=Fri Jun 24 08:49:29 BST 2016, operations=55.87575964616509, operationsPerMinute=27.937879823082547, mode=normal, start=Fri Jun 24 08:49:43 BST 2016, end=Fri Jun 24 08:53:43 BST 2016, operations=118.26041137447395, operationsPerMinute=29.565102843618487
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 08:53:53 BST 2016, end=Fri Jun 24 08:55:53 BST 2016, operations=11.514355914480483, operationsPerMinute=5.757177957240241, mode=normal, start=Fri Jun 24 08:56:28 BST 2016, end=Fri Jun 24 09:00:28 BST 2016, operations=23.056332603882964, operationsPerMinute=5.764083150970741
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 09:01:09 BST 2016, end=Fri Jun 24 09:03:09 BST 2016, operations=54.860403878024734, operationsPerMinute=27.430201939012367, mode=normal, start=Fri Jun 24 09:03:19 BST 2016, end=Fri Jun 24 09:07:19 BST 2016, operations=110.1204831215901, operationsPerMinute=27.530120780397525
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 09:07:31 BST 2016, end=Fri Jun 24 09:09:31 BST 2016, operations=37.28215888954322, operationsPerMinute=18.64107944477161, mode=normal, start=Fri Jun 24 09:09:49 BST 2016, end=Fri Jun 24 09:13:49 BST 2016, operations=74.47560799978724, operationsPerMinute=18.61890199994681
benchmark-name=scimark.fft.small, mod=warmup, start=Fri Jun 24 09:14:04 BST 2016, end=Fri Jun 24 09:16:04 BST 2016, operations=516.0717344399294, operationsPerMinute=258.0358672199647, mode=normal, start=Fri Jun 24 09:16:05 BST 2016, end=Fri Jun 24 09:20:05 BST 2016, operations=1026.8529998795166, operationsPerMinute=256.71324996987914
benchmark-name=scimark.lu.small, mod=warmup, start=Fri Jun 24 09:20:07 BST 2016, end=Fri Jun 24 09:22:07 BST 2016, operations=372.89841955427397, operationsPerMinute=186.44920977713699, mode=normal, start=Fri Jun 24 09:22:09 BST 2016, end=Fri Jun 24 09:26:09 BST 2016, operations=745.015035975495, operationsPerMinute=186.25375899387376
benchmark-name=scimark.sor.small, mod=warmup, start=Fri Jun 24 09:26:11 BST 2016, end=Fri Jun 24 09:28:11 BST 2016, operations=243.44506894222914, operationsPerMinute=121.72253447111457, mode=normal, start=Fri Jun 24 09:28:14 BST 2016, end=Fri Jun 24 09:32:14 BST 2016, operations=486.1850905233431, operationsPerMinute=121.54627263083577
benchmark-name=scimark.sparse.small, mod=warmup, start=Fri Jun 24 09:32:18 BST 2016, end=Fri Jun 24 09:34:18 BST 2016, operations=303.5938638808568, operationsPerMinute=151.7969319404284, mode=normal, start=Fri Jun 24 09:34:20 BST 2016, end=Fri Jun 24 09:38:20 BST 2016, operations=612.7604826152922, operationsPerMinute=153.19012065382304
benchmark-name=scimark.monte_carlo, mod=warmup, start=Fri Jun 24 09:38:22 BST 2016, end=Fri Jun 24 09:40:22 BST 2016, operations=78.48419790008873, operationsPerMinute=39.242098950044365, mode=normal, start=Fri Jun 24 09:40:31 BST 2016, end=Fri Jun 24 09:44:31 BST 2016, operations=157.34908828793104, operationsPerMinute=39.33727207198276
benchmark-name=serial, mod=warmup, start=Fri Jun 24 09:44:42 BST 2016, end=Fri Jun 24 09:46:42 BST 2016, operations=140.1374918036399, operationsPerMinute=70.06874590181995, mode=normal, start=Fri Jun 24 09:46:47 BST 2016, end=Fri Jun 24 09:50:47 BST 2016, operations=285.7927855753631, operationsPerMinute=71.44819639384077
benchmark-name=sunflow, mod=warmup, start=Fri Jun 24 09:50:53 BST 2016, end=Fri Jun 24 09:52:53 BST 2016, operations=110.26542993372465, operationsPerMinute=55.13271496686232, mode=normal, start=Fri Jun 24 09:52:56 BST 2016, end=Fri Jun 24 09:56:56 BST 2016, operations=216.80925065365966, operationsPerMinute=54.202312663414915
benchmark-name=xml.transform, mod=warmup, start=Fri Jun 24 09:57:31 BST 2016, end=Fri Jun 24 09:59:31 BST 2016, operations=321.58137050968026, operationsPerMinute=160.79068525484013, mode=normal, start=Fri Jun 24 09:59:33 BST 2016, end=Fri Jun 24 10:03:33 BST 2016, operations=593.9344756759241, operationsPerMinute=148.48361891898102
