spec.jvm2008.report.run.location=LAW008
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Mon Jun 27 03:50:10 BST 2016, end=Mon Jun 27 03:50:10 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 03:50:10 BST 2016, end=Mon Jun 27 03:50:11 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 03:50:11 BST 2016, end=Mon Jun 27 03:50:33 BST 2016, operations=1.0, operationsPerMinute=2.7266530334014996
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 03:50:33 BST 2016, end=Mon Jun 27 03:50:39 BST 2016, operations=1.0, operationsPerMinute=10.746910263299302
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 03:50:39 BST 2016, end=Mon Jun 27 03:50:40 BST 2016, operations=1.0, operationsPerMinute=40.51316677920324
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 03:50:40 BST 2016, end=Mon Jun 27 03:50:50 BST 2016, operations=1.0, operationsPerMinute=6.19514713474445
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 03:50:50 BST 2016, end=Mon Jun 27 03:50:58 BST 2016, operations=1.0, operationsPerMinute=7.356547327121138
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 03:50:58 BST 2016, end=Mon Jun 27 03:51:05 BST 2016, operations=1.0, operationsPerMinute=8.549444286121402
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 03:51:05 BST 2016, end=Mon Jun 27 03:51:08 BST 2016, operations=1.0, operationsPerMinute=20.24974687816402
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 03:51:08 BST 2016, end=Mon Jun 27 03:51:09 BST 2016, operations=1.0, operationsPerMinute=63.09148264984227
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 03:51:09 BST 2016, end=Mon Jun 27 03:51:10 BST 2016, operations=1.0, operationsPerMinute=50.63291139240506
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 03:51:10 BST 2016, end=Mon Jun 27 03:51:17 BST 2016, operations=1.0, operationsPerMinute=8.94721145243066
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 03:51:17 BST 2016, end=Mon Jun 27 03:51:18 BST 2016, operations=1.0, operationsPerMinute=34.96503496503497
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 03:51:18 BST 2016, end=Mon Jun 27 03:51:20 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 03:51:20 BST 2016, end=Mon Jun 27 03:51:22 BST 2016, operations=1.0, operationsPerMinute=21.03049421661409
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 03:51:22 BST 2016, end=Mon Jun 27 03:51:30 BST 2016, operations=1.0, operationsPerMinute=7.851347814708191
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 03:51:30 BST 2016, end=Mon Jun 27 03:51:59 BST 2016, operations=1.0, operationsPerMinute=2.0651201211537136
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 03:51:59 BST 2016, end=Mon Jun 27 03:52:01 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 03:52:14 BST 2016, end=Mon Jun 27 03:54:14 BST 2016, operations=406.344708531723, operationsPerMinute=203.1723542658615, mode=normal, start=Mon Jun 27 03:54:16 BST 2016, end=Mon Jun 27 03:58:16 BST 2016, operations=850.7503015294511, operationsPerMinute=212.68757538236278
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 03:58:21 BST 2016, end=Mon Jun 27 04:00:21 BST 2016, operations=160.88342149562186, operationsPerMinute=80.44171074781093, mode=normal, start=Mon Jun 27 04:00:25 BST 2016, end=Mon Jun 27 04:04:25 BST 2016, operations=322.0762834406674, operationsPerMinute=80.51907086016685
benchmark-name=compress, mod=warmup, start=Mon Jun 27 04:04:29 BST 2016, end=Mon Jun 27 04:06:29 BST 2016, operations=337.7267267803662, operationsPerMinute=168.8633633901831, mode=normal, start=Mon Jun 27 04:06:32 BST 2016, end=Mon Jun 27 04:10:32 BST 2016, operations=692.4449094880258, operationsPerMinute=173.11122737200645
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 04:10:34 BST 2016, end=Mon Jun 27 04:12:34 BST 2016, operations=112.50810444945316, operationsPerMinute=56.25405222472658, mode=normal, start=Mon Jun 27 04:12:39 BST 2016, end=Mon Jun 27 04:16:39 BST 2016, operations=241.6050116592413, operationsPerMinute=60.40125291481033
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 04:16:45 BST 2016, end=Mon Jun 27 04:18:45 BST 2016, operations=205.2841977325872, operationsPerMinute=102.6420988662936, mode=normal, start=Mon Jun 27 04:18:50 BST 2016, end=Mon Jun 27 04:22:50 BST 2016, operations=405.6117954702951, operationsPerMinute=101.40294886757377
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 04:22:53 BST 2016, end=Mon Jun 27 04:24:53 BST 2016, operations=349.6249012737594, operationsPerMinute=174.8124506368797, mode=normal, start=Mon Jun 27 04:24:55 BST 2016, end=Mon Jun 27 04:28:55 BST 2016, operations=689.2199978435499, operationsPerMinute=172.30499946088747
benchmark-name=derby, mod=warmup, start=Mon Jun 27 04:29:55 BST 2016, end=Mon Jun 27 04:31:55 BST 2016, operations=255.5665235338347, operationsPerMinute=127.78326176691735, mode=normal, start=Mon Jun 27 04:31:58 BST 2016, end=Mon Jun 27 04:35:58 BST 2016, operations=526.8077984244842, operationsPerMinute=131.70194960612105
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 04:36:01 BST 2016, end=Mon Jun 27 04:38:01 BST 2016, operations=172.36054642075027, operationsPerMinute=86.18027321037513, mode=normal, start=Mon Jun 27 04:38:06 BST 2016, end=Mon Jun 27 04:42:06 BST 2016, operations=344.6726809517862, operationsPerMinute=86.16817023794655
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 04:42:11 BST 2016, end=Mon Jun 27 04:44:11 BST 2016, operations=97.96017010366458, operationsPerMinute=48.98008505183229, mode=normal, start=Mon Jun 27 04:44:19 BST 2016, end=Mon Jun 27 04:48:19 BST 2016, operations=205.22688226705463, operationsPerMinute=51.30672056676366
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 04:48:25 BST 2016, end=Mon Jun 27 04:50:25 BST 2016, operations=22.518032387386235, operationsPerMinute=11.259016193693117, mode=normal, start=Mon Jun 27 04:50:48 BST 2016, end=Mon Jun 27 04:54:48 BST 2016, operations=44.89573359225432, operationsPerMinute=11.22393339806358
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 04:55:16 BST 2016, end=Mon Jun 27 04:57:16 BST 2016, operations=69.4117680884969, operationsPerMinute=34.70588404424845, mode=normal, start=Mon Jun 27 04:57:27 BST 2016, end=Mon Jun 27 05:01:27 BST 2016, operations=138.57346285284652, operationsPerMinute=34.64336571321163
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 05:01:36 BST 2016, end=Mon Jun 27 05:03:36 BST 2016, operations=74.50086658918252, operationsPerMinute=37.25043329459126, mode=normal, start=Mon Jun 27 05:03:43 BST 2016, end=Mon Jun 27 05:07:43 BST 2016, operations=147.24876174027605, operationsPerMinute=36.81219043506901
