spec.jvm2008.report.run.location=HOPE20
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Fri Jun 24 08:07:49 BST 2016, end=Fri Jun 24 08:07:50 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 08:07:50 BST 2016, end=Fri Jun 24 08:07:50 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 08:07:50 BST 2016, end=Fri Jun 24 08:08:13 BST 2016, operations=1.0, operationsPerMinute=2.5573267411132896
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 08:08:13 BST 2016, end=Fri Jun 24 08:08:18 BST 2016, operations=1.0, operationsPerMinute=12.736149437486732
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 08:08:18 BST 2016, end=Fri Jun 24 08:08:19 BST 2016, operations=1.0, operationsPerMinute=36.96857670979667
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 08:08:19 BST 2016, end=Fri Jun 24 08:08:29 BST 2016, operations=1.0, operationsPerMinute=5.99101347978033
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 08:08:30 BST 2016, end=Fri Jun 24 08:08:38 BST 2016, operations=1.0, operationsPerMinute=6.980802792321117
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 08:08:38 BST 2016, end=Fri Jun 24 08:08:46 BST 2016, operations=1.0, operationsPerMinute=7.913479293062516
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 08:08:46 BST 2016, end=Fri Jun 24 08:08:49 BST 2016, operations=1.0, operationsPerMinute=19.42376173518938
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 08:08:49 BST 2016, end=Fri Jun 24 08:08:50 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 08:08:50 BST 2016, end=Fri Jun 24 08:08:51 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 08:08:51 BST 2016, end=Fri Jun 24 08:08:58 BST 2016, operations=1.0, operationsPerMinute=8.903398130286392
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 08:08:58 BST 2016, end=Fri Jun 24 08:08:59 BST 2016, operations=1.0, operationsPerMinute=34.96503496503497
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 08:08:59 BST 2016, end=Fri Jun 24 08:09:01 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 08:09:01 BST 2016, end=Fri Jun 24 08:09:04 BST 2016, operations=1.0, operationsPerMinute=19.5248942401562
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 08:09:04 BST 2016, end=Fri Jun 24 08:09:11 BST 2016, operations=1.0, operationsPerMinute=8.416327675690841
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 08:09:11 BST 2016, end=Fri Jun 24 08:09:40 BST 2016, operations=1.0, operationsPerMinute=2.0925609458375476
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 08:09:40 BST 2016, end=Fri Jun 24 08:09:41 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 08:09:58 BST 2016, end=Fri Jun 24 08:11:58 BST 2016, operations=356.54010284620233, operationsPerMinute=178.27005142310117, mode=normal, start=Fri Jun 24 08:12:00 BST 2016, end=Fri Jun 24 08:16:00 BST 2016, operations=726.7265939966254, operationsPerMinute=181.68164849915635
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 08:16:06 BST 2016, end=Fri Jun 24 08:18:06 BST 2016, operations=141.9459000655994, operationsPerMinute=70.9729500327997, mode=normal, start=Fri Jun 24 08:18:11 BST 2016, end=Fri Jun 24 08:22:11 BST 2016, operations=281.68450063492577, operationsPerMinute=70.42112515873144
benchmark-name=compress, mod=warmup, start=Fri Jun 24 08:22:16 BST 2016, end=Fri Jun 24 08:24:16 BST 2016, operations=269.8672373108293, operationsPerMinute=134.93361865541465, mode=normal, start=Fri Jun 24 08:24:19 BST 2016, end=Fri Jun 24 08:28:19 BST 2016, operations=542.1369344429703, operationsPerMinute=135.53423361074258
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 08:28:22 BST 2016, end=Fri Jun 24 08:30:22 BST 2016, operations=85.73565964054983, operationsPerMinute=42.86782982027491, mode=normal, start=Fri Jun 24 08:30:30 BST 2016, end=Fri Jun 24 08:34:30 BST 2016, operations=180.20417755349553, operationsPerMinute=45.05104438837388
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 08:34:38 BST 2016, end=Fri Jun 24 08:36:38 BST 2016, operations=142.89077646252207, operationsPerMinute=71.44538823126103, mode=normal, start=Fri Jun 24 08:36:44 BST 2016, end=Fri Jun 24 08:40:44 BST 2016, operations=289.3910848613053, operationsPerMinute=72.34777121532632
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 08:40:49 BST 2016, end=Fri Jun 24 08:42:49 BST 2016, operations=248.8820384185255, operationsPerMinute=124.44101920926275, mode=normal, start=Fri Jun 24 08:42:53 BST 2016, end=Fri Jun 24 08:46:53 BST 2016, operations=502.7934957688596, operationsPerMinute=125.6983739422149
benchmark-name=derby, mod=warmup, start=Fri Jun 24 08:48:20 BST 2016, end=Fri Jun 24 08:50:20 BST 2016, operations=203.9113922344257, operationsPerMinute=101.95569611721285, mode=normal, start=Fri Jun 24 08:50:24 BST 2016, end=Fri Jun 24 08:54:24 BST 2016, operations=409.37288508651875, operationsPerMinute=102.34322127162969
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 08:54:28 BST 2016, end=Fri Jun 24 08:56:28 BST 2016, operations=133.4570586699223, operationsPerMinute=66.72852933496115, mode=normal, start=Fri Jun 24 08:56:34 BST 2016, end=Fri Jun 24 09:00:34 BST 2016, operations=267.70907412295577, operationsPerMinute=66.92726853073894
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 09:00:39 BST 2016, end=Fri Jun 24 09:02:39 BST 2016, operations=59.87838252421103, operationsPerMinute=29.939191262105513, mode=normal, start=Fri Jun 24 09:02:47 BST 2016, end=Fri Jun 24 09:06:47 BST 2016, operations=114.11557604312847, operationsPerMinute=28.528894010782118
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 09:06:57 BST 2016, end=Fri Jun 24 09:08:57 BST 2016, operations=11.50355424643195, operationsPerMinute=5.751777123215975, mode=normal, start=Fri Jun 24 09:09:33 BST 2016, end=Fri Jun 24 09:13:33 BST 2016, operations=22.999699288168685, operationsPerMinute=5.749924822042171
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 09:14:16 BST 2016, end=Fri Jun 24 09:16:16 BST 2016, operations=54.57059510950904, operationsPerMinute=27.28529755475452, mode=normal, start=Fri Jun 24 09:16:28 BST 2016, end=Fri Jun 24 09:20:28 BST 2016, operations=110.06888530976966, operationsPerMinute=27.517221327442414
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 09:20:42 BST 2016, end=Fri Jun 24 09:22:42 BST 2016, operations=37.26968005803439, operationsPerMinute=18.634840029017194, mode=normal, start=Fri Jun 24 09:22:57 BST 2016, end=Fri Jun 24 09:26:57 BST 2016, operations=74.50146477354215, operationsPerMinute=18.62536619338554
