spec.jvm2008.report.run.location=BEDSONTC014
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 02:32:26 BST 2016, end=Thu Jun 23 02:32:26 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 02:32:26 BST 2016, end=Thu Jun 23 02:32:26 BST 2016, operations=1.0, operationsPerMinute=320.85561497326205
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 02:32:26 BST 2016, end=Thu Jun 23 02:32:39 BST 2016, operations=1.0, operationsPerMinute=4.534804625500718
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 02:32:39 BST 2016, end=Thu Jun 23 02:32:42 BST 2016, operations=1.0, operationsPerMinute=17.969451931716083
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 02:32:42 BST 2016, end=Thu Jun 23 02:32:44 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 02:32:44 BST 2016, end=Thu Jun 23 02:32:52 BST 2016, operations=1.0, operationsPerMinute=7.094714437743881
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 02:32:52 BST 2016, end=Thu Jun 23 02:33:00 BST 2016, operations=1.0, operationsPerMinute=7.9776625448743514
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 02:33:00 BST 2016, end=Thu Jun 23 02:33:06 BST 2016, operations=1.0, operationsPerMinute=9.156111704562795
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 02:33:06 BST 2016, end=Thu Jun 23 02:33:09 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 02:33:09 BST 2016, end=Thu Jun 23 02:33:09 BST 2016, operations=1.0, operationsPerMinute=81.74386920980926
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 02:33:09 BST 2016, end=Thu Jun 23 02:33:10 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 02:33:10 BST 2016, end=Thu Jun 23 02:33:16 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 02:33:16 BST 2016, end=Thu Jun 23 02:33:17 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 02:33:17 BST 2016, end=Thu Jun 23 02:33:18 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 02:33:18 BST 2016, end=Thu Jun 23 02:33:20 BST 2016, operations=1.0, operationsPerMinute=28.476506881822495
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 02:33:20 BST 2016, end=Thu Jun 23 02:33:27 BST 2016, operations=1.0, operationsPerMinute=9.334163036714374
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 02:33:27 BST 2016, end=Thu Jun 23 02:33:47 BST 2016, operations=1.0, operationsPerMinute=2.9513034923757995
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 02:33:47 BST 2016, end=Thu Jun 23 02:33:48 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 02:33:58 BST 2016, end=Thu Jun 23 02:35:58 BST 2016, operations=487.84576318917243, operationsPerMinute=243.92288159458622, mode=normal, start=Thu Jun 23 02:35:59 BST 2016, end=Thu Jun 23 02:39:59 BST 2016, operations=995.4266718002659, operationsPerMinute=248.85666795006648
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 02:40:03 BST 2016, end=Thu Jun 23 02:42:03 BST 2016, operations=201.24627404162965, operationsPerMinute=100.62313702081482, mode=normal, start=Thu Jun 23 02:42:07 BST 2016, end=Thu Jun 23 02:46:07 BST 2016, operations=386.0124449572638, operationsPerMinute=96.50311123931596
benchmark-name=compress, mod=warmup, start=Thu Jun 23 02:46:10 BST 2016, end=Thu Jun 23 02:48:10 BST 2016, operations=399.6402348814045, operationsPerMinute=199.82011744070226, mode=normal, start=Thu Jun 23 02:48:12 BST 2016, end=Thu Jun 23 02:52:12 BST 2016, operations=799.0081769218523, operationsPerMinute=199.75204423046307
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 02:52:14 BST 2016, end=Thu Jun 23 02:54:14 BST 2016, operations=139.56583819936608, operationsPerMinute=69.78291909968304, mode=normal, start=Thu Jun 23 02:54:19 BST 2016, end=Thu Jun 23 02:58:19 BST 2016, operations=292.7644657017809, operationsPerMinute=73.19111642544523
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 02:58:23 BST 2016, end=Thu Jun 23 03:00:23 BST 2016, operations=234.9344536389431, operationsPerMinute=117.46722681947155, mode=normal, start=Thu Jun 23 03:00:26 BST 2016, end=Thu Jun 23 03:04:26 BST 2016, operations=468.8658625546136, operationsPerMinute=117.2164656386534
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 03:04:29 BST 2016, end=Thu Jun 23 03:06:29 BST 2016, operations=402.6513464460998, operationsPerMinute=201.3256732230499, mode=normal, start=Thu Jun 23 03:06:31 BST 2016, end=Thu Jun 23 03:10:31 BST 2016, operations=811.0871088813753, operationsPerMinute=202.77177722034384
benchmark-name=derby, mod=warmup, start=Thu Jun 23 03:10:54 BST 2016, end=Thu Jun 23 03:12:54 BST 2016, operations=358.8200914188341, operationsPerMinute=179.41004570941706, mode=normal, start=Thu Jun 23 03:12:56 BST 2016, end=Thu Jun 23 03:16:56 BST 2016, operations=684.1562002283608, operationsPerMinute=171.0390500570902
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 03:16:58 BST 2016, end=Thu Jun 23 03:18:58 BST 2016, operations=202.52776011184145, operationsPerMinute=101.26388005592072, mode=normal, start=Thu Jun 23 03:19:02 BST 2016, end=Thu Jun 23 03:23:02 BST 2016, operations=415.005164641305, operationsPerMinute=103.75129116032625
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 03:23:06 BST 2016, end=Thu Jun 23 03:25:06 BST 2016, operations=70.54702126568853, operationsPerMinute=35.273510632844264, mode=normal, start=Thu Jun 23 03:25:13 BST 2016, end=Thu Jun 23 03:29:13 BST 2016, operations=157.8331534483916, operationsPerMinute=39.4582883620979
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 03:29:20 BST 2016, end=Thu Jun 23 03:31:20 BST 2016, operations=13.865325927093513, operationsPerMinute=6.932662963546757, mode=normal, start=Thu Jun 23 03:32:05 BST 2016, end=Thu Jun 23 03:36:05 BST 2016, operations=27.833638636106663, operationsPerMinute=6.958409659026666
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 03:36:40 BST 2016, end=Thu Jun 23 03:38:40 BST 2016, operations=74.41558766295925, operationsPerMinute=37.20779383147963, mode=normal, start=Thu Jun 23 03:38:49 BST 2016, end=Thu Jun 23 03:42:49 BST 2016, operations=148.94682451251307, operationsPerMinute=37.23670612812827
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 03:43:00 BST 2016, end=Thu Jun 23 03:45:00 BST 2016, operations=42.702129195772635, operationsPerMinute=21.351064597886317, mode=normal, start=Thu Jun 23 03:45:12 BST 2016, end=Thu Jun 23 03:49:12 BST 2016, operations=85.19820307015951, operationsPerMinute=21.299550767539877
