spec.jvm2008.report.run.location=LEAZESTCE011
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 26 11:49:37 BST 2016, end=Sun Jun 26 11:49:37 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 11:49:37 BST 2016, end=Sun Jun 26 11:49:37 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 11:49:37 BST 2016, end=Sun Jun 26 11:49:50 BST 2016, operations=1.0, operationsPerMinute=4.611837048424289
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 11:49:50 BST 2016, end=Sun Jun 26 11:49:54 BST 2016, operations=1.0, operationsPerMinute=18.226002430133658
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 11:49:54 BST 2016, end=Sun Jun 26 11:49:55 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 11:49:55 BST 2016, end=Sun Jun 26 11:50:03 BST 2016, operations=1.0, operationsPerMinute=7.109004739336493
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 11:50:03 BST 2016, end=Sun Jun 26 11:50:11 BST 2016, operations=1.0, operationsPerMinute=8.097165991902834
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 11:50:11 BST 2016, end=Sun Jun 26 11:50:17 BST 2016, operations=1.0, operationsPerMinute=9.071666162685213
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 11:50:17 BST 2016, end=Sun Jun 26 11:50:19 BST 2016, operations=1.0, operationsPerMinute=26.7022696929239
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 11:50:19 BST 2016, end=Sun Jun 26 11:50:20 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 11:50:20 BST 2016, end=Sun Jun 26 11:50:21 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 11:50:21 BST 2016, end=Sun Jun 26 11:50:27 BST 2016, operations=1.0, operationsPerMinute=10.863661053775122
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 11:50:27 BST 2016, end=Sun Jun 26 11:50:28 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 11:50:28 BST 2016, end=Sun Jun 26 11:50:29 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 11:50:29 BST 2016, end=Sun Jun 26 11:50:31 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 11:50:31 BST 2016, end=Sun Jun 26 11:50:37 BST 2016, operations=1.0, operationsPerMinute=9.428032683846638
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 11:50:37 BST 2016, end=Sun Jun 26 11:50:59 BST 2016, operations=1.0, operationsPerMinute=2.844815324071879
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 11:50:59 BST 2016, end=Sun Jun 26 11:50:59 BST 2016, operations=1.0, operationsPerMinute=76.92307692307692
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 11:51:10 BST 2016, end=Sun Jun 26 11:53:10 BST 2016, operations=492.89291442007845, operationsPerMinute=246.44645721003923, mode=normal, start=Sun Jun 26 11:53:11 BST 2016, end=Sun Jun 26 11:57:11 BST 2016, operations=1006.0897175457442, operationsPerMinute=251.52242938643604
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 11:57:15 BST 2016, end=Sun Jun 26 11:59:15 BST 2016, operations=191.58014589856884, operationsPerMinute=95.79007294928442, mode=normal, start=Sun Jun 26 11:59:18 BST 2016, end=Sun Jun 26 12:03:18 BST 2016, operations=382.01681214507755, operationsPerMinute=95.50420303626939
benchmark-name=compress, mod=warmup, start=Sun Jun 26 12:03:22 BST 2016, end=Sun Jun 26 12:05:22 BST 2016, operations=395.970194740696, operationsPerMinute=197.985097370348, mode=normal, start=Sun Jun 26 12:05:24 BST 2016, end=Sun Jun 26 12:09:24 BST 2016, operations=800.987575027399, operationsPerMinute=200.24689375684974
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 12:09:26 BST 2016, end=Sun Jun 26 12:11:26 BST 2016, operations=138.99626791649834, operationsPerMinute=69.49813395824917, mode=normal, start=Sun Jun 26 12:11:30 BST 2016, end=Sun Jun 26 12:15:30 BST 2016, operations=294.19187460765374, operationsPerMinute=73.54796865191344
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 12:15:35 BST 2016, end=Sun Jun 26 12:17:35 BST 2016, operations=232.9308409971246, operationsPerMinute=116.4654204985623, mode=normal, start=Sun Jun 26 12:17:38 BST 2016, end=Sun Jun 26 12:21:38 BST 2016, operations=467.03774197646544, operationsPerMinute=116.75943549411636
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 12:21:41 BST 2016, end=Sun Jun 26 12:23:41 BST 2016, operations=407.8417179008167, operationsPerMinute=203.92085895040836, mode=normal, start=Sun Jun 26 12:23:43 BST 2016, end=Sun Jun 26 12:27:43 BST 2016, operations=814.128073082438, operationsPerMinute=203.5320182706095
benchmark-name=derby, mod=warmup, start=Sun Jun 26 12:28:06 BST 2016, end=Sun Jun 26 12:30:06 BST 2016, operations=361.76392077600127, operationsPerMinute=180.88196038800064, mode=normal, start=Sun Jun 26 12:30:07 BST 2016, end=Sun Jun 26 12:34:07 BST 2016, operations=721.4636470261811, operationsPerMinute=180.36591175654527
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 12:34:09 BST 2016, end=Sun Jun 26 12:36:09 BST 2016, operations=207.27943104646394, operationsPerMinute=103.63971552323197, mode=normal, start=Sun Jun 26 12:36:13 BST 2016, end=Sun Jun 26 12:40:13 BST 2016, operations=416.31785820591944, operationsPerMinute=104.07946455147986
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 12:40:17 BST 2016, end=Sun Jun 26 12:42:17 BST 2016, operations=71.51923103686477, operationsPerMinute=35.75961551843238, mode=normal, start=Sun Jun 26 12:42:24 BST 2016, end=Sun Jun 26 12:46:24 BST 2016, operations=144.7862009869147, operationsPerMinute=36.19655024672868
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 26 12:46:33 BST 2016, end=Sun Jun 26 12:48:33 BST 2016, operations=13.842716408528263, operationsPerMinute=6.9213582042641315, mode=normal, start=Sun Jun 26 12:49:17 BST 2016, end=Sun Jun 26 12:53:17 BST 2016, operations=27.98507164225098, operationsPerMinute=6.996267910562745
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 26 12:53:59 BST 2016, end=Sun Jun 26 12:55:59 BST 2016, operations=74.2523026613981, operationsPerMinute=37.12615133069905, mode=normal, start=Sun Jun 26 12:56:08 BST 2016, end=Sun Jun 26 13:00:08 BST 2016, operations=149.45613934211366, operationsPerMinute=37.364034835528415
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 26 13:00:20 BST 2016, end=Sun Jun 26 13:02:20 BST 2016, operations=42.96395751696479, operationsPerMinute=21.481978758482395, mode=normal, start=Sun Jun 26 13:02:30 BST 2016, end=Sun Jun 26 13:06:30 BST 2016, operations=85.43207338714762, operationsPerMinute=21.358018346786906
