spec.jvm2008.report.run.location=BARN-11
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 16:52:08 BST 2016, end=Fri Jul 01 16:52:08 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 16:52:08 BST 2016, end=Fri Jul 01 16:52:08 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 16:52:08 BST 2016, end=Fri Jul 01 16:52:21 BST 2016, operations=1.0, operationsPerMinute=4.508905087547907
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 16:52:21 BST 2016, end=Fri Jul 01 16:52:24 BST 2016, operations=1.0, operationsPerMinute=18.315018315018314
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 16:52:24 BST 2016, end=Fri Jul 01 16:52:26 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 16:52:26 BST 2016, end=Fri Jul 01 16:52:34 BST 2016, operations=1.0, operationsPerMinute=7.09639266706091
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 16:52:34 BST 2016, end=Fri Jul 01 16:52:42 BST 2016, operations=1.0, operationsPerMinute=7.947019867549669
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 16:52:42 BST 2016, end=Fri Jul 01 16:52:48 BST 2016, operations=1.0, operationsPerMinute=9.246417013407305
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 16:52:48 BST 2016, end=Fri Jul 01 16:52:50 BST 2016, operations=1.0, operationsPerMinute=26.89376961004034
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 16:52:50 BST 2016, end=Fri Jul 01 16:52:51 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 16:52:51 BST 2016, end=Fri Jul 01 16:52:52 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 16:52:52 BST 2016, end=Fri Jul 01 16:52:58 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 16:52:58 BST 2016, end=Fri Jul 01 16:52:59 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 16:52:59 BST 2016, end=Fri Jul 01 16:53:00 BST 2016, operations=1.0, operationsPerMinute=58.309037900874635
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 16:53:00 BST 2016, end=Fri Jul 01 16:53:02 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 16:53:02 BST 2016, end=Fri Jul 01 16:53:09 BST 2016, operations=1.0, operationsPerMinute=9.289363678588018
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 16:53:09 BST 2016, end=Fri Jul 01 16:53:29 BST 2016, operations=1.0, operationsPerMinute=2.974714923153198
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 16:53:29 BST 2016, end=Fri Jul 01 16:53:30 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 16:53:40 BST 2016, end=Fri Jul 01 16:55:40 BST 2016, operations=491.2822215189214, operationsPerMinute=245.6411107594607, mode=normal, start=Fri Jul 01 16:55:42 BST 2016, end=Fri Jul 01 16:59:42 BST 2016, operations=1017.7144290698078, operationsPerMinute=254.42860726745195
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 16:59:45 BST 2016, end=Fri Jul 01 17:01:45 BST 2016, operations=200.91870551771825, operationsPerMinute=100.45935275885913, mode=normal, start=Fri Jul 01 17:01:49 BST 2016, end=Fri Jul 01 17:05:49 BST 2016, operations=378.9818528106367, operationsPerMinute=94.74546320265918
benchmark-name=compress, mod=warmup, start=Fri Jul 01 17:05:52 BST 2016, end=Fri Jul 01 17:07:52 BST 2016, operations=398.4366244965955, operationsPerMinute=199.21831224829776, mode=normal, start=Fri Jul 01 17:07:54 BST 2016, end=Fri Jul 01 17:11:54 BST 2016, operations=797.3431646837599, operationsPerMinute=199.33579117093998
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 17:11:56 BST 2016, end=Fri Jul 01 17:13:56 BST 2016, operations=138.8630639542115, operationsPerMinute=69.43153197710575, mode=normal, start=Fri Jul 01 17:14:00 BST 2016, end=Fri Jul 01 17:18:00 BST 2016, operations=293.4371626939849, operationsPerMinute=73.35929067349622
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 17:18:05 BST 2016, end=Fri Jul 01 17:20:05 BST 2016, operations=235.20335978086945, operationsPerMinute=117.60167989043472, mode=normal, start=Fri Jul 01 17:20:08 BST 2016, end=Fri Jul 01 17:24:08 BST 2016, operations=467.6619866349046, operationsPerMinute=116.91549665872616
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 17:24:12 BST 2016, end=Fri Jul 01 17:26:12 BST 2016, operations=403.3011660252807, operationsPerMinute=201.65058301264034, mode=normal, start=Fri Jul 01 17:26:13 BST 2016, end=Fri Jul 01 17:30:13 BST 2016, operations=811.6663005722028, operationsPerMinute=202.9165751430507
benchmark-name=derby, mod=warmup, start=Fri Jul 01 17:30:36 BST 2016, end=Fri Jul 01 17:32:36 BST 2016, operations=360.0136584159109, operationsPerMinute=180.00682920795546, mode=normal, start=Fri Jul 01 17:32:38 BST 2016, end=Fri Jul 01 17:36:38 BST 2016, operations=728.048027582473, operationsPerMinute=182.01200689561824
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 17:36:40 BST 2016, end=Fri Jul 01 17:38:40 BST 2016, operations=207.90809066320992, operationsPerMinute=103.95404533160496, mode=normal, start=Fri Jul 01 17:38:44 BST 2016, end=Fri Jul 01 17:42:44 BST 2016, operations=415.3264730106799, operationsPerMinute=103.83161825266997
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 17:42:48 BST 2016, end=Fri Jul 01 17:44:48 BST 2016, operations=74.22334152989228, operationsPerMinute=37.11167076494614, mode=normal, start=Fri Jul 01 17:44:56 BST 2016, end=Fri Jul 01 17:48:56 BST 2016, operations=153.6085846516184, operationsPerMinute=38.4021461629046
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 17:49:05 BST 2016, end=Fri Jul 01 17:51:05 BST 2016, operations=13.908415120098782, operationsPerMinute=6.954207560049391, mode=normal, start=Fri Jul 01 17:51:48 BST 2016, end=Fri Jul 01 17:55:48 BST 2016, operations=27.862270042129083, operationsPerMinute=6.965567510532271
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 17:56:23 BST 2016, end=Fri Jul 01 17:58:23 BST 2016, operations=74.63379019402832, operationsPerMinute=37.31689509701416, mode=normal, start=Fri Jul 01 17:58:32 BST 2016, end=Fri Jul 01 18:02:32 BST 2016, operations=148.87495763200957, operationsPerMinute=37.21873940800239
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 18:02:43 BST 2016, end=Fri Jul 01 18:04:43 BST 2016, operations=43.15642274395032, operationsPerMinute=21.57821137197516, mode=normal, start=Fri Jul 01 18:04:53 BST 2016, end=Fri Jul 01 18:08:53 BST 2016, operations=85.96542556384328, operationsPerMinute=21.49135639096082
