spec.jvm2008.report.run.location=TOLL08
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Tue Jun 28 13:04:20 BST 2016, end=Tue Jun 28 13:04:20 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 28 13:04:20 BST 2016, end=Tue Jun 28 13:04:21 BST 2016, operations=1.0, operationsPerMinute=80.10680907877169
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 28 13:04:21 BST 2016, end=Tue Jun 28 13:04:48 BST 2016, operations=1.0, operationsPerMinute=2.2016732716864817
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 28 13:04:48 BST 2016, end=Tue Jun 28 13:04:54 BST 2016, operations=1.0, operationsPerMinute=9.88793671720501
benchmark-name=startup.compress, mode=normal, start=Tue Jun 28 13:04:54 BST 2016, end=Tue Jun 28 13:04:56 BST 2016, operations=1.0, operationsPerMinute=32.327586206896555
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 28 13:04:56 BST 2016, end=Tue Jun 28 13:05:09 BST 2016, operations=1.0, operationsPerMinute=4.552006676276458
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 28 13:05:09 BST 2016, end=Tue Jun 28 13:05:18 BST 2016, operations=1.0, operationsPerMinute=6.654835847382431
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 28 13:05:18 BST 2016, end=Tue Jun 28 13:05:26 BST 2016, operations=1.0, operationsPerMinute=7.754943776657619
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 28 13:05:26 BST 2016, end=Tue Jun 28 13:05:30 BST 2016, operations=1.0, operationsPerMinute=14.623446258835
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 28 13:05:30 BST 2016, end=Tue Jun 28 13:05:31 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 28 13:05:31 BST 2016, end=Tue Jun 28 13:05:33 BST 2016, operations=1.0, operationsPerMinute=32.87671232876713
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 28 13:05:33 BST 2016, end=Tue Jun 28 13:05:41 BST 2016, operations=1.0, operationsPerMinute=7.616146230007616
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 28 13:05:41 BST 2016, end=Tue Jun 28 13:05:43 BST 2016, operations=1.0, operationsPerMinute=32.59098316132537
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 28 13:05:43 BST 2016, end=Tue Jun 28 13:05:45 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.serial, mode=normal, start=Tue Jun 28 13:05:45 BST 2016, end=Tue Jun 28 13:05:49 BST 2016, operations=1.0, operationsPerMinute=14.194464158977999
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 28 13:05:49 BST 2016, end=Tue Jun 28 13:05:58 BST 2016, operations=1.0, operationsPerMinute=6.541648495420846
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 28 13:05:58 BST 2016, end=Tue Jun 28 13:06:40 BST 2016, operations=1.0, operationsPerMinute=1.4271442842871414
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 28 13:06:40 BST 2016, end=Tue Jun 28 13:06:42 BST 2016, operations=1.0, operationsPerMinute=34.344590726960504
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 28 13:06:59 BST 2016, end=Tue Jun 28 13:08:59 BST 2016, operations=218.93944105749426, operationsPerMinute=109.46972052874713, mode=normal, start=Tue Jun 28 13:09:01 BST 2016, end=Tue Jun 28 13:13:01 BST 2016, operations=447.9999889609189, operationsPerMinute=111.99999724022973
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 28 13:13:08 BST 2016, end=Tue Jun 28 13:15:08 BST 2016, operations=82.67253404184657, operationsPerMinute=41.33626702092329, mode=normal, start=Tue Jun 28 13:15:11 BST 2016, end=Tue Jun 28 13:19:11 BST 2016, operations=171.02379807692307, operationsPerMinute=42.75594951923077
benchmark-name=compress, mod=warmup, start=Tue Jun 28 13:19:14 BST 2016, end=Tue Jun 28 13:21:14 BST 2016, operations=129.45893606555336, operationsPerMinute=64.72946803277668, mode=normal, start=Tue Jun 28 13:21:16 BST 2016, end=Tue Jun 28 13:25:16 BST 2016, operations=259.8294227702122, operationsPerMinute=64.95735569255305
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 28 13:25:19 BST 2016, end=Tue Jun 28 13:27:19 BST 2016, operations=37.55849878091257, operationsPerMinute=18.779249390456286, mode=normal, start=Tue Jun 28 13:27:25 BST 2016, end=Tue Jun 28 13:31:25 BST 2016, operations=76.89709832592806, operationsPerMinute=19.224274581482014
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 28 13:31:31 BST 2016, end=Tue Jun 28 13:33:31 BST 2016, operations=78.93305026939153, operationsPerMinute=39.466525134695765, mode=normal, start=Tue Jun 28 13:33:37 BST 2016, end=Tue Jun 28 13:37:37 BST 2016, operations=149.618318537633, operationsPerMinute=37.40457963440825
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 28 13:37:41 BST 2016, end=Tue Jun 28 13:39:41 BST 2016, operations=119.51988193986944, operationsPerMinute=59.75994096993472, mode=normal, start=Tue Jun 28 13:39:44 BST 2016, end=Tue Jun 28 13:43:44 BST 2016, operations=240.604054853648, operationsPerMinute=60.151013713412
benchmark-name=derby, mod=warmup, start=Tue Jun 28 13:45:42 BST 2016, end=Tue Jun 28 13:47:42 BST 2016, operations=94.52446111300526, operationsPerMinute=47.26223055650263, mode=normal, start=Tue Jun 28 13:47:46 BST 2016, end=Tue Jun 28 13:51:46 BST 2016, operations=182.80909419762372, operationsPerMinute=45.70227354940593
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 28 13:51:50 BST 2016, end=Tue Jun 28 13:53:50 BST 2016, operations=56.92327188903079, operationsPerMinute=28.461635944515393, mode=normal, start=Tue Jun 28 13:53:55 BST 2016, end=Tue Jun 28 13:57:55 BST 2016, operations=113.28518685908148, operationsPerMinute=28.32129671477037
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 28 13:58:02 BST 2016, end=Tue Jun 28 14:00:02 BST 2016, operations=32.5192372528533, operationsPerMinute=16.25961862642665, mode=normal, start=Tue Jun 28 14:00:11 BST 2016, end=Tue Jun 28 14:04:11 BST 2016, operations=57.860992923132635, operationsPerMinute=14.465248230783159
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 28 14:04:20 BST 2016, end=Tue Jun 28 14:06:20 BST 2016, operations=6.760375575066915, operationsPerMinute=3.3801877875334574, mode=normal, start=Tue Jun 28 14:07:02 BST 2016, end=Tue Jun 28 14:11:02 BST 2016, operations=13.628815334369556, operationsPerMinute=3.407203833592389
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 28 14:11:27 BST 2016, end=Tue Jun 28 14:13:27 BST 2016, operations=27.843504344147277, operationsPerMinute=13.921752172073639, mode=normal, start=Tue Jun 28 14:13:38 BST 2016, end=Tue Jun 28 14:17:38 BST 2016, operations=54.94905163016016, operationsPerMinute=13.73726290754004
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 28 14:17:47 BST 2016, end=Tue Jun 28 14:19:47 BST 2016, operations=21.58649871022918, operationsPerMinute=10.79324935511459, mode=normal, start=Tue Jun 28 14:19:57 BST 2016, end=Tue Jun 28 14:23:57 BST 2016, operations=42.866365841245816, operationsPerMinute=10.716591460311454
