spec.jvm2008.report.run.location=BARN-11
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 23:33:39 BST 2016, end=Fri Jul 01 23:33:39 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 23:33:39 BST 2016, end=Fri Jul 01 23:33:39 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 23:33:39 BST 2016, end=Fri Jul 01 23:33:53 BST 2016, operations=1.0, operationsPerMinute=4.503490204908804
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 23:33:53 BST 2016, end=Fri Jul 01 23:33:56 BST 2016, operations=1.0, operationsPerMinute=18.231540565177756
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 23:33:56 BST 2016, end=Fri Jul 01 23:33:57 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 23:33:57 BST 2016, end=Fri Jul 01 23:34:06 BST 2016, operations=1.0, operationsPerMinute=7.109004739336493
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 23:34:06 BST 2016, end=Fri Jul 01 23:34:13 BST 2016, operations=1.0, operationsPerMinute=8.046131151937777
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 23:34:13 BST 2016, end=Fri Jul 01 23:34:20 BST 2016, operations=1.0, operationsPerMinute=9.00900900900901
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 23:34:20 BST 2016, end=Fri Jul 01 23:34:22 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 23:34:22 BST 2016, end=Fri Jul 01 23:34:23 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 23:34:23 BST 2016, end=Fri Jul 01 23:34:24 BST 2016, operations=1.0, operationsPerMinute=67.41573033707866
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 23:34:24 BST 2016, end=Fri Jul 01 23:34:29 BST 2016, operations=1.0, operationsPerMinute=10.897203051216854
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 23:34:29 BST 2016, end=Fri Jul 01 23:34:31 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 23:34:31 BST 2016, end=Fri Jul 01 23:34:32 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 23:34:32 BST 2016, end=Fri Jul 01 23:34:34 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 23:34:34 BST 2016, end=Fri Jul 01 23:34:40 BST 2016, operations=1.0, operationsPerMinute=9.382329945269742
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 23:34:40 BST 2016, end=Fri Jul 01 23:35:00 BST 2016, operations=1.0, operationsPerMinute=2.9565388784862523
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 23:35:00 BST 2016, end=Fri Jul 01 23:35:01 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 23:35:12 BST 2016, end=Fri Jul 01 23:37:12 BST 2016, operations=489.11239582352715, operationsPerMinute=244.55619791176358, mode=normal, start=Fri Jul 01 23:37:13 BST 2016, end=Fri Jul 01 23:41:13 BST 2016, operations=1020.7582853114541, operationsPerMinute=255.18957132786352
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 23:41:17 BST 2016, end=Fri Jul 01 23:43:17 BST 2016, operations=192.6682521729503, operationsPerMinute=96.33412608647515, mode=normal, start=Fri Jul 01 23:43:21 BST 2016, end=Fri Jul 01 23:47:21 BST 2016, operations=380.8252960408977, operationsPerMinute=95.20632401022442
benchmark-name=compress, mod=warmup, start=Fri Jul 01 23:47:24 BST 2016, end=Fri Jul 01 23:49:24 BST 2016, operations=400.39687583105314, operationsPerMinute=200.19843791552657, mode=normal, start=Fri Jul 01 23:49:26 BST 2016, end=Fri Jul 01 23:53:26 BST 2016, operations=801.259611782287, operationsPerMinute=200.31490294557176
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 23:53:28 BST 2016, end=Fri Jul 01 23:55:28 BST 2016, operations=139.99038738613717, operationsPerMinute=69.99519369306859, mode=normal, start=Fri Jul 01 23:55:34 BST 2016, end=Fri Jul 01 23:59:34 BST 2016, operations=292.075624908437, operationsPerMinute=73.01890622710926
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 23:59:39 BST 2016, end=Sat Jul 02 00:01:39 BST 2016, operations=235.06020324945052, operationsPerMinute=117.53010162472526, mode=normal, start=Sat Jul 02 00:01:41 BST 2016, end=Sat Jul 02 00:05:41 BST 2016, operations=470.78444568185546, operationsPerMinute=117.69611142046386
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jul 02 00:05:44 BST 2016, end=Sat Jul 02 00:07:44 BST 2016, operations=405.8528188856565, operationsPerMinute=202.92640944282826, mode=normal, start=Sat Jul 02 00:07:46 BST 2016, end=Sat Jul 02 00:11:46 BST 2016, operations=812.0453163678947, operationsPerMinute=203.01132909197366
benchmark-name=derby, mod=warmup, start=Sat Jul 02 00:12:08 BST 2016, end=Sat Jul 02 00:14:08 BST 2016, operations=361.15413578359244, operationsPerMinute=180.57706789179622, mode=normal, start=Sat Jul 02 00:14:10 BST 2016, end=Sat Jul 02 00:18:10 BST 2016, operations=728.132824427481, operationsPerMinute=182.03320610687024
benchmark-name=mpegaudio, mod=warmup, start=Sat Jul 02 00:18:12 BST 2016, end=Sat Jul 02 00:20:12 BST 2016, operations=205.53935676858913, operationsPerMinute=102.76967838429456, mode=normal, start=Sat Jul 02 00:20:16 BST 2016, end=Sat Jul 02 00:24:16 BST 2016, operations=410.1277252706955, operationsPerMinute=102.53193131767388
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jul 02 00:24:20 BST 2016, end=Sat Jul 02 00:26:20 BST 2016, operations=78.65777448101187, operationsPerMinute=39.328887240505935, mode=normal, start=Sat Jul 02 00:26:27 BST 2016, end=Sat Jul 02 00:30:27 BST 2016, operations=144.2912655002819, operationsPerMinute=36.072816375070474
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jul 02 00:30:38 BST 2016, end=Sat Jul 02 00:32:38 BST 2016, operations=13.904466020591395, operationsPerMinute=6.952233010295697, mode=normal, start=Sat Jul 02 00:33:21 BST 2016, end=Sat Jul 02 00:37:21 BST 2016, operations=27.587567217496968, operationsPerMinute=6.896891804374242
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jul 02 00:38:00 BST 2016, end=Sat Jul 02 00:40:00 BST 2016, operations=69.89128916680437, operationsPerMinute=34.945644583402185, mode=normal, start=Sat Jul 02 00:40:09 BST 2016, end=Sat Jul 02 00:44:09 BST 2016, operations=148.82744479500155, operationsPerMinute=37.20686119875039
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jul 02 00:44:21 BST 2016, end=Sat Jul 02 00:46:21 BST 2016, operations=43.27292889456836, operationsPerMinute=21.63646444728418, mode=normal, start=Sat Jul 02 00:46:31 BST 2016, end=Sat Jul 02 00:50:31 BST 2016, operations=86.59800497392374, operationsPerMinute=21.649501243480934
benchmark-name=scimark.fft.small, mod=warmup, start=Sat Jul 02 00:50:43 BST 2016, end=Sat Jul 02 00:52:43 BST 2016, operations=732.3437967789635, operationsPerMinute=366.1718983894817, mode=normal, start=Sat Jul 02 00:52:44 BST 2016, end=Sat Jul 02 00:56:44 BST 2016, operations=1473.1422530228222, operationsPerMinute=368.28556325570554
benchmark-name=scimark.lu.small, mod=warmup, start=Sat Jul 02 00:56:45 BST 2016, end=Sat Jul 02 00:58:45 BST 2016, operations=575.2502587985265, operationsPerMinute=287.62512939926324, mode=normal, start=Sat Jul 02 00:58:47 BST 2016, end=Sat Jul 02 01:02:47 BST 2016, operations=1150.9816814898027, operationsPerMinute=287.74542037245067
benchmark-name=scimark.sor.small, mod=warmup, start=Sat Jul 02 01:02:48 BST 2016, end=Sat Jul 02 01:04:48 BST 2016, operations=330.30765624052236, operationsPerMinute=165.15382812026118, mode=normal, start=Sat Jul 02 01:04:50 BST 2016, end=Sat Jul 02 01:08:50 BST 2016, operations=661.2495593806125, operationsPerMinute=165.31238984515312
benchmark-name=scimark.sparse.small, mod=warmup, start=Sat Jul 02 01:08:52 BST 2016, end=Sat Jul 02 01:10:52 BST 2016, operations=512.1363207128438, operationsPerMinute=256.0681603564219, mode=normal, start=Sat Jul 02 01:10:54 BST 2016, end=Sat Jul 02 01:14:54 BST 2016, operations=1023.6196125112881, operationsPerMinute=255.90490312782202
benchmark-name=scimark.monte_carlo, mod=warmup, start=Sat Jul 02 01:14:56 BST 2016, end=Sat Jul 02 01:16:56 BST 2016, operations=120.39938130012223, operationsPerMinute=60.199690650061115, mode=normal, start=Sat Jul 02 01:17:02 BST 2016, end=Sat Jul 02 01:21:02 BST 2016, operations=240.26428581899611, operationsPerMinute=60.06607145474903
benchmark-name=serial, mod=warmup, start=Sat Jul 02 01:21:08 BST 2016, end=Sat Jul 02 01:23:08 BST 2016, operations=232.68666425517048, operationsPerMinute=116.34333212758524, mode=normal, start=Sat Jul 02 01:23:12 BST 2016, end=Sat Jul 02 01:27:12 BST 2016, operations=464.07579827872127, operationsPerMinute=116.01894956968032
benchmark-name=sunflow, mod=warmup, start=Sat Jul 02 01:27:15 BST 2016, end=Sat Jul 02 01:29:15 BST 2016, operations=178.8492922795166, operationsPerMinute=89.4246461397583, mode=normal, start=Sat Jul 02 01:29:17 BST 2016, end=Sat Jul 02 01:33:17 BST 2016, operations=357.7810619644116, operationsPerMinute=89.4452654911029
benchmark-name=xml.transform, mod=warmup, start=Sat Jul 02 01:33:38 BST 2016, end=Sat Jul 02 01:35:38 BST 2016, operations=498.2581244263682, operationsPerMinute=249.1290622131841, mode=normal, start=Sat Jul 02 01:35:40 BST 2016, end=Sat Jul 02 01:39:40 BST 2016, operations=1000.5772886095765, operationsPerMinute=250.14432215239412
benchmark-name=xml.validation, mod=warmup, start=Sat Jul 02 01:39:42 BST 2016, end=Sat Jul 02 01:41:42 BST 2016, operations=1016.6307988791887, operationsPerMinute=508.31539943959433, mode=normal, start=Sat Jul 02 01:41:43 BST 2016, end=Sat Jul 02 01:45:43 BST 2016, operations=1976.5114223248765, operationsPerMinute=494.12785558121914
