spec.jvm2008.report.run.location=BEDSONTC034
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 02:32:09 BST 2016, end=Thu Jun 23 02:32:09 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 02:32:09 BST 2016, end=Thu Jun 23 02:32:09 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 02:32:09 BST 2016, end=Thu Jun 23 02:32:22 BST 2016, operations=1.0, operationsPerMinute=4.530695461753379
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 02:32:22 BST 2016, end=Thu Jun 23 02:32:26 BST 2016, operations=1.0, operationsPerMinute=17.809439002671414
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 02:32:26 BST 2016, end=Thu Jun 23 02:32:27 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 02:32:27 BST 2016, end=Thu Jun 23 02:32:35 BST 2016, operations=1.0, operationsPerMinute=7.045561296383278
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 02:32:35 BST 2016, end=Thu Jun 23 02:32:43 BST 2016, operations=1.0, operationsPerMinute=7.632616715430607
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 02:32:43 BST 2016, end=Thu Jun 23 02:32:50 BST 2016, operations=1.0, operationsPerMinute=9.157509157509157
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 02:32:50 BST 2016, end=Thu Jun 23 02:32:52 BST 2016, operations=1.0, operationsPerMinute=26.350461133069828
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 02:32:52 BST 2016, end=Thu Jun 23 02:32:53 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 02:32:53 BST 2016, end=Thu Jun 23 02:32:54 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 02:32:54 BST 2016, end=Thu Jun 23 02:32:59 BST 2016, operations=1.0, operationsPerMinute=10.95890410958904
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 02:32:59 BST 2016, end=Thu Jun 23 02:33:01 BST 2016, operations=1.0, operationsPerMinute=40.48582995951417
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 02:33:01 BST 2016, end=Thu Jun 23 02:33:02 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 02:33:02 BST 2016, end=Thu Jun 23 02:33:04 BST 2016, operations=1.0, operationsPerMinute=28.076743097800655
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 02:33:04 BST 2016, end=Thu Jun 23 02:33:10 BST 2016, operations=1.0, operationsPerMinute=9.313877677739832
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 02:33:10 BST 2016, end=Thu Jun 23 02:33:30 BST 2016, operations=1.0, operationsPerMinute=2.9795898098028504
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 02:33:30 BST 2016, end=Thu Jun 23 02:33:31 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 02:33:41 BST 2016, end=Thu Jun 23 02:35:41 BST 2016, operations=499.4289308312568, operationsPerMinute=249.7144654156284, mode=normal, start=Thu Jun 23 02:35:43 BST 2016, end=Thu Jun 23 02:39:43 BST 2016, operations=1012.3186831382908, operationsPerMinute=253.0796707845727
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 02:39:47 BST 2016, end=Thu Jun 23 02:41:47 BST 2016, operations=192.03932366430428, operationsPerMinute=96.01966183215214, mode=normal, start=Thu Jun 23 02:41:49 BST 2016, end=Thu Jun 23 02:45:49 BST 2016, operations=386.2456266581262, operationsPerMinute=96.56140666453155
benchmark-name=compress, mod=warmup, start=Thu Jun 23 02:45:52 BST 2016, end=Thu Jun 23 02:47:52 BST 2016, operations=399.7621162888093, operationsPerMinute=199.88105814440465, mode=normal, start=Thu Jun 23 02:47:54 BST 2016, end=Thu Jun 23 02:51:54 BST 2016, operations=800.8757191371456, operationsPerMinute=200.2189297842864
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 02:51:56 BST 2016, end=Thu Jun 23 02:53:56 BST 2016, operations=139.15600931619656, operationsPerMinute=69.57800465809828, mode=normal, start=Thu Jun 23 02:54:00 BST 2016, end=Thu Jun 23 02:58:00 BST 2016, operations=294.0951973024443, operationsPerMinute=73.52379932561108
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 02:58:05 BST 2016, end=Thu Jun 23 03:00:05 BST 2016, operations=234.87548324322415, operationsPerMinute=117.43774162161208, mode=normal, start=Thu Jun 23 03:00:09 BST 2016, end=Thu Jun 23 03:04:09 BST 2016, operations=470.18052617521323, operationsPerMinute=117.54513154380331
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 03:04:12 BST 2016, end=Thu Jun 23 03:06:12 BST 2016, operations=407.76934176934174, operationsPerMinute=203.88467088467087, mode=normal, start=Thu Jun 23 03:06:14 BST 2016, end=Thu Jun 23 03:10:14 BST 2016, operations=816.8404706404707, operationsPerMinute=204.21011766011767
benchmark-name=derby, mod=warmup, start=Thu Jun 23 03:10:37 BST 2016, end=Thu Jun 23 03:12:37 BST 2016, operations=359.15356816006704, operationsPerMinute=179.57678408003352, mode=normal, start=Thu Jun 23 03:12:39 BST 2016, end=Thu Jun 23 03:16:39 BST 2016, operations=679.885312094237, operationsPerMinute=169.97132802355924
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 03:16:41 BST 2016, end=Thu Jun 23 03:18:41 BST 2016, operations=207.9762424763698, operationsPerMinute=103.9881212381849, mode=normal, start=Thu Jun 23 03:18:44 BST 2016, end=Thu Jun 23 03:22:44 BST 2016, operations=415.45411095797346, operationsPerMinute=103.86352773949336
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 03:22:48 BST 2016, end=Thu Jun 23 03:24:48 BST 2016, operations=78.29354064852056, operationsPerMinute=39.14677032426028, mode=normal, start=Thu Jun 23 03:24:55 BST 2016, end=Thu Jun 23 03:28:55 BST 2016, operations=154.84257202487692, operationsPerMinute=38.71064300621923
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 03:29:04 BST 2016, end=Thu Jun 23 03:31:04 BST 2016, operations=13.852986644963877, operationsPerMinute=6.926493322481939, mode=normal, start=Thu Jun 23 03:31:49 BST 2016, end=Thu Jun 23 03:35:49 BST 2016, operations=27.656115137314707, operationsPerMinute=6.914028784328677
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 03:36:17 BST 2016, end=Thu Jun 23 03:38:17 BST 2016, operations=74.6474893584945, operationsPerMinute=37.32374467924725, mode=normal, start=Thu Jun 23 03:38:26 BST 2016, end=Thu Jun 23 03:42:26 BST 2016, operations=149.12688708799917, operationsPerMinute=37.28172177199979
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 03:42:37 BST 2016, end=Thu Jun 23 03:44:37 BST 2016, operations=42.813158783596045, operationsPerMinute=21.406579391798022, mode=normal, start=Thu Jun 23 03:44:48 BST 2016, end=Thu Jun 23 03:48:48 BST 2016, operations=85.95980445731391, operationsPerMinute=21.489951114328477
