spec.jvm2008.report.run.location=LAW003
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Mon Jun 27 11:11:00 BST 2016, end=Mon Jun 27 11:11:00 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 11:11:00 BST 2016, end=Mon Jun 27 11:11:00 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 11:11:00 BST 2016, end=Mon Jun 27 11:11:17 BST 2016, operations=1.0, operationsPerMinute=3.490198359606771
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 11:11:17 BST 2016, end=Mon Jun 27 11:11:21 BST 2016, operations=1.0, operationsPerMinute=14.680694886224614
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 11:11:21 BST 2016, end=Mon Jun 27 11:11:22 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 11:11:22 BST 2016, end=Mon Jun 27 11:11:32 BST 2016, operations=1.0, operationsPerMinute=6.597031335898846
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 11:11:32 BST 2016, end=Mon Jun 27 11:11:40 BST 2016, operations=1.0, operationsPerMinute=7.454342154304882
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 11:11:40 BST 2016, end=Mon Jun 27 11:11:47 BST 2016, operations=1.0, operationsPerMinute=8.700696055684455
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 11:11:47 BST 2016, end=Mon Jun 27 11:11:49 BST 2016, operations=1.0, operationsPerMinute=22.488755622188904
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 11:11:49 BST 2016, end=Mon Jun 27 11:11:50 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 11:11:50 BST 2016, end=Mon Jun 27 11:11:51 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 11:11:51 BST 2016, end=Mon Jun 27 11:11:57 BST 2016, operations=1.0, operationsPerMinute=9.88793671720501
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 11:11:57 BST 2016, end=Mon Jun 27 11:11:59 BST 2016, operations=1.0, operationsPerMinute=38.83495145631068
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 11:11:59 BST 2016, end=Mon Jun 27 11:12:00 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 11:12:00 BST 2016, end=Mon Jun 27 11:12:03 BST 2016, operations=1.0, operationsPerMinute=22.76176024279211
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 11:12:03 BST 2016, end=Mon Jun 27 11:12:09 BST 2016, operations=1.0, operationsPerMinute=8.92325996430696
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 11:12:09 BST 2016, end=Mon Jun 27 11:12:34 BST 2016, operations=1.0, operationsPerMinute=2.4686278543509568
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 11:12:34 BST 2016, end=Mon Jun 27 11:12:35 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 11:12:48 BST 2016, end=Mon Jun 27 11:14:48 BST 2016, operations=414.49569252115043, operationsPerMinute=207.24784626057522, mode=normal, start=Mon Jun 27 11:14:49 BST 2016, end=Mon Jun 27 11:18:49 BST 2016, operations=859.5325292483594, operationsPerMinute=214.88313231208986
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 11:18:55 BST 2016, end=Mon Jun 27 11:20:55 BST 2016, operations=168.53864893343288, operationsPerMinute=84.26932446671644, mode=normal, start=Mon Jun 27 11:20:59 BST 2016, end=Mon Jun 27 11:24:59 BST 2016, operations=336.54796300034013, operationsPerMinute=84.13699075008503
benchmark-name=compress, mod=warmup, start=Mon Jun 27 11:25:04 BST 2016, end=Mon Jun 27 11:27:04 BST 2016, operations=352.523783503157, operationsPerMinute=176.2618917515785, mode=normal, start=Mon Jun 27 11:27:06 BST 2016, end=Mon Jun 27 11:31:06 BST 2016, operations=701.0357356998466, operationsPerMinute=175.25893392496164
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 11:31:08 BST 2016, end=Mon Jun 27 11:33:08 BST 2016, operations=116.41972823348036, operationsPerMinute=58.20986411674018, mode=normal, start=Mon Jun 27 11:33:15 BST 2016, end=Mon Jun 27 11:37:15 BST 2016, operations=241.4989733641278, operationsPerMinute=60.37474334103195
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 11:37:21 BST 2016, end=Mon Jun 27 11:39:21 BST 2016, operations=203.86885436422074, operationsPerMinute=101.93442718211037, mode=normal, start=Mon Jun 27 11:39:24 BST 2016, end=Mon Jun 27 11:43:24 BST 2016, operations=408.2670550249414, operationsPerMinute=102.06676375623535
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 11:43:27 BST 2016, end=Mon Jun 27 11:45:27 BST 2016, operations=346.63946100477983, operationsPerMinute=173.31973050238992, mode=normal, start=Mon Jun 27 11:45:30 BST 2016, end=Mon Jun 27 11:49:30 BST 2016, operations=702.1765047956528, operationsPerMinute=175.5441261989132
benchmark-name=derby, mod=warmup, start=Mon Jun 27 11:50:29 BST 2016, end=Mon Jun 27 11:52:29 BST 2016, operations=254.141821004975, operationsPerMinute=127.0709105024875, mode=normal, start=Mon Jun 27 11:52:31 BST 2016, end=Mon Jun 27 11:56:31 BST 2016, operations=509.9468194969214, operationsPerMinute=127.48670487423036
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 11:56:34 BST 2016, end=Mon Jun 27 11:58:34 BST 2016, operations=173.24590049731427, operationsPerMinute=86.62295024865713, mode=normal, start=Mon Jun 27 11:58:39 BST 2016, end=Mon Jun 27 12:02:39 BST 2016, operations=346.1701743271307, operationsPerMinute=86.54254358178268
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 12:02:43 BST 2016, end=Mon Jun 27 12:04:43 BST 2016, operations=101.0618987345951, operationsPerMinute=50.53094936729755, mode=normal, start=Mon Jun 27 12:04:49 BST 2016, end=Mon Jun 27 12:08:49 BST 2016, operations=206.40841708159607, operationsPerMinute=51.60210427039902
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 12:08:54 BST 2016, end=Mon Jun 27 12:10:54 BST 2016, operations=22.64212052080316, operationsPerMinute=11.32106026040158, mode=normal, start=Mon Jun 27 12:11:18 BST 2016, end=Mon Jun 27 12:15:18 BST 2016, operations=45.25463530225877, operationsPerMinute=11.313658825564692
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 12:15:48 BST 2016, end=Mon Jun 27 12:17:48 BST 2016, operations=69.51973915647521, operationsPerMinute=34.759869578237605, mode=normal, start=Mon Jun 27 12:17:58 BST 2016, end=Mon Jun 27 12:21:58 BST 2016, operations=139.15112781620707, operationsPerMinute=34.787781954051766
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 12:22:06 BST 2016, end=Mon Jun 27 12:24:06 BST 2016, operations=75.15295337389897, operationsPerMinute=37.57647668694948, mode=normal, start=Mon Jun 27 12:24:14 BST 2016, end=Mon Jun 27 12:28:14 BST 2016, operations=150.67990680517119, operationsPerMinute=37.669976701292796
