spec.jvm2008.report.run.location=BEDSONTC089
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 19 00:39:17 BST 2016, end=Sun Jun 19 00:39:17 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 00:39:17 BST 2016, end=Sun Jun 19 00:39:17 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 00:39:17 BST 2016, end=Sun Jun 19 00:39:31 BST 2016, operations=1.0, operationsPerMinute=4.331191799610193
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 00:39:31 BST 2016, end=Sun Jun 19 00:39:35 BST 2016, operations=1.0, operationsPerMinute=17.969451931716083
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 00:39:35 BST 2016, end=Sun Jun 19 00:39:36 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 00:39:36 BST 2016, end=Sun Jun 19 00:39:44 BST 2016, operations=1.0, operationsPerMinute=7.1098471382865265
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 00:39:44 BST 2016, end=Sun Jun 19 00:39:52 BST 2016, operations=1.0, operationsPerMinute=8.046131151937777
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 00:39:52 BST 2016, end=Sun Jun 19 00:39:58 BST 2016, operations=1.0, operationsPerMinute=9.223674096848578
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 00:39:58 BST 2016, end=Sun Jun 19 00:40:01 BST 2016, operations=1.0, operationsPerMinute=25.817555938037867
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 00:40:01 BST 2016, end=Sun Jun 19 00:40:01 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 00:40:01 BST 2016, end=Sun Jun 19 00:40:02 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 00:40:02 BST 2016, end=Sun Jun 19 00:40:08 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 00:40:08 BST 2016, end=Sun Jun 19 00:40:09 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 00:40:09 BST 2016, end=Sun Jun 19 00:40:10 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 00:40:10 BST 2016, end=Sun Jun 19 00:40:12 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 00:40:12 BST 2016, end=Sun Jun 19 00:40:19 BST 2016, operations=1.0, operationsPerMinute=9.335615372646647
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 00:40:19 BST 2016, end=Sun Jun 19 00:40:39 BST 2016, operations=1.0, operationsPerMinute=2.9539188656951554
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 00:40:39 BST 2016, end=Sun Jun 19 00:40:40 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 00:40:51 BST 2016, end=Sun Jun 19 00:42:51 BST 2016, operations=484.9271897599042, operationsPerMinute=242.4635948799521, mode=normal, start=Sun Jun 19 00:42:52 BST 2016, end=Sun Jun 19 00:46:52 BST 2016, operations=1001.0882412878261, operationsPerMinute=250.27206032195653
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 00:46:57 BST 2016, end=Sun Jun 19 00:48:57 BST 2016, operations=191.7120631314339, operationsPerMinute=95.85603156571695, mode=normal, start=Sun Jun 19 00:49:00 BST 2016, end=Sun Jun 19 00:53:00 BST 2016, operations=378.5103101500424, operationsPerMinute=94.6275775375106
benchmark-name=compress, mod=warmup, start=Sun Jun 19 00:53:04 BST 2016, end=Sun Jun 19 00:55:04 BST 2016, operations=400.6477546747468, operationsPerMinute=200.3238773373734, mode=normal, start=Sun Jun 19 00:55:06 BST 2016, end=Sun Jun 19 00:59:06 BST 2016, operations=802.6233634270918, operationsPerMinute=200.65584085677295
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 00:59:08 BST 2016, end=Sun Jun 19 01:01:08 BST 2016, operations=139.04205980213115, operationsPerMinute=69.52102990106557, mode=normal, start=Sun Jun 19 01:01:12 BST 2016, end=Sun Jun 19 01:05:12 BST 2016, operations=291.6271785440953, operationsPerMinute=72.90679463602382
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:05:16 BST 2016, end=Sun Jun 19 01:07:16 BST 2016, operations=234.71904435121496, operationsPerMinute=117.35952217560748, mode=normal, start=Sun Jun 19 01:07:19 BST 2016, end=Sun Jun 19 01:11:19 BST 2016, operations=469.6015344628654, operationsPerMinute=117.40038361571635
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:11:22 BST 2016, end=Sun Jun 19 01:13:22 BST 2016, operations=407.67429341176364, operationsPerMinute=203.83714670588182, mode=normal, start=Sun Jun 19 01:13:24 BST 2016, end=Sun Jun 19 01:17:24 BST 2016, operations=813.2582219160054, operationsPerMinute=203.31455547900134
benchmark-name=derby, mod=warmup, start=Sun Jun 19 01:18:05 BST 2016, end=Sun Jun 19 01:20:05 BST 2016, operations=342.8939439304659, operationsPerMinute=171.44697196523296, mode=normal, start=Sun Jun 19 01:20:07 BST 2016, end=Sun Jun 19 01:24:07 BST 2016, operations=683.6288333929199, operationsPerMinute=170.90720834822997
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 01:24:10 BST 2016, end=Sun Jun 19 01:26:10 BST 2016, operations=207.66709844703092, operationsPerMinute=103.83354922351546, mode=normal, start=Sun Jun 19 01:26:14 BST 2016, end=Sun Jun 19 01:30:14 BST 2016, operations=416.3590218835985, operationsPerMinute=104.08975547089962
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 01:30:19 BST 2016, end=Sun Jun 19 01:32:19 BST 2016, operations=78.06825705584671, operationsPerMinute=39.03412852792336, mode=normal, start=Sun Jun 19 01:32:27 BST 2016, end=Sun Jun 19 01:36:27 BST 2016, operations=144.66191614740356, operationsPerMinute=36.16547903685089
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 01:36:36 BST 2016, end=Sun Jun 19 01:38:36 BST 2016, operations=13.908640995340992, operationsPerMinute=6.954320497670496, mode=normal, start=Sun Jun 19 01:39:21 BST 2016, end=Sun Jun 19 01:43:21 BST 2016, operations=27.790835472408858, operationsPerMinute=6.9477088681022146
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 01:44:05 BST 2016, end=Sun Jun 19 01:46:05 BST 2016, operations=74.6187827096847, operationsPerMinute=37.30939135484235, mode=normal, start=Sun Jun 19 01:46:13 BST 2016, end=Sun Jun 19 01:50:13 BST 2016, operations=149.09019741701786, operationsPerMinute=37.272549354254465
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 01:50:24 BST 2016, end=Sun Jun 19 01:52:24 BST 2016, operations=42.729641781913806, operationsPerMinute=21.364820890956903, mode=normal, start=Sun Jun 19 01:52:36 BST 2016, end=Sun Jun 19 01:56:36 BST 2016, operations=85.61901104265515, operationsPerMinute=21.404752760663786
