spec.jvm2008.report.run.location=BEDSONTC075
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 02:58:46 BST 2016, end=Thu Jun 23 02:58:46 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 02:58:46 BST 2016, end=Thu Jun 23 02:58:47 BST 2016, operations=1.0, operationsPerMinute=256.4102564102564
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 02:58:47 BST 2016, end=Thu Jun 23 02:59:00 BST 2016, operations=1.0, operationsPerMinute=4.6008741660915575
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 02:59:00 BST 2016, end=Thu Jun 23 02:59:03 BST 2016, operations=1.0, operationsPerMinute=17.094017094017094
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 02:59:03 BST 2016, end=Thu Jun 23 02:59:04 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 02:59:04 BST 2016, end=Thu Jun 23 02:59:13 BST 2016, operations=1.0, operationsPerMinute=7.069635913750441
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 02:59:13 BST 2016, end=Thu Jun 23 02:59:20 BST 2016, operations=1.0, operationsPerMinute=8.012820512820513
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 02:59:20 BST 2016, end=Thu Jun 23 02:59:27 BST 2016, operations=1.0, operationsPerMinute=9.029345372460497
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 02:59:27 BST 2016, end=Thu Jun 23 02:59:29 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 02:59:29 BST 2016, end=Thu Jun 23 02:59:30 BST 2016, operations=1.0, operationsPerMinute=78.43137254901961
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 02:59:30 BST 2016, end=Thu Jun 23 02:59:31 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 02:59:31 BST 2016, end=Thu Jun 23 02:59:37 BST 2016, operations=1.0, operationsPerMinute=10.743061772605193
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 02:59:37 BST 2016, end=Thu Jun 23 02:59:38 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 02:59:38 BST 2016, end=Thu Jun 23 02:59:39 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 02:59:39 BST 2016, end=Thu Jun 23 02:59:41 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 02:59:41 BST 2016, end=Thu Jun 23 02:59:47 BST 2016, operations=1.0, operationsPerMinute=9.357454772301933
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 02:59:47 BST 2016, end=Thu Jun 23 03:00:08 BST 2016, operations=1.0, operationsPerMinute=2.967652586803838
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 03:00:08 BST 2016, end=Thu Jun 23 03:00:08 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 03:00:19 BST 2016, end=Thu Jun 23 03:02:19 BST 2016, operations=490.8581464449354, operationsPerMinute=245.4290732224677, mode=normal, start=Thu Jun 23 03:02:19 BST 2016, end=Thu Jun 23 03:06:19 BST 2016, operations=1008.7176268810297, operationsPerMinute=252.17940672025742
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 03:06:23 BST 2016, end=Thu Jun 23 03:08:23 BST 2016, operations=195.1120681137285, operationsPerMinute=97.55603405686425, mode=normal, start=Thu Jun 23 03:08:26 BST 2016, end=Thu Jun 23 03:12:26 BST 2016, operations=391.6109292216719, operationsPerMinute=97.90273230541797
benchmark-name=compress, mod=warmup, start=Thu Jun 23 03:12:29 BST 2016, end=Thu Jun 23 03:14:29 BST 2016, operations=396.2173455790776, operationsPerMinute=198.1086727895388, mode=normal, start=Thu Jun 23 03:14:32 BST 2016, end=Thu Jun 23 03:18:32 BST 2016, operations=792.6087246153023, operationsPerMinute=198.15218115382558
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 03:18:34 BST 2016, end=Thu Jun 23 03:20:34 BST 2016, operations=139.00508371833428, operationsPerMinute=69.50254185916714, mode=normal, start=Thu Jun 23 03:20:39 BST 2016, end=Thu Jun 23 03:24:39 BST 2016, operations=292.27023188102146, operationsPerMinute=73.06755797025536
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 03:24:43 BST 2016, end=Thu Jun 23 03:26:43 BST 2016, operations=234.23498984417728, operationsPerMinute=117.11749492208864, mode=normal, start=Thu Jun 23 03:26:46 BST 2016, end=Thu Jun 23 03:30:46 BST 2016, operations=465.94447143575576, operationsPerMinute=116.48611785893894
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 03:30:50 BST 2016, end=Thu Jun 23 03:32:50 BST 2016, operations=399.4702893257812, operationsPerMinute=199.7351446628906, mode=normal, start=Thu Jun 23 03:32:52 BST 2016, end=Thu Jun 23 03:36:52 BST 2016, operations=806.3502381778951, operationsPerMinute=201.58755954447378
benchmark-name=derby, mod=warmup, start=Thu Jun 23 03:37:15 BST 2016, end=Thu Jun 23 03:39:15 BST 2016, operations=354.9228940638569, operationsPerMinute=177.46144703192846, mode=normal, start=Thu Jun 23 03:39:17 BST 2016, end=Thu Jun 23 03:43:17 BST 2016, operations=700.504557661483, operationsPerMinute=175.12613941537074
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 03:43:19 BST 2016, end=Thu Jun 23 03:45:19 BST 2016, operations=206.74958812898967, operationsPerMinute=103.37479406449484, mode=normal, start=Thu Jun 23 03:45:23 BST 2016, end=Thu Jun 23 03:49:23 BST 2016, operations=413.923027084523, operationsPerMinute=103.48075677113076
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 03:49:27 BST 2016, end=Thu Jun 23 03:51:27 BST 2016, operations=78.89313813680943, operationsPerMinute=39.44656906840471, mode=normal, start=Thu Jun 23 03:51:35 BST 2016, end=Thu Jun 23 03:55:35 BST 2016, operations=152.6039243546012, operationsPerMinute=38.1509810886503
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 03:55:44 BST 2016, end=Thu Jun 23 03:57:44 BST 2016, operations=13.923617191821695, operationsPerMinute=6.961808595910847, mode=normal, start=Thu Jun 23 03:58:27 BST 2016, end=Thu Jun 23 04:02:27 BST 2016, operations=27.72714313258045, operationsPerMinute=6.931785783145113
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 04:03:02 BST 2016, end=Thu Jun 23 04:05:02 BST 2016, operations=73.92585366108707, operationsPerMinute=36.96292683054354, mode=normal, start=Thu Jun 23 04:05:12 BST 2016, end=Thu Jun 23 04:09:12 BST 2016, operations=148.53886475314226, operationsPerMinute=37.134716188285566
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 04:09:22 BST 2016, end=Thu Jun 23 04:11:22 BST 2016, operations=42.78305112170471, operationsPerMinute=21.391525560852354, mode=normal, start=Thu Jun 23 04:11:34 BST 2016, end=Thu Jun 23 04:15:34 BST 2016, operations=85.4705720160393, operationsPerMinute=21.367643004009825
