spec.jvm2008.report.run.location=HOPE04
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Fri Jun 24 09:31:56 BST 2016, end=Fri Jun 24 09:31:56 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 09:31:56 BST 2016, end=Fri Jun 24 09:31:57 BST 2016, operations=1.0, operationsPerMinute=57.41626794258373
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 09:31:57 BST 2016, end=Fri Jun 24 09:32:24 BST 2016, operations=1.0, operationsPerMinute=2.234803337306317
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 09:32:24 BST 2016, end=Fri Jun 24 09:32:29 BST 2016, operations=1.0, operationsPerMinute=11.549566891241579
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 09:32:29 BST 2016, end=Fri Jun 24 09:32:31 BST 2016, operations=1.0, operationsPerMinute=36.27569528415961
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 09:32:31 BST 2016, end=Fri Jun 24 09:32:41 BST 2016, operations=1.0, operationsPerMinute=5.827505827505828
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 09:32:41 BST 2016, end=Fri Jun 24 09:32:50 BST 2016, operations=1.0, operationsPerMinute=6.712160196890032
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 09:32:50 BST 2016, end=Fri Jun 24 09:32:57 BST 2016, operations=1.0, operationsPerMinute=8.253094910591471
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 09:32:57 BST 2016, end=Fri Jun 24 09:33:00 BST 2016, operations=1.0, operationsPerMinute=17.97483523067705
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 09:33:00 BST 2016, end=Fri Jun 24 09:33:01 BST 2016, operations=1.0, operationsPerMinute=60.120240480961925
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 09:33:01 BST 2016, end=Fri Jun 24 09:33:03 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 09:33:03 BST 2016, end=Fri Jun 24 09:33:09 BST 2016, operations=1.0, operationsPerMinute=8.820935019112026
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 09:33:09 BST 2016, end=Fri Jun 24 09:33:11 BST 2016, operations=1.0, operationsPerMinute=34.66204506065858
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 09:33:11 BST 2016, end=Fri Jun 24 09:33:13 BST 2016, operations=1.0, operationsPerMinute=41.78272980501393
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 09:33:13 BST 2016, end=Fri Jun 24 09:33:16 BST 2016, operations=1.0, operationsPerMinute=19.23076923076923
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 09:33:16 BST 2016, end=Fri Jun 24 09:33:23 BST 2016, operations=1.0, operationsPerMinute=8.183306055646481
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 09:33:23 BST 2016, end=Fri Jun 24 09:33:51 BST 2016, operations=1.0, operationsPerMinute=2.127282396738167
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 09:33:51 BST 2016, end=Fri Jun 24 09:33:53 BST 2016, operations=1.0, operationsPerMinute=45.248868778280546
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 09:34:10 BST 2016, end=Fri Jun 24 09:36:10 BST 2016, operations=332.7381842384483, operationsPerMinute=166.36909211922415, mode=normal, start=Fri Jun 24 09:36:12 BST 2016, end=Fri Jun 24 09:40:12 BST 2016, operations=682.6642240398929, operationsPerMinute=170.66605600997323
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 09:40:19 BST 2016, end=Fri Jun 24 09:42:19 BST 2016, operations=133.81906653822335, operationsPerMinute=66.90953326911168, mode=normal, start=Fri Jun 24 09:42:24 BST 2016, end=Fri Jun 24 09:46:24 BST 2016, operations=267.0316943675716, operationsPerMinute=66.7579235918929
benchmark-name=compress, mod=warmup, start=Fri Jun 24 09:46:29 BST 2016, end=Fri Jun 24 09:48:29 BST 2016, operations=247.39126776168257, operationsPerMinute=123.69563388084129, mode=normal, start=Fri Jun 24 09:48:32 BST 2016, end=Fri Jun 24 09:52:32 BST 2016, operations=523.455864854446, operationsPerMinute=130.8639662136115
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 09:52:35 BST 2016, end=Fri Jun 24 09:54:35 BST 2016, operations=82.72926488189303, operationsPerMinute=41.364632440946515, mode=normal, start=Fri Jun 24 09:54:42 BST 2016, end=Fri Jun 24 09:58:42 BST 2016, operations=177.6310078422064, operationsPerMinute=44.4077519605516
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 09:58:50 BST 2016, end=Fri Jun 24 10:00:50 BST 2016, operations=146.44949185268325, operationsPerMinute=73.22474592634163, mode=normal, start=Fri Jun 24 10:00:55 BST 2016, end=Fri Jun 24 10:04:55 BST 2016, operations=293.3831537604366, operationsPerMinute=73.34578844010915
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 10:05:00 BST 2016, end=Fri Jun 24 10:07:00 BST 2016, operations=251.41079742637328, operationsPerMinute=125.70539871318664, mode=normal, start=Fri Jun 24 10:07:03 BST 2016, end=Fri Jun 24 10:11:03 BST 2016, operations=497.8159484553475, operationsPerMinute=124.45398711383687
benchmark-name=derby, mod=warmup, start=Fri Jun 24 10:12:33 BST 2016, end=Fri Jun 24 10:14:33 BST 2016, operations=199.89811230369847, operationsPerMinute=99.94905615184923, mode=normal, start=Fri Jun 24 10:14:37 BST 2016, end=Fri Jun 24 10:18:37 BST 2016, operations=398.1977368833186, operationsPerMinute=99.54943422082965
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 10:18:41 BST 2016, end=Fri Jun 24 10:20:41 BST 2016, operations=133.35815586062236, operationsPerMinute=66.67907793031118, mode=normal, start=Fri Jun 24 10:20:46 BST 2016, end=Fri Jun 24 10:24:46 BST 2016, operations=267.00516582944283, operationsPerMinute=66.75129145736071
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 10:24:50 BST 2016, end=Fri Jun 24 10:26:50 BST 2016, operations=55.67108093856827, operationsPerMinute=27.835540469284133, mode=normal, start=Fri Jun 24 10:26:58 BST 2016, end=Fri Jun 24 10:30:58 BST 2016, operations=116.8157451385636, operationsPerMinute=29.2039362846409
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 10:31:08 BST 2016, end=Fri Jun 24 10:33:08 BST 2016, operations=11.49366279213437, operationsPerMinute=5.746831396067185, mode=normal, start=Fri Jun 24 10:33:44 BST 2016, end=Fri Jun 24 10:37:44 BST 2016, operations=23.015754505627644, operationsPerMinute=5.753938626406911
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 10:38:25 BST 2016, end=Fri Jun 24 10:40:25 BST 2016, operations=54.96281894160609, operationsPerMinute=27.481409470803044, mode=normal, start=Fri Jun 24 10:40:36 BST 2016, end=Fri Jun 24 10:44:36 BST 2016, operations=109.76037316960286, operationsPerMinute=27.440093292400714
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 10:44:49 BST 2016, end=Fri Jun 24 10:46:49 BST 2016, operations=35.60546631534186, operationsPerMinute=17.80273315767093, mode=normal, start=Fri Jun 24 10:47:11 BST 2016, end=Fri Jun 24 10:51:11 BST 2016, operations=74.14414651828393, operationsPerMinute=18.536036629570983
