spec.jvm2008.report.run.location=SUNSPACE11
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Quad CPU    Q9400  @ 2.66GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=4027
benchmark-name=check, mode=normal, start=Wed Jun 29 04:44:53 BST 2016, end=Wed Jun 29 04:44:53 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 04:44:53 BST 2016, end=Wed Jun 29 04:44:53 BST 2016, operations=1.0, operationsPerMinute=320.85561497326205
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 04:44:53 BST 2016, end=Wed Jun 29 04:45:20 BST 2016, operations=1.0, operationsPerMinute=2.229654403567447
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 04:45:20 BST 2016, end=Wed Jun 29 04:45:27 BST 2016, operations=1.0, operationsPerMinute=8.820935019112026
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 04:45:27 BST 2016, end=Wed Jun 29 04:45:29 BST 2016, operations=1.0, operationsPerMinute=27.47252747252747
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 04:45:29 BST 2016, end=Wed Jun 29 04:45:41 BST 2016, operations=1.0, operationsPerMinute=5.027652086475616
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 04:45:41 BST 2016, end=Wed Jun 29 04:45:51 BST 2016, operations=1.0, operationsPerMinute=6.421232876712328
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 04:45:51 BST 2016, end=Wed Jun 29 04:45:58 BST 2016, operations=1.0, operationsPerMinute=7.881255746748982
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 04:45:58 BST 2016, end=Wed Jun 29 04:46:03 BST 2016, operations=1.0, operationsPerMinute=13.354106387714221
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 04:46:03 BST 2016, end=Wed Jun 29 04:46:04 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 04:46:04 BST 2016, end=Wed Jun 29 04:46:06 BST 2016, operations=1.0, operationsPerMinute=28.28854314002829
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 04:46:06 BST 2016, end=Wed Jun 29 04:46:15 BST 2016, operations=1.0, operationsPerMinute=6.474587245063128
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 04:46:15 BST 2016, end=Wed Jun 29 04:46:18 BST 2016, operations=1.0, operationsPerMinute=27.675276752767527
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 04:46:18 BST 2016, end=Wed Jun 29 04:46:20 BST 2016, operations=1.0, operationsPerMinute=24.65078060805259
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 04:46:20 BST 2016, end=Wed Jun 29 04:46:25 BST 2016, operations=1.0, operationsPerMinute=12.448132780082988
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 04:46:25 BST 2016, end=Wed Jun 29 04:46:32 BST 2016, operations=1.0, operationsPerMinute=7.995735607675906
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 04:46:32 BST 2016, end=Wed Jun 29 04:47:20 BST 2016, operations=1.0, operationsPerMinute=1.2602129759929428
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 04:47:20 BST 2016, end=Wed Jun 29 04:47:22 BST 2016, operations=1.0, operationsPerMinute=34.344590726960504
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 04:47:44 BST 2016, end=Wed Jun 29 04:49:44 BST 2016, operations=280.61942281747974, operationsPerMinute=140.30971140873987, mode=normal, start=Wed Jun 29 04:49:46 BST 2016, end=Wed Jun 29 04:53:46 BST 2016, operations=580.5776704672929, operationsPerMinute=145.14441761682323
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 04:53:53 BST 2016, end=Wed Jun 29 04:55:53 BST 2016, operations=112.98220015469077, operationsPerMinute=56.491100077345386, mode=normal, start=Wed Jun 29 04:55:58 BST 2016, end=Wed Jun 29 04:59:58 BST 2016, operations=232.22772599172202, operationsPerMinute=58.056931497930506
benchmark-name=compress, mod=warmup, start=Wed Jun 29 05:00:06 BST 2016, end=Wed Jun 29 05:02:06 BST 2016, operations=205.59829476290213, operationsPerMinute=102.79914738145106, mode=normal, start=Wed Jun 29 05:02:10 BST 2016, end=Wed Jun 29 05:06:10 BST 2016, operations=411.48139130551334, operationsPerMinute=102.87034782637834
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 05:06:13 BST 2016, end=Wed Jun 29 05:08:13 BST 2016, operations=70.27990800900443, operationsPerMinute=35.139954004502215, mode=normal, start=Wed Jun 29 05:08:23 BST 2016, end=Wed Jun 29 05:12:23 BST 2016, operations=150.32744958869986, operationsPerMinute=37.581862397174966
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 05:12:31 BST 2016, end=Wed Jun 29 05:14:31 BST 2016, operations=148.7631039436809, operationsPerMinute=74.38155197184045, mode=normal, start=Wed Jun 29 05:14:37 BST 2016, end=Wed Jun 29 05:18:37 BST 2016, operations=298.78771010003624, operationsPerMinute=74.69692752500906
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 05:18:42 BST 2016, end=Wed Jun 29 05:20:42 BST 2016, operations=239.4420567247144, operationsPerMinute=119.7210283623572, mode=normal, start=Wed Jun 29 05:20:45 BST 2016, end=Wed Jun 29 05:24:45 BST 2016, operations=479.53650598954454, operationsPerMinute=119.88412649738613
benchmark-name=derby, mod=warmup, start=Wed Jun 29 05:25:39 BST 2016, end=Wed Jun 29 05:27:39 BST 2016, operations=166.77758012713107, operationsPerMinute=83.38879006356554, mode=normal, start=Wed Jun 29 05:27:43 BST 2016, end=Wed Jun 29 05:31:43 BST 2016, operations=336.64399945318496, operationsPerMinute=84.16099986329624
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 05:31:49 BST 2016, end=Wed Jun 29 05:33:49 BST 2016, operations=114.00109898908138, operationsPerMinute=57.00054949454069, mode=normal, start=Wed Jun 29 05:33:55 BST 2016, end=Wed Jun 29 05:37:55 BST 2016, operations=228.08392239802293, operationsPerMinute=57.020980599505734
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 05:38:02 BST 2016, end=Wed Jun 29 05:40:02 BST 2016, operations=33.57149642588894, operationsPerMinute=16.78574821294447, mode=normal, start=Wed Jun 29 05:40:22 BST 2016, end=Wed Jun 29 05:44:22 BST 2016, operations=73.91438833639097, operationsPerMinute=18.478597084097743
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 05:44:39 BST 2016, end=Wed Jun 29 05:46:39 BST 2016, operations=8.785315841197928, operationsPerMinute=4.392657920598964, mode=normal, start=Wed Jun 29 05:48:04 BST 2016, end=Wed Jun 29 05:52:04 BST 2016, operations=17.65306463187811, operationsPerMinute=4.413266157969527
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 05:53:17 BST 2016, end=Wed Jun 29 05:55:17 BST 2016, operations=48.7402483272948, operationsPerMinute=24.3701241636474, mode=normal, start=Wed Jun 29 05:55:33 BST 2016, end=Wed Jun 29 05:59:33 BST 2016, operations=95.74038540509314, operationsPerMinute=23.935096351273284
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 05:59:49 BST 2016, end=Wed Jun 29 06:01:49 BST 2016, operations=28.254651877739327, operationsPerMinute=14.127325938869664, mode=normal, start=Wed Jun 29 06:02:18 BST 2016, end=Wed Jun 29 06:06:18 BST 2016, operations=56.45315639611887, operationsPerMinute=14.113289099029718
benchmark-name=scimark.fft.small, mod=warmup, start=Wed Jun 29 06:06:45 BST 2016, end=Wed Jun 29 06:08:45 BST 2016, operations=416.5870378994188, operationsPerMinute=208.2935189497094, mode=normal, start=Wed Jun 29 06:08:47 BST 2016, end=Wed Jun 29 06:12:47 BST 2016, operations=659.6665135821638, operationsPerMinute=164.91662839554095
benchmark-name=scimark.lu.small, mod=warmup, start=Wed Jun 29 06:12:51 BST 2016, end=Wed Jun 29 06:14:51 BST 2016, operations=257.1613662183342, operationsPerMinute=128.5806831091671, mode=normal, start=Wed Jun 29 06:14:54 BST 2016, end=Wed Jun 29 06:18:54 BST 2016, operations=515.8485107929461, operationsPerMinute=128.96212769823651
benchmark-name=scimark.sor.small, mod=warmup, start=Wed Jun 29 06:18:58 BST 2016, end=Wed Jun 29 06:20:58 BST 2016, operations=244.13013973961233, operationsPerMinute=122.06506986980617, mode=normal, start=Wed Jun 29 06:21:02 BST 2016, end=Wed Jun 29 06:25:02 BST 2016, operations=489.09932889704424, operationsPerMinute=122.27483222426106
benchmark-name=scimark.sparse.small, mod=warmup, start=Wed Jun 29 06:25:05 BST 2016, end=Wed Jun 29 06:27:05 BST 2016, operations=210.5313725925679, operationsPerMinute=105.26568629628395, mode=normal, start=Wed Jun 29 06:27:08 BST 2016, end=Wed Jun 29 06:31:08 BST 2016, operations=419.3581842815426, operationsPerMinute=104.83954607038565
benchmark-name=scimark.monte_carlo, mod=warmup, start=Wed Jun 29 06:31:12 BST 2016, end=Wed Jun 29 06:33:12 BST 2016, operations=78.29457595751745, operationsPerMinute=39.147287978758726, mode=normal, start=Wed Jun 29 06:33:21 BST 2016, end=Wed Jun 29 06:37:21 BST 2016, operations=156.5194141997257, operationsPerMinute=39.129853549931426
benchmark-name=serial, mod=warmup, start=Wed Jun 29 06:37:31 BST 2016, end=Wed Jun 29 06:39:31 BST 2016, operations=113.19486211311172, operationsPerMinute=56.59743105655586, mode=normal, start=Wed Jun 29 06:39:36 BST 2016, end=Wed Jun 29 06:43:36 BST 2016, operations=220.52041034488133, operationsPerMinute=55.13010258622033
benchmark-name=sunflow, mod=warmup, start=Wed Jun 29 06:43:42 BST 2016, end=Wed Jun 29 06:45:42 BST 2016, operations=84.75281366108992, operationsPerMinute=42.37640683054496, mode=normal, start=Wed Jun 29 06:45:44 BST 2016, end=Wed Jun 29 06:49:44 BST 2016, operations=171.2928824938665, operationsPerMinute=42.823220623466625
benchmark-name=xml.transform, mod=warmup, start=Wed Jun 29 06:50:34 BST 2016, end=Wed Jun 29 06:52:34 BST 2016, operations=286.0587010665125, operationsPerMinute=143.02935053325626, mode=normal, start=Wed Jun 29 06:52:37 BST 2016, end=Wed Jun 29 06:56:37 BST 2016, operations=528.2584051030951, operationsPerMinute=132.06460127577378
benchmark-name=xml.validation, mod=warmup, start=Wed Jun 29 06:56:40 BST 2016, end=Wed Jun 29 06:58:40 BST 2016, operations=410.2649193332418, operationsPerMinute=205.1324596666209, mode=normal, start=Wed Jun 29 06:58:42 BST 2016, end=Wed Jun 29 07:02:42 BST 2016, operations=854.8320673893749, operationsPerMinute=213.7080168473437
