spec.jvm2008.report.run.location=GLAZIER04
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Fri Jun 24 02:37:43 BST 2016, end=Fri Jun 24 02:37:43 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 02:37:43 BST 2016, end=Fri Jun 24 02:37:43 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 02:37:43 BST 2016, end=Fri Jun 24 02:38:01 BST 2016, operations=1.0, operationsPerMinute=3.388681802778719
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 02:38:01 BST 2016, end=Fri Jun 24 02:38:05 BST 2016, operations=1.0, operationsPerMinute=13.783597518952446
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 02:38:05 BST 2016, end=Fri Jun 24 02:38:07 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 02:38:07 BST 2016, end=Fri Jun 24 02:38:16 BST 2016, operations=1.0, operationsPerMinute=6.586169045005488
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 02:38:16 BST 2016, end=Fri Jun 24 02:38:24 BST 2016, operations=1.0, operationsPerMinute=7.586294095334429
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 02:38:24 BST 2016, end=Fri Jun 24 02:38:30 BST 2016, operations=1.0, operationsPerMinute=8.841732979664014
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 02:38:30 BST 2016, end=Fri Jun 24 02:38:33 BST 2016, operations=1.0, operationsPerMinute=22.23045572434235
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 02:38:33 BST 2016, end=Fri Jun 24 02:38:34 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 02:38:34 BST 2016, end=Fri Jun 24 02:38:35 BST 2016, operations=1.0, operationsPerMinute=53.42831700801425
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 02:38:35 BST 2016, end=Fri Jun 24 02:38:41 BST 2016, operations=1.0, operationsPerMinute=9.861932938856016
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 02:38:41 BST 2016, end=Fri Jun 24 02:38:43 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 02:38:43 BST 2016, end=Fri Jun 24 02:38:44 BST 2016, operations=1.0, operationsPerMinute=51.94805194805195
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 02:38:44 BST 2016, end=Fri Jun 24 02:38:47 BST 2016, operations=1.0, operationsPerMinute=22.76176024279211
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 02:38:47 BST 2016, end=Fri Jun 24 02:38:53 BST 2016, operations=1.0, operationsPerMinute=8.841732979664014
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 02:38:53 BST 2016, end=Fri Jun 24 02:39:18 BST 2016, operations=1.0, operationsPerMinute=2.462346616325358
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 02:39:18 BST 2016, end=Fri Jun 24 02:39:19 BST 2016, operations=1.0, operationsPerMinute=54.151624548736464
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 02:39:32 BST 2016, end=Fri Jun 24 02:41:32 BST 2016, operations=395.33608655266204, operationsPerMinute=197.66804327633102, mode=normal, start=Fri Jun 24 02:41:34 BST 2016, end=Fri Jun 24 02:45:34 BST 2016, operations=822.0374313936377, operationsPerMinute=205.50935784840942
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 02:45:39 BST 2016, end=Fri Jun 24 02:47:39 BST 2016, operations=161.84643063411983, operationsPerMinute=80.92321531705991, mode=normal, start=Fri Jun 24 02:47:43 BST 2016, end=Fri Jun 24 02:51:43 BST 2016, operations=323.06330892196576, operationsPerMinute=80.76582723049144
benchmark-name=compress, mod=warmup, start=Fri Jun 24 02:51:48 BST 2016, end=Fri Jun 24 02:53:48 BST 2016, operations=326.2492006055652, operationsPerMinute=163.1246003027826, mode=normal, start=Fri Jun 24 02:53:51 BST 2016, end=Fri Jun 24 02:57:51 BST 2016, operations=657.2826911591912, operationsPerMinute=164.3206727897978
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 02:57:53 BST 2016, end=Fri Jun 24 02:59:53 BST 2016, operations=109.20012474436481, operationsPerMinute=54.60006237218241, mode=normal, start=Fri Jun 24 02:59:59 BST 2016, end=Fri Jun 24 03:03:59 BST 2016, operations=229.7624682683902, operationsPerMinute=57.44061706709755
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 03:04:06 BST 2016, end=Fri Jun 24 03:06:06 BST 2016, operations=192.77913823390318, operationsPerMinute=96.38956911695159, mode=normal, start=Fri Jun 24 03:06:10 BST 2016, end=Fri Jun 24 03:10:10 BST 2016, operations=388.48495507730945, operationsPerMinute=97.12123876932736
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 03:10:16 BST 2016, end=Fri Jun 24 03:12:16 BST 2016, operations=325.64400402042224, operationsPerMinute=162.82200201021112, mode=normal, start=Fri Jun 24 03:12:18 BST 2016, end=Fri Jun 24 03:16:18 BST 2016, operations=654.0595418270209, operationsPerMinute=163.51488545675522
benchmark-name=derby, mod=warmup, start=Fri Jun 24 03:17:33 BST 2016, end=Fri Jun 24 03:19:33 BST 2016, operations=239.04544260974654, operationsPerMinute=119.52272130487327, mode=normal, start=Fri Jun 24 03:19:36 BST 2016, end=Fri Jun 24 03:23:36 BST 2016, operations=479.3424457390473, operationsPerMinute=119.83561143476183
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 03:23:39 BST 2016, end=Fri Jun 24 03:25:39 BST 2016, operations=162.0514171746198, operationsPerMinute=81.0257085873099, mode=normal, start=Fri Jun 24 03:25:44 BST 2016, end=Fri Jun 24 03:29:44 BST 2016, operations=323.9536729542457, operationsPerMinute=80.98841823856142
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 03:29:49 BST 2016, end=Fri Jun 24 03:31:49 BST 2016, operations=91.35157584947093, operationsPerMinute=45.67578792473547, mode=normal, start=Fri Jun 24 03:31:56 BST 2016, end=Fri Jun 24 03:35:56 BST 2016, operations=195.21141084610613, operationsPerMinute=48.80285271152653
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 03:36:06 BST 2016, end=Fri Jun 24 03:38:06 BST 2016, operations=20.64567490359376, operationsPerMinute=10.32283745179688, mode=normal, start=Fri Jun 24 03:38:37 BST 2016, end=Fri Jun 24 03:42:37 BST 2016, operations=41.42886802455724, operationsPerMinute=10.35721700613931
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 03:43:04 BST 2016, end=Fri Jun 24 03:45:04 BST 2016, operations=64.42750347504878, operationsPerMinute=32.21375173752439, mode=normal, start=Fri Jun 24 03:45:15 BST 2016, end=Fri Jun 24 03:49:15 BST 2016, operations=129.50430533841646, operationsPerMinute=32.376076334604114
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 03:49:28 BST 2016, end=Fri Jun 24 03:51:28 BST 2016, operations=69.32092939860641, operationsPerMinute=34.660464699303205, mode=normal, start=Fri Jun 24 03:51:38 BST 2016, end=Fri Jun 24 03:55:38 BST 2016, operations=136.94143705437455, operationsPerMinute=34.23535926359364
