spec.jvm2008.report.run.location=SUNSPACE09
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Thu Jun 30 01:43:40 BST 2016, end=Thu Jun 30 01:43:40 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 30 01:43:40 BST 2016, end=Thu Jun 30 01:43:41 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 30 01:43:41 BST 2016, end=Thu Jun 30 01:44:03 BST 2016, operations=1.0, operationsPerMinute=2.727768685215494
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 30 01:44:03 BST 2016, end=Thu Jun 30 01:44:07 BST 2016, operations=1.0, operationsPerMinute=13.083296990841692
benchmark-name=startup.compress, mode=normal, start=Thu Jun 30 01:44:07 BST 2016, end=Thu Jun 30 01:44:09 BST 2016, operations=1.0, operationsPerMinute=37.336652146857496
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 30 01:44:09 BST 2016, end=Thu Jun 30 01:44:19 BST 2016, operations=1.0, operationsPerMinute=6.028333165879634
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 30 01:44:19 BST 2016, end=Thu Jun 30 01:44:27 BST 2016, operations=1.0, operationsPerMinute=7.202881152460985
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 30 01:44:27 BST 2016, end=Thu Jun 30 01:44:34 BST 2016, operations=1.0, operationsPerMinute=8.306797729475287
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 30 01:44:34 BST 2016, end=Thu Jun 30 01:44:37 BST 2016, operations=1.0, operationsPerMinute=19.62066710268149
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 30 01:44:37 BST 2016, end=Thu Jun 30 01:44:38 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 30 01:44:38 BST 2016, end=Thu Jun 30 01:44:40 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 30 01:44:40 BST 2016, end=Thu Jun 30 01:44:46 BST 2016, operations=1.0, operationsPerMinute=9.071666162685213
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 30 01:44:46 BST 2016, end=Thu Jun 30 01:44:48 BST 2016, operations=1.0, operationsPerMinute=35.27336860670194
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 30 01:44:48 BST 2016, end=Thu Jun 30 01:44:49 BST 2016, operations=1.0, operationsPerMinute=43.69992716678806
benchmark-name=startup.serial, mode=normal, start=Thu Jun 30 01:44:49 BST 2016, end=Thu Jun 30 01:44:52 BST 2016, operations=1.0, operationsPerMinute=20.026702269692922
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 30 01:44:52 BST 2016, end=Thu Jun 30 01:44:59 BST 2016, operations=1.0, operationsPerMinute=8.509431286342362
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 30 01:44:59 BST 2016, end=Thu Jun 30 01:45:28 BST 2016, operations=1.0, operationsPerMinute=2.0846362309776945
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 30 01:45:28 BST 2016, end=Thu Jun 30 01:45:29 BST 2016, operations=1.0, operationsPerMinute=49.3421052631579
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 30 01:45:45 BST 2016, end=Thu Jun 30 01:47:45 BST 2016, operations=350.1469352957421, operationsPerMinute=175.07346764787104, mode=normal, start=Thu Jun 30 01:47:47 BST 2016, end=Thu Jun 30 01:51:47 BST 2016, operations=726.1756522689113, operationsPerMinute=181.54391306722783
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 30 01:51:53 BST 2016, end=Thu Jun 30 01:53:53 BST 2016, operations=143.5801015122754, operationsPerMinute=71.7900507561377, mode=normal, start=Thu Jun 30 01:53:57 BST 2016, end=Thu Jun 30 01:57:57 BST 2016, operations=286.4273247065904, operationsPerMinute=71.6068311766476
benchmark-name=compress, mod=warmup, start=Thu Jun 30 01:58:02 BST 2016, end=Thu Jun 30 02:00:02 BST 2016, operations=273.46469260705214, operationsPerMinute=136.73234630352607, mode=normal, start=Thu Jun 30 02:00:05 BST 2016, end=Thu Jun 30 02:04:05 BST 2016, operations=545.959814348381, operationsPerMinute=136.48995358709524
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 30 02:04:08 BST 2016, end=Thu Jun 30 02:06:08 BST 2016, operations=86.14567080930433, operationsPerMinute=43.07283540465217, mode=normal, start=Thu Jun 30 02:06:15 BST 2016, end=Thu Jun 30 02:10:15 BST 2016, operations=182.5295306856969, operationsPerMinute=45.632382671424224
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 30 02:10:22 BST 2016, end=Thu Jun 30 02:12:22 BST 2016, operations=146.7128116896829, operationsPerMinute=73.35640584484145, mode=normal, start=Thu Jun 30 02:12:27 BST 2016, end=Thu Jun 30 02:16:27 BST 2016, operations=290.1637981180228, operationsPerMinute=72.5409495295057
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 30 02:16:32 BST 2016, end=Thu Jun 30 02:18:32 BST 2016, operations=242.40321244799406, operationsPerMinute=121.20160622399703, mode=normal, start=Thu Jun 30 02:18:36 BST 2016, end=Thu Jun 30 02:22:36 BST 2016, operations=489.18207081935407, operationsPerMinute=122.29551770483852
benchmark-name=derby, mod=warmup, start=Thu Jun 30 02:24:03 BST 2016, end=Thu Jun 30 02:26:03 BST 2016, operations=195.9002573628728, operationsPerMinute=97.9501286814364, mode=normal, start=Thu Jun 30 02:26:06 BST 2016, end=Thu Jun 30 02:30:06 BST 2016, operations=407.36604564370947, operationsPerMinute=101.84151141092737
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 30 02:30:09 BST 2016, end=Thu Jun 30 02:32:09 BST 2016, operations=133.99373385376873, operationsPerMinute=66.99686692688437, mode=normal, start=Thu Jun 30 02:32:14 BST 2016, end=Thu Jun 30 02:36:14 BST 2016, operations=263.89065293786757, operationsPerMinute=65.97266323446689
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 30 02:36:20 BST 2016, end=Thu Jun 30 02:38:20 BST 2016, operations=55.8570088956108, operationsPerMinute=27.9285044478054, mode=normal, start=Thu Jun 30 02:38:27 BST 2016, end=Thu Jun 30 02:42:27 BST 2016, operations=124.0901242641716, operationsPerMinute=31.0225310660429
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 30 02:42:39 BST 2016, end=Thu Jun 30 02:44:39 BST 2016, operations=11.602705951647016, operationsPerMinute=5.801352975823508, mode=normal, start=Thu Jun 30 02:45:15 BST 2016, end=Thu Jun 30 02:49:15 BST 2016, operations=23.188473325901857, operationsPerMinute=5.797118331475464
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 30 02:49:55 BST 2016, end=Thu Jun 30 02:51:55 BST 2016, operations=55.60697851477185, operationsPerMinute=27.803489257385927, mode=normal, start=Thu Jun 30 02:52:05 BST 2016, end=Thu Jun 30 02:56:05 BST 2016, operations=111.25755629828149, operationsPerMinute=27.81438907457037
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 30 02:56:16 BST 2016, end=Thu Jun 30 02:58:16 BST 2016, operations=37.51497424497619, operationsPerMinute=18.757487122488094, mode=normal, start=Thu Jun 30 02:58:34 BST 2016, end=Thu Jun 30 03:02:34 BST 2016, operations=74.94424462317896, operationsPerMinute=18.73606115579474
