spec.jvm2008.report.run.location=ROBLIB089
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:20:40 BST 2016, end=Thu May 26 14:20:40 BST 2016, operations=1.0, operationsPerMinute=750.0
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:20:40 BST 2016, end=Thu May 26 14:20:41 BST 2016, operations=1.0, operationsPerMinute=78.94736842105263
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:20:41 BST 2016, end=Thu May 26 14:21:02 BST 2016, operations=1.0, operationsPerMinute=2.7570995312930795
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:21:02 BST 2016, end=Thu May 26 14:21:07 BST 2016, operations=1.0, operationsPerMinute=12.082158679017319
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:21:07 BST 2016, end=Thu May 26 14:21:09 BST 2016, operations=1.0, operationsPerMinute=41.666666666666664
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:21:09 BST 2016, end=Thu May 26 14:21:18 BST 2016, operations=1.0, operationsPerMinute=6.4446831364124595
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:21:18 BST 2016, end=Thu May 26 14:21:26 BST 2016, operations=1.0, operationsPerMinute=7.863695937090433
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:21:26 BST 2016, end=Thu May 26 14:21:32 BST 2016, operations=1.0, operationsPerMinute=9.090909090909092
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:21:32 BST 2016, end=Thu May 26 14:21:35 BST 2016, operations=1.0, operationsPerMinute=21.352313167259787
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:21:35 BST 2016, end=Thu May 26 14:21:36 BST 2016, operations=1.0, operationsPerMinute=64.51612903225806
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:21:36 BST 2016, end=Thu May 26 14:21:37 BST 2016, operations=1.0, operationsPerMinute=53.097345132743364
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:21:37 BST 2016, end=Thu May 26 14:21:43 BST 2016, operations=1.0, operationsPerMinute=9.49367088607595
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:21:43 BST 2016, end=Thu May 26 14:21:45 BST 2016, operations=1.0, operationsPerMinute=37.5
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:21:45 BST 2016, end=Thu May 26 14:21:46 BST 2016, operations=1.0, operationsPerMinute=50.0
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:21:46 BST 2016, end=Thu May 26 14:21:49 BST 2016, operations=1.0, operationsPerMinute=21.8978102189781
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:21:49 BST 2016, end=Thu May 26 14:21:56 BST 2016, operations=1.0, operationsPerMinute=8.695652173913043
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:21:56 BST 2016, end=Thu May 26 14:22:22 BST 2016, operations=1.0, operationsPerMinute=2.336266645899852
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:22:22 BST 2016, end=Thu May 26 14:22:23 BST 2016, operations=1.0, operationsPerMinute=47.61904761904762
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:22:36 BST 2016, end=Thu May 26 14:24:36 BST 2016, operations=375.78917171171344, operationsPerMinute=187.89458585585672, mode=normal, start=Thu May 26 14:24:37 BST 2016, end=Thu May 26 14:28:37 BST 2016, operations=814.1170169049137, operationsPerMinute=203.52925422622843
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:28:42 BST 2016, end=Thu May 26 14:30:42 BST 2016, operations=161.41980765432888, operationsPerMinute=80.70990382716444, mode=normal, start=Thu May 26 14:30:47 BST 2016, end=Thu May 26 14:34:47 BST 2016, operations=327.2833719064038, operationsPerMinute=81.82084297660094
benchmark-name=compress, mod=warmup, start=Thu May 26 14:34:52 BST 2016, end=Thu May 26 14:36:52 BST 2016, operations=316.7188123831042, operationsPerMinute=158.3594061915521, mode=normal, start=Thu May 26 14:36:53 BST 2016, end=Thu May 26 14:40:53 BST 2016, operations=623.2467238549622, operationsPerMinute=155.81168096374054
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:40:56 BST 2016, end=Thu May 26 14:42:56 BST 2016, operations=113.66064362146815, operationsPerMinute=56.83032181073408, mode=normal, start=Thu May 26 14:43:00 BST 2016, end=Thu May 26 14:47:00 BST 2016, operations=239.01819801575746, operationsPerMinute=59.754549503939366
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:47:07 BST 2016, end=Thu May 26 14:49:07 BST 2016, operations=198.83761993509228, operationsPerMinute=99.41880996754614, mode=normal, start=Thu May 26 14:49:10 BST 2016, end=Thu May 26 14:53:10 BST 2016, operations=396.8467341271407, operationsPerMinute=99.21168353178517
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:53:14 BST 2016, end=Thu May 26 14:55:14 BST 2016, operations=341.8738971342651, operationsPerMinute=170.93694856713256, mode=normal, start=Thu May 26 14:55:17 BST 2016, end=Thu May 26 14:59:17 BST 2016, operations=663.8794272013882, operationsPerMinute=165.96985680034706
benchmark-name=derby, mod=warmup, start=Thu May 26 15:00:21 BST 2016, end=Thu May 26 15:02:21 BST 2016, operations=236.46616531366624, operationsPerMinute=118.23308265683312, mode=normal, start=Thu May 26 15:02:23 BST 2016, end=Thu May 26 15:06:23 BST 2016, operations=482.85043456654716, operationsPerMinute=120.71260864163679
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:06:27 BST 2016, end=Thu May 26 15:08:27 BST 2016, operations=162.46684778047344, operationsPerMinute=81.23342389023672, mode=normal, start=Thu May 26 15:08:31 BST 2016, end=Thu May 26 15:12:31 BST 2016, operations=331.92822853432494, operationsPerMinute=82.98205713358124
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:12:35 BST 2016, end=Thu May 26 15:14:35 BST 2016, operations=123.44240777935377, operationsPerMinute=61.721203889676886, mode=normal, start=Thu May 26 15:14:39 BST 2016, end=Thu May 26 15:18:39 BST 2016, operations=240.93307149691782, operationsPerMinute=60.233267874229455
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:18:46 BST 2016, end=Thu May 26 15:20:46 BST 2016, operations=24.012659864562764, operationsPerMinute=12.006329932281382, mode=normal, start=Thu May 26 15:21:11 BST 2016, end=Thu May 26 15:25:11 BST 2016, operations=48.34721065275257, operationsPerMinute=12.086802663188143
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:25:33 BST 2016, end=Thu May 26 15:27:33 BST 2016, operations=64.85266823334536, operationsPerMinute=32.42633411667268, mode=normal, start=Thu May 26 15:27:42 BST 2016, end=Thu May 26 15:31:42 BST 2016, operations=129.10847693178548, operationsPerMinute=32.27711923294637
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:31:53 BST 2016, end=Thu May 26 15:33:53 BST 2016, operations=76.24561385878035, operationsPerMinute=38.12280692939017, mode=normal, start=Thu May 26 15:34:01 BST 2016, end=Thu May 26 15:38:01 BST 2016, operations=152.84602095399788, operationsPerMinute=38.21150523849947
