spec.jvm2008.report.run.location=NIDD120
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 26 15:42:40 BST 2016, end=Sun Jun 26 15:42:40 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 15:42:40 BST 2016, end=Sun Jun 26 15:42:41 BST 2016, operations=1.0, operationsPerMinute=425.531914893617
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 15:42:41 BST 2016, end=Sun Jun 26 15:43:05 BST 2016, operations=1.0, operationsPerMinute=2.442002442002442
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 15:43:05 BST 2016, end=Sun Jun 26 15:43:10 BST 2016, operations=1.0, operationsPerMinute=12.057877813504824
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 15:43:10 BST 2016, end=Sun Jun 26 15:43:12 BST 2016, operations=1.0, operationsPerMinute=35.27336860670194
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 15:43:12 BST 2016, end=Sun Jun 26 15:43:22 BST 2016, operations=1.0, operationsPerMinute=5.6812801818009655
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 15:43:22 BST 2016, end=Sun Jun 26 15:43:31 BST 2016, operations=1.0, operationsPerMinute=6.688963210702341
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 15:43:31 BST 2016, end=Sun Jun 26 15:43:39 BST 2016, operations=1.0, operationsPerMinute=7.570977917981073
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 15:43:39 BST 2016, end=Sun Jun 26 15:43:43 BST 2016, operations=1.0, operationsPerMinute=18.315018315018314
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 15:43:43 BST 2016, end=Sun Jun 26 15:43:44 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 15:43:44 BST 2016, end=Sun Jun 26 15:43:45 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 15:43:45 BST 2016, end=Sun Jun 26 15:43:52 BST 2016, operations=1.0, operationsPerMinute=8.490165558228385
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 15:43:52 BST 2016, end=Sun Jun 26 15:43:54 BST 2016, operations=1.0, operationsPerMinute=33.16749585406302
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 15:43:54 BST 2016, end=Sun Jun 26 15:43:55 BST 2016, operations=1.0, operationsPerMinute=40.899795501022496
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 15:43:55 BST 2016, end=Sun Jun 26 15:43:58 BST 2016, operations=1.0, operationsPerMinute=18.49568434032059
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 15:43:58 BST 2016, end=Sun Jun 26 15:44:06 BST 2016, operations=1.0, operationsPerMinute=8.012820512820513
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 15:44:06 BST 2016, end=Sun Jun 26 15:44:37 BST 2016, operations=1.0, operationsPerMinute=1.9096724911677647
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 15:44:37 BST 2016, end=Sun Jun 26 15:44:39 BST 2016, operations=1.0, operationsPerMinute=44.70938897168406
