spec.jvm2008.report.run.location=KINGS07
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8066
benchmark-name=check, mode=normal, start=Fri Jun 24 21:26:01 BST 2016, end=Fri Jun 24 21:26:01 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 21:26:01 BST 2016, end=Fri Jun 24 21:26:01 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 21:26:01 BST 2016, end=Fri Jun 24 21:26:20 BST 2016, operations=1.0, operationsPerMinute=3.149937001259975
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 21:26:20 BST 2016, end=Fri Jun 24 21:26:25 BST 2016, operations=1.0, operationsPerMinute=14.295925661186562
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 21:26:25 BST 2016, end=Fri Jun 24 21:26:26 BST 2016, operations=1.0, operationsPerMinute=43.731778425655975
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 21:26:26 BST 2016, end=Fri Jun 24 21:26:35 BST 2016, operations=1.0, operationsPerMinute=6.688217590012262
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 21:26:35 BST 2016, end=Fri Jun 24 21:26:43 BST 2016, operations=1.0, operationsPerMinute=7.817589576547231
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 21:26:43 BST 2016, end=Fri Jun 24 21:26:49 BST 2016, operations=1.0, operationsPerMinute=8.780916142250842
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 21:26:49 BST 2016, end=Fri Jun 24 21:26:52 BST 2016, operations=1.0, operationsPerMinute=22.624434389140273
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 21:26:52 BST 2016, end=Fri Jun 24 21:26:53 BST 2016, operations=1.0, operationsPerMinute=68.64988558352402
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 21:26:53 BST 2016, end=Fri Jun 24 21:26:54 BST 2016, operations=1.0, operationsPerMinute=55.762081784386616
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 21:26:54 BST 2016, end=Fri Jun 24 21:27:00 BST 2016, operations=1.0, operationsPerMinute=9.78633175664655
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 21:27:00 BST 2016, end=Fri Jun 24 21:27:02 BST 2016, operations=1.0, operationsPerMinute=39.24133420536298
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 21:27:02 BST 2016, end=Fri Jun 24 21:27:03 BST 2016, operations=1.0, operationsPerMinute=52.67778753292362
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 21:27:03 BST 2016, end=Fri Jun 24 21:27:05 BST 2016, operations=1.0, operationsPerMinute=23.455824863174357
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 21:27:05 BST 2016, end=Fri Jun 24 21:27:12 BST 2016, operations=1.0, operationsPerMinute=9.090909090909092
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 21:27:12 BST 2016, end=Fri Jun 24 21:27:36 BST 2016, operations=1.0, operationsPerMinute=2.5236593059936907
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 21:27:36 BST 2016, end=Fri Jun 24 21:27:37 BST 2016, operations=1.0, operationsPerMinute=56.550424128180964
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 21:27:51 BST 2016, end=Fri Jun 24 21:29:51 BST 2016, operations=433.5605526624618, operationsPerMinute=216.7802763312309, mode=normal, start=Fri Jun 24 21:29:52 BST 2016, end=Fri Jun 24 21:33:52 BST 2016, operations=893.8424743126909, operationsPerMinute=223.46061857817273
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 21:33:58 BST 2016, end=Fri Jun 24 21:35:58 BST 2016, operations=176.87132513169445, operationsPerMinute=88.43566256584722, mode=normal, start=Fri Jun 24 21:36:02 BST 2016, end=Fri Jun 24 21:40:02 BST 2016, operations=352.09056123280084, operationsPerMinute=88.02264030820021
benchmark-name=compress, mod=warmup, start=Fri Jun 24 21:40:06 BST 2016, end=Fri Jun 24 21:42:06 BST 2016, operations=374.35838684751957, operationsPerMinute=187.17919342375978, mode=normal, start=Fri Jun 24 21:42:08 BST 2016, end=Fri Jun 24 21:46:08 BST 2016, operations=748.0904831747885, operationsPerMinute=187.02262079369712
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 21:46:10 BST 2016, end=Fri Jun 24 21:48:10 BST 2016, operations=123.38145622624312, operationsPerMinute=61.69072811312156, mode=normal, start=Fri Jun 24 21:48:15 BST 2016, end=Fri Jun 24 21:52:15 BST 2016, operations=260.40417928861507, operationsPerMinute=65.10104482215377
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 21:52:21 BST 2016, end=Fri Jun 24 21:54:21 BST 2016, operations=218.87112641751858, operationsPerMinute=109.43556320875929, mode=normal, start=Fri Jun 24 21:54:24 BST 2016, end=Fri Jun 24 21:58:24 BST 2016, operations=437.46835088541025, operationsPerMinute=109.36708772135256
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 21:58:28 BST 2016, end=Fri Jun 24 22:00:28 BST 2016, operations=373.84012166525235, operationsPerMinute=186.92006083262618, mode=normal, start=Fri Jun 24 22:00:30 BST 2016, end=Fri Jun 24 22:04:30 BST 2016, operations=748.4986460448663, operationsPerMinute=187.12466151121657
benchmark-name=derby, mod=warmup, start=Fri Jun 24 22:05:47 BST 2016, end=Fri Jun 24 22:07:47 BST 2016, operations=275.067958790181, operationsPerMinute=137.5339793950905, mode=normal, start=Fri Jun 24 22:07:49 BST 2016, end=Fri Jun 24 22:11:49 BST 2016, operations=550.5211335458303, operationsPerMinute=137.63028338645756
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 22:11:52 BST 2016, end=Fri Jun 24 22:13:52 BST 2016, operations=183.35238450147887, operationsPerMinute=91.67619225073943, mode=normal, start=Fri Jun 24 22:13:55 BST 2016, end=Fri Jun 24 22:17:55 BST 2016, operations=367.3121460794552, operationsPerMinute=91.8280365198638
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 22:17:59 BST 2016, end=Fri Jun 24 22:19:59 BST 2016, operations=106.39814843787514, operationsPerMinute=53.19907421893757, mode=normal, start=Fri Jun 24 22:20:04 BST 2016, end=Fri Jun 24 22:24:04 BST 2016, operations=200.08920177191268, operationsPerMinute=50.02230044297817
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 22:24:11 BST 2016, end=Fri Jun 24 22:26:11 BST 2016, operations=21.57296824208003, operationsPerMinute=10.786484121040015, mode=normal, start=Fri Jun 24 22:26:41 BST 2016, end=Fri Jun 24 22:30:41 BST 2016, operations=43.30833611109609, operationsPerMinute=10.827084027774022
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 22:31:01 BST 2016, end=Fri Jun 24 22:33:01 BST 2016, operations=73.80030519446652, operationsPerMinute=36.90015259723326, mode=normal, start=Fri Jun 24 22:33:11 BST 2016, end=Fri Jun 24 22:37:11 BST 2016, operations=147.4232162724163, operationsPerMinute=36.85580406810408
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 22:37:20 BST 2016, end=Fri Jun 24 22:39:20 BST 2016, operations=72.36710406920747, operationsPerMinute=36.183552034603736, mode=normal, start=Fri Jun 24 22:39:31 BST 2016, end=Fri Jun 24 22:43:31 BST 2016, operations=144.8573301476195, operationsPerMinute=36.21433253690488
