spec.jvm2008.report.run.location=NIDD92
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 26 12:08:54 BST 2016, end=Sun Jun 26 12:08:54 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 12:08:54 BST 2016, end=Sun Jun 26 12:08:54 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 12:08:54 BST 2016, end=Sun Jun 26 12:09:15 BST 2016, operations=1.0, operationsPerMinute=2.876732032411181
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 12:09:15 BST 2016, end=Sun Jun 26 12:09:20 BST 2016, operations=1.0, operationsPerMinute=12.057877813504824
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 12:09:20 BST 2016, end=Sun Jun 26 12:09:22 BST 2016, operations=1.0, operationsPerMinute=35.27336860670194
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 12:09:22 BST 2016, end=Sun Jun 26 12:09:32 BST 2016, operations=1.0, operationsPerMinute=5.689360895126114
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 12:09:32 BST 2016, end=Sun Jun 26 12:09:41 BST 2016, operations=1.0, operationsPerMinute=6.67779632721202
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 12:09:41 BST 2016, end=Sun Jun 26 12:09:49 BST 2016, operations=1.0, operationsPerMinute=7.930214115781126
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 12:09:49 BST 2016, end=Sun Jun 26 12:09:52 BST 2016, operations=1.0, operationsPerMinute=18.58160421183029
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 12:09:52 BST 2016, end=Sun Jun 26 12:09:53 BST 2016, operations=1.0, operationsPerMinute=61.98347107438016
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 12:09:53 BST 2016, end=Sun Jun 26 12:09:54 BST 2016, operations=1.0, operationsPerMinute=46.91164972634871
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 12:09:54 BST 2016, end=Sun Jun 26 12:10:02 BST 2016, operations=1.0, operationsPerMinute=8.360039013515397
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 12:10:02 BST 2016, end=Sun Jun 26 12:10:03 BST 2016, operations=1.0, operationsPerMinute=33.44481605351171
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 12:10:03 BST 2016, end=Sun Jun 26 12:10:05 BST 2016, operations=1.0, operationsPerMinute=40.92769440654843
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 12:10:05 BST 2016, end=Sun Jun 26 12:10:08 BST 2016, operations=1.0, operationsPerMinute=18.58160421183029
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 12:10:08 BST 2016, end=Sun Jun 26 12:10:16 BST 2016, operations=1.0, operationsPerMinute=8.079719903043362
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 12:10:16 BST 2016, end=Sun Jun 26 12:10:16 BST 2016, operations=1.0, operationsPerMinute=160.42780748663102
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 12:10:16 BST 2016, end=Sun Jun 26 12:10:17 BST 2016, operations=1.0, operationsPerMinute=44.21518054532056
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 12:10:33 BST 2016, end=Sun Jun 26 12:12:33 BST 2016, operations=300.4316681013517, operationsPerMinute=150.21583405067585, mode=normal, start=Sun Jun 26 12:12:36 BST 2016, end=Sun Jun 26 12:16:36 BST 2016, operations=611.6533545848274, operationsPerMinute=152.91333864620685
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 12:16:42 BST 2016, end=Sun Jun 26 12:18:42 BST 2016, operations=119.46376285159096, operationsPerMinute=59.73188142579548, mode=normal, start=Sun Jun 26 12:18:48 BST 2016, end=Sun Jun 26 12:22:48 BST 2016, operations=239.502880341675, operationsPerMinute=59.87572008541875
