spec.jvm2008.report.run.location=TOLL03
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 03:24:49 BST 2016, end=Wed Jun 29 03:24:49 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 03:24:49 BST 2016, end=Wed Jun 29 03:24:49 BST 2016, operations=1.0, operationsPerMinute=101.1804384485666
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 03:24:49 BST 2016, end=Wed Jun 29 03:25:13 BST 2016, operations=1.0, operationsPerMinute=2.5743338911056766
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 03:25:13 BST 2016, end=Wed Jun 29 03:25:18 BST 2016, operations=1.0, operationsPerMinute=10.803024846957149
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 03:25:18 BST 2016, end=Wed Jun 29 03:25:20 BST 2016, operations=1.0, operationsPerMinute=33.44481605351171
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 03:25:20 BST 2016, end=Wed Jun 29 03:25:31 BST 2016, operations=1.0, operationsPerMinute=5.341404789459628
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 03:25:31 BST 2016, end=Wed Jun 29 03:25:40 BST 2016, operations=1.0, operationsPerMinute=7.005253940455342
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 03:25:40 BST 2016, end=Wed Jun 29 03:25:47 BST 2016, operations=1.0, operationsPerMinute=7.881255746748982
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 03:25:47 BST 2016, end=Wed Jun 29 03:25:51 BST 2016, operations=1.0, operationsPerMinute=15.507883173946757
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 03:25:51 BST 2016, end=Wed Jun 29 03:25:53 BST 2016, operations=1.0, operationsPerMinute=49.958368026644465
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 03:25:53 BST 2016, end=Wed Jun 29 03:25:54 BST 2016, operations=1.0, operationsPerMinute=33.44481605351171
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 03:25:54 BST 2016, end=Wed Jun 29 03:26:02 BST 2016, operations=1.0, operationsPerMinute=7.630675314765357
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 03:26:02 BST 2016, end=Wed Jun 29 03:26:07 BST 2016, operations=1.0, operationsPerMinute=11.618900077459333
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 03:26:07 BST 2016, end=Wed Jun 29 03:26:09 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 03:26:09 BST 2016, end=Wed Jun 29 03:26:14 BST 2016, operations=1.0, operationsPerMinute=13.934045517882025
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 03:26:14 BST 2016, end=Wed Jun 29 03:26:23 BST 2016, operations=1.0, operationsPerMinute=6.747638326585695
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 03:26:23 BST 2016, end=Wed Jun 29 03:27:04 BST 2016, operations=1.0, operationsPerMinute=1.4529955925800357
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 03:27:04 BST 2016, end=Wed Jun 29 03:27:06 BST 2016, operations=1.0, operationsPerMinute=35.27336860670194
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 03:27:23 BST 2016, end=Wed Jun 29 03:29:23 BST 2016, operations=212.4659546995142, operationsPerMinute=106.2329773497571, mode=normal, start=Wed Jun 29 03:29:24 BST 2016, end=Wed Jun 29 03:33:24 BST 2016, operations=427.23212686370584, operationsPerMinute=106.80803171592646
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 03:33:31 BST 2016, end=Wed Jun 29 03:35:31 BST 2016, operations=18.62947483223417, operationsPerMinute=9.314737416117085, mode=normal, start=Wed Jun 29 03:35:54 BST 2016, end=Wed Jun 29 03:39:54 BST 2016, operations=166.10574810344946, operationsPerMinute=41.526437025862364
benchmark-name=compress, mod=warmup, start=Wed Jun 29 03:39:57 BST 2016, end=Wed Jun 29 03:41:57 BST 2016, operations=123.58626635962665, operationsPerMinute=61.793133179813324, mode=normal, start=Wed Jun 29 03:42:00 BST 2016, end=Wed Jun 29 03:46:00 BST 2016, operations=246.94125869810802, operationsPerMinute=61.735314674527004
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 03:46:03 BST 2016, end=Wed Jun 29 03:48:03 BST 2016, operations=35.65721789273821, operationsPerMinute=17.828608946369105, mode=normal, start=Wed Jun 29 03:48:12 BST 2016, end=Wed Jun 29 03:52:12 BST 2016, operations=74.25739971778428, operationsPerMinute=18.56434992944607
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 03:52:18 BST 2016, end=Wed Jun 29 03:54:18 BST 2016, operations=75.47107011762185, operationsPerMinute=37.735535058810925, mode=normal, start=Wed Jun 29 03:54:23 BST 2016, end=Wed Jun 29 03:58:23 BST 2016, operations=149.0546755008006, operationsPerMinute=37.26366887520015
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 03:58:27 BST 2016, end=Wed Jun 29 04:00:27 BST 2016, operations=119.13981351981352, operationsPerMinute=59.56990675990676, mode=normal, start=Wed Jun 29 04:00:29 BST 2016, end=Wed Jun 29 04:04:29 BST 2016, operations=238.04944379545503, operationsPerMinute=59.51236094886376
benchmark-name=derby, mod=warmup, start=Wed Jun 29 04:06:23 BST 2016, end=Wed Jun 29 04:08:23 BST 2016, operations=90.75608124616323, operationsPerMinute=45.37804062308162, mode=normal, start=Wed Jun 29 04:08:26 BST 2016, end=Wed Jun 29 04:12:26 BST 2016, operations=183.4214504093108, operationsPerMinute=45.8553626023277
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 04:12:30 BST 2016, end=Wed Jun 29 04:14:30 BST 2016, operations=57.058903047819236, operationsPerMinute=28.529451523909618, mode=normal, start=Wed Jun 29 04:14:35 BST 2016, end=Wed Jun 29 04:18:35 BST 2016, operations=118.05316360601194, operationsPerMinute=29.513290901502984
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 04:18:40 BST 2016, end=Wed Jun 29 04:20:40 BST 2016, operations=30.22142812428382, operationsPerMinute=15.11071406214191, mode=normal, start=Wed Jun 29 04:20:51 BST 2016, end=Wed Jun 29 04:24:51 BST 2016, operations=48.20049768754491, operationsPerMinute=12.050124421886228
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 04:24:59 BST 2016, end=Wed Jun 29 04:26:59 BST 2016, operations=6.826876764853127, operationsPerMinute=3.4134383824265635, mode=normal, start=Wed Jun 29 04:27:54 BST 2016, end=Wed Jun 29 04:31:54 BST 2016, operations=13.422937933439194, operationsPerMinute=3.3557344833597984
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 04:32:25 BST 2016, end=Wed Jun 29 04:34:25 BST 2016, operations=26.239039533184044, operationsPerMinute=13.119519766592022, mode=normal, start=Wed Jun 29 04:34:35 BST 2016, end=Wed Jun 29 04:38:35 BST 2016, operations=55.87115245565073, operationsPerMinute=13.967788113912682
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 04:38:45 BST 2016, end=Wed Jun 29 04:40:45 BST 2016, operations=22.240253220022716, operationsPerMinute=11.120126610011358, mode=normal, start=Wed Jun 29 04:40:56 BST 2016, end=Wed Jun 29 04:44:56 BST 2016, operations=42.61257022010062, operationsPerMinute=10.653142555025156
