spec.jvm2008.report.run.location=UNION46
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 19 00:41:36 BST 2016, end=Sun Jun 19 00:41:36 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 00:41:36 BST 2016, end=Sun Jun 19 00:41:36 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 00:41:36 BST 2016, end=Sun Jun 19 00:42:03 BST 2016, operations=1.0, operationsPerMinute=2.2373867322966774
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 00:42:03 BST 2016, end=Sun Jun 19 00:42:08 BST 2016, operations=1.0, operationsPerMinute=12.94777729823047
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 00:42:08 BST 2016, end=Sun Jun 19 00:42:10 BST 2016, operations=1.0, operationsPerMinute=37.336652146857496
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 00:42:10 BST 2016, end=Sun Jun 19 00:42:20 BST 2016, operations=1.0, operationsPerMinute=6.028333165879634
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 00:42:20 BST 2016, end=Sun Jun 19 00:42:28 BST 2016, operations=1.0, operationsPerMinute=6.724195898240502
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 00:42:28 BST 2016, end=Sun Jun 19 00:42:36 BST 2016, operations=1.0, operationsPerMinute=8.343763037129746
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 00:42:36 BST 2016, end=Sun Jun 19 00:42:39 BST 2016, operations=1.0, operationsPerMinute=19.32367149758454
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 00:42:39 BST 2016, end=Sun Jun 19 00:42:40 BST 2016, operations=1.0, operationsPerMinute=65.14657980456026
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 00:42:40 BST 2016, end=Sun Jun 19 00:42:41 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 00:42:41 BST 2016, end=Sun Jun 19 00:42:48 BST 2016, operations=1.0, operationsPerMinute=8.964589870013446
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 00:42:48 BST 2016, end=Sun Jun 19 00:42:49 BST 2016, operations=1.0, operationsPerMinute=35.294117647058826
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 00:42:49 BST 2016, end=Sun Jun 19 00:42:51 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 00:42:51 BST 2016, end=Sun Jun 19 00:42:54 BST 2016, operations=1.0, operationsPerMinute=19.93355481727575
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 00:42:54 BST 2016, end=Sun Jun 19 00:43:01 BST 2016, operations=1.0, operationsPerMinute=8.218052321599782
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 00:43:01 BST 2016, end=Sun Jun 19 00:43:30 BST 2016, operations=1.0, operationsPerMinute=2.0903010033444818
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 00:43:30 BST 2016, end=Sun Jun 19 00:43:31 BST 2016, operations=1.0, operationsPerMinute=48.661800486618006
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 00:43:50 BST 2016, end=Sun Jun 19 00:45:50 BST 2016, operations=348.72416440179495, operationsPerMinute=174.36208220089748, mode=normal, start=Sun Jun 19 00:45:52 BST 2016, end=Sun Jun 19 00:49:52 BST 2016, operations=719.239882105732, operationsPerMinute=179.809970526433
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 00:49:58 BST 2016, end=Sun Jun 19 00:51:58 BST 2016, operations=141.57006270208788, operationsPerMinute=70.78503135104394, mode=normal, start=Sun Jun 19 00:52:03 BST 2016, end=Sun Jun 19 00:56:03 BST 2016, operations=277.1240258722885, operationsPerMinute=69.28100646807212
benchmark-name=compress, mod=warmup, start=Sun Jun 19 00:56:07 BST 2016, end=Sun Jun 19 00:58:07 BST 2016, operations=268.9677998999945, operationsPerMinute=134.48389994999724, mode=normal, start=Sun Jun 19 00:58:10 BST 2016, end=Sun Jun 19 01:02:10 BST 2016, operations=539.302660215123, operationsPerMinute=134.82566505378074
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 01:02:12 BST 2016, end=Sun Jun 19 01:04:12 BST 2016, operations=85.88754974492468, operationsPerMinute=42.94377487246234, mode=normal, start=Sun Jun 19 01:04:20 BST 2016, end=Sun Jun 19 01:08:20 BST 2016, operations=179.1766536056884, operationsPerMinute=44.7941634014221
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 01:08:26 BST 2016, end=Sun Jun 19 01:10:26 BST 2016, operations=142.99961966670824, operationsPerMinute=71.49980983335412, mode=normal, start=Sun Jun 19 01:10:32 BST 2016, end=Sun Jun 19 01:14:32 BST 2016, operations=290.44515413823905, operationsPerMinute=72.61128853455976
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 01:14:36 BST 2016, end=Sun Jun 19 01:16:36 BST 2016, operations=252.1863789694672, operationsPerMinute=126.0931894847336, mode=normal, start=Sun Jun 19 01:16:39 BST 2016, end=Sun Jun 19 01:20:39 BST 2016, operations=503.916300459389, operationsPerMinute=125.97907511484725
benchmark-name=derby, mod=warmup, start=Sun Jun 19 01:22:25 BST 2016, end=Sun Jun 19 01:24:25 BST 2016, operations=206.06714811328825, operationsPerMinute=103.03357405664413, mode=normal, start=Sun Jun 19 01:24:29 BST 2016, end=Sun Jun 19 01:28:29 BST 2016, operations=414.26839123154707, operationsPerMinute=103.56709780788677
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 01:28:32 BST 2016, end=Sun Jun 19 01:30:32 BST 2016, operations=133.90424516102803, operationsPerMinute=66.95212258051401, mode=normal, start=Sun Jun 19 01:30:37 BST 2016, end=Sun Jun 19 01:34:37 BST 2016, operations=268.0883634477283, operationsPerMinute=67.02209086193207
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 01:34:43 BST 2016, end=Sun Jun 19 01:36:43 BST 2016, operations=84.95292051221185, operationsPerMinute=42.47646025610592, mode=normal, start=Sun Jun 19 01:36:52 BST 2016, end=Sun Jun 19 01:40:52 BST 2016, operations=161.0280786617333, operationsPerMinute=40.257019665433326
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 01:41:01 BST 2016, end=Sun Jun 19 01:43:01 BST 2016, operations=20.100226473448956, operationsPerMinute=10.050113236724478, mode=normal, start=Sun Jun 19 01:43:37 BST 2016, end=Sun Jun 19 01:47:37 BST 2016, operations=40.15242275165003, operationsPerMinute=10.038105687912507
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 01:48:13 BST 2016, end=Sun Jun 19 01:50:13 BST 2016, operations=55.45053114752141, operationsPerMinute=27.725265573760705, mode=normal, start=Sun Jun 19 01:50:22 BST 2016, end=Sun Jun 19 01:54:22 BST 2016, operations=110.76251058492713, operationsPerMinute=27.690627646231782
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 01:54:33 BST 2016, end=Sun Jun 19 01:56:33 BST 2016, operations=60.69782780863329, operationsPerMinute=30.348913904316646, mode=normal, start=Sun Jun 19 01:56:46 BST 2016, end=Sun Jun 19 02:00:46 BST 2016, operations=121.26423142889419, operationsPerMinute=30.316057857223548
