spec.jvm2008.report.run.location=SUNSPACE11
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Quad CPU    Q9400  @ 2.66GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=4027
benchmark-name=check, mode=normal, start=Thu Jun 30 02:39:20 BST 2016, end=Thu Jun 30 02:39:20 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 30 02:39:20 BST 2016, end=Thu Jun 30 02:39:21 BST 2016, operations=1.0, operationsPerMinute=348.83720930232556
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 30 02:39:21 BST 2016, end=Thu Jun 30 02:39:49 BST 2016, operations=1.0, operationsPerMinute=2.1225413895570964
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 30 02:39:49 BST 2016, end=Thu Jun 30 02:39:55 BST 2016, operations=1.0, operationsPerMinute=9.543502465404803
benchmark-name=startup.compress, mode=normal, start=Thu Jun 30 02:39:55 BST 2016, end=Thu Jun 30 02:39:57 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 30 02:39:57 BST 2016, end=Thu Jun 30 02:40:09 BST 2016, operations=1.0, operationsPerMinute=5.07399577167019
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 30 02:40:09 BST 2016, end=Thu Jun 30 02:40:18 BST 2016, operations=1.0, operationsPerMinute=6.712160196890032
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 30 02:40:18 BST 2016, end=Thu Jun 30 02:40:26 BST 2016, operations=1.0, operationsPerMinute=7.881255746748982
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 30 02:40:26 BST 2016, end=Thu Jun 30 02:40:30 BST 2016, operations=1.0, operationsPerMinute=13.449899125756557
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 30 02:40:30 BST 2016, end=Thu Jun 30 02:40:31 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 30 02:40:31 BST 2016, end=Thu Jun 30 02:40:34 BST 2016, operations=1.0, operationsPerMinute=28.28854314002829
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 30 02:40:34 BST 2016, end=Thu Jun 30 02:40:43 BST 2016, operations=1.0, operationsPerMinute=6.453000645300064
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 30 02:40:43 BST 2016, end=Thu Jun 30 02:40:45 BST 2016, operations=1.0, operationsPerMinute=27.47252747252747
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 30 02:40:45 BST 2016, end=Thu Jun 30 02:40:48 BST 2016, operations=1.0, operationsPerMinute=24.65078060805259
benchmark-name=startup.serial, mode=normal, start=Thu Jun 30 02:40:48 BST 2016, end=Thu Jun 30 02:40:52 BST 2016, operations=1.0, operationsPerMinute=12.52871163082063
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 30 02:40:52 BST 2016, end=Thu Jun 30 02:41:00 BST 2016, operations=1.0, operationsPerMinute=7.930214115781126
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 30 02:41:00 BST 2016, end=Thu Jun 30 02:41:47 BST 2016, operations=1.0, operationsPerMinute=1.2833126577405143
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 30 02:41:47 BST 2016, end=Thu Jun 30 02:41:48 BST 2016, operations=1.0, operationsPerMinute=34.344590726960504
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 30 02:42:11 BST 2016, end=Thu Jun 30 02:44:11 BST 2016, operations=289.0219500984698, operationsPerMinute=144.5109750492349, mode=normal, start=Thu Jun 30 02:44:13 BST 2016, end=Thu Jun 30 02:48:13 BST 2016, operations=591.3502993445157, operationsPerMinute=147.83757483612894
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 30 02:48:21 BST 2016, end=Thu Jun 30 02:50:21 BST 2016, operations=118.08545728232687, operationsPerMinute=59.042728641163436, mode=normal, start=Thu Jun 30 02:50:26 BST 2016, end=Thu Jun 30 02:54:26 BST 2016, operations=234.4773480122873, operationsPerMinute=58.61933700307183
benchmark-name=compress, mod=warmup, start=Thu Jun 30 02:54:32 BST 2016, end=Thu Jun 30 02:56:32 BST 2016, operations=250.19094361669718, operationsPerMinute=125.09547180834859, mode=normal, start=Thu Jun 30 02:56:34 BST 2016, end=Thu Jun 30 03:00:34 BST 2016, operations=498.78273299394715, operationsPerMinute=124.69568324848679
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 30 03:00:38 BST 2016, end=Thu Jun 30 03:02:38 BST 2016, operations=70.82320358521918, operationsPerMinute=35.41160179260959, mode=normal, start=Thu Jun 30 03:02:47 BST 2016, end=Thu Jun 30 03:06:47 BST 2016, operations=149.90890372638734, operationsPerMinute=37.477225931596834
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 30 03:06:57 BST 2016, end=Thu Jun 30 03:08:57 BST 2016, operations=146.63766456328779, operationsPerMinute=73.31883228164389, mode=normal, start=Thu Jun 30 03:09:01 BST 2016, end=Thu Jun 30 03:13:01 BST 2016, operations=294.7665520182997, operationsPerMinute=73.69163800457493
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 30 03:13:06 BST 2016, end=Thu Jun 30 03:15:06 BST 2016, operations=239.9274527013706, operationsPerMinute=119.9637263506853, mode=normal, start=Thu Jun 30 03:15:10 BST 2016, end=Thu Jun 30 03:19:10 BST 2016, operations=479.91104098230534, operationsPerMinute=119.97776024557633
benchmark-name=derby, mod=warmup, start=Thu Jun 30 03:20:03 BST 2016, end=Thu Jun 30 03:22:03 BST 2016, operations=166.09720335395218, operationsPerMinute=83.04860167697609, mode=normal, start=Thu Jun 30 03:22:07 BST 2016, end=Thu Jun 30 03:26:07 BST 2016, operations=333.8410433121784, operationsPerMinute=83.4602608280446
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 30 03:26:12 BST 2016, end=Thu Jun 30 03:28:12 BST 2016, operations=113.59340106711323, operationsPerMinute=56.79670053355662, mode=normal, start=Thu Jun 30 03:28:18 BST 2016, end=Thu Jun 30 03:32:18 BST 2016, operations=227.83615863707706, operationsPerMinute=56.959039659269266
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 30 03:32:23 BST 2016, end=Thu Jun 30 03:34:23 BST 2016, operations=37.62494004127874, operationsPerMinute=18.81247002063937, mode=normal, start=Thu Jun 30 03:34:41 BST 2016, end=Thu Jun 30 03:38:41 BST 2016, operations=73.19590043820935, operationsPerMinute=18.298975109552337
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 30 03:38:54 BST 2016, end=Thu Jun 30 03:40:54 BST 2016, operations=8.77036248968977, operationsPerMinute=4.385181244844885, mode=normal, start=Thu Jun 30 03:42:19 BST 2016, end=Thu Jun 30 03:46:19 BST 2016, operations=17.63076958302148, operationsPerMinute=4.40769239575537
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 30 03:47:33 BST 2016, end=Thu Jun 30 03:49:33 BST 2016, operations=49.279377717305536, operationsPerMinute=24.639688858652768, mode=normal, start=Thu Jun 30 03:49:48 BST 2016, end=Thu Jun 30 03:53:48 BST 2016, operations=98.387934489949, operationsPerMinute=24.59698362248725
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 30 03:54:01 BST 2016, end=Thu Jun 30 03:56:01 BST 2016, operations=28.28782143330303, operationsPerMinute=14.143910716651515, mode=normal, start=Thu Jun 30 03:56:30 BST 2016, end=Thu Jun 30 04:00:30 BST 2016, operations=56.419363681409344, operationsPerMinute=14.104840920352336
benchmark-name=scimark.fft.small, mod=warmup, start=Thu Jun 30 04:00:54 BST 2016, end=Thu Jun 30 04:02:54 BST 2016, operations=421.6395465709838, operationsPerMinute=210.8197732854919, mode=normal, start=Thu Jun 30 04:02:56 BST 2016, end=Thu Jun 30 04:06:56 BST 2016, operations=800.0920224960482, operationsPerMinute=200.02300562401206
benchmark-name=scimark.lu.small, mod=warmup, start=Thu Jun 30 04:06:58 BST 2016, end=Thu Jun 30 04:08:58 BST 2016, operations=256.4284757953494, operationsPerMinute=128.2142378976747, mode=normal, start=Thu Jun 30 04:09:00 BST 2016, end=Thu Jun 30 04:13:00 BST 2016, operations=512.4952537668756, operationsPerMinute=128.1238134417189
benchmark-name=scimark.sor.small, mod=warmup, start=Thu Jun 30 04:13:05 BST 2016, end=Thu Jun 30 04:15:05 BST 2016, operations=243.96889008242607, operationsPerMinute=121.98444504121304, mode=normal, start=Thu Jun 30 04:15:08 BST 2016, end=Thu Jun 30 04:19:08 BST 2016, operations=489.5231271618239, operationsPerMinute=122.38078179045597
benchmark-name=scimark.sparse.small, mod=warmup, start=Thu Jun 30 04:19:10 BST 2016, end=Thu Jun 30 04:21:10 BST 2016, operations=214.9920895770896, operationsPerMinute=107.4960447885448, mode=normal, start=Thu Jun 30 04:21:14 BST 2016, end=Thu Jun 30 04:25:14 BST 2016, operations=424.22594900123215, operationsPerMinute=106.05648725030804
benchmark-name=scimark.monte_carlo, mod=warmup, start=Thu Jun 30 04:25:19 BST 2016, end=Thu Jun 30 04:27:19 BST 2016, operations=77.4923940052485, operationsPerMinute=38.74619700262425, mode=normal, start=Thu Jun 30 04:27:29 BST 2016, end=Thu Jun 30 04:31:29 BST 2016, operations=155.24134753656847, operationsPerMinute=38.81033688414212
benchmark-name=serial, mod=warmup, start=Thu Jun 30 04:31:37 BST 2016, end=Thu Jun 30 04:33:37 BST 2016, operations=116.2373807991653, operationsPerMinute=58.11869039958265, mode=normal, start=Thu Jun 30 04:33:45 BST 2016, end=Thu Jun 30 04:37:45 BST 2016, operations=220.71280373426575, operationsPerMinute=55.17820093356644
benchmark-name=sunflow, mod=warmup, start=Thu Jun 30 04:37:52 BST 2016, end=Thu Jun 30 04:39:52 BST 2016, operations=85.33235538407953, operationsPerMinute=42.66617769203977, mode=normal, start=Thu Jun 30 04:39:56 BST 2016, end=Thu Jun 30 04:43:56 BST 2016, operations=169.17767480113133, operationsPerMinute=42.29441870028283
benchmark-name=xml.transform, mod=warmup, start=Thu Jun 30 04:44:47 BST 2016, end=Thu Jun 30 04:46:47 BST 2016, operations=261.57865011988974, operationsPerMinute=130.78932505994487, mode=normal, start=Thu Jun 30 04:46:50 BST 2016, end=Thu Jun 30 04:50:50 BST 2016, operations=568.186965920687, operationsPerMinute=142.04674148017176
benchmark-name=xml.validation, mod=warmup, start=Thu Jun 30 04:50:54 BST 2016, end=Thu Jun 30 04:52:54 BST 2016, operations=406.5293900269472, operationsPerMinute=203.2646950134736, mode=normal, start=Thu Jun 30 04:52:56 BST 2016, end=Thu Jun 30 04:56:56 BST 2016, operations=836.066843256878, operationsPerMinute=209.0167108142195
