spec.jvm2008.report.run.location=TOLL09
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 07:26:00 BST 2016, end=Wed Jun 29 07:26:00 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 07:26:00 BST 2016, end=Wed Jun 29 07:26:00 BST 2016, operations=1.0, operationsPerMinute=275.22935779816515
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 07:26:00 BST 2016, end=Wed Jun 29 07:26:22 BST 2016, operations=1.0, operationsPerMinute=2.695296707245856
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 07:26:22 BST 2016, end=Wed Jun 29 07:26:28 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 07:26:28 BST 2016, end=Wed Jun 29 07:26:30 BST 2016, operations=1.0, operationsPerMinute=33.149171270718234
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 07:26:30 BST 2016, end=Wed Jun 29 07:26:41 BST 2016, operations=1.0, operationsPerMinute=5.371530886302597
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 07:26:41 BST 2016, end=Wed Jun 29 07:26:50 BST 2016, operations=1.0, operationsPerMinute=6.508298080052066
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 07:26:50 BST 2016, end=Wed Jun 29 07:26:57 BST 2016, operations=1.0, operationsPerMinute=8.062348830959419
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 07:26:57 BST 2016, end=Wed Jun 29 07:27:01 BST 2016, operations=1.0, operationsPerMinute=15.026296018031555
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 07:27:01 BST 2016, end=Wed Jun 29 07:27:03 BST 2016, operations=1.0, operationsPerMinute=49.30156121610518
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 07:27:03 BST 2016, end=Wed Jun 29 07:27:04 BST 2016, operations=1.0, operationsPerMinute=32.87671232876713
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 07:27:04 BST 2016, end=Wed Jun 29 07:27:12 BST 2016, operations=1.0, operationsPerMinute=7.570977917981073
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 07:27:12 BST 2016, end=Wed Jun 29 07:27:14 BST 2016, operations=1.0, operationsPerMinute=33.149171270718234
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 07:27:14 BST 2016, end=Wed Jun 29 07:27:16 BST 2016, operations=1.0, operationsPerMinute=28.694404591104735
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 07:27:16 BST 2016, end=Wed Jun 29 07:27:20 BST 2016, operations=1.0, operationsPerMinute=14.570179698882953
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 07:27:20 BST 2016, end=Wed Jun 29 07:27:29 BST 2016, operations=1.0, operationsPerMinute=7.006071929005138
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 07:27:29 BST 2016, end=Wed Jun 29 07:28:10 BST 2016, operations=1.0, operationsPerMinute=1.467997651203758
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 07:28:10 BST 2016, end=Wed Jun 29 07:28:11 BST 2016, operations=1.0, operationsPerMinute=37.359900373599004
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 07:28:28 BST 2016, end=Wed Jun 29 07:30:28 BST 2016, operations=215.63496784375474, operationsPerMinute=107.81748392187737, mode=normal, start=Wed Jun 29 07:30:30 BST 2016, end=Wed Jun 29 07:34:30 BST 2016, operations=433.57117095255944, operationsPerMinute=108.39279273813986
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 07:34:36 BST 2016, end=Wed Jun 29 07:36:36 BST 2016, operations=84.95703868278358, operationsPerMinute=42.47851934139179, mode=normal, start=Wed Jun 29 07:36:39 BST 2016, end=Wed Jun 29 07:40:39 BST 2016, operations=169.21941853399568, operationsPerMinute=42.30485463349892
benchmark-name=compress, mod=warmup, start=Wed Jun 29 07:40:43 BST 2016, end=Wed Jun 29 07:42:43 BST 2016, operations=127.59056452339601, operationsPerMinute=63.795282261698006, mode=normal, start=Wed Jun 29 07:42:45 BST 2016, end=Wed Jun 29 07:46:45 BST 2016, operations=257.6142460427659, operationsPerMinute=64.40356151069147
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 07:46:48 BST 2016, end=Wed Jun 29 07:48:48 BST 2016, operations=36.38166818775612, operationsPerMinute=18.19083409387806, mode=normal, start=Wed Jun 29 07:48:58 BST 2016, end=Wed Jun 29 07:52:58 BST 2016, operations=76.72734639954906, operationsPerMinute=19.181836599887266
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 07:53:04 BST 2016, end=Wed Jun 29 07:55:04 BST 2016, operations=78.67682909207181, operationsPerMinute=39.33841454603591, mode=normal, start=Wed Jun 29 07:55:07 BST 2016, end=Wed Jun 29 07:59:07 BST 2016, operations=148.97702971388435, operationsPerMinute=37.24425742847109
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 07:59:11 BST 2016, end=Wed Jun 29 08:01:11 BST 2016, operations=117.97120829620829, operationsPerMinute=58.985604148104144, mode=normal, start=Wed Jun 29 08:01:13 BST 2016, end=Wed Jun 29 08:05:13 BST 2016, operations=238.51154827839315, operationsPerMinute=59.62788706959829
benchmark-name=derby, mod=warmup, start=Wed Jun 29 08:07:04 BST 2016, end=Wed Jun 29 08:09:04 BST 2016, operations=84.82889032547024, operationsPerMinute=42.41444516273512, mode=normal, start=Wed Jun 29 08:09:07 BST 2016, end=Wed Jun 29 08:13:07 BST 2016, operations=152.19244975556762, operationsPerMinute=38.048112438891906
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 08:13:11 BST 2016, end=Wed Jun 29 08:15:11 BST 2016, operations=59.86524822695036, operationsPerMinute=29.93262411347518, mode=normal, start=Wed Jun 29 08:15:15 BST 2016, end=Wed Jun 29 08:19:15 BST 2016, operations=126.18619653154724, operationsPerMinute=31.54654913288681
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 08:19:20 BST 2016, end=Wed Jun 29 08:21:20 BST 2016, operations=33.691561581807036, operationsPerMinute=16.845780790903518, mode=normal, start=Wed Jun 29 08:21:29 BST 2016, end=Wed Jun 29 08:25:29 BST 2016, operations=68.78200547402724, operationsPerMinute=17.19550136850681
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 08:25:38 BST 2016, end=Wed Jun 29 08:27:38 BST 2016, operations=7.077104929794749, operationsPerMinute=3.5385524648973745, mode=normal, start=Wed Jun 29 08:28:10 BST 2016, end=Wed Jun 29 08:32:10 BST 2016, operations=14.171640694311304, operationsPerMinute=3.542910173577826
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 08:32:57 BST 2016, end=Wed Jun 29 08:34:57 BST 2016, operations=32.28802232049913, operationsPerMinute=16.144011160249566, mode=normal, start=Wed Jun 29 08:35:10 BST 2016, end=Wed Jun 29 08:39:10 BST 2016, operations=64.63536137198857, operationsPerMinute=16.15884034299714
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 08:39:20 BST 2016, end=Wed Jun 29 08:41:20 BST 2016, operations=23.66809822457001, operationsPerMinute=11.834049112285005, mode=normal, start=Wed Jun 29 08:41:29 BST 2016, end=Wed Jun 29 08:45:29 BST 2016, operations=47.48761806754347, operationsPerMinute=11.871904516885868
