spec.jvm2008.report.run.location=ROBLIB144
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 04 16:06:04 BST 2016, end=Sat Jun 04 16:06:04 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 16:06:04 BST 2016, end=Sat Jun 04 16:06:05 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 16:06:05 BST 2016, end=Sat Jun 04 16:06:19 BST 2016, operations=1.0, operationsPerMinute=4.158004158004158
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 16:06:19 BST 2016, end=Sat Jun 04 16:06:23 BST 2016, operations=1.0, operationsPerMinute=14.851485148514852
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 16:06:23 BST 2016, end=Sat Jun 04 16:06:24 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 16:06:24 BST 2016, end=Sat Jun 04 16:06:34 BST 2016, operations=1.0, operationsPerMinute=6.642311524410495
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 16:06:34 BST 2016, end=Sat Jun 04 16:06:42 BST 2016, operations=1.0, operationsPerMinute=7.2167428433966805
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 16:06:42 BST 2016, end=Sat Jun 04 16:06:49 BST 2016, operations=1.0, operationsPerMinute=8.92325996430696
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 16:06:49 BST 2016, end=Sat Jun 04 16:06:51 BST 2016, operations=1.0, operationsPerMinute=23.455824863174357
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 16:06:51 BST 2016, end=Sat Jun 04 16:06:52 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 16:06:52 BST 2016, end=Sat Jun 04 16:06:53 BST 2016, operations=1.0, operationsPerMinute=58.25242718446602
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 16:06:53 BST 2016, end=Sat Jun 04 16:06:59 BST 2016, operations=1.0, operationsPerMinute=10.0418410041841
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 16:06:59 BST 2016, end=Sat Jun 04 16:07:01 BST 2016, operations=1.0, operationsPerMinute=35.9496704613541
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 16:07:01 BST 2016, end=Sat Jun 04 16:07:02 BST 2016, operations=1.0, operationsPerMinute=54.200542005420054
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 16:07:02 BST 2016, end=Sat Jun 04 16:07:04 BST 2016, operations=1.0, operationsPerMinute=25.29510961214165
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 16:07:04 BST 2016, end=Sat Jun 04 16:07:11 BST 2016, operations=1.0, operationsPerMinute=8.741258741258742
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 16:07:11 BST 2016, end=Sat Jun 04 16:07:34 BST 2016, operations=1.0, operationsPerMinute=2.641658961828028
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 16:07:34 BST 2016, end=Sat Jun 04 16:07:35 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 16:07:45 BST 2016, end=Sat Jun 04 16:09:45 BST 2016, operations=408.9148938496427, operationsPerMinute=204.45744692482134, mode=normal, start=Sat Jun 04 16:09:47 BST 2016, end=Sat Jun 04 16:13:47 BST 2016, operations=820.5048039253891, operationsPerMinute=205.12620098134727
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 16:13:52 BST 2016, end=Sat Jun 04 16:15:52 BST 2016, operations=162.87418176513137, operationsPerMinute=81.43709088256568, mode=normal, start=Sat Jun 04 16:15:56 BST 2016, end=Sat Jun 04 16:19:56 BST 2016, operations=326.80906292926704, operationsPerMinute=81.70226573231676
benchmark-name=compress, mod=warmup, start=Sat Jun 04 16:20:01 BST 2016, end=Sat Jun 04 16:22:01 BST 2016, operations=274.44224662431725, operationsPerMinute=137.22112331215862, mode=normal, start=Sat Jun 04 16:22:03 BST 2016, end=Sat Jun 04 16:26:03 BST 2016, operations=539.9795983093726, operationsPerMinute=134.99489957734315
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 16:26:08 BST 2016, end=Sat Jun 04 16:28:08 BST 2016, operations=9.134801299504423, operationsPerMinute=4.567400649752211, mode=normal, start=Sat Jun 04 16:28:14 BST 2016, end=Sat Jun 04 16:32:14 BST 2016, operations=204.15508811680203, operationsPerMinute=51.03877202920051
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 16:32:22 BST 2016, end=Sat Jun 04 16:34:22 BST 2016, operations=158.3526737040923, operationsPerMinute=79.17633685204615, mode=normal, start=Sat Jun 04 16:34:32 BST 2016, end=Sat Jun 04 16:38:32 BST 2016, operations=258.0648147669104, operationsPerMinute=64.5162036917276
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 16:38:37 BST 2016, end=Sat Jun 04 16:40:37 BST 2016, operations=278.80913530845476, operationsPerMinute=139.40456765422738, mode=normal, start=Sat Jun 04 16:40:39 BST 2016, end=Sat Jun 04 16:44:39 BST 2016, operations=557.1243304458526, operationsPerMinute=139.28108261146315
benchmark-name=derby, mod=warmup, start=Sat Jun 04 16:45:50 BST 2016, end=Sat Jun 04 16:47:50 BST 2016, operations=242.25668613700788, operationsPerMinute=121.12834306850394, mode=normal, start=Sat Jun 04 16:47:54 BST 2016, end=Sat Jun 04 16:51:54 BST 2016, operations=425.67452786611693, operationsPerMinute=106.41863196652923
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 16:54:36 BST 2016, end=Sat Jun 04 16:56:36 BST 2016, operations=142.27952250475383, operationsPerMinute=71.13976125237691, mode=normal, start=Sat Jun 04 16:56:42 BST 2016, end=Sat Jun 04 17:00:42 BST 2016, operations=208.4242893717205, operationsPerMinute=52.106072342930126
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 17:00:46 BST 2016, end=Sat Jun 04 17:02:46 BST 2016, operations=74.36516172631372, operationsPerMinute=37.18258086315686, mode=normal, start=Sat Jun 04 17:04:20 BST 2016, end=Sat Jun 04 17:08:20 BST 2016, operations=150.90557887451996, operationsPerMinute=37.72639471862999
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 17:08:33 BST 2016, end=Sat Jun 04 17:10:33 BST 2016, operations=14.100259906292091, operationsPerMinute=7.050129953146046, mode=normal, start=Sat Jun 04 17:11:24 BST 2016, end=Sat Jun 04 17:15:24 BST 2016, operations=24.51973594883044, operationsPerMinute=6.12993398720761
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 17:16:56 BST 2016, end=Sat Jun 04 17:18:56 BST 2016, operations=52.78707703778735, operationsPerMinute=26.393538518893674, mode=normal, start=Sat Jun 04 17:19:23 BST 2016, end=Sat Jun 04 17:23:23 BST 2016, operations=79.10933800635539, operationsPerMinute=19.777334501588847
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 17:24:07 BST 2016, end=Sat Jun 04 17:26:07 BST 2016, operations=43.404572300212806, operationsPerMinute=21.702286150106403, mode=normal, start=Sat Jun 04 17:26:29 BST 2016, end=Sat Jun 04 17:30:29 BST 2016, operations=86.58969369330474, operationsPerMinute=21.647423423326185
