spec.jvm2008.report.run.location=LEAZESTCE011
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 26 16:18:14 BST 2016, end=Sun Jun 26 16:18:14 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 16:18:14 BST 2016, end=Sun Jun 26 16:18:14 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 16:18:14 BST 2016, end=Sun Jun 26 16:18:27 BST 2016, operations=1.0, operationsPerMinute=4.5676004872107185
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 16:18:27 BST 2016, end=Sun Jun 26 16:18:31 BST 2016, operations=1.0, operationsPerMinute=17.6522506619594
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 16:18:31 BST 2016, end=Sun Jun 26 16:18:32 BST 2016, operations=1.0, operationsPerMinute=47.50593824228029
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 16:18:32 BST 2016, end=Sun Jun 26 16:18:41 BST 2016, operations=1.0, operationsPerMinute=7.069635913750441
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 16:18:41 BST 2016, end=Sun Jun 26 16:18:48 BST 2016, operations=1.0, operationsPerMinute=7.849293563579278
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 16:18:48 BST 2016, end=Sun Jun 26 16:18:55 BST 2016, operations=1.0, operationsPerMinute=9.223674096848578
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 16:18:55 BST 2016, end=Sun Jun 26 16:18:57 BST 2016, operations=1.0, operationsPerMinute=26.33889376646181
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 16:18:57 BST 2016, end=Sun Jun 26 16:18:58 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 16:18:58 BST 2016, end=Sun Jun 26 16:18:59 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 16:18:59 BST 2016, end=Sun Jun 26 16:19:04 BST 2016, operations=1.0, operationsPerMinute=10.478519035976248
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 16:19:04 BST 2016, end=Sun Jun 26 16:19:06 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 16:19:06 BST 2016, end=Sun Jun 26 16:19:07 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 16:19:07 BST 2016, end=Sun Jun 26 16:19:09 BST 2016, operations=1.0, operationsPerMinute=28.28854314002829
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 16:19:09 BST 2016, end=Sun Jun 26 16:19:15 BST 2016, operations=1.0, operationsPerMinute=9.357454772301933
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 16:19:15 BST 2016, end=Sun Jun 26 16:19:37 BST 2016, operations=1.0, operationsPerMinute=2.815447421519403
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 16:19:37 BST 2016, end=Sun Jun 26 16:19:38 BST 2016, operations=1.0, operationsPerMinute=73.89162561576354
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 16:19:48 BST 2016, end=Sun Jun 26 16:21:48 BST 2016, operations=474.07970548246874, operationsPerMinute=237.03985274123437, mode=normal, start=Sun Jun 26 16:21:49 BST 2016, end=Sun Jun 26 16:25:49 BST 2016, operations=954.8454356387907, operationsPerMinute=238.71135890969768
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 16:25:53 BST 2016, end=Sun Jun 26 16:27:53 BST 2016, operations=196.44431853083154, operationsPerMinute=98.22215926541577, mode=normal, start=Sun Jun 26 16:27:57 BST 2016, end=Sun Jun 26 16:31:57 BST 2016, operations=374.2579639034767, operationsPerMinute=93.56449097586918
benchmark-name=compress, mod=warmup, start=Sun Jun 26 16:32:00 BST 2016, end=Sun Jun 26 16:34:00 BST 2016, operations=382.4073039857855, operationsPerMinute=191.20365199289276, mode=normal, start=Sun Jun 26 16:34:03 BST 2016, end=Sun Jun 26 16:38:03 BST 2016, operations=757.5031254541657, operationsPerMinute=189.37578136354142
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 16:38:04 BST 2016, end=Sun Jun 26 16:40:04 BST 2016, operations=130.177639691022, operationsPerMinute=65.088819845511, mode=normal, start=Sun Jun 26 16:40:09 BST 2016, end=Sun Jun 26 16:44:09 BST 2016, operations=280.51424420177375, operationsPerMinute=70.12856105044344
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 16:44:14 BST 2016, end=Sun Jun 26 16:46:14 BST 2016, operations=227.0118953764213, operationsPerMinute=113.50594768821065, mode=normal, start=Sun Jun 26 16:46:18 BST 2016, end=Sun Jun 26 16:50:18 BST 2016, operations=460.3221912359156, operationsPerMinute=115.0805478089789
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 16:50:21 BST 2016, end=Sun Jun 26 16:52:21 BST 2016, operations=396.2393308823737, operationsPerMinute=198.11966544118684, mode=normal, start=Sun Jun 26 16:52:23 BST 2016, end=Sun Jun 26 16:56:23 BST 2016, operations=778.851294918313, operationsPerMinute=194.71282372957825
benchmark-name=derby, mod=warmup, start=Sun Jun 26 16:56:46 BST 2016, end=Sun Jun 26 16:58:46 BST 2016, operations=351.3563332070674, operationsPerMinute=175.6781666035337, mode=normal, start=Sun Jun 26 16:58:48 BST 2016, end=Sun Jun 26 17:02:48 BST 2016, operations=671.7950703668895, operationsPerMinute=167.94876759172237
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 17:02:50 BST 2016, end=Sun Jun 26 17:04:50 BST 2016, operations=193.03647227661057, operationsPerMinute=96.51823613830528, mode=normal, start=Sun Jun 26 17:04:54 BST 2016, end=Sun Jun 26 17:08:54 BST 2016, operations=414.6901715941585, operationsPerMinute=103.67254289853963
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 17:08:57 BST 2016, end=Sun Jun 26 17:10:57 BST 2016, operations=70.47303835162799, operationsPerMinute=35.236519175813996, mode=normal, start=Sun Jun 26 17:11:05 BST 2016, end=Sun Jun 26 17:15:05 BST 2016, operations=144.95274154731456, operationsPerMinute=36.23818538682864
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 26 17:15:12 BST 2016, end=Sun Jun 26 17:17:12 BST 2016, operations=13.89921749262628, operationsPerMinute=6.94960874631314, mode=normal, start=Sun Jun 26 17:17:55 BST 2016, end=Sun Jun 26 17:21:55 BST 2016, operations=27.763767426514036, operationsPerMinute=6.940941856628509
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 26 17:22:23 BST 2016, end=Sun Jun 26 17:24:23 BST 2016, operations=74.63612984472562, operationsPerMinute=37.31806492236281, mode=normal, start=Sun Jun 26 17:24:31 BST 2016, end=Sun Jun 26 17:28:31 BST 2016, operations=149.30228747489696, operationsPerMinute=37.32557186872424
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 26 17:28:41 BST 2016, end=Sun Jun 26 17:30:41 BST 2016, operations=43.27846975790315, operationsPerMinute=21.639234878951576, mode=normal, start=Sun Jun 26 17:30:51 BST 2016, end=Sun Jun 26 17:34:51 BST 2016, operations=86.69492165991625, operationsPerMinute=21.67373041497906
