spec.jvm2008.report.run.location=TOLL01
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 05:47:52 BST 2016, end=Wed Jun 29 05:47:52 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 05:47:52 BST 2016, end=Wed Jun 29 05:47:53 BST 2016, operations=1.0, operationsPerMinute=320.85561497326205
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 05:47:53 BST 2016, end=Wed Jun 29 05:48:15 BST 2016, operations=1.0, operationsPerMinute=2.6218046755516715
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 05:48:15 BST 2016, end=Wed Jun 29 05:48:21 BST 2016, operations=1.0, operationsPerMinute=10.924981791697014
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 05:48:21 BST 2016, end=Wed Jun 29 05:48:23 BST 2016, operations=1.0, operationsPerMinute=32.59098316132537
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 05:48:23 BST 2016, end=Wed Jun 29 05:48:34 BST 2016, operations=1.0, operationsPerMinute=5.349500713266762
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 05:48:34 BST 2016, end=Wed Jun 29 05:48:43 BST 2016, operations=1.0, operationsPerMinute=6.56311529205863
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 05:48:43 BST 2016, end=Wed Jun 29 05:48:51 BST 2016, operations=1.0, operationsPerMinute=8.148852369957897
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 05:48:51 BST 2016, end=Wed Jun 29 05:48:54 BST 2016, operations=1.0, operationsPerMinute=15.698587127158556
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 05:48:54 BST 2016, end=Wed Jun 29 05:48:56 BST 2016, operations=1.0, operationsPerMinute=48.701298701298704
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 05:48:56 BST 2016, end=Wed Jun 29 05:48:57 BST 2016, operations=1.0, operationsPerMinute=32.85870755750274
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 05:48:57 BST 2016, end=Wed Jun 29 05:49:06 BST 2016, operations=1.0, operationsPerMinute=7.354743809757293
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 05:49:06 BST 2016, end=Wed Jun 29 05:49:07 BST 2016, operations=1.0, operationsPerMinute=31.007751937984494
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 05:49:07 BST 2016, end=Wed Jun 29 05:49:10 BST 2016, operations=1.0, operationsPerMinute=28.076743097800655
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 05:49:10 BST 2016, end=Wed Jun 29 05:49:14 BST 2016, operations=1.0, operationsPerMinute=14.08781404085466
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 05:49:14 BST 2016, end=Wed Jun 29 05:49:23 BST 2016, operations=1.0, operationsPerMinute=6.7598017124831005
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 05:49:23 BST 2016, end=Wed Jun 29 05:50:04 BST 2016, operations=1.0, operationsPerMinute=1.4480861128541778
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 05:50:04 BST 2016, end=Wed Jun 29 05:50:06 BST 2016, operations=1.0, operationsPerMinute=38.07106598984772
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 05:50:23 BST 2016, end=Wed Jun 29 05:52:23 BST 2016, operations=220.43765513174756, operationsPerMinute=110.21882756587378, mode=normal, start=Wed Jun 29 05:52:24 BST 2016, end=Wed Jun 29 05:56:24 BST 2016, operations=186.54861582433222, operationsPerMinute=46.637153956083054
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 05:56:38 BST 2016, end=Wed Jun 29 05:58:38 BST 2016, operations=84.7323508955708, operationsPerMinute=42.3661754477854, mode=normal, start=Wed Jun 29 05:58:42 BST 2016, end=Wed Jun 29 06:02:42 BST 2016, operations=173.89305497023457, operationsPerMinute=43.47326374255864
benchmark-name=compress, mod=warmup, start=Wed Jun 29 06:02:45 BST 2016, end=Wed Jun 29 06:04:45 BST 2016, operations=126.46983014790302, operationsPerMinute=63.23491507395151, mode=normal, start=Wed Jun 29 06:04:47 BST 2016, end=Wed Jun 29 06:08:47 BST 2016, operations=257.11804094916573, operationsPerMinute=64.27951023729143
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 06:08:50 BST 2016, end=Wed Jun 29 06:10:50 BST 2016, operations=36.58450704092404, operationsPerMinute=18.29225352046202, mode=normal, start=Wed Jun 29 06:10:59 BST 2016, end=Wed Jun 29 06:14:59 BST 2016, operations=76.58664640409201, operationsPerMinute=19.146661601023002
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 06:15:08 BST 2016, end=Wed Jun 29 06:17:08 BST 2016, operations=73.9012826921946, operationsPerMinute=36.9506413460973, mode=normal, start=Wed Jun 29 06:17:12 BST 2016, end=Wed Jun 29 06:21:12 BST 2016, operations=149.85344442186548, operationsPerMinute=37.46336110546637
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 06:21:15 BST 2016, end=Wed Jun 29 06:23:15 BST 2016, operations=117.64973634628929, operationsPerMinute=58.824868173144644, mode=normal, start=Wed Jun 29 06:23:18 BST 2016, end=Wed Jun 29 06:27:18 BST 2016, operations=246.88438192343864, operationsPerMinute=61.72109548085966
benchmark-name=derby, mod=warmup, start=Wed Jun 29 06:29:16 BST 2016, end=Wed Jun 29 06:31:16 BST 2016, operations=90.68683034948096, operationsPerMinute=45.34341517474048, mode=normal, start=Wed Jun 29 06:31:19 BST 2016, end=Wed Jun 29 06:35:19 BST 2016, operations=181.98064055086468, operationsPerMinute=45.49516013771617
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 06:35:22 BST 2016, end=Wed Jun 29 06:37:22 BST 2016, operations=56.6855202362176, operationsPerMinute=28.3427601181088, mode=normal, start=Wed Jun 29 06:37:28 BST 2016, end=Wed Jun 29 06:41:28 BST 2016, operations=116.51465123549542, operationsPerMinute=29.128662808873855
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 06:41:34 BST 2016, end=Wed Jun 29 06:43:34 BST 2016, operations=28.621378581017698, operationsPerMinute=14.310689290508849, mode=normal, start=Wed Jun 29 06:43:44 BST 2016, end=Wed Jun 29 06:47:44 BST 2016, operations=63.808473919971064, operationsPerMinute=15.952118479992766
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 06:47:53 BST 2016, end=Wed Jun 29 06:49:53 BST 2016, operations=6.788253137666655, operationsPerMinute=3.3941265688333275, mode=normal, start=Wed Jun 29 06:50:14 BST 2016, end=Wed Jun 29 06:54:14 BST 2016, operations=13.601786285044522, operationsPerMinute=3.4004465712611305
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 06:54:56 BST 2016, end=Wed Jun 29 06:56:56 BST 2016, operations=27.37970832823774, operationsPerMinute=13.68985416411887, mode=normal, start=Wed Jun 29 06:57:09 BST 2016, end=Wed Jun 29 07:01:09 BST 2016, operations=54.94751786447392, operationsPerMinute=13.73687946611848
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 07:01:19 BST 2016, end=Wed Jun 29 07:03:19 BST 2016, operations=21.29113683927774, operationsPerMinute=10.64556841963887, mode=normal, start=Wed Jun 29 07:03:30 BST 2016, end=Wed Jun 29 07:07:30 BST 2016, operations=42.91543172278318, operationsPerMinute=10.728857930695796
