spec.jvm2008.report.run.location=BARN-09
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 19:06:06 BST 2016, end=Fri Jul 01 19:06:06 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 19:06:06 BST 2016, end=Fri Jul 01 19:06:07 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 19:06:07 BST 2016, end=Fri Jul 01 19:06:20 BST 2016, operations=1.0, operationsPerMinute=4.508905087547907
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 19:06:20 BST 2016, end=Fri Jul 01 19:06:23 BST 2016, operations=1.0, operationsPerMinute=18.404907975460123
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 19:06:23 BST 2016, end=Fri Jul 01 19:06:24 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 19:06:24 BST 2016, end=Fri Jul 01 19:06:33 BST 2016, operations=1.0, operationsPerMinute=7.135212272565108
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 19:06:33 BST 2016, end=Fri Jul 01 19:06:40 BST 2016, operations=1.0, operationsPerMinute=8.063432334363661
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 19:06:40 BST 2016, end=Fri Jul 01 19:06:47 BST 2016, operations=1.0, operationsPerMinute=9.027986758952753
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 19:06:47 BST 2016, end=Fri Jul 01 19:06:49 BST 2016, operations=1.0, operationsPerMinute=26.714158504007123
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 19:06:49 BST 2016, end=Fri Jul 01 19:06:50 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 19:06:50 BST 2016, end=Fri Jul 01 19:06:51 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 19:06:51 BST 2016, end=Fri Jul 01 19:06:56 BST 2016, operations=1.0, operationsPerMinute=10.712372790573111
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 19:06:56 BST 2016, end=Fri Jul 01 19:06:58 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 19:06:58 BST 2016, end=Fri Jul 01 19:06:59 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 19:06:59 BST 2016, end=Fri Jul 01 19:07:01 BST 2016, operations=1.0, operationsPerMinute=27.285129604365622
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 19:07:01 BST 2016, end=Fri Jul 01 19:07:07 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 19:07:07 BST 2016, end=Fri Jul 01 19:07:27 BST 2016, operations=1.0, operationsPerMinute=2.9953571963456644
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 19:07:27 BST 2016, end=Fri Jul 01 19:07:28 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 19:07:39 BST 2016, end=Fri Jul 01 19:09:39 BST 2016, operations=489.28217597890085, operationsPerMinute=244.64108798945043, mode=normal, start=Fri Jul 01 19:09:40 BST 2016, end=Fri Jul 01 19:13:40 BST 2016, operations=1012.9041068224825, operationsPerMinute=253.22602670562063
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 19:13:45 BST 2016, end=Fri Jul 01 19:15:45 BST 2016, operations=198.4137012969413, operationsPerMinute=99.20685064847065, mode=normal, start=Fri Jul 01 19:15:48 BST 2016, end=Fri Jul 01 19:19:48 BST 2016, operations=394.3744895319558, operationsPerMinute=98.59362238298895
benchmark-name=compress, mod=warmup, start=Fri Jul 01 19:19:51 BST 2016, end=Fri Jul 01 19:21:51 BST 2016, operations=400.8821475583638, operationsPerMinute=200.4410737791819, mode=normal, start=Fri Jul 01 19:21:53 BST 2016, end=Fri Jul 01 19:25:53 BST 2016, operations=796.3757702521799, operationsPerMinute=199.09394256304498
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 19:25:55 BST 2016, end=Fri Jul 01 19:27:55 BST 2016, operations=139.44067862457692, operationsPerMinute=69.72033931228846, mode=normal, start=Fri Jul 01 19:28:01 BST 2016, end=Fri Jul 01 19:32:01 BST 2016, operations=292.1440615680925, operationsPerMinute=73.03601539202313
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 19:32:07 BST 2016, end=Fri Jul 01 19:34:07 BST 2016, operations=235.84270632610287, operationsPerMinute=117.92135316305144, mode=normal, start=Fri Jul 01 19:34:11 BST 2016, end=Fri Jul 01 19:38:11 BST 2016, operations=445.9498802489944, operationsPerMinute=111.4874700622486
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 19:38:15 BST 2016, end=Fri Jul 01 19:40:15 BST 2016, operations=407.98901914504324, operationsPerMinute=203.99450957252162, mode=normal, start=Fri Jul 01 19:40:17 BST 2016, end=Fri Jul 01 19:44:17 BST 2016, operations=814.8275613275613, operationsPerMinute=203.70689033189032
benchmark-name=derby, mod=warmup, start=Fri Jul 01 19:44:39 BST 2016, end=Fri Jul 01 19:46:39 BST 2016, operations=366.5725241423182, operationsPerMinute=183.2862620711591, mode=normal, start=Fri Jul 01 19:46:41 BST 2016, end=Fri Jul 01 19:50:41 BST 2016, operations=731.2177871318125, operationsPerMinute=182.80444678295314
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 19:50:43 BST 2016, end=Fri Jul 01 19:52:43 BST 2016, operations=207.91039512716205, operationsPerMinute=103.95519756358102, mode=normal, start=Fri Jul 01 19:52:46 BST 2016, end=Fri Jul 01 19:56:46 BST 2016, operations=415.7325153033379, operationsPerMinute=103.93312882583447
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 19:56:50 BST 2016, end=Fri Jul 01 19:58:50 BST 2016, operations=77.25669443108092, operationsPerMinute=38.62834721554046, mode=normal, start=Fri Jul 01 19:58:59 BST 2016, end=Fri Jul 01 20:02:59 BST 2016, operations=156.80274968118536, operationsPerMinute=39.20068742029634
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 20:03:07 BST 2016, end=Fri Jul 01 20:05:07 BST 2016, operations=13.951351604152856, operationsPerMinute=6.975675802076428, mode=normal, start=Fri Jul 01 20:05:50 BST 2016, end=Fri Jul 01 20:09:50 BST 2016, operations=27.83225514630929, operationsPerMinute=6.9580637865773225
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 20:10:17 BST 2016, end=Fri Jul 01 20:12:17 BST 2016, operations=74.37832406243682, operationsPerMinute=37.18916203121841, mode=normal, start=Fri Jul 01 20:12:26 BST 2016, end=Fri Jul 01 20:16:26 BST 2016, operations=149.0146980114128, operationsPerMinute=37.2536745028532
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 20:16:36 BST 2016, end=Fri Jul 01 20:18:36 BST 2016, operations=43.016243342440205, operationsPerMinute=21.508121671220103, mode=normal, start=Fri Jul 01 20:18:47 BST 2016, end=Fri Jul 01 20:22:47 BST 2016, operations=86.12669342779012, operationsPerMinute=21.53167335694753
