spec.jvm2008.report.run.location=HULL96
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 21 13:57:17 BST 2016, end=Tue Jun 21 13:57:17 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 13:57:17 BST 2016, end=Tue Jun 21 13:57:18 BST 2016, operations=1.0, operationsPerMinute=58.25242718446602
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 13:57:18 BST 2016, end=Tue Jun 21 13:58:11 BST 2016, operations=1.0, operationsPerMinute=1.124395637344927
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 13:58:11 BST 2016, end=Tue Jun 21 13:58:27 BST 2016, operations=1.0, operationsPerMinute=3.923620193565263
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 13:58:27 BST 2016, end=Tue Jun 21 13:58:30 BST 2016, operations=1.0, operationsPerMinute=17.016449234259785
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 13:58:30 BST 2016, end=Tue Jun 21 13:58:42 BST 2016, operations=1.0, operationsPerMinute=4.8492685686575605
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 13:58:42 BST 2016, end=Tue Jun 21 13:58:52 BST 2016, operations=1.0, operationsPerMinute=6.397952655150352
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 13:58:52 BST 2016, end=Tue Jun 21 13:59:00 BST 2016, operations=1.0, operationsPerMinute=7.784120394395433
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 13:59:00 BST 2016, end=Tue Jun 21 13:59:03 BST 2016, operations=1.0, operationsPerMinute=15.201418799087914
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 13:59:03 BST 2016, end=Tue Jun 21 13:59:05 BST 2016, operations=1.0, operationsPerMinute=54.151624548736464
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 13:59:05 BST 2016, end=Tue Jun 21 13:59:06 BST 2016, operations=1.0, operationsPerMinute=39.656311962987445
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 13:59:06 BST 2016, end=Tue Jun 21 13:59:14 BST 2016, operations=1.0, operationsPerMinute=7.438631291842301
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 13:59:14 BST 2016, end=Tue Jun 21 13:59:16 BST 2016, operations=1.0, operationsPerMinute=29.821073558648113
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 13:59:16 BST 2016, end=Tue Jun 21 13:59:18 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 13:59:18 BST 2016, end=Tue Jun 21 13:59:22 BST 2016, operations=1.0, operationsPerMinute=13.26259946949602
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 13:59:22 BST 2016, end=Tue Jun 21 13:59:34 BST 2016, operations=1.0, operationsPerMinute=5.349023803155924
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 13:59:34 BST 2016, end=Tue Jun 21 14:00:16 BST 2016, operations=1.0, operationsPerMinute=1.4118311449950587
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 14:00:16 BST 2016, end=Tue Jun 21 14:00:20 BST 2016, operations=1.0, operationsPerMinute=17.094017094017094
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 14:08:39 BST 2016, end=Tue Jun 21 14:10:39 BST 2016, operations=300.36938877054166, operationsPerMinute=150.18469438527083, mode=normal, start=Tue Jun 21 14:10:42 BST 2016, end=Tue Jun 21 14:14:42 BST 2016, operations=593.4272312941723, operationsPerMinute=148.35680782354308
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 14:14:50 BST 2016, end=Tue Jun 21 14:16:50 BST 2016, operations=135.77920096834399, operationsPerMinute=67.88960048417199, mode=normal, start=Tue Jun 21 14:16:56 BST 2016, end=Tue Jun 21 14:20:56 BST 2016, operations=261.7525862396698, operationsPerMinute=65.43814655991746
benchmark-name=compress, mod=warmup, start=Tue Jun 21 14:21:03 BST 2016, end=Tue Jun 21 14:23:03 BST 2016, operations=262.3276001949713, operationsPerMinute=131.16380009748565, mode=normal, start=Tue Jun 21 14:23:06 BST 2016, end=Tue Jun 21 14:27:06 BST 2016, operations=512.5742258496869, operationsPerMinute=128.1435564624217
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 14:27:09 BST 2016, end=Tue Jun 21 14:29:09 BST 2016, operations=81.50172733086465, operationsPerMinute=40.75086366543233, mode=normal, start=Tue Jun 21 14:29:16 BST 2016, end=Tue Jun 21 14:33:16 BST 2016, operations=172.33555344923585, operationsPerMinute=43.08388836230896
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 14:33:24 BST 2016, end=Tue Jun 21 14:35:24 BST 2016, operations=144.01629281510617, operationsPerMinute=72.00814640755308, mode=normal, start=Tue Jun 21 14:35:30 BST 2016, end=Tue Jun 21 14:39:30 BST 2016, operations=266.6793521962157, operationsPerMinute=66.66983804905392
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 14:39:42 BST 2016, end=Tue Jun 21 14:41:42 BST 2016, operations=214.61702534832276, operationsPerMinute=107.30851267416138, mode=normal, start=Tue Jun 21 14:41:45 BST 2016, end=Tue Jun 21 14:45:45 BST 2016, operations=462.4057961577883, operationsPerMinute=115.60144903944708
benchmark-name=derby, mod=warmup, start=Tue Jun 21 14:47:36 BST 2016, end=Tue Jun 21 14:49:36 BST 2016, operations=182.486528424134, operationsPerMinute=91.243264212067, mode=normal, start=Tue Jun 21 14:49:40 BST 2016, end=Tue Jun 21 14:53:40 BST 2016, operations=360.6163068654549, operationsPerMinute=90.15407671636372
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 14:53:45 BST 2016, end=Tue Jun 21 14:55:45 BST 2016, operations=128.54674608825803, operationsPerMinute=64.27337304412902, mode=normal, start=Tue Jun 21 14:55:51 BST 2016, end=Tue Jun 21 14:59:51 BST 2016, operations=256.20781554020436, operationsPerMinute=64.05195388505109
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 14:59:57 BST 2016, end=Tue Jun 21 15:01:57 BST 2016, operations=55.25783721210218, operationsPerMinute=27.62891860605109, mode=normal, start=Tue Jun 21 15:02:07 BST 2016, end=Tue Jun 21 15:06:07 BST 2016, operations=106.45182570351997, operationsPerMinute=26.612956425879993
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 15:06:17 BST 2016, end=Tue Jun 21 15:08:17 BST 2016, operations=9.928560434967164, operationsPerMinute=4.964280217483582, mode=normal, start=Tue Jun 21 15:10:08 BST 2016, end=Tue Jun 21 15:14:08 BST 2016, operations=20.589523847212266, operationsPerMinute=5.147380961803067
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 15:16:16 BST 2016, end=Tue Jun 21 15:18:16 BST 2016, operations=49.045326685320816, operationsPerMinute=24.522663342660408, mode=normal, start=Tue Jun 21 15:18:27 BST 2016, end=Tue Jun 21 15:22:27 BST 2016, operations=103.1682730089069, operationsPerMinute=25.792068252226724
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 15:22:41 BST 2016, end=Tue Jun 21 15:24:41 BST 2016, operations=33.05827677617573, operationsPerMinute=16.529138388087866, mode=normal, start=Tue Jun 21 15:25:02 BST 2016, end=Tue Jun 21 15:29:02 BST 2016, operations=68.55333174806309, operationsPerMinute=17.13833293701577
benchmark-name=scimark.fft.small, mod=warmup, start=Tue Jun 21 15:29:43 BST 2016, end=Tue Jun 21 15:31:43 BST 2016, operations=487.40018769852725, operationsPerMinute=243.70009384926362, mode=normal, start=Tue Jun 21 15:31:44 BST 2016, end=Tue Jun 21 15:35:44 BST 2016, operations=918.5057360426321, operationsPerMinute=229.62643401065802
benchmark-name=scimark.lu.small, mod=warmup, start=Tue Jun 21 15:35:46 BST 2016, end=Tue Jun 21 15:37:46 BST 2016, operations=191.82420570371278, operationsPerMinute=95.91210285185639, mode=normal, start=Tue Jun 21 15:40:16 BST 2016, end=Tue Jun 21 15:44:16 BST 2016, operations=647.6488328949567, operationsPerMinute=161.91220822373919
benchmark-name=scimark.sor.small, mod=warmup, start=Tue Jun 21 15:44:18 BST 2016, end=Tue Jun 21 15:46:18 BST 2016, operations=206.5755251781655, operationsPerMinute=103.28776258908275, mode=normal, start=Tue Jun 21 15:46:22 BST 2016, end=Tue Jun 21 15:50:22 BST 2016, operations=419.17498388120987, operationsPerMinute=104.79374597030247
benchmark-name=scimark.sparse.small, mod=warmup, start=Tue Jun 21 15:50:25 BST 2016, end=Tue Jun 21 15:52:25 BST 2016, operations=196.78183764726577, operationsPerMinute=98.39091882363289, mode=normal, start=Tue Jun 21 15:52:58 BST 2016, end=Tue Jun 21 15:56:58 BST 2016, operations=353.700727405826, operationsPerMinute=88.4251818514565
benchmark-name=scimark.monte_carlo, mod=warmup, start=Tue Jun 21 15:57:01 BST 2016, end=Tue Jun 21 15:59:01 BST 2016, operations=61.18345925249049, operationsPerMinute=30.591729626245247, mode=normal, start=Tue Jun 21 15:59:14 BST 2016, end=Tue Jun 21 16:03:14 BST 2016, operations=110.32710338708763, operationsPerMinute=27.581775846771908
benchmark-name=serial, mod=warmup, start=Tue Jun 21 16:03:28 BST 2016, end=Tue Jun 21 16:05:28 BST 2016, operations=113.72049282622137, operationsPerMinute=56.86024641311069, mode=normal, start=Tue Jun 21 16:05:34 BST 2016, end=Tue Jun 21 16:09:34 BST 2016, operations=247.61356343547337, operationsPerMinute=61.90339085886834
benchmark-name=sunflow, mod=warmup, start=Tue Jun 21 16:09:41 BST 2016, end=Tue Jun 21 16:11:41 BST 2016, operations=105.09284547048162, operationsPerMinute=52.54642273524081, mode=normal, start=Tue Jun 21 16:11:43 BST 2016, end=Tue Jun 21 16:15:43 BST 2016, operations=213.44507474570995, operationsPerMinute=53.361268686427486
