spec.jvm2008.report.run.location=ROBLIB153
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 19 02:17:33 BST 2016, end=Sun Jun 19 02:17:34 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 02:17:34 BST 2016, end=Sun Jun 19 02:17:34 BST 2016, operations=1.0, operationsPerMinute=113.20754716981132
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 02:17:34 BST 2016, end=Sun Jun 19 02:17:52 BST 2016, operations=1.0, operationsPerMinute=3.27636105498826
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 02:17:52 BST 2016, end=Sun Jun 19 02:17:57 BST 2016, operations=1.0, operationsPerMinute=14.038371548900328
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 02:17:57 BST 2016, end=Sun Jun 19 02:17:58 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 02:17:58 BST 2016, end=Sun Jun 19 02:18:07 BST 2016, operations=1.0, operationsPerMinute=6.519613169618602
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 02:18:07 BST 2016, end=Sun Jun 19 02:18:16 BST 2016, operations=1.0, operationsPerMinute=7.122507122507122
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 02:18:16 BST 2016, end=Sun Jun 19 02:18:23 BST 2016, operations=1.0, operationsPerMinute=8.3986562150056
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 02:18:23 BST 2016, end=Sun Jun 19 02:18:25 BST 2016, operations=1.0, operationsPerMinute=23.59418010224145
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 02:18:25 BST 2016, end=Sun Jun 19 02:18:26 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 02:18:26 BST 2016, end=Sun Jun 19 02:18:27 BST 2016, operations=1.0, operationsPerMinute=58.309037900874635
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 02:18:27 BST 2016, end=Sun Jun 19 02:18:33 BST 2016, operations=1.0, operationsPerMinute=10.148849797023004
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 02:18:33 BST 2016, end=Sun Jun 19 02:18:35 BST 2016, operations=1.0, operationsPerMinute=37.336652146857496
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 02:18:35 BST 2016, end=Sun Jun 19 02:18:36 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 02:18:36 BST 2016, end=Sun Jun 19 02:18:38 BST 2016, operations=1.0, operationsPerMinute=25.305778152678194
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 02:18:38 BST 2016, end=Sun Jun 19 02:18:45 BST 2016, operations=1.0, operationsPerMinute=8.454276454840073
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 02:18:45 BST 2016, end=Sun Jun 19 02:19:08 BST 2016, operations=1.0, operationsPerMinute=2.6024723487312946
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 02:19:08 BST 2016, end=Sun Jun 19 02:19:09 BST 2016, operations=1.0, operationsPerMinute=56.550424128180964
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 02:19:22 BST 2016, end=Sun Jun 19 02:21:22 BST 2016, operations=408.07909488758884, operationsPerMinute=204.03954744379442, mode=normal, start=Sun Jun 19 02:21:23 BST 2016, end=Sun Jun 19 02:25:23 BST 2016, operations=830.6297705241686, operationsPerMinute=207.65744263104216
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 02:25:28 BST 2016, end=Sun Jun 19 02:27:28 BST 2016, operations=163.25104138499606, operationsPerMinute=81.62552069249803, mode=normal, start=Sun Jun 19 02:27:32 BST 2016, end=Sun Jun 19 02:31:32 BST 2016, operations=326.3427516553796, operationsPerMinute=81.5856879138449
benchmark-name=compress, mod=warmup, start=Sun Jun 19 02:31:36 BST 2016, end=Sun Jun 19 02:33:36 BST 2016, operations=274.9675924743031, operationsPerMinute=137.48379623715155, mode=normal, start=Sun Jun 19 02:33:40 BST 2016, end=Sun Jun 19 02:37:40 BST 2016, operations=380.73379951668244, operationsPerMinute=95.18344987917061
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 02:37:43 BST 2016, end=Sun Jun 19 02:39:43 BST 2016, operations=96.40419833843245, operationsPerMinute=48.202099169216226, mode=normal, start=Sun Jun 19 02:39:50 BST 2016, end=Sun Jun 19 02:43:50 BST 2016, operations=203.84033116595586, operationsPerMinute=50.960082791488965
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 02:43:57 BST 2016, end=Sun Jun 19 02:45:57 BST 2016, operations=163.16173391022986, operationsPerMinute=81.58086695511493, mode=normal, start=Sun Jun 19 02:46:02 BST 2016, end=Sun Jun 19 02:50:02 BST 2016, operations=236.58562678614004, operationsPerMinute=59.14640669653501
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 02:50:06 BST 2016, end=Sun Jun 19 02:52:06 BST 2016, operations=279.9975589394122, operationsPerMinute=139.9987794697061, mode=normal, start=Sun Jun 19 02:52:10 BST 2016, end=Sun Jun 19 02:56:10 BST 2016, operations=559.8837367257928, operationsPerMinute=139.9709341814482
benchmark-name=derby, mod=warmup, start=Sun Jun 19 02:57:20 BST 2016, end=Sun Jun 19 02:59:20 BST 2016, operations=255.83771470603116, operationsPerMinute=127.91885735301558, mode=normal, start=Sun Jun 19 02:59:23 BST 2016, end=Sun Jun 19 03:03:23 BST 2016, operations=513.2240642261322, operationsPerMinute=128.30601605653305
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 03:03:26 BST 2016, end=Sun Jun 19 03:05:26 BST 2016, operations=117.57409819661198, operationsPerMinute=58.78704909830599, mode=normal, start=Sun Jun 19 03:06:04 BST 2016, end=Sun Jun 19 03:10:04 BST 2016, operations=214.40751829491603, operationsPerMinute=53.60187957372901
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 03:10:10 BST 2016, end=Sun Jun 19 03:12:10 BST 2016, operations=53.81969379086582, operationsPerMinute=26.90984689543291, mode=normal, start=Sun Jun 19 03:12:24 BST 2016, end=Sun Jun 19 03:16:24 BST 2016, operations=145.6197244232164, operationsPerMinute=36.4049311058041
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 03:16:31 BST 2016, end=Sun Jun 19 03:18:31 BST 2016, operations=14.409008799868271, operationsPerMinute=7.204504399934136, mode=normal, start=Sun Jun 19 03:19:30 BST 2016, end=Sun Jun 19 03:23:30 BST 2016, operations=22.467336988619195, operationsPerMinute=5.616834247154799
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 03:27:13 BST 2016, end=Sun Jun 19 03:29:13 BST 2016, operations=52.60253259951309, operationsPerMinute=26.301266299756545, mode=normal, start=Sun Jun 19 03:29:32 BST 2016, end=Sun Jun 19 03:33:32 BST 2016, operations=94.12217055673169, operationsPerMinute=23.530542639182922
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 03:33:50 BST 2016, end=Sun Jun 19 03:35:50 BST 2016, operations=38.2214462689023, operationsPerMinute=19.11072313445115, mode=normal, start=Sun Jun 19 03:36:04 BST 2016, end=Sun Jun 19 03:40:04 BST 2016, operations=87.81537124103784, operationsPerMinute=21.95384281025946
