spec.jvm2008.report.run.location=LEAZESTCE002
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8082
benchmark-name=check, mode=normal, start=Sun Jun 26 23:06:19 BST 2016, end=Sun Jun 26 23:06:19 BST 2016, operations=1.0, operationsPerMinute=1304.3478260869565
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 23:06:19 BST 2016, end=Sun Jun 26 23:06:19 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 23:06:19 BST 2016, end=Sun Jun 26 23:06:32 BST 2016, operations=1.0, operationsPerMinute=4.684572142410993
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 23:06:32 BST 2016, end=Sun Jun 26 23:06:35 BST 2016, operations=1.0, operationsPerMinute=18.58160421183029
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 23:06:35 BST 2016, end=Sun Jun 26 23:06:37 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 23:06:37 BST 2016, end=Sun Jun 26 23:06:45 BST 2016, operations=1.0, operationsPerMinute=7.070469007777516
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 23:06:45 BST 2016, end=Sun Jun 26 23:06:53 BST 2016, operations=1.0, operationsPerMinute=8.062348830959419
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 23:06:53 BST 2016, end=Sun Jun 26 23:06:59 BST 2016, operations=1.0, operationsPerMinute=9.114385538508278
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 23:06:59 BST 2016, end=Sun Jun 26 23:07:02 BST 2016, operations=1.0, operationsPerMinute=25.9852750108272
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 23:07:02 BST 2016, end=Sun Jun 26 23:07:02 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 23:07:02 BST 2016, end=Sun Jun 26 23:07:03 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 23:07:03 BST 2016, end=Sun Jun 26 23:07:09 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 23:07:09 BST 2016, end=Sun Jun 26 23:07:10 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 23:07:10 BST 2016, end=Sun Jun 26 23:07:11 BST 2016, operations=1.0, operationsPerMinute=62.047569803516026
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 23:07:11 BST 2016, end=Sun Jun 26 23:07:13 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 23:07:13 BST 2016, end=Sun Jun 26 23:07:20 BST 2016, operations=1.0, operationsPerMinute=9.426551453260016
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 23:07:20 BST 2016, end=Sun Jun 26 23:07:40 BST 2016, operations=1.0, operationsPerMinute=2.9791459781529297
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 23:07:40 BST 2016, end=Sun Jun 26 23:07:40 BST 2016, operations=1.0, operationsPerMinute=76.92307692307692
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 23:07:51 BST 2016, end=Sun Jun 26 23:09:51 BST 2016, operations=493.843336954406, operationsPerMinute=246.921668477203, mode=normal, start=Sun Jun 26 23:09:52 BST 2016, end=Sun Jun 26 23:13:52 BST 2016, operations=996.4473599807499, operationsPerMinute=249.11183999518747
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 23:13:55 BST 2016, end=Sun Jun 26 23:15:55 BST 2016, operations=199.31017369727047, operationsPerMinute=99.65508684863524, mode=normal, start=Sun Jun 26 23:15:58 BST 2016, end=Sun Jun 26 23:19:58 BST 2016, operations=397.88829983684457, operationsPerMinute=99.47207495921114
benchmark-name=compress, mod=warmup, start=Sun Jun 26 23:20:01 BST 2016, end=Sun Jun 26 23:22:01 BST 2016, operations=401.1167670206285, operationsPerMinute=200.55838351031426, mode=normal, start=Sun Jun 26 23:22:03 BST 2016, end=Sun Jun 26 23:26:03 BST 2016, operations=800.838837722143, operationsPerMinute=200.20970943053575
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 23:26:05 BST 2016, end=Sun Jun 26 23:28:05 BST 2016, operations=139.50474753132886, operationsPerMinute=69.75237376566443, mode=normal, start=Sun Jun 26 23:28:09 BST 2016, end=Sun Jun 26 23:32:09 BST 2016, operations=293.5945548003599, operationsPerMinute=73.39863870008998
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 23:32:15 BST 2016, end=Sun Jun 26 23:34:15 BST 2016, operations=236.33184106997157, operationsPerMinute=118.16592053498579, mode=normal, start=Sun Jun 26 23:34:18 BST 2016, end=Sun Jun 26 23:38:18 BST 2016, operations=472.28648309265276, operationsPerMinute=118.07162077316319
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 23:38:22 BST 2016, end=Sun Jun 26 23:40:22 BST 2016, operations=406.3291030685634, operationsPerMinute=203.1645515342817, mode=normal, start=Sun Jun 26 23:40:24 BST 2016, end=Sun Jun 26 23:44:24 BST 2016, operations=814.1433364440297, operationsPerMinute=203.53583411100743
benchmark-name=derby, mod=warmup, start=Sun Jun 26 23:44:46 BST 2016, end=Sun Jun 26 23:46:46 BST 2016, operations=361.51368825434145, operationsPerMinute=180.75684412717072, mode=normal, start=Sun Jun 26 23:46:48 BST 2016, end=Sun Jun 26 23:50:48 BST 2016, operations=724.0075581231195, operationsPerMinute=181.00188953077986
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 23:50:50 BST 2016, end=Sun Jun 26 23:52:50 BST 2016, operations=205.8378397173079, operationsPerMinute=102.91891985865395, mode=normal, start=Sun Jun 26 23:52:54 BST 2016, end=Sun Jun 26 23:56:54 BST 2016, operations=410.5941962977547, operationsPerMinute=102.64854907443868
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 23:56:57 BST 2016, end=Sun Jun 26 23:58:57 BST 2016, operations=75.36174985211036, operationsPerMinute=37.68087492605518, mode=normal, start=Sun Jun 26 23:59:04 BST 2016, end=Mon Jun 27 00:03:04 BST 2016, operations=153.17426390528738, operationsPerMinute=38.293565976321844
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 00:03:11 BST 2016, end=Mon Jun 27 00:05:11 BST 2016, operations=13.822598545447725, operationsPerMinute=6.911299272723863, mode=normal, start=Mon Jun 27 00:05:56 BST 2016, end=Mon Jun 27 00:09:56 BST 2016, operations=27.725889216284926, operationsPerMinute=6.931472304071232
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 00:10:33 BST 2016, end=Mon Jun 27 00:12:33 BST 2016, operations=74.52429924265371, operationsPerMinute=37.262149621326856, mode=normal, start=Mon Jun 27 00:12:42 BST 2016, end=Mon Jun 27 00:16:42 BST 2016, operations=148.0828481874254, operationsPerMinute=37.02071204685635
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 00:16:54 BST 2016, end=Mon Jun 27 00:18:54 BST 2016, operations=42.99711033654189, operationsPerMinute=21.498555168270943, mode=normal, start=Mon Jun 27 00:19:05 BST 2016, end=Mon Jun 27 00:23:05 BST 2016, operations=86.14205240904305, operationsPerMinute=21.53551310226076
