spec.jvm2008.report.run.location=CASTLEAZES011
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 25 01:03:28 BST 2016, end=Sat Jun 25 01:03:28 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 25 01:03:28 BST 2016, end=Sat Jun 25 01:03:29 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 25 01:03:29 BST 2016, end=Sat Jun 25 01:03:41 BST 2016, operations=1.0, operationsPerMinute=4.69593801361822
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 25 01:03:41 BST 2016, end=Sat Jun 25 01:03:45 BST 2016, operations=1.0, operationsPerMinute=18.143332325370427
benchmark-name=startup.compress, mode=normal, start=Sat Jun 25 01:03:45 BST 2016, end=Sat Jun 25 01:03:46 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 25 01:03:46 BST 2016, end=Sat Jun 25 01:03:54 BST 2016, operations=1.0, operationsPerMinute=7.057163020465773
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 25 01:03:54 BST 2016, end=Sat Jun 25 01:04:02 BST 2016, operations=1.0, operationsPerMinute=7.947019867549669
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 25 01:04:02 BST 2016, end=Sat Jun 25 01:04:08 BST 2016, operations=1.0, operationsPerMinute=9.135200974421437
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 25 01:04:08 BST 2016, end=Sat Jun 25 01:04:11 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 25 01:04:11 BST 2016, end=Sat Jun 25 01:04:11 BST 2016, operations=1.0, operationsPerMinute=85.47008547008546
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 25 01:04:11 BST 2016, end=Sat Jun 25 01:04:12 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 25 01:04:12 BST 2016, end=Sat Jun 25 01:04:18 BST 2016, operations=1.0, operationsPerMinute=10.926971407758149
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 25 01:04:18 BST 2016, end=Sat Jun 25 01:04:19 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 25 01:04:19 BST 2016, end=Sat Jun 25 01:04:20 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sat Jun 25 01:04:20 BST 2016, end=Sat Jun 25 01:04:22 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 25 01:04:22 BST 2016, end=Sat Jun 25 01:04:29 BST 2016, operations=1.0, operationsPerMinute=9.428032683846638
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 25 01:04:29 BST 2016, end=Sat Jun 25 01:04:49 BST 2016, operations=1.0, operationsPerMinute=2.9791459781529297
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 25 01:04:49 BST 2016, end=Sat Jun 25 01:04:50 BST 2016, operations=1.0, operationsPerMinute=75.37688442211055
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 25 01:05:00 BST 2016, end=Sat Jun 25 01:07:00 BST 2016, operations=493.0203209178428, operationsPerMinute=246.5101604589214, mode=normal, start=Sat Jun 25 01:07:01 BST 2016, end=Sat Jun 25 01:11:01 BST 2016, operations=1005.2648019572841, operationsPerMinute=251.31620048932103
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 25 01:11:05 BST 2016, end=Sat Jun 25 01:13:05 BST 2016, operations=199.87533137210755, operationsPerMinute=99.93766568605378, mode=normal, start=Sat Jun 25 01:13:08 BST 2016, end=Sat Jun 25 01:17:08 BST 2016, operations=391.80919968429254, operationsPerMinute=97.95229992107313
benchmark-name=compress, mod=warmup, start=Sat Jun 25 01:17:12 BST 2016, end=Sat Jun 25 01:19:12 BST 2016, operations=399.67328278258935, operationsPerMinute=199.83664139129468, mode=normal, start=Sat Jun 25 01:19:13 BST 2016, end=Sat Jun 25 01:23:13 BST 2016, operations=792.4875991940432, operationsPerMinute=198.1218997985108
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 25 01:23:15 BST 2016, end=Sat Jun 25 01:25:15 BST 2016, operations=139.0749829781069, operationsPerMinute=69.53749148905345, mode=normal, start=Sat Jun 25 01:25:19 BST 2016, end=Sat Jun 25 01:29:19 BST 2016, operations=293.34708784213274, operationsPerMinute=73.33677196053318
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 25 01:29:25 BST 2016, end=Sat Jun 25 01:31:25 BST 2016, operations=236.7442446302765, operationsPerMinute=118.37212231513826, mode=normal, start=Sat Jun 25 01:31:28 BST 2016, end=Sat Jun 25 01:35:28 BST 2016, operations=471.72689013845917, operationsPerMinute=117.93172253461479
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 25 01:35:32 BST 2016, end=Sat Jun 25 01:37:32 BST 2016, operations=407.8136835942866, operationsPerMinute=203.9068417971433, mode=normal, start=Sat Jun 25 01:37:34 BST 2016, end=Sat Jun 25 01:41:34 BST 2016, operations=814.4709163098623, operationsPerMinute=203.61772907746558
benchmark-name=derby, mod=warmup, start=Sat Jun 25 01:41:56 BST 2016, end=Sat Jun 25 01:43:56 BST 2016, operations=362.82054733528685, operationsPerMinute=181.41027366764342, mode=normal, start=Sat Jun 25 01:43:58 BST 2016, end=Sat Jun 25 01:47:58 BST 2016, operations=710.6861714576428, operationsPerMinute=177.6715428644107
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 25 01:48:01 BST 2016, end=Sat Jun 25 01:50:01 BST 2016, operations=203.9895202043449, operationsPerMinute=101.99476010217245, mode=normal, start=Sat Jun 25 01:50:05 BST 2016, end=Sat Jun 25 01:54:05 BST 2016, operations=416.28573204142293, operationsPerMinute=104.07143301035573
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 25 01:54:09 BST 2016, end=Sat Jun 25 01:56:09 BST 2016, operations=76.1937519774848, operationsPerMinute=38.0968759887424, mode=normal, start=Sat Jun 25 01:56:20 BST 2016, end=Sat Jun 25 02:00:20 BST 2016, operations=148.69015077868204, operationsPerMinute=37.17253769467051
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 25 02:00:28 BST 2016, end=Sat Jun 25 02:02:28 BST 2016, operations=13.8881836366274, operationsPerMinute=6.9440918183137, mode=normal, start=Sat Jun 25 02:03:13 BST 2016, end=Sat Jun 25 02:07:13 BST 2016, operations=27.773194052284637, operationsPerMinute=6.943298513071159
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 25 02:07:50 BST 2016, end=Sat Jun 25 02:09:50 BST 2016, operations=74.37867045392831, operationsPerMinute=37.189335226964154, mode=normal, start=Sat Jun 25 02:09:59 BST 2016, end=Sat Jun 25 02:13:59 BST 2016, operations=149.1272224559159, operationsPerMinute=37.281805613978975
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 25 02:14:10 BST 2016, end=Sat Jun 25 02:16:10 BST 2016, operations=43.02896922686249, operationsPerMinute=21.514484613431247, mode=normal, start=Sat Jun 25 02:16:24 BST 2016, end=Sat Jun 25 02:20:24 BST 2016, operations=84.94163585442809, operationsPerMinute=21.23540896360702
benchmark-name=scimark.fft.small, mod=warmup, start=Sat Jun 25 02:20:41 BST 2016, end=Sat Jun 25 02:22:41 BST 2016, operations=643.4097615878354, operationsPerMinute=321.7048807939177, mode=normal, start=Sat Jun 25 02:22:42 BST 2016, end=Sat Jun 25 02:26:42 BST 2016, operations=1319.2341414345951, operationsPerMinute=329.8085353586488
benchmark-name=scimark.lu.small, mod=warmup, start=Sat Jun 25 02:26:46 BST 2016, end=Sat Jun 25 02:28:46 BST 2016, operations=532.5996501024189, operationsPerMinute=266.29982505120944, mode=normal, start=Sat Jun 25 02:28:47 BST 2016, end=Sat Jun 25 02:32:47 BST 2016, operations=1066.7410693529662, operationsPerMinute=266.68526733824154
benchmark-name=scimark.sor.small, mod=warmup, start=Sat Jun 25 02:32:49 BST 2016, end=Sat Jun 25 02:34:49 BST 2016, operations=305.1439375162877, operationsPerMinute=152.57196875814384, mode=normal, start=Sat Jun 25 02:34:51 BST 2016, end=Sat Jun 25 02:38:51 BST 2016, operations=611.8327268326008, operationsPerMinute=152.9581817081502
benchmark-name=scimark.sparse.small, mod=warmup, start=Sat Jun 25 02:38:54 BST 2016, end=Sat Jun 25 02:40:54 BST 2016, operations=469.0667610122889, operationsPerMinute=234.53338050614445, mode=normal, start=Sat Jun 25 02:40:56 BST 2016, end=Sat Jun 25 02:44:56 BST 2016, operations=927.1528062836413, operationsPerMinute=231.78820157091033
benchmark-name=scimark.monte_carlo, mod=warmup, start=Sat Jun 25 02:44:57 BST 2016, end=Sat Jun 25 02:46:57 BST 2016, operations=110.97826688297616, operationsPerMinute=55.48913344148808, mode=normal, start=Sat Jun 25 02:47:06 BST 2016, end=Sat Jun 25 02:51:06 BST 2016, operations=221.22782069016702, operationsPerMinute=55.306955172541755
benchmark-name=serial, mod=warmup, start=Sat Jun 25 02:51:12 BST 2016, end=Sat Jun 25 02:53:12 BST 2016, operations=222.63129295409144, operationsPerMinute=111.31564647704572, mode=normal, start=Sat Jun 25 02:53:14 BST 2016, end=Sat Jun 25 02:57:14 BST 2016, operations=446.61311305117067, operationsPerMinute=111.65327826279267
benchmark-name=sunflow, mod=warmup, start=Sat Jun 25 02:57:18 BST 2016, end=Sat Jun 25 02:59:18 BST 2016, operations=164.43024404313553, operationsPerMinute=82.21512202156777, mode=normal, start=Sat Jun 25 02:59:19 BST 2016, end=Sat Jun 25 03:03:19 BST 2016, operations=334.6320436946371, operationsPerMinute=83.65801092365928
benchmark-name=xml.transform, mod=warmup, start=Sat Jun 25 03:03:40 BST 2016, end=Sat Jun 25 03:05:40 BST 2016, operations=496.5787277271936, operationsPerMinute=248.2893638635968, mode=normal, start=Sat Jun 25 03:05:41 BST 2016, end=Sat Jun 25 03:09:41 BST 2016, operations=975.6150212023092, operationsPerMinute=243.9037553005773
benchmark-name=xml.validation, mod=warmup, start=Sat Jun 25 03:09:43 BST 2016, end=Sat Jun 25 03:11:43 BST 2016, operations=960.1486419194239, operationsPerMinute=480.07432095971194, mode=normal, start=Sat Jun 25 03:11:44 BST 2016, end=Sat Jun 25 03:15:44 BST 2016, operations=1885.9889847855682, operationsPerMinute=471.49724619639204
