spec.jvm2008.report.run.location=HOPE32
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Fri Jun 24 07:54:04 BST 2016, end=Fri Jun 24 07:54:05 BST 2016, operations=1.0, operationsPerMinute=256.4102564102564
benchmark-name=startup.helloworld, mode=normal, start=Fri Jun 24 07:54:05 BST 2016, end=Fri Jun 24 07:54:05 BST 2016, operations=1.0, operationsPerMinute=128.2051282051282
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jun 24 07:54:05 BST 2016, end=Fri Jun 24 07:54:28 BST 2016, operations=1.0, operationsPerMinute=2.5796465884173867
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jun 24 07:54:28 BST 2016, end=Fri Jun 24 07:54:33 BST 2016, operations=1.0, operationsPerMinute=12.094335819391251
benchmark-name=startup.compress, mode=normal, start=Fri Jun 24 07:54:33 BST 2016, end=Fri Jun 24 07:54:35 BST 2016, operations=1.0, operationsPerMinute=36.99136868064118
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jun 24 07:54:35 BST 2016, end=Fri Jun 24 07:54:45 BST 2016, operations=1.0, operationsPerMinute=5.944714158327554
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jun 24 07:54:45 BST 2016, end=Fri Jun 24 07:54:54 BST 2016, operations=1.0, operationsPerMinute=7.018364721020002
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jun 24 07:54:54 BST 2016, end=Fri Jun 24 07:55:01 BST 2016, operations=1.0, operationsPerMinute=8.165487207403375
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jun 24 07:55:01 BST 2016, end=Fri Jun 24 07:55:04 BST 2016, operations=1.0, operationsPerMinute=19.329896907216494
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jun 24 07:55:04 BST 2016, end=Fri Jun 24 07:55:05 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jun 24 07:55:05 BST 2016, end=Fri Jun 24 07:55:06 BST 2016, operations=1.0, operationsPerMinute=49.3421052631579
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jun 24 07:55:06 BST 2016, end=Fri Jun 24 07:55:13 BST 2016, operations=1.0, operationsPerMinute=8.882309400444116
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jun 24 07:55:13 BST 2016, end=Fri Jun 24 07:55:15 BST 2016, operations=1.0, operationsPerMinute=34.96503496503497
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jun 24 07:55:15 BST 2016, end=Fri Jun 24 07:55:16 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.serial, mode=normal, start=Fri Jun 24 07:55:16 BST 2016, end=Fri Jun 24 07:55:19 BST 2016, operations=1.0, operationsPerMinute=19.5248942401562
benchmark-name=startup.sunflow, mode=normal, start=Fri Jun 24 07:55:19 BST 2016, end=Fri Jun 24 07:55:26 BST 2016, operations=1.0, operationsPerMinute=8.342602892102336
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jun 24 07:55:26 BST 2016, end=Fri Jun 24 07:55:54 BST 2016, operations=1.0, operationsPerMinute=2.1296986476413586
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jun 24 07:55:54 BST 2016, end=Fri Jun 24 07:55:56 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jun 24 07:56:12 BST 2016, end=Fri Jun 24 07:58:12 BST 2016, operations=349.27214876361217, operationsPerMinute=174.63607438180608, mode=normal, start=Fri Jun 24 07:58:14 BST 2016, end=Fri Jun 24 08:02:14 BST 2016, operations=714.2281182105021, operationsPerMinute=178.55702955262552
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jun 24 08:02:20 BST 2016, end=Fri Jun 24 08:04:20 BST 2016, operations=141.01239694799315, operationsPerMinute=70.50619847399658, mode=normal, start=Fri Jun 24 08:04:25 BST 2016, end=Fri Jun 24 08:08:25 BST 2016, operations=280.1677669205642, operationsPerMinute=70.04194173014105
benchmark-name=compress, mod=warmup, start=Fri Jun 24 08:08:30 BST 2016, end=Fri Jun 24 08:10:30 BST 2016, operations=271.04726032035086, operationsPerMinute=135.52363016017543, mode=normal, start=Fri Jun 24 08:10:33 BST 2016, end=Fri Jun 24 08:14:33 BST 2016, operations=541.3423250672854, operationsPerMinute=135.33558126682135
benchmark-name=crypto.aes, mod=warmup, start=Fri Jun 24 08:14:36 BST 2016, end=Fri Jun 24 08:16:36 BST 2016, operations=85.25158616757854, operationsPerMinute=42.62579308378927, mode=normal, start=Fri Jun 24 08:16:45 BST 2016, end=Fri Jun 24 08:20:45 BST 2016, operations=180.0870928480622, operationsPerMinute=45.02177321201555
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jun 24 08:20:54 BST 2016, end=Fri Jun 24 08:22:54 BST 2016, operations=146.68799176951467, operationsPerMinute=73.34399588475733, mode=normal, start=Fri Jun 24 08:22:58 BST 2016, end=Fri Jun 24 08:26:58 BST 2016, operations=291.7387907176908, operationsPerMinute=72.9346976794227
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jun 24 08:27:04 BST 2016, end=Fri Jun 24 08:29:04 BST 2016, operations=251.28681705760917, operationsPerMinute=125.64340852880458, mode=normal, start=Fri Jun 24 08:29:06 BST 2016, end=Fri Jun 24 08:33:06 BST 2016, operations=501.1976667611953, operationsPerMinute=125.29941669029883
benchmark-name=derby, mod=warmup, start=Fri Jun 24 08:34:33 BST 2016, end=Fri Jun 24 08:36:33 BST 2016, operations=206.24122204558992, operationsPerMinute=103.12061102279496, mode=normal, start=Fri Jun 24 08:36:36 BST 2016, end=Fri Jun 24 08:40:36 BST 2016, operations=414.6966674825618, operationsPerMinute=103.67416687064045
benchmark-name=mpegaudio, mod=warmup, start=Fri Jun 24 08:40:39 BST 2016, end=Fri Jun 24 08:42:39 BST 2016, operations=133.89963323669073, operationsPerMinute=66.94981661834537, mode=normal, start=Fri Jun 24 08:42:45 BST 2016, end=Fri Jun 24 08:46:45 BST 2016, operations=265.6268137429938, operationsPerMinute=66.40670343574845
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jun 24 08:46:51 BST 2016, end=Fri Jun 24 08:48:51 BST 2016, operations=55.54421877157739, operationsPerMinute=27.772109385788696, mode=normal, start=Fri Jun 24 08:48:59 BST 2016, end=Fri Jun 24 08:52:59 BST 2016, operations=123.97865482665905, operationsPerMinute=30.994663706664763
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jun 24 08:53:11 BST 2016, end=Fri Jun 24 08:55:11 BST 2016, operations=11.530477084859532, operationsPerMinute=5.765238542429766, mode=normal, start=Fri Jun 24 08:55:57 BST 2016, end=Fri Jun 24 08:59:57 BST 2016, operations=23.000553908843436, operationsPerMinute=5.750138477210859
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jun 24 09:00:38 BST 2016, end=Fri Jun 24 09:02:38 BST 2016, operations=55.037967515659695, operationsPerMinute=27.518983757829847, mode=normal, start=Fri Jun 24 09:02:48 BST 2016, end=Fri Jun 24 09:06:48 BST 2016, operations=109.7091783612958, operationsPerMinute=27.42729459032395
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jun 24 09:07:00 BST 2016, end=Fri Jun 24 09:09:00 BST 2016, operations=37.33788269755672, operationsPerMinute=18.66894134877836, mode=normal, start=Fri Jun 24 09:09:19 BST 2016, end=Fri Jun 24 09:13:19 BST 2016, operations=73.91131543082845, operationsPerMinute=18.477828857707113
