spec.jvm2008.report.run.location=ROBLIB079
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:20:18 BST 2016, end=Thu May 26 14:20:18 BST 2016, operations=1.0, operationsPerMinute=666.6666666666666
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:20:18 BST 2016, end=Thu May 26 14:20:18 BST 2016, operations=1.0, operationsPerMinute=84.50704225352112
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:20:18 BST 2016, end=Thu May 26 14:20:40 BST 2016, operations=1.0, operationsPerMinute=2.847380410022779
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:20:40 BST 2016, end=Thu May 26 14:20:44 BST 2016, operations=1.0, operationsPerMinute=12.793176972281449
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:20:44 BST 2016, end=Thu May 26 14:20:46 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:20:46 BST 2016, end=Thu May 26 14:20:55 BST 2016, operations=1.0, operationsPerMinute=6.485785320505891
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:20:55 BST 2016, end=Thu May 26 14:21:03 BST 2016, operations=1.0, operationsPerMinute=7.800312012480499
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:21:03 BST 2016, end=Thu May 26 14:21:09 BST 2016, operations=1.0, operationsPerMinute=9.103322712790169
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:21:09 BST 2016, end=Thu May 26 14:21:12 BST 2016, operations=1.0, operationsPerMinute=21.818181818181817
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:21:12 BST 2016, end=Thu May 26 14:21:13 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:21:13 BST 2016, end=Thu May 26 14:21:14 BST 2016, operations=1.0, operationsPerMinute=52.26480836236934
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:21:14 BST 2016, end=Thu May 26 14:21:20 BST 2016, operations=1.0, operationsPerMinute=9.70716712506067
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:21:20 BST 2016, end=Thu May 26 14:21:22 BST 2016, operations=1.0, operationsPerMinute=37.9746835443038
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:21:22 BST 2016, end=Thu May 26 14:21:23 BST 2016, operations=1.0, operationsPerMinute=51.282051282051285
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:21:23 BST 2016, end=Thu May 26 14:21:26 BST 2016, operations=1.0, operationsPerMinute=22.304832713754646
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:21:26 BST 2016, end=Thu May 26 14:21:32 BST 2016, operations=1.0, operationsPerMinute=8.88888888888889
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:21:32 BST 2016, end=Thu May 26 14:21:58 BST 2016, operations=1.0, operationsPerMinute=2.3137436372049978
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:21:58 BST 2016, end=Thu May 26 14:22:00 BST 2016, operations=1.0, operationsPerMinute=47.61904761904762
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:22:13 BST 2016, end=Thu May 26 14:24:13 BST 2016, operations=411.74584417811457, operationsPerMinute=205.87292208905728, mode=normal, start=Thu May 26 14:24:14 BST 2016, end=Thu May 26 14:28:14 BST 2016, operations=822.12692316789, operationsPerMinute=205.5317307919725
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:28:19 BST 2016, end=Thu May 26 14:30:19 BST 2016, operations=166.18152864376373, operationsPerMinute=83.09076432188186, mode=normal, start=Thu May 26 14:30:24 BST 2016, end=Thu May 26 14:34:24 BST 2016, operations=326.15924750395584, operationsPerMinute=81.53981187598896
benchmark-name=compress, mod=warmup, start=Thu May 26 14:34:28 BST 2016, end=Thu May 26 14:36:28 BST 2016, operations=336.1457964655745, operationsPerMinute=168.07289823278725, mode=normal, start=Thu May 26 14:36:30 BST 2016, end=Thu May 26 14:40:30 BST 2016, operations=695.8790470679957, operationsPerMinute=173.96976176699891
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:40:32 BST 2016, end=Thu May 26 14:42:32 BST 2016, operations=115.97232764579294, operationsPerMinute=57.98616382289647, mode=normal, start=Thu May 26 14:42:38 BST 2016, end=Thu May 26 14:46:38 BST 2016, operations=244.03166024408625, operationsPerMinute=61.00791506102156
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:46:46 BST 2016, end=Thu May 26 14:48:46 BST 2016, operations=203.70969906090983, operationsPerMinute=101.85484953045491, mode=normal, start=Thu May 26 14:48:49 BST 2016, end=Thu May 26 14:52:49 BST 2016, operations=372.48651420132717, operationsPerMinute=93.12162855033179
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:52:52 BST 2016, end=Thu May 26 14:54:52 BST 2016, operations=350.3252058310215, operationsPerMinute=175.16260291551075, mode=normal, start=Thu May 26 14:54:54 BST 2016, end=Thu May 26 14:58:54 BST 2016, operations=701.5799135553353, operationsPerMinute=175.39497838883383
benchmark-name=derby, mod=warmup, start=Thu May 26 14:59:54 BST 2016, end=Thu May 26 15:01:54 BST 2016, operations=264.6224274178319, operationsPerMinute=132.31121370891594, mode=normal, start=Thu May 26 15:01:58 BST 2016, end=Thu May 26 15:05:58 BST 2016, operations=486.16536232527886, operationsPerMinute=121.54134058131972
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:06:01 BST 2016, end=Thu May 26 15:08:01 BST 2016, operations=170.17591409659747, operationsPerMinute=85.08795704829873, mode=normal, start=Thu May 26 15:08:05 BST 2016, end=Thu May 26 15:12:05 BST 2016, operations=342.3379502803503, operationsPerMinute=85.58448757008757
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:12:10 BST 2016, end=Thu May 26 15:14:10 BST 2016, operations=126.1573287308478, operationsPerMinute=63.0786643654239, mode=normal, start=Thu May 26 15:14:16 BST 2016, end=Thu May 26 15:18:16 BST 2016, operations=258.381367631656, operationsPerMinute=64.595341907914
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:18:21 BST 2016, end=Thu May 26 15:20:21 BST 2016, operations=26.02011735540414, operationsPerMinute=13.01005867770207, mode=normal, start=Thu May 26 15:20:46 BST 2016, end=Thu May 26 15:24:46 BST 2016, operations=25.134252566474032, operationsPerMinute=6.283563141618508
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:25:33 BST 2016, end=Thu May 26 15:27:33 BST 2016, operations=68.334030791477, operationsPerMinute=34.1670153957385, mode=normal, start=Thu May 26 15:27:41 BST 2016, end=Thu May 26 15:31:41 BST 2016, operations=135.67960103358155, operationsPerMinute=33.91990025839539
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:31:53 BST 2016, end=Thu May 26 15:33:53 BST 2016, operations=81.17034129253825, operationsPerMinute=40.58517064626913, mode=normal, start=Thu May 26 15:34:02 BST 2016, end=Thu May 26 15:38:02 BST 2016, operations=161.3569558755949, operationsPerMinute=40.33923896889873
