spec.jvm2008.report.run.location=SUNSPACE12
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Quad CPU    Q9400  @ 2.66GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=4027
benchmark-name=check, mode=normal, start=Wed Jun 29 03:28:14 BST 2016, end=Wed Jun 29 03:28:14 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 03:28:14 BST 2016, end=Wed Jun 29 03:28:15 BST 2016, operations=1.0, operationsPerMinute=256.4102564102564
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 03:28:15 BST 2016, end=Wed Jun 29 03:28:45 BST 2016, operations=1.0, operationsPerMinute=1.9948798084915385
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 03:28:45 BST 2016, end=Wed Jun 29 03:28:51 BST 2016, operations=1.0, operationsPerMinute=8.965929468021518
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 03:28:51 BST 2016, end=Wed Jun 29 03:28:53 BST 2016, operations=1.0, operationsPerMinute=28.275212064090482
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 03:28:53 BST 2016, end=Wed Jun 29 03:29:05 BST 2016, operations=1.0, operationsPerMinute=5.014206919605549
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 03:29:05 BST 2016, end=Wed Jun 29 03:29:14 BST 2016, operations=1.0, operationsPerMinute=6.7598017124831005
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 03:29:14 BST 2016, end=Wed Jun 29 03:29:22 BST 2016, operations=1.0, operationsPerMinute=7.930214115781126
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 03:29:22 BST 2016, end=Wed Jun 29 03:29:26 BST 2016, operations=1.0, operationsPerMinute=13.354106387714221
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 03:29:26 BST 2016, end=Wed Jun 29 03:29:28 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 03:29:28 BST 2016, end=Wed Jun 29 03:29:30 BST 2016, operations=1.0, operationsPerMinute=28.076743097800655
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 03:29:30 BST 2016, end=Wed Jun 29 03:29:39 BST 2016, operations=1.0, operationsPerMinute=6.442607108343176
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 03:29:39 BST 2016, end=Wed Jun 29 03:29:41 BST 2016, operations=1.0, operationsPerMinute=27.675276752767527
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 03:29:41 BST 2016, end=Wed Jun 29 03:29:44 BST 2016, operations=1.0, operationsPerMinute=24.183796856106408
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 03:29:44 BST 2016, end=Wed Jun 29 03:29:49 BST 2016, operations=1.0, operationsPerMinute=12.287528158918697
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 03:29:49 BST 2016, end=Wed Jun 29 03:29:56 BST 2016, operations=1.0, operationsPerMinute=7.849293563579278
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 03:29:56 BST 2016, end=Wed Jun 29 03:30:44 BST 2016, operations=1.0, operationsPerMinute=1.2672665061462425
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 03:30:44 BST 2016, end=Wed Jun 29 03:30:46 BST 2016, operations=1.0, operationsPerMinute=32.05128205128205
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 03:31:09 BST 2016, end=Wed Jun 29 03:33:09 BST 2016, operations=246.79400001691374, operationsPerMinute=123.39700000845687, mode=normal, start=Wed Jun 29 03:33:11 BST 2016, end=Wed Jun 29 03:37:11 BST 2016, operations=510.8910816533328, operationsPerMinute=127.7227704133332
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 03:37:20 BST 2016, end=Wed Jun 29 03:39:20 BST 2016, operations=103.71640926520371, operationsPerMinute=51.858204632601854, mode=normal, start=Wed Jun 29 03:39:27 BST 2016, end=Wed Jun 29 03:43:27 BST 2016, operations=234.42410076202876, operationsPerMinute=58.60602519050719
benchmark-name=compress, mod=warmup, start=Wed Jun 29 03:43:33 BST 2016, end=Wed Jun 29 03:45:33 BST 2016, operations=251.32754780530203, operationsPerMinute=125.66377390265102, mode=normal, start=Wed Jun 29 03:45:35 BST 2016, end=Wed Jun 29 03:49:35 BST 2016, operations=500.1211944244501, operationsPerMinute=125.03029860611252
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 03:49:38 BST 2016, end=Wed Jun 29 03:51:38 BST 2016, operations=71.63351427112563, operationsPerMinute=35.81675713556282, mode=normal, start=Wed Jun 29 03:51:51 BST 2016, end=Wed Jun 29 03:55:51 BST 2016, operations=149.60926333010048, operationsPerMinute=37.40231583252512
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 03:56:01 BST 2016, end=Wed Jun 29 03:58:01 BST 2016, operations=150.998573137335, operationsPerMinute=75.4992865686675, mode=normal, start=Wed Jun 29 03:58:06 BST 2016, end=Wed Jun 29 04:02:06 BST 2016, operations=301.6332445667262, operationsPerMinute=75.40831114168155
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 04:02:11 BST 2016, end=Wed Jun 29 04:04:11 BST 2016, operations=241.59732107969006, operationsPerMinute=120.79866053984503, mode=normal, start=Wed Jun 29 04:04:15 BST 2016, end=Wed Jun 29 04:08:15 BST 2016, operations=483.5188083846389, operationsPerMinute=120.87970209615972
benchmark-name=derby, mod=warmup, start=Wed Jun 29 04:09:05 BST 2016, end=Wed Jun 29 04:11:05 BST 2016, operations=168.1559526403719, operationsPerMinute=84.07797632018595, mode=normal, start=Wed Jun 29 04:11:10 BST 2016, end=Wed Jun 29 04:15:10 BST 2016, operations=338.14909603067497, operationsPerMinute=84.53727400766874
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 04:15:15 BST 2016, end=Wed Jun 29 04:17:15 BST 2016, operations=113.76150447773516, operationsPerMinute=56.88075223886758, mode=normal, start=Wed Jun 29 04:17:21 BST 2016, end=Wed Jun 29 04:21:21 BST 2016, operations=228.49949709749035, operationsPerMinute=57.12487427437259
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 04:21:29 BST 2016, end=Wed Jun 29 04:23:29 BST 2016, operations=37.82509800268257, operationsPerMinute=18.912549001341286, mode=normal, start=Wed Jun 29 04:23:46 BST 2016, end=Wed Jun 29 04:27:46 BST 2016, operations=73.74807536857553, operationsPerMinute=18.437018842143882
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 04:28:01 BST 2016, end=Wed Jun 29 04:30:01 BST 2016, operations=8.836848845847319, operationsPerMinute=4.4184244229236596, mode=normal, start=Wed Jun 29 04:31:25 BST 2016, end=Wed Jun 29 04:35:25 BST 2016, operations=17.65832983504343, operationsPerMinute=4.414582458760857
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 04:36:37 BST 2016, end=Wed Jun 29 04:38:37 BST 2016, operations=49.411920207696056, operationsPerMinute=24.705960103848028, mode=normal, start=Wed Jun 29 04:38:52 BST 2016, end=Wed Jun 29 04:42:52 BST 2016, operations=96.81374741816863, operationsPerMinute=24.203436854542158
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 04:43:09 BST 2016, end=Wed Jun 29 04:45:09 BST 2016, operations=28.340809746734465, operationsPerMinute=14.170404873367232, mode=normal, start=Wed Jun 29 04:45:37 BST 2016, end=Wed Jun 29 04:49:37 BST 2016, operations=56.574136030326315, operationsPerMinute=14.143534007581579
