spec.jvm2008.report.run.location=BARN-15
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 21:20:20 BST 2016, end=Fri Jul 01 21:20:20 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 21:20:20 BST 2016, end=Fri Jul 01 21:20:21 BST 2016, operations=1.0, operationsPerMinute=645.1612903225806
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 21:20:21 BST 2016, end=Fri Jul 01 21:20:34 BST 2016, operations=1.0, operationsPerMinute=4.513993379476377
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 21:20:34 BST 2016, end=Fri Jul 01 21:20:37 BST 2016, operations=1.0, operationsPerMinute=18.315018315018314
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 21:20:37 BST 2016, end=Fri Jul 01 21:20:38 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 21:20:38 BST 2016, end=Fri Jul 01 21:20:47 BST 2016, operations=1.0, operationsPerMinute=7.109004739336493
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 21:20:47 BST 2016, end=Fri Jul 01 21:20:54 BST 2016, operations=1.0, operationsPerMinute=8.046131151937777
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 21:20:54 BST 2016, end=Fri Jul 01 21:21:01 BST 2016, operations=1.0, operationsPerMinute=8.92458723784025
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 21:21:01 BST 2016, end=Fri Jul 01 21:21:03 BST 2016, operations=1.0, operationsPerMinute=26.7022696929239
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 21:21:03 BST 2016, end=Fri Jul 01 21:21:04 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 21:21:04 BST 2016, end=Fri Jul 01 21:21:05 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 21:21:05 BST 2016, end=Fri Jul 01 21:21:10 BST 2016, operations=1.0, operationsPerMinute=10.897203051216854
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 21:21:10 BST 2016, end=Fri Jul 01 21:21:12 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 21:21:12 BST 2016, end=Fri Jul 01 21:21:13 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 21:21:13 BST 2016, end=Fri Jul 01 21:21:15 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 21:21:15 BST 2016, end=Fri Jul 01 21:21:21 BST 2016, operations=1.0, operationsPerMinute=9.380863039399625
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 21:21:21 BST 2016, end=Fri Jul 01 21:21:42 BST 2016, operations=1.0, operationsPerMinute=2.954064300132933
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 21:21:42 BST 2016, end=Fri Jul 01 21:21:42 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 21:21:53 BST 2016, end=Fri Jul 01 21:23:53 BST 2016, operations=495.0979683002205, operationsPerMinute=247.54898415011024, mode=normal, start=Fri Jul 01 21:23:54 BST 2016, end=Fri Jul 01 21:27:54 BST 2016, operations=1006.6461247949765, operationsPerMinute=251.66153119874411
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 21:27:58 BST 2016, end=Fri Jul 01 21:29:58 BST 2016, operations=193.48804245594476, operationsPerMinute=96.74402122797238, mode=normal, start=Fri Jul 01 21:30:01 BST 2016, end=Fri Jul 01 21:34:01 BST 2016, operations=382.05173867475605, operationsPerMinute=95.51293466868901
benchmark-name=compress, mod=warmup, start=Fri Jul 01 21:34:05 BST 2016, end=Fri Jul 01 21:36:05 BST 2016, operations=399.7891162510383, operationsPerMinute=199.89455812551915, mode=normal, start=Fri Jul 01 21:36:07 BST 2016, end=Fri Jul 01 21:40:07 BST 2016, operations=799.4952158737644, operationsPerMinute=199.8738039684411
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 21:40:09 BST 2016, end=Fri Jul 01 21:42:09 BST 2016, operations=137.90056175059672, operationsPerMinute=68.95028087529836, mode=normal, start=Fri Jul 01 21:42:14 BST 2016, end=Fri Jul 01 21:46:14 BST 2016, operations=290.76949161043683, operationsPerMinute=72.69237290260921
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 21:46:18 BST 2016, end=Fri Jul 01 21:48:18 BST 2016, operations=232.793063773833, operationsPerMinute=116.3965318869165, mode=normal, start=Fri Jul 01 21:48:22 BST 2016, end=Fri Jul 01 21:52:22 BST 2016, operations=467.03392117131597, operationsPerMinute=116.75848029282899
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 21:52:25 BST 2016, end=Fri Jul 01 21:54:25 BST 2016, operations=407.0715284715285, operationsPerMinute=203.53576423576425, mode=normal, start=Fri Jul 01 21:54:27 BST 2016, end=Fri Jul 01 21:58:27 BST 2016, operations=814.9106745448473, operationsPerMinute=203.72766863621183
benchmark-name=derby, mod=warmup, start=Fri Jul 01 21:58:50 BST 2016, end=Fri Jul 01 22:00:50 BST 2016, operations=362.8489113789967, operationsPerMinute=181.42445568949836, mode=normal, start=Fri Jul 01 22:00:51 BST 2016, end=Fri Jul 01 22:04:51 BST 2016, operations=722.950270481109, operationsPerMinute=180.73756762027725
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 22:04:54 BST 2016, end=Fri Jul 01 22:06:54 BST 2016, operations=207.53192634116937, operationsPerMinute=103.76596317058468, mode=normal, start=Fri Jul 01 22:06:58 BST 2016, end=Fri Jul 01 22:10:58 BST 2016, operations=413.399685571564, operationsPerMinute=103.349921392891
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 22:11:02 BST 2016, end=Fri Jul 01 22:13:02 BST 2016, operations=74.05764412253521, operationsPerMinute=37.028822061267604, mode=normal, start=Fri Jul 01 22:13:11 BST 2016, end=Fri Jul 01 22:17:11 BST 2016, operations=158.19955924077664, operationsPerMinute=39.54988981019416
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 22:17:18 BST 2016, end=Fri Jul 01 22:19:18 BST 2016, operations=13.924685702944853, operationsPerMinute=6.962342851472426, mode=normal, start=Fri Jul 01 22:20:02 BST 2016, end=Fri Jul 01 22:24:02 BST 2016, operations=27.902170605444972, operationsPerMinute=6.975542651361243
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 22:24:36 BST 2016, end=Fri Jul 01 22:26:36 BST 2016, operations=74.6143070032528, operationsPerMinute=37.3071535016264, mode=normal, start=Fri Jul 01 22:26:45 BST 2016, end=Fri Jul 01 22:30:45 BST 2016, operations=149.06811877944762, operationsPerMinute=37.267029694861904
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 22:30:56 BST 2016, end=Fri Jul 01 22:32:56 BST 2016, operations=42.92531654316494, operationsPerMinute=21.46265827158247, mode=normal, start=Fri Jul 01 22:33:07 BST 2016, end=Fri Jul 01 22:37:07 BST 2016, operations=85.89971503210779, operationsPerMinute=21.474928758026948
