spec.jvm2008.report.run.location=TOLL04
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 10:01:32 BST 2016, end=Wed Jun 29 10:01:32 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 10:01:32 BST 2016, end=Wed Jun 29 10:01:32 BST 2016, operations=1.0, operationsPerMinute=384.61538461538464
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 10:01:32 BST 2016, end=Wed Jun 29 10:01:53 BST 2016, operations=1.0, operationsPerMinute=2.825923134890731
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 10:01:53 BST 2016, end=Wed Jun 29 10:01:59 BST 2016, operations=1.0, operationsPerMinute=11.413353623739775
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 10:01:59 BST 2016, end=Wed Jun 29 10:02:01 BST 2016, operations=1.0, operationsPerMinute=31.26628452318916
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 10:02:01 BST 2016, end=Wed Jun 29 10:02:11 BST 2016, operations=1.0, operationsPerMinute=5.502063273727648
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 10:02:11 BST 2016, end=Wed Jun 29 10:02:20 BST 2016, operations=1.0, operationsPerMinute=6.993006993006993
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 10:02:20 BST 2016, end=Wed Jun 29 10:02:28 BST 2016, operations=1.0, operationsPerMinute=7.897854416216927
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 10:02:28 BST 2016, end=Wed Jun 29 10:02:31 BST 2016, operations=1.0, operationsPerMinute=15.826958586125032
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 10:02:31 BST 2016, end=Wed Jun 29 10:02:33 BST 2016, operations=1.0, operationsPerMinute=50.63291139240506
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 10:02:33 BST 2016, end=Wed Jun 29 10:02:34 BST 2016, operations=1.0, operationsPerMinute=33.44481605351171
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 10:02:34 BST 2016, end=Wed Jun 29 10:02:42 BST 2016, operations=1.0, operationsPerMinute=7.646234229641902
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 10:02:42 BST 2016, end=Wed Jun 29 10:02:44 BST 2016, operations=1.0, operationsPerMinute=32.87671232876713
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 10:02:44 BST 2016, end=Wed Jun 29 10:02:46 BST 2016, operations=1.0, operationsPerMinute=29.140359397765906
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 10:02:46 BST 2016, end=Wed Jun 29 10:02:50 BST 2016, operations=1.0, operationsPerMinute=14.792899408284024
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 10:02:50 BST 2016, end=Wed Jun 29 10:02:58 BST 2016, operations=1.0, operationsPerMinute=7.3117231294175
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 10:02:58 BST 2016, end=Wed Jun 29 10:03:38 BST 2016, operations=1.0, operationsPerMinute=1.5000375009375235
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 10:03:38 BST 2016, end=Wed Jun 29 10:03:40 BST 2016, operations=1.0, operationsPerMinute=40.48582995951417
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 10:03:56 BST 2016, end=Wed Jun 29 10:05:56 BST 2016, operations=241.07773725890442, operationsPerMinute=120.53886862945221, mode=normal, start=Wed Jun 29 10:05:57 BST 2016, end=Wed Jun 29 10:09:57 BST 2016, operations=486.4153179306195, operationsPerMinute=121.60382948265487
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 10:10:04 BST 2016, end=Wed Jun 29 10:12:04 BST 2016, operations=95.63308222666421, operationsPerMinute=47.81654111333211, mode=normal, start=Wed Jun 29 10:12:06 BST 2016, end=Wed Jun 29 10:16:06 BST 2016, operations=191.50427005789908, operationsPerMinute=47.87606751447477
benchmark-name=compress, mod=warmup, start=Wed Jun 29 10:16:09 BST 2016, end=Wed Jun 29 10:18:09 BST 2016, operations=149.25169450959743, operationsPerMinute=74.62584725479871, mode=normal, start=Wed Jun 29 10:18:12 BST 2016, end=Wed Jun 29 10:22:12 BST 2016, operations=296.83927540537866, operationsPerMinute=74.20981885134466
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 10:22:14 BST 2016, end=Wed Jun 29 10:24:14 BST 2016, operations=41.37548198301093, operationsPerMinute=20.687740991505464, mode=normal, start=Wed Jun 29 10:24:20 BST 2016, end=Wed Jun 29 10:28:20 BST 2016, operations=88.75955121852067, operationsPerMinute=22.189887804630168
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 10:28:28 BST 2016, end=Wed Jun 29 10:30:28 BST 2016, operations=85.8332062820115, operationsPerMinute=42.91660314100575, mode=normal, start=Wed Jun 29 10:30:31 BST 2016, end=Wed Jun 29 10:34:31 BST 2016, operations=172.4161093869307, operationsPerMinute=43.10402734673268
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 10:34:35 BST 2016, end=Wed Jun 29 10:36:35 BST 2016, operations=139.64369812332666, operationsPerMinute=69.82184906166333, mode=normal, start=Wed Jun 29 10:36:37 BST 2016, end=Wed Jun 29 10:40:37 BST 2016, operations=278.0958087084548, operationsPerMinute=69.5239521771137
benchmark-name=derby, mod=warmup, start=Wed Jun 29 10:42:41 BST 2016, end=Wed Jun 29 10:44:41 BST 2016, operations=104.32354797677529, operationsPerMinute=52.161773988387644, mode=normal, start=Wed Jun 29 10:44:43 BST 2016, end=Wed Jun 29 10:48:43 BST 2016, operations=209.55977670133504, operationsPerMinute=52.38994417533376
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 10:48:45 BST 2016, end=Wed Jun 29 10:50:45 BST 2016, operations=65.89984738065596, operationsPerMinute=32.94992369032798, mode=normal, start=Wed Jun 29 10:50:49 BST 2016, end=Wed Jun 29 10:54:49 BST 2016, operations=73.68540839364633, operationsPerMinute=18.42135209841158
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 10:54:54 BST 2016, end=Wed Jun 29 10:56:54 BST 2016, operations=32.897823824469896, operationsPerMinute=16.448911912234948, mode=normal, start=Wed Jun 29 10:57:03 BST 2016, end=Wed Jun 29 11:01:03 BST 2016, operations=68.48059227902286, operationsPerMinute=17.120148069755714
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 11:01:12 BST 2016, end=Wed Jun 29 11:03:12 BST 2016, operations=6.970129497818145, operationsPerMinute=3.4850647489090725, mode=normal, start=Wed Jun 29 11:03:47 BST 2016, end=Wed Jun 29 11:07:47 BST 2016, operations=14.162353941220296, operationsPerMinute=3.540588485305074
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 11:08:18 BST 2016, end=Wed Jun 29 11:10:18 BST 2016, operations=32.08686238488899, operationsPerMinute=16.043431192444494, mode=normal, start=Wed Jun 29 11:10:26 BST 2016, end=Wed Jun 29 11:14:26 BST 2016, operations=64.13089068791469, operationsPerMinute=16.03272267197867
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 11:14:35 BST 2016, end=Wed Jun 29 11:16:35 BST 2016, operations=23.628585761049074, operationsPerMinute=11.814292880524537, mode=normal, start=Wed Jun 29 11:16:43 BST 2016, end=Wed Jun 29 11:20:43 BST 2016, operations=47.01198534697839, operationsPerMinute=11.752996336744598
