spec.jvm2008.report.run.location=NIDD64
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Sun Jun 26 18:45:55 BST 2016, end=Sun Jun 26 18:45:55 BST 2016, operations=1.0, operationsPerMinute=952.3809523809524
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 18:45:55 BST 2016, end=Sun Jun 26 18:45:56 BST 2016, operations=1.0, operationsPerMinute=142.18009478672985
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 18:45:56 BST 2016, end=Sun Jun 26 18:46:22 BST 2016, operations=1.0, operationsPerMinute=2.2558087074216107
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 18:46:22 BST 2016, end=Sun Jun 26 18:46:27 BST 2016, operations=1.0, operationsPerMinute=12.906001290600129
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 18:46:27 BST 2016, end=Sun Jun 26 18:46:29 BST 2016, operations=1.0, operationsPerMinute=36.96857670979667
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 18:46:29 BST 2016, end=Sun Jun 26 18:46:39 BST 2016, operations=1.0, operationsPerMinute=6.019261637239166
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 18:46:39 BST 2016, end=Sun Jun 26 18:46:47 BST 2016, operations=1.0, operationsPerMinute=6.93000693000693
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 18:46:47 BST 2016, end=Sun Jun 26 18:46:55 BST 2016, operations=1.0, operationsPerMinute=8.165487207403375
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 18:46:55 BST 2016, end=Sun Jun 26 18:46:58 BST 2016, operations=1.0, operationsPerMinute=19.42376173518938
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 18:46:58 BST 2016, end=Sun Jun 26 18:46:59 BST 2016, operations=1.0, operationsPerMinute=65.21739130434783
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 18:46:59 BST 2016, end=Sun Jun 26 18:47:00 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 18:47:00 BST 2016, end=Sun Jun 26 18:47:07 BST 2016, operations=1.0, operationsPerMinute=8.862629246676514
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 18:47:07 BST 2016, end=Sun Jun 26 18:47:08 BST 2016, operations=1.0, operationsPerMinute=35.27336860670194
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 18:47:08 BST 2016, end=Sun Jun 26 18:47:10 BST 2016, operations=1.0, operationsPerMinute=43.22766570605187
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 18:47:10 BST 2016, end=Sun Jun 26 18:47:13 BST 2016, operations=1.0, operationsPerMinute=19.723865877712033
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 18:47:13 BST 2016, end=Sun Jun 26 18:47:20 BST 2016, operations=1.0, operationsPerMinute=8.472182999152782
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 18:47:20 BST 2016, end=Sun Jun 26 18:47:48 BST 2016, operations=1.0, operationsPerMinute=2.142704092564817
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 18:47:48 BST 2016, end=Sun Jun 26 18:47:49 BST 2016, operations=1.0, operationsPerMinute=48.661800486618006
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 18:48:07 BST 2016, end=Sun Jun 26 18:50:07 BST 2016, operations=350.57586973602275, operationsPerMinute=175.28793486801138, mode=normal, start=Sun Jun 26 18:50:09 BST 2016, end=Sun Jun 26 18:54:09 BST 2016, operations=725.1730795105163, operationsPerMinute=181.2932698776291
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 18:54:15 BST 2016, end=Sun Jun 26 18:56:15 BST 2016, operations=140.24590990826545, operationsPerMinute=70.12295495413272, mode=normal, start=Sun Jun 26 18:56:20 BST 2016, end=Sun Jun 26 19:00:20 BST 2016, operations=275.6205750680913, operationsPerMinute=68.90514376702282
benchmark-name=compress, mod=warmup, start=Sun Jun 26 19:00:25 BST 2016, end=Sun Jun 26 19:02:25 BST 2016, operations=272.10707536299583, operationsPerMinute=136.05353768149791, mode=normal, start=Sun Jun 26 19:02:28 BST 2016, end=Sun Jun 26 19:06:28 BST 2016, operations=543.843902793456, operationsPerMinute=135.960975698364
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 19:06:31 BST 2016, end=Sun Jun 26 19:08:31 BST 2016, operations=85.34988282081467, operationsPerMinute=42.674941410407335, mode=normal, start=Sun Jun 26 19:08:39 BST 2016, end=Sun Jun 26 19:12:39 BST 2016, operations=180.73321517846972, operationsPerMinute=45.18330379461743
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 19:12:48 BST 2016, end=Sun Jun 26 19:14:48 BST 2016, operations=146.09308736256645, operationsPerMinute=73.04654368128323, mode=normal, start=Sun Jun 26 19:14:52 BST 2016, end=Sun Jun 26 19:18:52 BST 2016, operations=293.1212779095213, operationsPerMinute=73.28031947738033
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 19:18:57 BST 2016, end=Sun Jun 26 19:20:57 BST 2016, operations=252.37379797219205, operationsPerMinute=126.18689898609603, mode=normal, start=Sun Jun 26 19:21:00 BST 2016, end=Sun Jun 26 19:25:00 BST 2016, operations=500.95847167683775, operationsPerMinute=125.23961791920944
benchmark-name=derby, mod=warmup, start=Sun Jun 26 19:26:32 BST 2016, end=Sun Jun 26 19:28:32 BST 2016, operations=206.27859745886474, operationsPerMinute=103.13929872943237, mode=normal, start=Sun Jun 26 19:28:35 BST 2016, end=Sun Jun 26 19:32:35 BST 2016, operations=414.4648407212294, operationsPerMinute=103.61621018030735
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 19:32:39 BST 2016, end=Sun Jun 26 19:34:39 BST 2016, operations=133.8099270237018, operationsPerMinute=66.9049635118509, mode=normal, start=Sun Jun 26 19:34:44 BST 2016, end=Sun Jun 26 19:38:44 BST 2016, operations=268.81649500747756, operationsPerMinute=67.20412375186939
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 19:38:50 BST 2016, end=Sun Jun 26 19:40:50 BST 2016, operations=56.16441566335631, operationsPerMinute=28.082207831678154, mode=normal, start=Sun Jun 26 19:41:01 BST 2016, end=Sun Jun 26 19:45:01 BST 2016, operations=113.67109740032834, operationsPerMinute=28.417774350082084
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 26 19:45:12 BST 2016, end=Sun Jun 26 19:47:12 BST 2016, operations=11.531256719988477, operationsPerMinute=5.765628359994238, mode=normal, start=Sun Jun 26 19:47:48 BST 2016, end=Sun Jun 26 19:51:48 BST 2016, operations=23.13403653325119, operationsPerMinute=5.783509133312798
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 26 19:52:27 BST 2016, end=Sun Jun 26 19:54:27 BST 2016, operations=55.15165442561934, operationsPerMinute=27.57582721280967, mode=normal, start=Sun Jun 26 19:54:38 BST 2016, end=Sun Jun 26 19:58:38 BST 2016, operations=110.49943070351748, operationsPerMinute=27.62485767587937
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 26 19:58:49 BST 2016, end=Sun Jun 26 20:00:49 BST 2016, operations=37.41375344865794, operationsPerMinute=18.70687672432897, mode=normal, start=Sun Jun 26 20:01:08 BST 2016, end=Sun Jun 26 20:05:08 BST 2016, operations=74.83535626039675, operationsPerMinute=18.708839065099188
